WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Republican	republican	Republican
front	front	front
-runner	-runner	-runner
Donald	donald	Donald
Trump	trump	Trump
on	on	on
Tuesday	tuesday	Tuesday
abandoned	abandon	abandoned
a	a	a
pledge	pledg	pledge
to	to	to
support	support	support
a	a	a
party	parti	party
presidential	presidenti	presidential
nominee	nomine	nominee
other	other	other
than	than	than
himself	himself	himself
,	,	,
a	a	a
sign	sign	sign
of	of	of
increasing	increas	increasing
friction	friction	friction
with	with	with
chief	chief	chief
rival	rival	rival
Ted	ted	Ted
Cruz	cruz	Cruz
.	.	.

No	no	No
,	,	,
I	i	I
don	don	don
t	t	t
anymore	anymor	anymore
,	,	,
Trump	trump	Trump
replied	repli	replied
,	,	,
when	when	when
asked	ask	asked
at	at	at
a	a	a
CNN	cnn	CNN
town	town	town
hall	hall	hall
event	event	event
whether	whether	whether
he	he	he
still	still	still
supported	support	supported
a	a	a
pledge	pledg	pledge
he	he	he
made	made	made
last	last	last
year	year	year
to	to	to
support	support	support
whoever	whoever	whoever
is	is	is
the	the	the
Republican	republican	Republican
nominee	nomine	nominee
for	for	for
the	the	the
Nov	nov	Nov
.	.	.

8	8	8
election	elect	election
.	.	.

Trump	trump	Trump
s	s	s
signing	sign	signing
of	of	of
a	a	a
loyalty	loyalti	loyalty
pledge	pledg	pledge
last	last	last
September	septemb	September
was	was	wa
important	import	important
in	in	in
helping	help	helping
him	him	him
gain	gain	gain
credibility	credibl	credibility
within	within	within
the	the	the
Republican	republican	Republican
National	nation	National
Committee	committe	Committee
.	.	.

The	the	The
pledge	pledg	pledge
was	was	wa
also	also	also
signed	sign	signed
by	by	by
all	all	all
his	his	his
rivals	rival	rival
for	for	for
the	the	the
presidential	presidenti	presidential
nomination	nomin	nomination
.	.	.

His	his	His
aboutface	aboutfac	aboutface
came	came	came
as	as	a
he	he	he
tries	tri	try
to	to	to
fend	fend	fend
off	off	off
a	a	a
challenge	challeng	challenge
from	from	from
Cruz	cruz	Cruz
,	,	,
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
senator	senat	senator
from	from	from
Texas	texa	Texas
who	who	who
is	is	is
running	run	running
second	second	second
to	to	to
the	the	the
New	new	New
York	york	York
billionaire	billionair	billionaire
in	in	in
the	the	the
race	race	race
for	for	for
the	the	the
1	1	1
,	,	,
237	237	237
delegates	deleg	delegate
needed	need	needed
to	to	to
win	win	win
the	the	the
nomination	nomin	nomination
.	.	.

Trump	trump	Trump
and	and	and
Cruz	cruz	Cruz
were	were	were
enmeshed	enmesh	enmeshed
in	in	in
a	a	a
fight	fight	fight
last	last	last
week	week	week
involving	involv	involving
their	their	their
wives	wive	wife
,	,	,
with	with	with
a	a	a
Cruz	cruz	Cruz
SuperPAC	superpac	SuperPAC
publishing	publish	publishing
a	a	a
provocative	provoc	provocative
photo	photo	photo
of	of	of
Trump	trump	Trump
s	s	s
former	former	former
model	model	model
wife	wife	wife
,	,	,
Melania	melania	Melania
,	,	,
and	and	and
Trump	trump	Trump
retaliating	retali	retaliating
by	by	by
tweeting	tweet	tweeting
an	an	an
unflattering	unflatt	unflattering
photo	photo	photo
of	of	of
Cruz	cruz	Cruz
s	s	s
wife	wife	wife
,	,	,
Heidi	heidi	Heidi
.	.	.

Cruz	cruz	Cruz
,	,	,
asked	ask	asked
earlier	earlier	earlier
at	at	at
the	the	the
CNN	cnn	CNN
town	town	town
hall	hall	hall
whether	whether	whether
he	he	he
also	also	also
would	would	would
honor	honor	honor
the	the	the
pledge	pledg	pledge
to	to	to
support	support	support
the	the	the
nominee	nomine	nominee
if	if	if
it	it	it
was	was	wa
not	not	not
himself	himself	himself
,	,	,
declined	declin	declined
to	to	to
give	give	give
a	a	a
straight	straight	straight
answer	answer	answer
.	.	.

Let	let	Let
me	me	me
tell	tell	tell
you	you	you
my	my	my
solution	solut	solution
to	to	to
that	that	that
,	,	,
Cruz	cruz	Cruz
said	said	said
.	.	.

Donald	donald	Donald
is	is	is
not	not	not
going	go	going
to	to	to
be	be	be
the	the	the
GOP	gop	GOP
nominee	nomine	nominee
.	.	.

We	we	We
re	re	re
going	go	going
to	to	to
beat	beat	beat
him	him	him
.	.	.
GOP	gop	GOP
is	is	is
the	the	the
acronym	acronym	acronym
for	for	for
Grand	grand	Grand
Old	old	Old
Party	parti	Party
,	,	,
a	a	a
nickname	nicknam	nickname
for	for	for
the	the	the
Republican	republican	Republican
Party	parti	Party
.	.	.

Trump	trump	Trump
said	said	said
he	he	he
could	could	could
do	do	do
without	without	without
Cruz	cruz	Cruz
s	s	s
support	support	support
.	.	.

I	i	I
watched	watch	watched
him	him	him
tonight	tonight	tonight
and	and	and
I	i	I
watched	watch	watched
how	how	how
tormented	torment	tormented
he	he	he
was	was	wa
when	when	when
you	you	you
asked	ask	asked
him	him	him
that	that	that
question	question	question
,	,	,
Trump	trump	Trump
told	told	told
CNN	cnn	CNN
moderator	moder	moderator
Anderson	anderson	Anderson
Cooper	cooper	Cooper
.	.	.

I	i	I
don	don	don
t	t	t
want	want	want
to	to	to
have	have	have
him	him	him
be	be	be
tormented	torment	tormented
.	.	.

Let	let	Let
me	me	me
just	just	just
tell	tell	tell
you	you	you
I	i	I
don	don	don
t	t	t
want	want	want
his	his	his
support	support	support
,	,	,
I	i	I
don	don	don
t	t	t
need	need	need
his	his	his
support	support	support
.	.	.

I	i	I
don	don	don
t	t	t
want	want	want
him	him	him
to	to	to
be	be	be
uncomfortable	uncomfort	uncomfortable
.	.	.
Trump	trump	Trump
also	also	also
said	said	said
he	he	he
recognized	recogn	recognized
that	that	that
several	sever	several
of	of	of
those	those	those
who	who	who
have	have	have
dropped	drop	dropped
out	out	out
of	of	of
the	the	the
race	race	race
might	might	might
harbor	harbor	harbor
ill	ill	ill
feelings	feel	feeling
towards	toward	towards
him	him	him
,	,	,
mentioning	mention	mentioning
former	former	former
Florida	florida	Florida
Governor	governor	Governor
Jeb	jeb	Jeb
Bush	bush	Bush
,	,	,
Wisconsin	wisconsin	Wisconsin
Governor	governor	Governor
Scott	scott	Scott
Walker	walker	Walker
and	and	and
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Rand	rand	Rand
Paul	paul	Paul
of	of	of
Kentucky	kentucki	Kentucky
.	.	.

Walker	walker	Walker
endorsed	endors	endorsed
Cruz	cruz	Cruz
earlier	earlier	earlier
on	on	on
Tuesday	tuesday	Tuesday
,	,	,
with	with	with
Wisconsin	wisconsin	Wisconsin
s	s	s
primary	primari	primary
vote	vote	vote
coming	come	coming
up	up	up
on	on	on
April	april	April
5	5	5
.	.	.

I	i	I
drove	drove	drove
him	him	him
out	out	out
of	of	of
the	the	the
race	race	race
,	,	,
Trump	trump	Trump
said	said	said
of	of	of
Walker	walker	Walker
,	,	,
who	who	who
abandoned	abandon	abandoned
his	his	his
presidential	presidenti	presidential
bid	bid	bid
last	last	last
autumn	autumn	autumn
.	.	.

I	i	I
drove	drove	drove
Jeb	jeb	Jeb
Bush	bush	Bush
out	out	out
of	of	of
the	the	the
race	race	race
,	,	,
I	i	I
drove	drove	drove
Rand	rand	Rand
Paul	paul	Paul
out	out	out
of	of	of
the	the	the
race	race	race
.	.	.

I	i	I
understand	understand	understand
why	whi	why
they	they	they
don	don	don
t	t	t
like	like	like
me	me	me
.	.	.
A	a	A
third	third	third
Republican	republican	Republican
presidential	presidenti	presidential
candidate	candid	candidate
,	,	,
Ohio	ohio	Ohio
Governor	governor	Governor
John	john	John
Kasich	kasich	Kasich
,	,	,
was	was	wa
also	also	also
tentative	tentat	tentative
about	about	about
honoring	honor	honoring
the	the	the
pledge	pledg	pledge
.	.	.

He	he	He
told	told	told
the	the	the
town	town	town
hall	hall	hall
he	he	he
had	had	had
been	been	been
disturbed	disturb	disturbed
by	by	by
some	some	some
of	of	of
the	the	the
things	thing	thing
I	i	I
ve	ve	ve
seen	seen	seen
during	dure	during
the	the	the
campaign	campaign	campaign
,	,	,
adding	ad	adding
,	,	,
I	i	I
want	want	want
to	to	to
see	see	see
how	how	how
this	this	this
finishes	finish	finish
out	out	out
.	.	.

