Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Labor	labor	Labor
Department	depart	Department
on	on	on
Wednesday	wednesday	Wednesday
said	said	said
it	it	it
was	was	wa
rescinding	rescind	rescinding
the	the	the
Obama	obama	Obama
administration	administr	administration
s	s	s
standard	standard	standard
for	for	for
determining	determin	determining
when	when	when
companies	compani	company
are	are	are
joint	joint	joint
employers	employ	employer
of	of	of
contract	contract	contract
and	and	and
franchise	franchis	franchise
workers	worker	worker
,	,	,
in	in	in
the	the	the
agency	agenc	agency
s	s	s
first	first	first
major	major	major
shift	shift	shift
in	in	in
labor	labor	labor
policy	polici	policy
under	under	under
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
.	.	.

The	the	The
department	depart	department
in	in	in
a	a	a
statement	statement	statement
said	said	said
it	it	it
had	had	had
withdrawn	withdrawn	withdrawn
a	a	a
2016	2016	2016
interpretation	interpret	interpretation
of	of	of
the	the	the
federal	feder	federal
Fair	fair	Fair
Labor	labor	Labor
Standards	standard	Standards
Act	act	Act
FLSA	flsa	FLSA
that	that	that
expanded	expand	expanded
the	the	the
circumstances	circumst	circumstance
under	under	under
which	which	which
a	a	a
business	busi	business
could	could	could
be	be	be
held	held	held
liable	liabl	liable
for	for	for
wage	wage	wage
-law	-law	-law
violations	violat	violation
by	by	by
staffing	staf	staffing
agencies	agenc	agency
,	,	,
contractors	contractor	contractor
,	,	,
and	and	and
franchisees	franchise	franchisees
.	.	.

Previously	previous	Previously
,	,	,
companies	compani	company
were	were	were
considered	consid	considered
joint	joint	joint
employers	employ	employer
when	when	when
they	they	they
hired	hire	hired
and	and	and
fired	fire	fired
workers	worker	worker
and	and	and
set	set	set
wages	wage	wage
.	.	.

The	the	The
Obama	obama	Obama
administration	administr	administration
said	said	said
a	a	a
worker	worker	worker
s	s	s
level	level	level
of	of	of
economic	econom	economic
dependence	depend	dependence
on	on	on
a	a	a
company	compani	company
should	should	should
also	also	also
be	be	be
considered	consid	considered
.	.	.

The	the	The
expanded	expand	expanded
definition	definit	definition
of	of	of
joint	joint	joint
employment	employ	employment
had	had	had
rankled	rankl	rankled
the	the	the
business	busi	business
community	communiti	community
,	,	,
which	which	which
said	said	said
it	it	it
threatened	threaten	threatened
the	the	the
franchise	franchis	franchise
business	busi	business
model	model	model
and	and	and
would	would	would
draw	draw	draw
companies	compani	company
into	into	into
lawsuits	lawsuit	lawsuit
when	when	when
they	they	they
were	were	were
not	not	not
responsible	respons	responsible
for	for	for
setting	set	setting
working	work	working
conditions	condit	condition
.	.	.

Also	also	Also
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
the	the	the
department	depart	department
withdrew	withdrew	withdrew
2015	2015	2015
guidance	guidanc	guidance
that	that	that
said	said	said
that	that	that
under	under	under
the	the	the
same	same	same
law	law	law
,	,	,
many	mani	many
workers	worker	worker
are	are	are
improperly	improp	improperly
treated	treat	treated
as	as	a
independent	independ	independent
contractors	contractor	contractor
when	when	when
they	they	they
are	are	are
actually	actual	actually
employees	employe	employee
,	,	,
which	which	which
would	would	would
make	make	make
them	them	them
eligible	elig	eligible
for	for	for
minimum	minimum	minimum
wage	wage	wage
,	,	,
overtime	overtim	overtime
,	,	,
and	and	and
other	other	other
legal	legal	legal
protections	protect	protection
.	.	.

Guidance	guidanc	Guidance
issued	issu	issued
by	by	by
federal	feder	federal
agencies	agenc	agency
is	is	is
not	not	not
legally	legal	legally
binding	bind	binding
,	,	,
but	but	but
serves	serv	serf
as	as	a
a	a	a
blueprint	blueprint	blueprint
for	for	for
how	how	how
agencies	agenc	agency
will	will	will
enforce	enforc	enforce
federal	feder	federal
laws	law	law
.	.	.

A	a	A
shift	shift	shift
in	in	in
enforcement	enforc	enforcement
priorities	prioriti	priority
at	at	at
the	the	the
Department	depart	Department
of	of	of
Labor	labor	Labor
had	had	had
been	been	been
widely	wide	widely
expected	expect	expected
since	sinc	since
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
,	,	,
a	a	a
Republican	republican	Republican
and	and	and
wealthy	wealthi	wealthy
businessman	businessman	businessman
from	from	from
New	new	New
York	york	York
,	,	,
took	took	took
office	offic	office
.	.	.

Business	busi	Business
groups	group	group
have	have	have
said	said	said
the	the	the
department	depart	department
s	s	s
guidance	guidanc	guidance
on	on	on
employment	employ	employment
and	and	and
worker	worker	worker
classification	classif	classification
was	was	wa
misguided	misguid	misguided
and	and	and
affected	affect	affected
nearly	near	nearly
every	everi	every
U	u	U
.	.	.
S	s	S
.	.	.
industry	industri	industry
,	,	,
and	and	and
they	they	they
praised	prais	praised
the	the	the
agency	agenc	agency
s	s	s
changes	chang	change
on	on	on
Wednesday	wednesday	Wednesday
.	.	.

Diligent	dilig	Diligent
employers	employ	employer
work	work	work
hard	hard	hard
to	to	to
be	be	be
compliant	compliant	compliant
with	with	with
the	the	the
FLSA	flsa	FLSA
and	and	and
these	these	these
department	depart	department
interpretations	interpret	interpretation
were	were	were
merely	mere	merely
enforcement	enforc	enforcement
traps	trap	trap
waiting	wait	waiting
to	to	to
spring	spring	spring
,	,	,
Randy	randi	Randy
Johnson	johnson	Johnson
,	,	,
a	a	a
vice	vice	vice
president	presid	president
at	at	at
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Chamber	chamber	Chamber
of	of	of
Commerce	commerc	Commerce
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

Unions	union	Unions
and	and	and
workers	worker	worker
rights	right	right
groups	group	group
said	said	said
they	they	they
were	were	were
troubled	troubl	troubled
by	by	by
the	the	the
labor	labor	labor
department	depart	department
s	s	s
decision	decis	decision
.	.	.

This	this	This
was	was	wa
guidance	guidanc	guidance
that	that	that
made	made	made
it	it	it
easier	easier	easier
for	for	for
employers	employ	employer
,	,	,
workers	worker	worker
,	,	,
unions	union	union
and	and	and
others	other	others
to	to	to
know	know	know
about	about	about
their	their	their
rights	right	right
and	and	and
obligations	oblig	obligation
under	under	under
the	the	the
law	law	law
,	,	,
Lynn	lynn	Lynn
Rhinehart	rhinehart	Rhinehart
,	,	,
general	general	general
counsel	counsel	counsel
for	for	for
the	the	the
AFL	afl	AFL
-CIO	-cio	-CIO
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

The	the	The
withdrawal	withdraw	withdrawal
of	of	of
the	the	the
guidance	guidanc	guidance
does	doe	doe
not	not	not
affect	affect	affect
a	a	a
separate	separ	separate
expansion	expans	expansion
of	of	of
the	the	the
definition	definit	definition
of	of	of
joint	joint	joint
employment	employ	employment
by	by	by
the	the	the
National	nation	National
Labor	labor	Labor
Relations	relat	Relations
Board	board	Board
,	,	,
which	which	which
is	is	is
under	under	under
review	review	review
by	by	by
a	a	a
federal	feder	federal
appeals	appeal	appeal
court	court	court
.	.	.

The	the	The
NLRB	nlrb	NLRB
s	s	s
standard	standard	standard
has	has	ha
had	had	had
more	more	more
of	of	of
an	an	an
impact	impact	impact
than	than	than
the	the	the
labor	labor	labor
department	depart	department
s	s	s
because	becaus	because
it	it	it
is	is	is
legally	legal	legally
binding	bind	binding
and	and	and
requires	requir	requires
joint	joint	joint
employers	employ	employer
to	to	to
bargain	bargain	bargain
with	with	with
unions	union	union
.	.	.

