WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
Secretary	secretari	Secretary
of	of	of
State	state	State
Rex	rex	Rex
Tillerson	tillerson	Tillerson
will	will	will
press	press	press
this	this	this
week	week	week
for	for	for
NATO	nato	NATO
allies	alli	ally
to	to	to
demonstrate	demonstr	demonstrate
a	a	a
clear	clear	clear
path	path	path
to	to	to
increase	increas	increase
defense	defens	defense
spending	spend	spending
,	,	,
a	a	a
State	state	State
Department	depart	Department
official	offici	official
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
.	.	.

Tillerson	tillerson	Tillerson
will	will	will
hold	hold	hold
his	his	his
first	first	first
meeting	meet	meeting
with	with	with
NATO	nato	NATO
foreign	foreign	foreign
ministers	minist	minister
in	in	in
Brussels	brussel	Brussels
on	on	on
March	march	March
31	31	31
.	.	.

He	he	He
will	will	will
push	push	push
allies	alli	ally
on	on	on
how	how	how
they	they	they
plan	plan	plan
to	to	to
meet	meet	meet
a	a	a
defense	defens	defense
spending	spend	spending
goal	goal	goal
of	of	of
2	2	2
percent	percent	percent
of	of	of
gross	gross	gross
domestic	domest	domestic
product	product	product
,	,	,
and	and	and
press	press	press
NATO	nato	NATO
to	to	to
increase	increas	increase
its	it	it
role	role	role
in	in	in
the	the	the
fight	fight	fight
against	against	against
terrorism	terror	terrorism
,	,	,
the	the	the
official	offici	official
said	said	said
.	.	.

It	it	It
is	is	is
no	no	no
longer	longer	longer
sustainable	sustain	sustainable
for	for	for
the	the	the
United	unit	United
States	state	States
to	to	to
maintain	maintain	maintain
a	a	a
disproportionate	disproportion	disproportionate
share	share	share
of	of	of
NATO	nato	NATO
s	s	s
deterrence	deterr	deterrence
and	and	and
defense	defens	defense
spending	spend	spending
,	,	,
the	the	the
official	offici	official
said	said	said
in	in	in
a	a	a
briefing	brief	briefing
with	with	with
reporters	report	reporter
,	,	,
on	on	on
condition	condit	condition
of	of	of
anonymity	anonym	anonymity
.	.	.

President	presid	President
Donald	donald	Donald
Trump	trump	Trump
has	has	ha
unsettled	unsettl	unsettled
European	european	European
allies	alli	ally
with	with	with
demands	demand	demand
they	they	they
increase	increas	increase
defense	defens	defense
spending	spend	spending
and	and	and
talk	talk	talk
of	of	of
establishing	establish	establishing
an	an	an
alliance	allianc	alliance
with	with	with
Russia	russia	Russia
to	to	to
counter	counter	counter
Islamic	islam	Islamic
State	state	State
militants	milit	militant
.	.	.

Tillerson	tillerson	Tillerson
s	s	s
initial	initi	initial
decision	decis	decision
to	to	to
skip	skip	skip
his	his	his
first	first	first
meeting	meet	meeting
with	with	with
NATO	nato	NATO
foreign	foreign	foreign
ministers	minist	minister
to	to	to
attend	attend	attend
expected	expect	expected
talks	talk	talk
in	in	in
the	the	the
United	unit	United
States	state	States
with	with	with
Chinese	chines	Chinese
President	presid	President
Xi	xi	Xi
Jinping	jinp	Jinping
also	also	also
reopened	reopen	reopened
questions	question	question
about	about	about
the	the	the
Trump	trump	Trump
administration	administr	administration
s	s	s
commitment	commit	commitment
to	to	to
the	the	the
alliance	allianc	alliance
.	.	.

The	the	The
State	state	State
Department	depart	Department
later	later	later
said	said	said
the	the	the
meeting	meet	meeting
in	in	in
Brussels	brussel	Brussels
had	had	had
been	been	been
rescheduled	reschedul	rescheduled
and	and	and
Tillerson	tillerson	Tillerson
would	would	would
attend	attend	attend
.	.	.

Five	five	Five
NATO	nato	NATO
members	member	member
-	-	-
Britain	britain	Britain
,	,	,
Estonia	estonia	Estonia
,	,	,
Greece	greec	Greece
,	,	,
Poland	poland	Poland
and	and	and
the	the	the
United	unit	United
States	state	States
-	-	-
currently	current	currently
meet	meet	meet
the	the	the
2	2	2
percent	percent	percent
spending	spend	spending
threshold	threshold	threshold
,	,	,
according	accord	according
to	to	to
2016	2016	2016
NATO	nato	NATO
figures	figur	figure
.	.	.

Members	member	Members
of	of	of
the	the	the
alliance	allianc	alliance
have	have	have
until	until	until
2024	2024	2024
to	to	to
meet	meet	meet
the	the	the
targets	target	target
.	.	.

The	the	The
Estonian	estonian	Estonian
,	,	,
Latvian	latvian	Latvian
,	,	,
and	and	and
Lithuanian	lithuanian	Lithuanian
foreign	foreign	foreign
ministers	minist	minister
met	met	met
with	with	with
Tillerson	tillerson	Tillerson
at	at	at
the	the	the
State	state	State
Department	depart	Department
on	on	on
Tuesday	tuesday	Tuesday
.	.	.

The	the	The
Baltic	baltic	Baltic
states	state	state
have	have	have
felt	felt	felt
especially	especi	especially
vulnerable	vulner	vulnerable
since	sinc	since
Russia	russia	Russia
annexed	annex	annexed
Ukraine	ukrain	Ukraine
s	s	s
Crimea	crimea	Crimea
region	region	region
in	in	in
2014	2014	2014
.	.	.

Asked	ask	Asked
if	if	if
they	they	they
were	were	were
confident	confid	confident
in	in	in
U	u	U
.	.	.
S	s	S
.	.	.
support	support	support
for	for	for
NATO	nato	NATO
,	,	,
Lithuanian	lithuanian	Lithuanian
Foreign	foreign	Foreign
Minister	minist	Minister
Linas	lina	Linas
Linkevicius	linkevicius	Linkevicius
responded	respond	responded
No	no	No
doubts	doubt	doubt
about	about	about
that	that	that
and	and	and
Latvian	latvian	Latvian
Foreign	foreign	Foreign
Minister	minist	Minister
Edgars	edgar	Edgars
Rinkevics	rinkev	Rinkevics
and	and	and
Estonian	estonian	Estonian
Foreign	foreign	Foreign
Minister	minist	Minister
Sven	sven	Sven
Mikser	mikser	Mikser
nodded	nod	nodded
in	in	in
agreement	agreement	agreement
.	.	.

The	the	The
senior	senior	senior
State	state	State
Department	depart	Department
official	offici	official
said	said	said
Trump	trump	Trump
administration	administr	administration
officials	offici	official
are	are	are
pushing	push	pushing
allies	alli	ally
to	to	to
do	do	do
more	more	more
,	,	,
faster	faster	faster
,	,	,
absolutely	absolut	absolutely
no	no	no
apology	apolog	apology
for	for	for
that	that	that
.	.	.
The	the	The
United	unit	United
States	state	States
also	also	also
wants	want	want
allies	alli	ally
to	to	to
give	give	give
a	a	a
clear	clear	clear
path	path	path
on	on	on
how	how	how
they	they	they
would	would	would
meet	meet	meet
the	the	the
threshold	threshold	threshold
,	,	,
such	such	such
as	as	a
timelines	timelin	timeline
and	and	and
budgetary	budgetari	budgetary
commitments	commit	commitment
,	,	,
he	he	he
said	said	said
.	.	.

But	but	But
the	the	the
official	offici	official
declined	declin	declined
to	to	to
state	state	state
any	ani	any
specifics	specif	specific
on	on	on
what	what	what
the	the	the
United	unit	United
States	state	States
would	would	would
do	do	do
if	if	if
allies	alli	ally
did	did	did
not	not	not
meet	meet	meet
the	the	the
targets	target	target
.	.	.

Our	our	Our
joint	joint	joint
security	secur	security
requires	requir	requires
it	it	it
,	,	,
that	that	that
s	s	s
the	the	the
main	main	main
leverage	leverag	leverage
that	that	that
we	we	we
have	have	have
,	,	,
the	the	the
official	offici	official
said	said	said
.	.	.

Defense	defens	Defense
Secretary	secretari	Secretary
Jim	jim	Jim
Mattis	matti	Mattis
said	said	said
last	last	last
month	month	month
the	the	the
United	unit	United
States	state	States
might	might	might
moderate	moder	moderate
its	it	it
support	support	support
for	for	for
the	the	the
alliance	allianc	alliance
but	but	but
gave	gave	gave
no	no	no
details	detail	detail
.	.	.

