Token	Stem	Lemma
BRUSSELS	brussel	BRUSSELS
Reuters	reuter	Reuters
The	the	The
European	european	European
Union	union	Union
said	said	said
on	on	on
Friday	friday	Friday
it	it	it
understood	understood	understood
the	the	the
aim	aim	aim
of	of	of
U	u	U
S	s	S
missile	missil	missile
strikes	strike	strike
in	in	in
Syria	syria	Syria
as	as	a
an	an	an
effort	effort	effort
to	to	to
deter	deter	deter
any	ani	any
more	more	more
chemical	chemic	chemical
attacks	attack	attack
there	there	there
but	but	but
highlighted	highlight	highlighted
political	polit	political
solutions	solut	solution
as	as	a
the	the	the
only	onli	only
way	way	way
to	to	to
end	end	end
the	the	the
war	war	war
The	the	The
nuanced	nuanc	nuanced
line	line	line
taken	taken	taken
by	by	by
the	the	the
bloc	bloc	bloc
s	s	s
28	28	28
states	state	state
reflects	reflect	reflects
their	their	their
disgust	disgust	disgust
at	at	at
a	a	a
chemical	chemic	chemical
attack	attack	attack
that	that	that
killed	kill	killed
scores	score	score
of	of	of
people	peopl	people
in	in	in
a	a	a
rebel	rebel	rebel
-held	-held	-held
area	area	area
this	this	this
week	week	week
but	but	but
also	also	also
a	a	a
worry	worri	worry
about	about	about
any	ani	any
more	more	more
escalation	escal	escalation
in	in	in
the	the	the
conflict	conflict	conflict
following	follow	following
the	the	the
unilateral	unilater	unilateral
U	u	U
S	s	S
move	move	move
The	the	The
U	u	U
S	s	S
has	has	ha
informed	inform	informed
the	the	the
European	european	European
Union	union	Union
that	that	that
it	it	it
launched	launch	launched
a	a	a
strike	strike	strike
on	on	on
Shayrat	shayrat	Shayrat
Airfield	airfield	Airfield
in	in	in
Syria	syria	Syria
with	with	with
the	the	the
understandable	understand	understandable
intention	intent	intention
to	to	to
prevent	prevent	prevent
and	and	and
deter	deter	deter
the	the	the
spread	spread	spread
and	and	and
use	use	use
of	of	of
deadly	dead	deadly
chemical	chemic	chemical
weapons	weapon	weapon
the	the	the
bloc	bloc	bloc
s	s	s
top	top	top
diplomat	diplomat	diplomat
Federica	federica	Federica
Mogherini	mogherini	Mogherini
said	said	said
in	in	in
a	a	a
statement	statement	statement
on	on	on
behalf	behalf	behalf
of	of	of
all	all	all
member	member	member
states	state	state
The	the	The
U	u	U
S	s	S
also	also	also
informed	inform	informed
us	us	u
that	that	that
these	these	these
strikes	strike	strike
are	are	are
limited	limit	limited
and	and	and
focused	focus	focused
on	on	on
preventing	prevent	preventing
and	and	and
deterring	deter	deterring
further	further	further
use	use	use
of	of	of
chemical	chemic	chemical
weapons	weapon	weapon
atrocities	atroc	atrocity
the	the	the
statement	statement	statement
read	read	read
She	she	She
added	ad	added
that	that	that
the	the	the
use	use	use
of	of	of
chemical	chemic	chemical
weapons	weapon	weapon
was	was	wa
a	a	a
war	war	war
crime	crime	crime
and	and	and
perpetrators	perpetr	perpetrator
of	of	of
such	such	such
acts	act	act
should	should	should
be	be	be
sanctioned	sanction	sanctioned
within	within	within
the	the	the
framework	framework	framework
of	of	of
the	the	the
United	unit	United
Nations	nation	Nations
The	the	The
bloc	bloc	bloc
supports	support	support
Syrian	syrian	Syrian
opposition	opposit	opposition
rebels	rebel	rebel
and	and	and
some	some	some
moderate	moder	moderate
rebels	rebel	rebel
negotiating	negoti	negotiating
under	under	under
U	u	U
N	n	N
-mediated	-mediat	-mediated
talks	talk	talk
with	with	with
representatives	repres	representative
of	of	of
Damascus	damascus	Damascus
The	the	The
talks	talk	talk
have	have	have
long	long	long
been	been	been
stalled	stall	stalled
and	and	and
the	the	the
war	war	war
which	which	which
is	is	is
in	in	in
its	it	it
seventh	seventh	seventh
year	year	year
has	has	ha
killed	kill	killed
more	more	more
than	than	than
400	400	400
000	000	000
people	peopl	people
and	and	and
sent	sent	sent
millions	million	million
from	from	from
their	their	their
homes	home	home
The	the	The
EU	eu	EU
firmly	firm	firmly
believes	believ	belief
that	that	that
there	there	there
can	can	can
be	be	be
no	no	no
military	militari	military
solution	solut	solution
to	to	to
the	the	the
conflict	conflict	conflict
the	the	the
joint	joint	joint
statement	statement	statement
said	said	said
Only	onli	Only
a	a	a
credible	credibl	credible
political	polit	political
solution	solut	solution
will	will	will
ensure	ensur	ensure
peace	peac	peace
and	and	and
stability	stabil	stability
While	while	While
France	franc	France
and	and	and
Britain	britain	Britain
have	have	have
led	led	led
calls	call	call
for	for	for
Syrian	syrian	Syrian
President	presid	President
Bashar	bashar	Bashar
al	al	al
-Assad	-assad	-Assad
to	to	to
go	go	go
some	some	some
other	other	other
EU	eu	EU
states	state	state
including	includ	including
the	the	the
Czech	czech	Czech
Republic	republ	Republic
Hungary	hungari	Hungary
Spain	spain	Spain
and	and	and
Italy	itali	Italy
are	are	are
more	more	more
dovish	dovish	dovish
But	but	But
the	the	the
bloc	bloc	bloc
s	s	s
role	role	role
in	in	in
international	intern	international
peace	peac	peace
efforts	effort	effort
has	has	ha
been	been	been
largely	larg	largely
marginal	margin	marginal
as	as	a
it	it	it
lacks	lack	lack
influence	influenc	influence
on	on	on
the	the	the
ground	ground	ground
where	where	where
Russia	russia	Russia
s	s	s
military	militari	military
intervention	intervent	intervention
has	has	ha
given	given	given
Assad	assad	Assad
the	the	the
upper	upper	upper
hand	hand	hand
The	the	The
EU	eu	EU
is	is	is
the	the	the
largest	largest	largest
aid	aid	aid
donor	donor	donor
in	in	in
Syria	syria	Syria
and	and	and
has	has	ha
threatened	threaten	threatened
it	it	it
will	will	will
