BEIRUT	beirut	BEIRUT
Reuters	reuter	Reuters
-	-	-
Syria	syria	Syria
s	s	s
army	armi	army
and	and	and
its	it	it
allies	alli	ally
neared	near	neared
al	al	al
-Mayadin	-mayadin	-Mayadin
on	on	on
Friday	friday	Friday
,	,	,
sources	sourc	source
said	said	said
,	,	,
pushing	push	pushing
an	an	an
advance	advanc	advance
on	on	on
an	an	an
eastern	eastern	eastern
city	citi	city
seen	seen	seen
as	as	a
Islamic	islam	Islamic
State	state	State
s	s	s
main	main	main
remaining	remain	remaining
base	base	base
in	in	in
the	the	the
country	countri	country
.	.	.
The	the	The
government	govern	government
forces	forc	force
had	had	had
reached	reach	reached
within	within	within
10	10	10
km	km	km
7	7	7
miles	mile	mile
of	of	of
the	the	the
city	citi	city
and	and	and
taken	taken	taken
positions	posit	position
parallel	parallel	parallel
with	with	with
a	a	a
key	key	key
road	road	road
,	,	,
a	a	a
military	militari	military
media	media	medium
unit	unit	unit
run	run	run
by	by	by
the	the	the
Lebanese	lebanes	Lebanese
Hezbollah	hezbollah	Hezbollah
group	group	group
said	said	said
.	.	.
The	the	The
Syrian	syrian	Syrian
Observatory	observatori	Observatory
for	for	for
Human	human	Human
Rights	right	Rights
,	,	,
a	a	a
war	war	war
monitor	monitor	monitor
,	,	,
said	said	said
the	the	the
army	armi	army
supported	support	supported
by	by	by
Russian	russian	Russian
forces	forc	force
had	had	had
reached	reach	reached
the	the	the
western	western	western
edge	edg	edge
of	of	of
al	al	al
-Mayadin	-mayadin	-Mayadin
,	,	,
entering	enter	entering
the	the	the
ruins	ruin	ruin
of	of	of
a	a	a
castle	castl	castle
and	and	and
an	an	an
area	area	area
of	of	of
grain	grain	grain
silos	silo	silo
.	.	.
Islamic	islam	Islamic
State	state	State
has	has	ha
lost	lost	lost
swathes	swath	swathe
of	of	of
territory	territori	territory
in	in	in
recent	recent	recent
months	month	month
to	to	to
the	the	the
Syrian	syrian	Syrian
government	govern	government
,	,	,
backed	back	backed
by	by	by
Russian	russian	Russian
air	air	air
power	power	power
and	and	and
Iran	iran	Iran
-allied	-alli	-allied
militias	militia	militia
,	,	,
in	in	in
eastern	eastern	eastern
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
province	provinc	province
that	that	that
borders	border	border
Iraq	iraq	Iraq
.	.	.
A	a	A
Syrian	syrian	Syrian
military	militari	military
source	sourc	source
told	told	told
Reuters	reuter	Reuters
fighting	fight	fighting
was	was	wa
ongoing	ongo	ongoing
around	around	around
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
towards	toward	towards
al	al	al
-Mayadin	-mayadin	-Mayadin
on	on	on
Friday	friday	Friday
.	.	.
The	the	The
Syrian	syrian	Syrian
army	armi	army
is	is	is
continuing	continu	continuing
to	to	to
strike	strike	strike
the	the	the
terrorist	terrorist	terrorist
Daesh	daesh	Daesh
Islamic	islam	Islamic
State	state	State
group	group	group
fiercely	fierc	fiercely
in	in	in
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
and	and	and
its	it	it
surroundings	surround	surroundings
.	.	.
.	.	.
.	.	.
and	and	and
will	will	will
continue	continu	continue
its	it	it
operations	oper	operation
until	until	until
it	it	it
eliminates	elimin	eliminates
Daesh	daesh	Daesh
and	and	and
drive	drive	drive
what	what	what
s	s	s
left	left	left
of	of	of
them	them	them
out	out	out
of	of	of
this	this	this
province	provinc	province
,	,	,
he	he	he
said	said	said
.	.	.
Last	last	Last
month	month	month
the	the	the
Syrian	syrian	Syrian
army	armi	army
s	s	s
advance	advanc	advance
to	to	to
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
city	citi	city
lifted	lift	lifted
a	a	a
three	three	three
-year-long	-year-long	-year-long
siege	sieg	siege
imposed	impos	imposed
by	by	by
Islamic	islam	Islamic
State	state	State
on	on	on
a	a	a
government	govern	government
-held	-held	-held
enclave	enclav	enclave
there	there	there
.	.	.
The	the	The
army	armi	army
has	has	ha
since	sinc	since
pushed	push	pushed
its	it	it
advance	advanc	advance
further	further	further
eastwards	eastward	eastward
towards	toward	towards
al	al	al
-Mayadin	-mayadin	-Mayadin
,	,	,
which	which	which
lies	lie	lie
45	45	45
km	km	km
south	south	south
of	of	of
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
,	,	,
along	along	along
the	the	the
Euphrates	euphrat	Euphrates
valley	valley	valley
.	.	.
U	u	U
.	.	.
S	s	S
.	.	.
-backed	-back	-backed
Syrian	syrian	Syrian
militias	militia	militia
are	are	are
also	also	also
waging	wage	waging
a	a	a
separate	separ	separate
campaign	campaign	campaign
against	against	against
the	the	the
jihadist	jihadist	jihadist
group	group	group
s	s	s
last	last	last
major	major	major
strongholds	stronghold	stronghold
in	in	in
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
province	provinc	province
In	in	In
June	june	June
,	,	,
two	two	two
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
officials	offici	official
told	told	told
Reuters	reuter	Reuters
that	that	that
they	they	they
believed	believ	believed
Islamic	islam	Islamic
State	state	State
had	had	had
moved	move	moved
most	most	most
of	of	of
its	it	it
diminished	diminish	diminished
command	command	command
structure	structur	structure
and	and	and
propaganda	propaganda	propaganda
team	team	team
to	to	to
al	al	al
-Mayadin	-mayadin	-Mayadin
,	,	,
southeast	southeast	southeast
of	of	of
its	it	it
former	former	former
capital	capit	capital
of	of	of
Raqqa	raqqa	Raqqa
.	.	.
The	the	The
Observatory	observatori	Observatory
said	said	said
on	on	on
Friday	friday	Friday
there	there	there
were	were	were
clashes	clash	clash
in	in	in
several	sever	several
areas	area	area
in	in	in
eastern	eastern	eastern
Deir	deir	Deir
al	al	al
-Zor	-zor	-Zor
province	provinc	province
.	.	.
The	the	The
Syrian	syrian	Syrian
military	militari	military
shelled	shell	shelled
al	al	al
-Mayadin	-mayadin	-Mayadin
overnight	overnight	overnight
and	and	and
Syrian	syrian	Syrian
and	and	and
Russian	russian	Russian
warplanes	warplan	warplane
have	have	have
conducted	conduct	conducted
hundreds	hundr	hundred
of	of	of
strikes	strike	strike
,	,	,
it	it	it
said	said	said
.	.	.
Hezbollah	hezbollah	Hezbollah
,	,	,
part	part	part
of	of	of
the	the	the
military	militari	military
alliance	allianc	alliance
supporting	support	supporting
President	presid	President
Bashar	bashar	Bashar
al	al	al
-Assad	-assad	-Assad
,	,	,
said	said	said
this	this	this
week	week	week
a	a	a
senior	senior	senior
commander	command	commander
had	had	had
been	been	been
killed	kill	killed
in	in	in
an	an	an
Islamic	islam	Islamic
State	state	State
attack	attack	attack
in	in	in
Syria	syria	Syria
s	s	s
central	central	central
desert	desert	desert
.	.	.
