WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Republicans	republican	Republicans
will	will	will
consider	consid	consider
using	use	using
planned	plan	planned
tax	tax	tax
reform	reform	reform
to	to	to
eliminate	elimin	eliminate
one	one	one
of	of	of
the	the	the
biggest	biggest	biggest
taxes	tax	tax
in	in	in
Obamacare	obamacar	Obamacare
,	,	,
if	if	if
the	the	the
Senate	senat	Senate
fails	fail	fails
to	to	to
overturn	overturn	overturn
the	the	the
healthcare	healthcar	healthcare
law	law	law
,	,	,
a	a	a
senior	senior	senior
Republican	republican	Republican
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
.	.	.

Kevin	kevin	Kevin
Brady	bradi	Brady
,	,	,
the	the	the
top	top	top
Republican	republican	Republican
on	on	on
tax	tax	tax
policy	polici	policy
in	in	in
the	the	the
House	hous	House
as	as	a
chairman	chairman	chairman
of	of	of
the	the	the
Ways	way	Ways
and	and	and
Means	mean	Means
Committee	committe	Committee
,	,	,
said	said	said
Republicans	republican	Republicans
will	will	will
look	look	look
at	at	at
the	the	the
3	3	3
.	.	.
8	8	8
percent	percent	percent
Net	net	Net
Investment	invest	Investment
Income	incom	Income
Tax	tax	Tax
in	in	in
discussions	discuss	discussion
aimed	aim	aimed
at	at	at
unveiling	unveil	unveiling
a	a	a
tax	tax	tax
reform	reform	reform
plan	plan	plan
in	in	in
September	septemb	September
.	.	.

The	the	The
levy	levi	levy
is	is	is
a	a	a
weight	weight	weight
on	on	on
economic	econom	economic
growth	growth	growth
,	,	,
he	he	he
said	said	said
in	in	in
an	an	an
interview	interview	interview
with	with	with
Reuters	reuter	Reuters
.	.	.

Efforts	effort	Efforts
by	by	by
Republicans	republican	Republicans
to	to	to
overhaul	overhaul	overhaul
or	or	or
repeal	repeal	repeal
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
,	,	,
known	known	known
as	as	a
Obamacare	obamacar	Obamacare
,	,	,
collapsed	collaps	collapsed
in	in	in
the	the	the
Senate	senat	Senate
on	on	on
Tuesday	tuesday	Tuesday
in	in	in
a	a	a
major	major	major
setback	setback	setback
for	for	for
Republican	republican	Republican
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
.	.	.

Given	given	Given
a	a	a
wholesale	wholesal	wholesale
repeal	repeal	repeal
or	or	or
overhaul	overhaul	overhaul
now	now	now
seems	seem	seems
imperiled	imperil	imperiled
,	,	,
Republicans	republican	Republicans
are	are	are
looking	look	looking
at	at	at
other	other	other
ways	way	way
to	to	to
attack	attack	attack
a	a	a
law	law	law
they	they	they
have	have	have
vowed	vow	vowed
to	to	to
overturn	overturn	overturn
since	sinc	since
it	it	it
was	was	wa
signed	sign	signed
by	by	by
Democratic	democrat	Democratic
former	former	former
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
seven	seven	seven
years	year	year
ago	ago	ago
.	.	.

Brady	bradi	Brady
said	said	said
tax	tax	tax
legislation	legisl	legislation
was	was	wa
unlikely	unlik	unlikely
to	to	to
be	be	be
able	abl	able
to	to	to
include	includ	include
the	the	the
repeal	repeal	repeal
of	of	of
other	other	other
Obamacare	obamacar	Obamacare
taxes	tax	tax
.	.	.

Doing	do	Doing
so	so	so
would	would	would
result	result	result
in	in	in
about	about	about
1	1	1
trillion	trillion	trillion
in	in	in
additional	addit	additional
revenue	revenu	revenue
losses	loss	loss
over	over	over
a	a	a
decade	decad	decade
,	,	,
cutting	cut	cutting
into	into	into
efforts	effort	effort
to	to	to
avoid	avoid	avoid
adding	ad	adding
to	to	to
the	the	the
federal	feder	federal
deficit	deficit	deficit
in	in	in
the	the	the
overall	overal	overall
tax	tax	tax
package	packag	package
,	,	,
he	he	he
said	said	said
.	.	.

Will	will	Will
we	we	we
look	look	look
at	at	at
the	the	the
Net	net	Net
Investment	invest	Investment
Income	incom	Income
Tax	tax	Tax
provision	provis	provision
?	?	?

Yes	yes	Yes
,	,	,
mainly	main	mainly
because	becaus	because
it	it	it
is	is	is
incredibly	incred	incredibly
anti	anti	anti
-growth	-growth	-growth
the	the	the
way	way	way
it	it	it
is	is	is
today	today	today
,	,	,
Brady	bradi	Brady
said	said	said
.	.	.

But	but	But
he	he	he
was	was	wa
cautious	cautious	cautious
about	about	about
a	a	a
full	full	full
repeal	repeal	repeal
of	of	of
the	the	the
tax	tax	tax
,	,	,
given	given	given
the	the	the
large	larg	large
revenues	revenu	revenue
involved	involv	involved
and	and	and
the	the	the
fact	fact	fact
that	that	that
some	some	some
Senate	senat	Senate
Republicans	republican	Republicans
resisted	resist	resisted
overturning	overturn	overturning
it	it	it
as	as	a
part	part	part
of	of	of
the	the	the
healthcare	healthcar	healthcare
bill	bill	bill
that	that	that
was	was	wa
under	under	under
consideration	consider	consideration
.	.	.

The	the	The
tax	tax	tax
raises	rais	raise
172	172	172
.	.	.
2	2	2
billion	billion	billion
in	in	in
revenue	revenu	revenue
over	over	over
10	10	10
years	year	year
to	to	to
fund	fund	fund
Obamacare	obamacar	Obamacare
,	,	,
including	includ	including
health	health	health
insurance	insur	insurance
subsidies	subsidi	subsidy
for	for	for
individuals	individu	individual
.	.	.

Its	it	Its
repeal	repeal	repeal
is	is	is
viewed	view	viewed
by	by	by
critics	critic	critic
,	,	,
including	includ	including
some	some	some
moderate	moder	moderate
Republicans	republican	Republicans
,	,	,
as	as	a
a	a	a
tax	tax	tax
cut	cut	cut
for	for	for
the	the	the
wealthy	wealthi	wealthy
since	sinc	since
the	the	the
tax	tax	tax
hits	hit	hit
individuals	individu	individual
who	who	who
earn	earn	earn
more	more	more
than	than	than
200	200	200
,	,	,
000	000	000
a	a	a
year	year	year
and	and	and
married	marri	married
couples	coupl	couple
with	with	with
more	more	more
than	than	than
250	250	250
,	,	,
000	000	000
in	in	in
earnings	earn	earnings
.	.	.

Brady	bradi	Brady
said	said	said
he	he	he
was	was	wa
most	most	most
concerned	concern	concerned
about	about	about
the	the	the
investment	invest	investment
tax	tax	tax
s	s	s
effect	effect	effect
on	on	on
small	small	small
businesses	busi	business
.	.	.

It	it	It
doesn	doesn	doesn
t	t	t
just	just	just
affect	affect	affect
high	high	high
earners	earner	earner
.	.	.

It	it	It
goes	goe	go
across	across	across
a	a	a
broad	broad	broad
spectrum	spectrum	spectrum
of	of	of
small	small	small
business	busi	business
and	and	and
captures	captur	capture
too	too	too
much	much	much
of	of	of
their	their	their
activity	activ	activity
as	as	a
well	well	well
.	.	.

So	so	So
we	we	we
will	will	will
take	take	take
a	a	a
look	look	look
at	at	at
that	that	that
,	,	,
he	he	he
said	said	said
.	.	.

However	howev	However
,	,	,
he	he	he
noted	note	noted
,	,	,
You	you	You
ve	ve	ve
got	got	got
to	to	to
ask	ask	ask
the	the	the
question	question	question
if	if	if
it	it	it
couldn	couldn	couldn
t	t	t
pass	pass	pas
the	the	the
Senate	senat	Senate
in	in	in
healthcare	healthcar	healthcare
,	,	,
can	can	can
it	it	it
pass	pass	pas
the	the	the
Senate	senat	Senate
in	in	in
tax	tax	tax
reform	reform	reform
?	?	?
But	but	But
he	he	he
added	ad	added
Leaving	leav	Leaving
that	that	that
in	in	in
place	place	place
,	,	,
from	from	from
an	an	an
economic	econom	economic
standpoint	standpoint	standpoint
,	,	,
is	is	is
a	a	a
mistake	mistak	mistake
.	.	.

