Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
U	u	U
S	s	S
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
he	he	he
would	would	would
be	be	be
surprised	surpris	surprised
if	if	if
Iran	iran	Iran
is	is	is
in	in	in
compliance	complianc	compliance
with	with	with
a	a	a
nuclear	nuclear	nuclear
deal	deal	deal
when	when	when
recertification	recertif	recertification
comes	come	come
up	up	up
again	again	again
in	in	in
three	three	three
months	month	month
according	accord	according
to	to	to
an	an	an
interview	interview	interview
with	with	with
the	the	the
Wall	wall	Wall
Street	street	Street
Journal	journal	Journal
We	we	We
ll	ll	ll
talk	talk	talk
about	about	about
the	the	the
subject	subject	subject
in	in	in
90	90	90
days	day	day
but	but	but
I	i	I
would	would	would
be	be	be
surprised	surpris	surprised
if	if	if
they	they	they
were	were	were
in	in	in
compliance	complianc	compliance
he	he	he
told	told	told
the	the	the
Journal	journal	Journal
The	the	The
president	presid	president
must	must	must
certify	certifi	certify
to	to	to
Congress	congress	Congress
every	everi	every
three	three	three
months	month	month
that	that	that
Iran	iran	Iran
is	is	is
complying	compli	complying
with	with	with
the	the	the
2015	2015	2015
nuclear	nuclear	nuclear
deal	deal	deal
