Token	Stem	Lemma
Reuters	reuter	Reuters
Highlights	highlight	Highlights
of	of	of
the	the	the
day	day	day
for	for	for
U	u	U
S	s	S
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
administration	administr	administration
on	on	on
Thursday	thursday	Thursday
Trump	trump	Trump
fails	fail	fails
to	to	to
persuade	persuad	persuade
enough	enough	enough
skeptical	skeptic	skeptical
members	member	member
of	of	of
his	his	his
own	own	own
Republican	republican	Republican
Party	parti	Party
to	to	to
begin	begin	begin
dismantling	dismantl	dismantling
Obamacare	obamacar	Obamacare
forcing	forc	forcing
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
to	to	to
delay	delay	delay
a	a	a
vote	vote	vote
on	on	on
the	the	the
healthcare	healthcar	healthcare
legislation	legisl	legislation
Senate	senat	Senate
Democratic	democrat	Democratic
leader	leader	leader
Chuck	chuck	Chuck
Schumer	schumer	Schumer
pledges	pledg	pledge
to	to	to
pursue	pursu	pursue
a	a	a
procedural	procedur	procedural
hurdle	hurdl	hurdle
to	to	to
try	tri	try
to	to	to
block	block	block
the	the	the
confirmation	confirm	confirmation
of	of	of
Trump	trump	Trump
s	s	s
Supreme	suprem	Supreme
Court	court	Court
nominee	nomine	nominee
Neil	neil	Neil
Gorsuch	gorsuch	Gorsuch
a	a	a
move	move	move
that	that	that
could	could	could
provoke	provok	provoke
a	a	a
nasty	nasti	nasty
partisan	partisan	partisan
fight	fight	fight
and	and	and
change	chang	change
the	the	the
way	way	way
the	the	the
Senate	senat	Senate
does	doe	doe
business	busi	business
The	the	The
Republican	republican	Republican
head	head	head
of	of	of
the	the	the
U	u	U
S	s	S
House	hous	House
of	of	of
Representatives	repres	Representatives
Intelligence	intellig	Intelligence
Committee	committe	Committee
apologizes	apolog	apologizes
for	for	for
his	his	his
handling	handl	handling
of	of	of
sensitive	sensit	sensitive
allegations	alleg	allegation
about	about	about
U	u	U
S	s	S
spy	spi	spy
agency	agenc	agency
surveillance	surveil	surveillance
of	of	of
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
team	team	team
The	the	The
State	state	State
Department	depart	Department
will	will	will
approve	approv	approve
on	on	on
Friday	friday	Friday
the	the	the
permit	permit	permit
needed	need	needed
to	to	to
proceed	proceed	proceed
with	with	with
construction	construct	construction
of	of	of
the	the	the
Canada	canada	Canada
-to	-to	-to
-United	-unit	-United
States	state	States
Keystone	keyston	Keystone
XL	xl	XL
oil	oil	oil
pipeline	pipelin	pipeline
a	a	a
project	project	project
blocked	block	blocked
by	by	by
former	former	former
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
according	accord	according
to	to	to
government	govern	government
sources	sourc	source
Secretary	secretari	Secretary
of	of	of
State	state	State
Rex	rex	Rex
Tillerson	tillerson	Tillerson
is	is	is
directing	direct	directing
U	u	U
S	s	S
diplomatic	diplomat	diplomatic
missions	mission	mission
to	to	to
identify	identifi	identify
populations	popul	population
warranting	warrant	warranting
increased	increas	increased
scrutiny	scrutini	scrutiny
and	and	and
to	to	to
toughen	toughen	toughen
screening	screen	screening
for	for	for
visa	visa	visa
applicants	applic	applicant
in	in	in
those	those	those
groups	group	group
according	accord	according
to	to	to
diplomatic	diplomat	diplomatic
cables	cabl	cable
seen	seen	seen
by	by	by
Reuters	reuter	Reuters
The	the	The
Senate	senat	Senate
narrowly	narrowli	narrowly
confirms	confirm	confirms
Trump	trump	Trump
s	s	s
nominee	nomine	nominee
for	for	for
ambassador	ambassador	ambassador
to	to	to
Israel	israel	Israel
David	david	David
Friedman	friedman	Friedman
an	an	an
outspoken	outspoken	outspoken
bankruptcy	bankruptci	bankruptcy
lawyer	lawyer	lawyer
aligned	align	aligned
with	with	with
the	the	the
Israeli	isra	Israeli
right	right	right
Jay	jay	Jay
Clayton	clayton	Clayton
the	the	the
Wall	wall	Wall
Street	street	Street
attorney	attorney	attorney
chosen	chosen	chosen
by	by	by
Trump	trump	Trump
to	to	to
lead	lead	lead
the	the	the
U	u	U
S	s	S
Securities	secur	Securities
and	and	and
Exchange	exchang	Exchange
Commission	commiss	Commission
defends	defend	defends
himself	himself	himself
against	against	against
charges	charg	charge
that	that	that
he	he	he
had	had	had
multiple	multipl	multiple
conflicts	conflict	conflict
of	of	of
interest	interest	interest
that	that	that
would	would	would
cause	caus	cause
him	him	him
to	to	to
miss	miss	miss
too	too	too
many	mani	many
SEC	sec	SEC
votes	vote	vote
Iran	iran	Iran
would	would	would
face	face	face
tighter	tighter	tighter
U	u	U
S	s	S
sanctions	sanction	sanction
over	over	over
ballistic	ballist	ballistic
missile	missil	missile
launches	launch	launch
and	and	and
other	other	other
non	non	non
-nuclear	-nuclear	-nuclear
activities	activ	activity
under	under	under
a	a	a
bill	bill	bill
announced	announc	announced
by	by	by
a	a	a
bipartisan	bipartisan	bipartisan
group	group	group
of	of	of
senators	senat	senator
echoing	echo	echoing
a	a	a
harder	harder	harder
line	line	line
on	on	on
Tehran	tehran	Tehran
espoused	espous	espoused
by	by	by
Trump	trump	Trump
The	the	The
Trump	trump	Trump
administration	administr	administration
is	is	is
preparing	prepar	preparing
new	new	new
executive	execut	executive
orders	order	order
to	to	to
re	re	re
-examine	-examin	-examine
all	all	all
14	14	14
U	u	U
S	s	S
free	free	free
trade	trade	trade
agreements	agreement	agreement
and	and	and
review	review	review
government	govern	government
procurement	procur	procurement
policies	polici	policy
to	to	to
aid	aid	aid
American	american	American
companies	compani	company
two	two	two
administration	administr	administration
officials	offici	official
say	say	say
Two	two	Two
months	month	month
after	after	after
stepping	step	stepping
down	down	down
as	as	a
Obama	obama	Obama
s	s	s
ambassador	ambassador	ambassador
to	to	to
Israel	israel	Israel
Dan	dan	Dan
Shapiro	shapiro	Shapiro
sees	see	see
some	some	some
good	good	good
in	in	in
the	the	the
initial	initi	initial
peace	peac	peace
efforts	effort	effort
by	by	by
the	the	the
new	new	new
Trump	trump	Trump
administration	administr	administration
even	even	even
as	as	a
he	he	he
voices	voic	voice
grievances	grievanc	grievance
against	against	against
it	it	it
The	the	The
Trump	trump	Trump
International	intern	International
Hotel	hotel	Hotel
in	in	in
Washington	washington	Washington
is	is	is
not	not	not
in	in	in
violation	violat	violation
of	of	of
federal	feder	federal
conflict	conflict	conflict
-of	-of	-of
-interest	-interest	-interest
rules	rule	rule
that	that	that
bar	bar	bar
elected	elect	elected
officials	offici	official
from	from	from
taking	take	taking
part	part	part
in	in	in
a	a	a
lease	leas	lease
of	of	of
federal	feder	federal
property	properti	property
the	the	the
U	u	U
S	s	S
General	general	General
Services	servic	Services
Administration	administr	Administration
says	say	say
