Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
on	on	on
Tuesday	tuesday	Tuesday
stood	stood	stood
by	by	by
his	his	his
criticism	critic	criticism
of	of	of
pay	pay	pay
TV	tv	TV
and	and	and
wireless	wireless	wireless
company	compani	company
AT	at	AT
T	t	T
s	s	s
deal	deal	deal
to	to	to
buy	buy	buy
movie	movi	movie
and	and	and
TV	tv	TV
show	show	show
maker	maker	maker
Time	time	Time
Warner	warner	Warner
Inc	inc	Inc
,	,	,
which	which	which
the	the	the
Justice	justic	Justice
Department	depart	Department
has	has	ha
sued	su	sued
to	to	to
stop	stop	stop
.	.	.
I	i	I
m	m	m
not	not	not
going	go	going
to	to	to
get	get	get
involved	involv	involved
in	in	in
litigation	litig	litigation
,	,	,
but	but	but
personally	person	personally
I	i	I
ve	ve	ve
always	alway	always
felt	felt	felt
that	that	that
that	that	that
was	was	wa
a	a	a
deal	deal	deal
that	that	that
s	s	s
not	not	not
a	a	a
good	good	good
deal	deal	deal
for	for	for
the	the	the
country	countri	country
,	,	,
the	the	the
president	presid	president
said	said	said
on	on	on
the	the	the
lawn	lawn	lawn
of	of	of
the	the	the
White	white	White
House	hous	House
as	as	a
he	he	he
left	left	left
for	for	for
Florida	florida	Florida
.	.	.
I	i	I
think	think	think
your	your	your
pricing	price	pricing
s	s	s
going	go	going
to	to	to
go	go	go
up	up	up
,	,	,
I	i	I
don	don	don
t	t	t
think	think	think
it	it	it
s	s	s
a	a	a
good	good	good
deal	deal	deal
for	for	for
the	the	the
country	countri	country
.	.	.
The	the	The
case	case	case
will	will	will
be	be	be
more	more	more
closely	close	closely
watched	watch	watched
than	than	than
other	other	other
merger	merger	merger
challenges	challeng	challenge
because	becaus	because
Trump	trump	Trump
has	has	ha
been	been	been
a	a	a
vocal	vocal	vocal
critic	critic	critic
of	of	of
Time	time	Time
Warner	warner	Warner
s	s	s
CNN	cnn	CNN
,	,	,
and	and	and
opposed	oppos	opposed
AT	at	AT
T	t	T
s	s	s
purchase	purchas	purchase
of	of	of
Time	time	Time
Warner	warner	Warner
on	on	on
the	the	the
campaign	campaign	campaign
trail	trail	trail
last	last	last
year	year	year
,	,	,
saying	say	saying
it	it	it
would	would	would
concentrate	concentr	concentrate
too	too	too
much	much	much
power	power	power
in	in	in
AT	at	AT
T	t	T
s	s	s
hands	hand	hand
.	.	.
Until	until	Until
Tuesday	tuesday	Tuesday
,	,	,
he	he	he
had	had	had
not	not	not
repeated	repeat	repeated
that	that	that
criticism	critic	criticism
.	.	.
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Department	depart	Department
of	of	of
Justice	justic	Justice
on	on	on
Monday	monday	Monday
sued	su	sued
AT	at	AT
T	t	T
,	,	,
arguing	argu	arguing
that	that	that
it	it	it
would	would	would
use	use	use
Time	time	Time
Warner	warner	Warner
s	s	s
content	content	content
to	to	to
force	forc	force
rival	rival	rival
pay	pay	pay
-TV	-tv	-TV
companies	compani	company
to	to	to
pay	pay	pay
hundreds	hundr	hundred
of	of	of
millions	million	million
of	of	of
dollars	dollar	dollar
more	more	more
per	per	per
year	year	year
for	for	for
Time	time	Time
Warner	warner	Warner
s	s	s
networks	network	network
.	.	.
The	the	The
Justice	justic	Justice
Department	depart	Department
pushed	push	pushed
back	back	back
any	ani	any
suggestion	suggest	suggestion
that	that	that
the	the	the
decision	decis	decision
to	to	to
sue	sue	sue
was	was	wa
done	done	done
because	becaus	because
of	of	of
political	polit	political
considerations	consider	consideration
.	.	.
This	this	This
is	is	is
a	a	a
law	law	law
enforcement	enforc	enforcement
decision	decis	decision
,	,	,
not	not	not
a	a	a
political	polit	political
one	one	one
.	.	.
The	the	The
DOJ	doj	DOJ
has	has	ha
reached	reach	reached
the	the	the
end	end	end
of	of	of
a	a	a
year	year	year
-long	-long	-long
investigation	investig	investigation
by	by	by
a	a	a
large	larg	large
,	,	,
capable	capabl	capable
staff	staff	staff
of	of	of
expert	expert	expert
lawyers	lawyer	lawyer
and	and	and
economists	economist	economist
,	,	,
a	a	a
Justice	justic	Justice
Department	depart	Department
spokesperson	spokesperson	spokesperson
said	said	said
in	in	in
an	an	an
email	email	email
comment	comment	comment
.	.	.
The	the	The
division	divis	division
concluded	conclud	concluded
on	on	on
the	the	the
merits	merit	merit
that	that	that
the	the	the
merger	merger	merger
is	is	is
illegal	illeg	illegal
under	under	under
the	the	the
antitrust	antitrust	antitrust
laws	law	law
because	becaus	because
it	it	it
will	will	will
hurt	hurt	hurt
competition	competit	competition
.	.	.
AT	at	AT
T	t	T
has	has	ha
vowed	vow	vowed
to	to	to
defend	defend	defend
the	the	the
85	85	85
.	.	.
4	4	4
billion	billion	billion
deal	deal	deal
in	in	in
court	court	court
.	.	.
The	the	The
Department	depart	Department
of	of	of
Justice	justic	Justice
s	s	s
move	move	move
to	to	to
block	block	block
it	it	it
was	was	wa
foolish	foolish	foolish
because	becaus	because
the	the	the
deal	deal	deal
posed	pose	posed
no	no	no
threat	threat	threat
to	to	to
consumers	consum	consumer
,	,	,
the	the	the
wireless	wireless	wireless
carrier	carrier	carrier
s	s	s
trial	trial	trial
lawyer	lawyer	lawyer
,	,	,
Dan	dan	Dan
Petrocelli	petrocelli	Petrocelli
,	,	,
told	told	told
CNBC	cnbc	CNBC
on	on	on
Tuesday	tuesday	Tuesday
.	.	.
We	we	We
want	want	want
to	to	to
go	go	go
to	to	to
court	court	court
as	as	a
soon	soon	soon
as	as	a
possible	possibl	possible
,	,	,
Petrocelli	petrocelli	Petrocelli
told	told	told
CNBC	cnbc	CNBC
,	,	,
saying	say	saying
the	the	the
burden	burden	burden
of	of	of
proof	proof	proof
was	was	wa
on	on	on
the	the	the
government	govern	government
.	.	.
cnb	cnb	cnb
.	.	.
cx	cx	cx
2AjiOVw	2ajiovw	2AjiOVw
AT	at	AT
T	t	T
will	will	will
ask	ask	ask
the	the	the
court	court	court
for	for	for
an	an	an
expedited	expedit	expedited
trial	trial	trial
next	next	next
week	week	week
,	,	,
a	a	a
source	sourc	source
familiar	familiar	familiar
with	with	with
case	case	case
said	said	said
.	.	.
The	the	The
case	case	case
has	has	ha
been	been	been
assigned	assign	assigned
to	to	to
Judge	judg	Judge
Richard	richard	Richard
Leon	leon	Leon
,	,	,
a	a	a
senior	senior	senior
judge	judg	judge
on	on	on
the	the	the
District	district	District
of	of	of
Columbia	columbia	Columbia
District	district	District
Court	court	Court
,	,	,
who	who	who
was	was	wa
appointed	appoint	appointed
by	by	by
President	presid	President
George	georg	George
W	w	W
.	.	.
Bush	bush	Bush
in	in	in
2002	2002	2002
.	.	.
Time	time	Time
Warner	warner	Warner
shares	share	share
went	went	went
higher	higher	higher
when	when	when
Leon	leon	Leon
s	s	s
assignment	assign	assignment
was	was	wa
announced	announc	announced
as	as	a
investors	investor	investor
bet	bet	bet
the	the	the
judge	judg	judge
would	would	would
be	be	be
more	more	more
likely	like	likely
to	to	to
allow	allow	allow
the	the	the
deal	deal	deal
to	to	to
proceed	proceed	proceed
.	.	.
Republican	republican	Republican
-appointed	-appoint	-appointed
judges	judg	judge
are	are	are
generally	general	generally
,	,	,
but	but	but
not	not	not
always	alway	always
,	,	,
more	more	more
business	busi	business
-friendly	-friend	-friendly
than	than	than
those	those	those
appointed	appoint	appointed
by	by	by
Democrats	democrat	Democrats
.	.	.
Shares	share	Shares
of	of	of
Time	time	Time
Warner	warner	Warner
closed	close	closed
up	up	up
2	2	2
.	.	.
1	1	1
percent	percent	percent
at	at	at
89	89	89
.	.	.
56	56	56
on	on	on
Tuesday	tuesday	Tuesday
,	,	,
signaling	signal	signaling
that	that	that
investors	investor	investor
believe	believ	believe
the	the	the
deal	deal	deal
has	has	ha
a	a	a
better	better	better
chance	chanc	chance
of	of	of
being	be	being
approved	approv	approved
.	.	.
AT	at	AT
T	t	T
closed	close	closed
down	down	down
less	less	le
than	than	than
1	1	1
percent	percent	percent
at	at	at
34	34	34
.	.	.
33	33	33
.	.	.
The	the	The
merger	merger	merger
challenge	challeng	challenge
is	is	is
unusual	unusu	unusual
since	sinc	since
the	the	the
two	two	two
companies	compani	company
do	do	do
not	not	not
compete	compet	compete
directly	direct	directly
.	.	.
The	the	The
Justice	justic	Justice
Department	depart	Department
has	has	ha
not	not	not
successfully	success	successfully
litigated	litig	litigated
to	to	to
stop	stop	stop
a	a	a
vertical	vertic	vertical
deal	deal	deal
-	-	-
where	where	where
the	the	the
merging	merg	merging
companies	compani	company
are	are	are
not	not	not
direct	direct	direct
competitors	competitor	competitor
,	,	,
as	as	a
is	is	is
the	the	the
case	case	case
with	with	with
AT	at	AT
T	t	T
and	and	and
Time	time	Time
Warner	warner	Warner
-	-	-
since	sinc	since
the	the	the
1970s	1970s	1970s
,	,	,
when	when	when
it	it	it
prevented	prevent	prevented
Ford	ford	Ford
Motor	motor	Motor
Co	co	Co
from	from	from
buying	buy	buying
assets	asset	asset
from	from	from
spark	spark	spark
-plug	-plug	-plug
maker	maker	maker
Autolite	autolit	Autolite
.	.	.
