Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
SEOUL	seoul	SEOUL
Reuters	reuter	Reuters
Images	imag	Images
released	releas	released
by	by	by
North	north	North
Korea	korea	Korea
on	on	on
Thursday	thursday	Thursday
appeared	appear	appeared
to	to	to
show	show	show
it	it	it
has	has	ha
succeeded	succeed	succeeded
in	in	in
developing	develop	developing
a	a	a
missile	missil	missile
capable	capabl	capable
of	of	of
delivering	deliv	delivering
a	a	a
nuclear	nuclear	nuclear
weapon	weapon	weapon
anywhere	anywher	anywhere
in	in	in
the	the	the
United	unit	United
States	state	States
and	and	and
it	it	it
could	could	could
be	be	be
only	onli	only
two	two	two
or	or	or
three	three	three
tests	test	test
away	away	away
from	from	from
being	be	being
declared	declar	declared
combat	combat	combat
ready	readi	ready
U	u	U
S	s	S
-based	-base	-based
experts	expert	expert
said	said	said
on	on	on
Thursday	thursday	Thursday
North	north	North
Korea	korea	Korea
released	releas	released
dozens	dozen	dozen
of	of	of
photos	photo	photo
and	and	and
a	a	a
video	video	video
after	after	after
Wednesday	wednesday	Wednesday
s	s	s
launch	launch	launch
of	of	of
the	the	the
new	new	new
Hwasong	hwasong	Hwasong
-15	-15	-15
missile	missil	missile
and	and	and
leader	leader	leader
Kim	kim	Kim
Jong	jong	Jong
Un	un	Un
declared	declar	declared
the	the	the
country	countri	country
had	had	had
finally	final	finally
realized	realiz	realized
the	the	the
great	great	great
historic	histor	historic
cause	caus	cause
of	of	of
completing	complet	completing
the	the	the
state	state	state
nuclear	nuclear	nuclear
force	forc	force
U	u	U
S	s	S
-based	-base	-based
experts	expert	expert
some	some	some
of	of	of
whom	whom	whom
have	have	have
been	been	been
skeptical	skeptic	skeptical
about	about	about
past	past	past
North	north	North
Korean	korean	Korean
claims	claim	claim
to	to	to
have	have	have
put	put	put
all	all	all
of	of	of
the	the	the
United	unit	United
States	state	States
in	in	in
range	rang	range
said	said	said
data	data	data
from	from	from
the	the	the
latest	latest	latest
test	test	test
and	and	and
the	the	the
photos	photo	photo
appeared	appear	appeared
to	to	to
confirm	confirm	confirm
North	north	North
Korea	korea	Korea
has	has	ha
a	a	a
missile	missil	missile
of	of	of
sufficient	suffici	sufficient
power	power	power
to	to	to
deliver	deliv	deliver
a	a	a
nuclear	nuclear	nuclear
warhead	warhead	warhead
anywhere	anywher	anywhere
in	in	in
America	america	America
Experts	expert	Experts
and	and	and
U	u	U
S	s	S
officials	offici	official
say	say	say
questions	question	question
remain	remain	remain
about	about	about
whether	whether	whether
it	it	it
has	has	ha
a	a	a
re	re	re
-entry	-entri	-entry
vehicle	vehicl	vehicle
capable	capabl	capable
of	of	of
protecting	protect	protecting
a	a	a
nuclear	nuclear	nuclear
warhead	warhead	warhead
as	as	a
it	it	it
speeds	speed	speed
toward	toward	toward
its	it	it
target	target	target
and	and	and
about	about	about
the	the	the
accuracy	accuraci	accuracy
of	of	of
its	it	it
guidance	guidanc	guidance
systems	system	system
In	in	In
an	an	an
analysis	analysi	analysis
for	for	for
the	the	the
Washington	washington	Washington
-based	-base	-based
38	38	38
North	north	North
think	think	think
tank	tank	tank
missile	missil	missile
expert	expert	expert
Michael	michael	Michael
Elleman	elleman	Elleman
of	of	of
the	the	the
International	intern	International
Institute	institut	Institute
for	for	for
Strategic	strateg	Strategic
Studies	studi	Studies
said	said	said
the	the	the
North	north	North
Korean	korean	Korean
photos	photo	photo
showed	show	showed
a	a	a
missile	missil	missile
considerably	consider	considerably
larger	larger	larger
than	than	than
its	it	it
predecessor	predecessor	predecessor
Initial	initi	Initial
calculations	calcul	calculation
indicate	indic	indicate
the	the	the
new	new	new
missile	missil	missile
could	could	could
deliver	deliv	deliver
a	a	a
moderately	moder	moderately
sized	size	sized
nuclear	nuclear	nuclear
weapon	weapon	weapon
to	to	to
any	ani	any
city	citi	city
on	on	on
the	the	the
U	u	U
S	s	S
mainland	mainland	mainland
Elleman	elleman	Elleman
said	said	said
Elleman	elleman	Elleman
said	said	said
the	the	the
missile	missil	missile
was	was	wa
large	larg	large
and	and	and
powerful	power	powerful
enough	enough	enough
to	to	to
carry	carri	carry
simple	simpl	simple
decoys	decoy	decoy
or	or	or
other	other	other
countermeasures	countermeasur	countermeasure
to	to	to
challenge	challeng	challenge
U	u	U
S	s	S
missile	missil	missile
defenses	defens	defense
A	a	A
handful	hand	handful
of	of	of
additional	addit	additional
flight	flight	flight
tests	test	test
are	are	are
needed	need	needed
to	to	to
validate	valid	validate
the	the	the
Hwasong	hwasong	Hwasong
-15	-15	-15
s	s	s
performance	perform	performance
and	and	and
reliability	reliabl	reliability
and	and	and
likely	like	likely
establish	establish	establish
the	the	the
efficacy	efficaci	efficacy
of	of	of
a	a	a
protection	protect	protection
system	system	system
needed	need	needed
to	to	to
ensure	ensur	ensure
the	the	the
