Token	Stem	Lemma
NEW	new	NEW
YORK	york	YORK
MANCHESTER	manchest	MANCHESTER
N	n	N
H	h	H
Reuters	reuter	Reuters
Bill	bill	Bill
Clinton	clinton	Clinton
may	may	may
not	not	not
be	be	be
the	the	the
secret	secret	secret
weapon	weapon	weapon
that	that	that
Hillary	hillari	Hillary
Clinton	clinton	Clinton
needs	need	need
in	in	in
the	the	the
U	u	U
S	s	S
presidential	presidenti	presidential
race	race	race
And	and	And
the	the	the
former	former	former
Democratic	democrat	Democratic
president	presid	president
may	may	may
not	not	not
become	becom	become
the	the	the
albatross	albatross	albatross
that	that	that
Republican	republican	Republican
candidate	candid	candidate
Donald	donald	Donald
Trump	trump	Trump
expects	expect	expects
either	either	either
Bill	bill	Bill
Clinton	clinton	Clinton
simply	simpli	simply
is	is	is
not	not	not
wielding	wield	wielding
that	that	that
kind	kind	kind
of	of	of
influence	influenc	influence
good	good	good
or	or	or
bad	bad	bad
over	over	over
voters	voter	voter
so	so	so
far	far	far
this	this	this
year	year	year
according	accord	according
to	to	to
a	a	a
Reuters	reuter	Reuters
Ipsos	ipso	Ipsos
poll	poll	poll
A	a	A
majority	major	majority
of	of	of
Americans	american	Americans
including	includ	including
73	73	73
percent	percent	percent
of	of	of
Democrats	democrat	Democrats
and	and	and
52	52	52
percent	percent	percent
of	of	of
Republicans	republican	Republicans
said	said	said
Bill	bill	Bill
Clinton	clinton	Clinton
does	doe	doe
not	not	not
factor	factor	factor
into	into	into
their	their	their
opinion	opinion	opinion
of	of	of
Hillary	hillari	Hillary
for	for	for
president	presid	president
tmsnrt	tmsnrt	tmsnrt
rs	rs	r
1OUiYCw	1ouiycw	1OUiYCw
The	the	The
poll	poll	poll
conducted	conduct	conducted
Jan	jan	Jan
7	7	7
to	to	to
13	13	13
found	found	found
that	that	that
12	12	12
percent	percent	percent
of	of	of
Americans	american	Americans
are	are	are
more	more	more
likely	like	likely
to	to	to
vote	vote	vote
for	for	for
Hillary	hillari	Hillary
the	the	the
former	former	former
secretary	secretari	secretary
of	of	of
state	state	state
because	becaus	because
of	of	of
her	her	her
marriage	marriag	marriage
to	to	to
Bill	bill	Bill
Among	among	Among
Democrats	democrat	Democrats
fewer	fewer	fewer
than	than	than
half	half	half
said	said	said
Bill	bill	Bill
Clinton	clinton	Clinton
should	should	should
be	be	be
more	more	more
prominent	promin	prominent
in	in	in
his	his	his
wife	wife	wife
s	s	s
campaign	campaign	campaign
and	and	and
less	less	le
than	than	than
half	half	half
felt	felt	felt
that	that	that
his	his	his
presence	presenc	presence
in	in	in
the	the	the
race	race	race
would	would	would
boost	boost	boost
her	her	her
chances	chanc	chance
of	of	of
winning	win	winning
Bill	bill	Bill
Clinton	clinton	Clinton
who	who	who
was	was	wa
widely	wide	widely
credited	credit	credited
for	for	for
helping	help	helping
Barack	barack	Barack
Obama	obama	Obama
win	win	win
a	a	a
second	second	second
term	term	term
in	in	in
2012	2012	2012
has	has	ha
become	becom	become
much	much	much
more	more	more
active	activ	active
on	on	on
the	the	the
campaign	campaign	campaign
trail	trail	trail
this	this	this
month	month	month
especially	especi	especially
in	in	in
New	new	New
Hampshire	hampshir	Hampshire
where	where	where
Hillary	hillari	Hillary
Clinton	clinton	Clinton
trails	trail	trail
Bernie	berni	Bernie
Sanders	sander	Sanders
in	in	in
several	sever	several
recent	recent	recent
statewide	statewid	statewide
polls	poll	poll
Hillary	hillari	Hillary
called	call	called
Bill	bill	Bill
her	her	her
not	not	not
-so	-so	-so
-secret	-secret	-secret
weapon	weapon	weapon
when	when	when
announcing	announc	announcing
the	the	the
move	move	move
though	though	though
his	his	his
increased	increas	increased
involvement	involv	involvement
created	creat	created
an	an	an
opening	open	opening
for	for	for
Republicans	republican	Republicans
especially	especi	especially
Trump	trump	Trump
to	to	to
bring	bring	bring
up	up	up
allegations	alleg	allegation
of	of	of
sexual	sexual	sexual
misconduct	misconduct	misconduct
that	that	that
dogged	dog	dogged
the	the	the
Clintons	clinton	Clintons
in	in	in
the	the	the
1990s	1990s	1990s
Despite	despit	Despite
two	two	two
terms	term	term
of	of	of
strong	strong	strong
economic	econom	economic
growth	growth	growth
and	and	and
a	a	a
trade	trade	trade
surplus	surplus	surplus
Bill	bill	Bill
Clinton	clinton	Clinton
s	s	s
legacy	legaci	legacy
as	as	a
president	presid	president
has	has	ha
been	been	been
marked	mark	marked
by	by	by
several	sever	several
high	high	high
-profile	-profil	-profile
missteps	misstep	misstep
Several	sever	Several
women	women	woman
came	came	came
forward	forward	forward
during	dure	during
his	his	his
tenure	tenur	tenure
in	in	in
the	the	the
White	white	White
House	hous	House
with	with	with
allegations	alleg	allegation
of	of	of
consensual	consensu	consensual
sexual	sexual	sexual
encounters	encount	encounter
He	he	He
also	also	also
spent	spent	spent
much	much	much
of	of	of
his	his	his
tenure	tenur	tenure
fighting	fight	fighting
accusations	accus	accusation
of	of	of
unwanted	unwant	unwanted
advances	advanc	advance
toward	toward	toward
women	women	woman
including	includ	including
Paula	paula	Paula
Jones	jone	Jones
an	an	an
Arkansas	arkansa	Arkansas
state	state	state
employee	employe	employee
who	who	who
later	later	later
filed	file	filed
a	a	a
lawsuit	lawsuit	lawsuit
In	in	In
1998	1998	1998
he	he	he
was	was	wa
impeached	impeach	impeached
by	by	by
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
after	after	after
attempting	attempt	attempting
to	to	to
cover	cover	cover
-up	-up	-up
an	an	an
affair	affair	affair
with	with	with
another	anoth	another
woman	woman	woman
Monica	monica	Monica
Lewinsky	lewinski	Lewinsky
After	after	After
Hillary	hillari	Hillary
said	said	said
that	that	that
Trump	trump	Trump
the	the	the
Republican	republican	Republican
front	front	front
-runner	-runner	-runner
had	had	had
shown	shown	shown
a	a	a
penchant	penchant	penchant
for	for	for
sexism	sexism	sexism
the	the	the
real	real	real
estate	estat	estate
mogul	mogul	mogul
took	took	took
to	to	to
Twitter	twitter	Twitter
to	to	to
warn	warn	warn
the	the	the
Democratic	democrat	Democratic
front	front	front
-runner	-runner	-runner
against	against	against
using	use	using
her	her	her
husband	husband	husband
as	as	a
a	a	a
surrogate	surrog	surrogate
on	on	on
the	the	the
campaign	campaign	campaign
trail	trail	trail
If	if	If
Hillary	hillari	Hillary
thinks	think	think
she	she	she
can	can	can
unleash	unleash	unleash
her	her	her
husband	husband	husband
with	with	with
his	his	his
terrible	terribl	terrible
record	record	record
of	of	of
women	women	woman
abuse	abus	abuse
while	while	while
playing	play	playing
the	the	the
women	women	woman
s	s	s
card	card	card
on	on	on
me	me	me
she	she	she
s	s	s
wrong	wrong	wrong
Trump	trump	Trump
wrote	wrote	wrote
in	in	in
late	late	late
December	decemb	December
Voters	voter	Voters
however	howev	however
do	do	do
not	not	not
seem	seem	seem
to	to	to
care	care	care
A	a	A
majority	major	majority
of	of	of
Americans	american	Americans
in	in	in
the	the	the
Reuters	reuter	Reuters
Ipsos	ipso	Ipsos
poll	poll	poll
including	includ	including
68	68	68
percent	percent	percent
of	of	of
Democrats	democrat	Democrats
and	and	and
50	50	50
percent	percent	percent
of	of	of
Republicans	republican	Republicans
said	said	said
that	that	that
Bill	bill	Bill
s	s	s
past	past	past
sexual	sexual	sexual
misconduct	misconduct	misconduct
made	made	made
no	no	no
difference	differ	difference
in	in	in
the	the	the
current	current	current
presidential	presidenti	presidential
race	race	race
Among	among	Among
women	women	woman
56	56	56
percent	percent	percent
said	said	said
it	it	it
did	did	did
not	not	not
matter	matter	matter
while	while	while
another	anoth	another
21	21	21
percent	percent	percent
said	said	said
it	it	it
would	would	would
hurt	hurt	hurt
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
chances	chanc	chance
of	of	of
winning	win	winning
the	the	the
election	elect	election
A	a	A
tiny	tini	tiny
proportion	proport	proportion
of	of	of
women	women	woman
4	4	4
percent	percent	percent
said	said	said
they	they	they
thought	thought	thought
the	the	the
experience	experi	experience
would	would	would
actually	actual	actually
help	help	help
her	her	her
chances	chanc	chance
of	of	of
winning	win	winning
Democrats	democrat	Democrats
who	who	who
turned	turn	turned
out	out	out
to	to	to
listen	listen	listen
to	to	to
the	the	the
former	former	former
president	presid	president
this	this	this
week	week	week
in	in	in
New	new	New
Hampshire	hampshir	Hampshire
dismissed	dismiss	dismissed
the	the	the
allegations	alleg	allegation
of	of	of
sexual	sexual	sexual
misconduct	misconduct	misconduct
as	as	a
no	no	no
longer	longer	longer
relevant	relev	relevant
I	i	I
just	just	just
think	think	think
it	it	it
s	s	s
none	none	none
of	of	of
our	our	our
business	busi	business
said	said	said
Randall	randal	Randall
Ferrara	ferrara	Ferrara
a	a	a
retired	retir	retired
pastor	pastor	pastor
who	who	who
came	came	came
to	to	to
listen	listen	listen
to	to	to
Bill	bill	Bill
stump	stump	stump
in	in	in
Keene	keen	Keene
New	new	New
Hampshire	hampshir	Hampshire
It	it	It
s	s	s
old	old	old
news	news	news
and	and	and
a	a	a
weapon	weapon	weapon
they	they	they
use	use	use
when	when	when
they	they	they
don	don	don
t	t	t
have	have	have
anything	anyth	anything
else	els	else
Ferrara	ferrara	Ferrara
said	said	said
he	he	he
is	is	is
still	still	still
deciding	decid	deciding
between	between	between
Clinton	clinton	Clinton
and	and	and
her	her	her
chief	chief	chief
rival	rival	rival
U	u	U
S	s	S
Senator	senat	Senator
Bernie	berni	Bernie
Sanders	sander	Sanders
of	of	of
nearby	nearbi	nearby
Vermont	vermont	Vermont
Shirley	shirley	Shirley
Ferrara	ferrara	Ferrara
his	his	his
wife	wife	wife
said	said	said
that	that	that
she	she	she
would	would	would
be	be	be
supporting	support	supporting
Hillary	hillari	Hillary
She	she	She
agreed	agre	agreed
with	with	with
the	the	the
roughly	rough	roughly
half	half	half
of	of	of
Democrats	democrat	Democrats
that	that	that
told	told	told
Reuters	reuter	Reuters
Ipsos	ipso	Ipsos
that	that	that
the	the	the
former	former	former
president	presid	president
should	should	should
take	take	take
a	a	a
prominent	promin	prominent
role	role	role
campaigning	campaign	campaigning
for	for	for
his	his	his
wife	wife	wife
and	and	and
that	that	that
it	it	it
would	would	would
help	help	help
her	her	her
I	i	I
think	think	think
he	he	he
would	would	would
be	be	be
an	an	an
asset	asset	asset
to	to	to
her	her	her
Ferrara	ferrara	Ferrara
said	said	said
Rachel	rachel	Rachel
Reekie	reeki	Reekie
a	a	a
Sanders	sander	Sanders
supporter	support	supporter
and	and	and
Keen	keen	Keen
State	state	State
University	univers	University
student	student	student
who	who	who
was	was	wa
in	in	in
elementary	elementari	elementary
school	school	school
during	dure	during
Clinton	clinton	Clinton
s	s	s
presidency	presid	presidency
said	said	said
she	she	she
was	was	wa
fully	fulli	fully
aware	awar	aware
of	of	of
the	the	the
allegations	alleg	allegation
It	it	It
s	s	s
not	not	not
a	a	a
big	big	big
deal	deal	deal
it	it	it
s	s	s
over	over	over
Reekie	reeki	Reekie
said	said	said
I	i	I
don	don	don
t	t	t
think	think	think
his	his	his
presence	presenc	presence
will	will	will
have	have	have
an	an	an
effect	effect	effect
The	the	The
online	onlin	online
panel	panel	panel
of	of	of
1	1	1
947	947	947
adults	adult	adult
has	has	ha
a	a	a
credibility	credibl	credibility
interval	interv	interval
a	a	a
measure	measur	measure
of	of	of
accuracy	accuraci	accuracy
of	of	of
about	about	about
4	4	4
percentage	percentag	percentage
points	point	point
Editing	edit	Editing
by	by	by
Caren	caren	Caren
Bohan	bohan	Bohan
and	and	and
Lisa	lisa	Lisa
Shumaker	shumak	Shumaker
SAP	sap	SAP
is	is	is
the	the	the
sponsor	sponsor	sponsor
of	of	of
this	this	this
coverage	coverag	coverage
which	which	which
is	is	is
independently	independ	independently
produced	produc	produced
by	by	by
the	the	the
staff	staff	staff
of	of	of
Reuters	reuter	Reuters
News	news	News
Agency	agenc	Agency
