WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
John	john	John
McCain	mccain	McCain
on	on	on
Monday	monday	Monday
called	call	called
for	for	for
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
to	to	to
release	releas	release
any	ani	any
evidence	evid	evidence
supporting	support	supporting
his	his	his
claim	claim	claim
the	the	the
Obama	obama	Obama
administration	administr	administration
wiretapped	wiretap	wiretapped
him	him	him
while	while	while
probing	probe	probing
Russia	russia	Russia
s	s	s
influence	influenc	influence
in	in	in
the	the	the
2016	2016	2016
election	elect	election
.	.	.
I	i	I
think	think	think
the	the	the
president	presid	president
of	of	of
the	the	the
United	unit	United
States	state	States
,	,	,
if	if	if
he	he	he
has	has	ha
any	ani	any
information	inform	information
that	that	that
would	would	would
indicate	indic	indicate
that	that	that
his	his	his
predecessor	predecessor	predecessor
wiretapped	wiretap	wiretapped
Trump	trump	Trump
Tower	tower	Tower
,	,	,
then	then	then
he	he	he
should	should	should
come	come	come
forward	forward	forward
with	with	with
that	that	that
information	inform	information
.	.	.
The	the	The
American	american	American
people	peopl	people
deserve	deserv	deserve
it	it	it
,	,	,
McCain	mccain	McCain
,	,	,
a	a	a
Republican	republican	Republican
from	from	from
Arizona	arizona	Arizona
,	,	,
told	told	told
Reuters	reuter	Reuters
.	.	.
Jason	jason	Jason
Chaffetz	chaffetz	Chaffetz
,	,	,
a	a	a
Republican	republican	Republican
lawmaker	lawmak	lawmaker
who	who	who
heads	head	head
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
Oversight	oversight	Oversight
and	and	and
Government	govern	Government
Reform	reform	Reform
Committee	committe	Committee
,	,	,
told	told	told
CBS	cbs	CBS
in	in	in
an	an	an
interview	interview	interview
on	on	on
Monday	monday	Monday
that	that	that
he	he	he
had	had	had
not	not	not
seen	seen	seen
anything	anyth	anything
directly	direct	directly
that	that	that
would	would	would
support	support	support
what	what	what
the	the	the
president	presid	president
has	has	ha
said	said	said
.	.	.
Republican	republican	Republican
Senator	senat	Senator
Lindsey	lindsey	Lindsey
Graham	graham	Graham
,	,	,
who	who	who
heads	head	head
the	the	the
Senate	senat	Senate
Judiciary	judiciari	Judiciary
subcommittee	subcommitte	subcommittee
looking	look	looking
into	into	into
allegations	alleg	allegation
Russia	russia	Russia
meddled	meddl	meddled
in	in	in
the	the	the
election	elect	election
,	,	,
said	said	said
the	the	the
panel	panel	panel
would	would	would
be	be	be
asking	ask	asking
both	both	both
Federal	feder	Federal
Bureau	bureau	Bureau
of	of	of
Investigation	investig	Investigation
Director	director	Director
James	jame	James
Comey	comey	Comey
and	and	and
the	the	the
Justice	justic	Justice
Department	depart	Department
whether	whether	whether
he	he	he
had	had	had
told	told	told
the	the	the
law	law	law
enforcement	enforc	enforcement
agency	agenc	agency
this	this	this
weekend	weekend	weekend
to	to	to
reject	reject	reject
Trump	trump	Trump
s	s	s
wire	wire	wire
-tapping	-tap	-tapping
claim	claim	claim
.	.	.
The	the	The
White	white	White
House	hous	House
said	said	said
on	on	on
Monday	monday	Monday
that	that	that
Trump	trump	Trump
still	still	still
has	has	ha
confidence	confid	confidence
in	in	in
Comey	comey	Comey
despite	despit	despite
his	his	his
assertiveness	assert	assertiveness
in	in	in
challenging	challeng	challenging
Trump	trump	Trump
s	s	s
claim	claim	claim
that	that	that
the	the	the
administration	administr	administration
of	of	of
former	former	former
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
had	had	had
wiretapped	wiretap	wiretapped
him	him	him
.	.	.
Asked	ask	Asked
whether	whether	whether
Trump	trump	Trump
still	still	still
had	had	had
confidence	confid	confidence
in	in	in
Comey	comey	Comey
,	,	,
White	white	White
House	hous	House
Spokesman	spokesman	Spokesman
Sean	sean	Sean
Spicer	spicer	Spicer
said	said	said
,	,	,
There	there	There
s	s	s
nothing	noth	nothing
that	that	that
I	i	I
have	have	have
been	been	been
told	told	told
by	by	by
him	him	him
that	that	that
would	would	would
lead	lead	lead
me	me	me
to	to	to
believe	believ	believe
that	that	that
anything	anyth	anything
is	is	is
different	differ	different
than	than	than
what	what	what
it	it	it
was	was	wa
prior	prior	prior
.	.	.
He	he	He
was	was	wa
almost	almost	almost
100	100	100
percent	percent	percent
certain	certain	certain
Trump	trump	Trump
had	had	had
not	not	not
spoken	spoken	spoken
to	to	to
Comey	comey	Comey
since	sinc	since
the	the	the
Republican	republican	Republican
president	presid	president
made	made	made
the	the	the
allegation	alleg	allegation
on	on	on
Twitter	twitter	Twitter
on	on	on
Saturday	saturday	Saturday
.	.	.
I	i	I
m	m	m
not	not	not
aware	awar	aware
that	that	that
that	that	that
occurred	occur	occurred
,	,	,
Spicer	spicer	Spicer
told	told	told
reporters	report	reporter
.	.	.
But	but	But
,	,	,
when	when	when
asked	ask	asked
during	dure	during
an	an	an
early	earli	early
-morning	-morn	-morning
interview	interview	interview
on	on	on
Monday	monday	Monday
with	with	with
ABC	abc	ABC
s	s	s
Good	good	Good
Morning	morn	Morning
America	america	America
whether	whether	whether
Trump	trump	Trump
accepted	accept	accepted
Comey	comey	Comey
s	s	s
assertion	assert	assertion
,	,	,
White	white	White
House	hous	House
spokeswoman	spokeswoman	spokeswoman
Sarah	sarah	Sarah
Huckabee	huckabe	Huckabee
Sanders	sander	Sanders
said	said	said
,	,	,
I	i	I
don	don	don
t	t	t
think	think	think
he	he	he
does	doe	doe
.	.	.
The	the	The
FBI	fbi	FBI
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
Comey	comey	Comey
s	s	s
communications	communic	communication
.	.	.
Trump	trump	Trump
has	has	ha
given	given	given
no	no	no
evidence	evid	evidence
for	for	for
his	his	his
claim	claim	claim
that	that	that
Trump	trump	Trump
Tower	tower	Tower
was	was	wa
wiretapped	wiretap	wiretapped
.	.	.
The	the	The
allegation	alleg	allegation
is	is	is
the	the	the
latest	latest	latest
twist	twist	twist
in	in	in
a	a	a
controversy	controversi	controversy
over	over	over
ties	tie	tie
between	between	between
Trump	trump	Trump
associates	associ	associate
and	and	and
Russia	russia	Russia
that	that	that
has	has	ha
dogged	dog	dogged
the	the	the
early	earli	early
days	day	day
of	of	of
his	his	his
presidency	presid	presidency
.	.	.
The	the	The
wiretapping	wiretap	wiretapping
allegation	alleg	allegation
hit	hit	hit
U	u	U
.	.	.
S	s	S
.	.	.
stocks	stock	stock
on	on	on
Monday	monday	Monday
.	.	.
Some	some	Some
investors	investor	investor
worried	worri	worried
that	that	that
the	the	the
affair	affair	affair
could	could	could
distract	distract	distract
Trump	trump	Trump
from	from	from
his	his	his
economic	econom	economic
agenda	agenda	agenda
of	of	of
introducing	introduc	introducing
tax	tax	tax
cuts	cut	cut
and	and	and
simplifying	simplifi	simplifying
regulations	regul	regulation
that	that	that
has	has	ha
powered	power	powered
a	a	a
record	record	record
-setting	-set	-setting
rally	ralli	rally
on	on	on
Wall	wall	Wall
Street	street	Street
since	sinc	since
the	the	the
election	elect	election
.	.	.
The	the	The
lack	lack	lack
of	of	of
detail	detail	detail
on	on	on
Trump	trump	Trump
s	s	s
proposals	propos	proposal
,	,	,
his	his	his
isolationist	isolationist	isolationist
stance	stanc	stance
and	and	and
setbacks	setback	setback
in	in	in
filling	fill	filling
his	his	his
Cabinet	cabinet	Cabinet
have	have	have
made	made	made
investors	investor	investor
question	question	question
whether	whether	whether
the	the	the
post	post	post
-election	-elect	-election
rally	ralli	rally
has	has	ha
run	run	run
its	it	it
course	cours	course
.	.	.
Democrats	democrat	Democrats
accused	accus	accused
Trump	trump	Trump
of	of	of
making	make	making
the	the	the
wiretapping	wiretap	wiretapping
claim	claim	claim
to	to	to
try	tri	try
to	to	to
distract	distract	distract
from	from	from
controversy	controversi	controversy
about	about	about
possible	possibl	possible
links	link	link
to	to	to
Russia	russia	Russia
.	.	.
His	his	His
administration	administr	administration
is	is	is
facing	face	facing
FBI	fbi	FBI
and	and	and
congressional	congression	congressional
investigations	investig	investigation
into	into	into
contacts	contact	contact
between	between	between
members	member	member
of	of	of
his	his	his
campaign	campaign	campaign
team	team	team
and	and	and
Russian	russian	Russian
officials	offici	official
.	.	.
The	the	The
White	white	White
House	hous	House
has	has	ha
asked	ask	asked
the	the	the
Republican	republican	Republican
-controlled	-control	-controlled
Congress	congress	Congress
to	to	to
examine	examin	examine
,	,	,
as	as	a
part	part	part
of	of	of
an	an	an
ongoing	ongo	ongoing
congressional	congression	congressional
probe	probe	probe
into	into	into
Russia	russia	Russia
s	s	s
influence	influenc	influence
on	on	on
the	the	the
election	elect	election
,	,	,
whether	whether	whether
the	the	the
Obama	obama	Obama
administration	administr	administration
abused	abus	abused
its	it	it
investigative	investig	investigative
authority	author	authority
.	.	.
