WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
on	on	on
Friday	friday	Friday
cleared	clear	cleared
the	the	the
way	way	way
for	for	for
quick	quick	quick
confirmation	confirm	confirmation
of	of	of
James	jame	James
Mattis	matti	Mattis
to	to	to
serve	serv	serve
as	as	a
President	presid	President
-elect	-elect	-elect
Donald	donald	Donald
Trump	trump	Trump
s	s	s
secretary	secretari	secretary
of	of	of
defense	defens	defense
,	,	,
backing	back	backing
a	a	a
waiver	waiver	waiver
that	that	that
will	will	will
allow	allow	allow
him	him	him
to	to	to
serve	serv	serve
less	less	le
than	than	than
seven	seven	seven
years	year	year
after	after	after
retiring	retir	retiring
from	from	from
active	activ	active
duty	duti	duty
as	as	a
a	a	a
Marine	marin	Marine
General	general	General
in	in	in
2013	2013	2013
.	.	.
The	the	The
House	hous	House
voted	vote	voted
268	268	268
to	to	to
151	151	151
,	,	,
largely	larg	largely
along	along	along
party	parti	party
lines	line	line
,	,	,
for	for	for
a	a	a
one	one	one
-time	-time	-time
waiver	waiver	waiver
of	of	of
a	a	a
provision	provis	provision
of	of	of
a	a	a
law	law	law
on	on	on
civilian	civilian	civilian
control	control	control
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
military	militari	military
that	that	that
requires	requir	requires
a	a	a
seven	seven	seven
-year	-year	-year
wait	wait	wait
after	after	after
retirement	retir	retirement
before	befor	before
active	activ	active
-duty	-duti	-duty
military	militari	military
can	can	can
lead	lead	lead
the	the	the
Department	depart	Department
of	of	of
Defense	defens	Defense
.	.	.
The	the	The
waiver	waiver	waiver
,	,	,
which	which	which
must	must	must
still	still	still
be	be	be
signed	sign	signed
by	by	by
the	the	the
president	presid	president
to	to	to
become	becom	become
law	law	law
,	,	,
clears	clear	clear
the	the	the
way	way	way
for	for	for
Mattis	matti	Mattis
to	to	to
lead	lead	lead
the	the	the
Pentagon	pentagon	Pentagon
if	if	if
he	he	he
is	is	is
confirmed	confirm	confirmed
,	,	,
as	as	a
expected	expect	expected
,	,	,
by	by	by
the	the	the
Senate	senat	Senate
.	.	.
The	the	The
Senate	senat	Senate
passed	pass	passed
the	the	the
waiver	waiver	waiver
on	on	on
Thursday	thursday	Thursday
by	by	by
81	81	81
-17	-17	-17
.	.	.
A	a	A
White	white	White
House	hous	House
spokesman	spokesman	spokesman
said	said	said
on	on	on
Friday	friday	Friday
that	that	that
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
would	would	would
sign	sign	sign
the	the	the
measure	measur	measure
if	if	if
it	it	it
came	came	came
to	to	to
his	his	his
desk	desk	desk
,	,	,
rather	rather	rather
than	than	than
make	make	make
it	it	it
wait	wait	wait
for	for	for
Trump	trump	Trump
to	to	to
be	be	be
sworn	sworn	sworn
in	in	in
as	as	a
president	presid	president
on	on	on
Jan	jan	Jan
.	.	.
20	20	20
.	.	.
Most	most	Most
Democrats	democrat	Democrats
voted	vote	voted
against	against	against
the	the	the
waiver	waiver	waiver
,	,	,
while	while	while
Republicans	republican	Republicans
supported	support	supported
it	it	it
.	.	.
One	one	One
House	hous	House
member	member	member
voted	vote	voted
present	present	present
.	.	.
Mattis	matti	Mattis
had	had	had
been	been	been
scheduled	schedul	scheduled
to	to	to
testify	testifi	testify
before	befor	before
the	the	the
House	hous	House
Armed	arm	Armed
Services	servic	Services
Committee	committe	Committee
this	this	this
week	week	week
,	,	,
but	but	but
Trump	trump	Trump
s	s	s
transition	transit	transition
team	team	team
canceled	cancel	canceled
his	his	his
appearance	appear	appearance
.	.	.
Democrats	democrat	Democrats
said	said	said
they	they	they
supported	support	supported
Mattis	matti	Mattis
,	,	,
but	but	but
the	the	the
cancellation	cancel	cancellation
set	set	set
a	a	a
dangerous	danger	dangerous
precedent	preced	precedent
for	for	for
Trump	trump	Trump
to	to	to
sidestep	sidestep	sidestep
Congress	congress	Congress
.	.	.
Normally	normal	Normally
,	,	,
lawmakers	lawmak	lawmaker
are	are	are
able	abl	able
to	to	to
question	question	question
legislation	legisl	legislation
in	in	in
committee	committe	committee
hearings	hear	hearing
before	befor	before
bills	bill	bill
are	are	are
brought	brought	brought
up	up	up
for	for	for
votes	vote	vote
in	in	in
the	the	the
full	full	full
House	hous	House
.	.	.
Before	befor	Before
this	this	this
president	presid	president
is	is	is
even	even	even
in	in	in
office	offic	office
,	,	,
at	at	at
the	the	the
very	veri	very
first	first	first
opportunity	opportun	opportunity
,	,	,
he	he	he
is	is	is
choosing	choos	choosing
to	to	to
completely	complet	completely
ignore	ignor	ignore
us	us	u
for	for	for
no	no	no
reason	reason	reason
,	,	,
said	said	said
Representative	repres	Representative
Adam	adam	Adam
Smith	smith	Smith
,	,	,
the	the	the
top	top	top
Democrat	democrat	Democrat
on	on	on
the	the	the
armed	arm	armed
services	servic	service
panel	panel	panel
.	.	.
Democrats	democrat	Democrats
also	also	also
said	said	said
they	they	they
worried	worri	worried
that	that	that
the	the	the
waiver	waiver	waiver
does	doe	doe
not	not	not
exempt	exempt	exempt
Mattis	matti	Mattis
from	from	from
the	the	the
Uniform	uniform	Uniform
Code	code	Code
of	of	of
Military	militari	Military
Justice	justic	Justice
,	,	,
to	to	to
which	which	which
retired	retir	retired
officers	offic	officer
are	are	are
subject	subject	subject
for	for	for
life	life	life
.	.	.
In	in	In
theory	theori	theory
,	,	,
he	he	he
could	could	could
be	be	be
court	court	court
-martialed	-martial	-martialed
by	by	by
Trump	trump	Trump
,	,	,
as	as	a
the	the	the
commander	command	commander
in	in	in
chief	chief	chief
.	.	.
Representative	repres	Representative
Mac	mac	Mac
Thornberry	thornberri	Thornberry
,	,	,
the	the	the
Republican	republican	Republican
chairman	chairman	chairman
of	of	of
the	the	the
committee	committe	committee
,	,	,
said	said	said
he	he	he
was	was	wa
also	also	also
unhappy	unhappi	unhappy
that	that	that
the	the	the
hearing	hear	hearing
had	had	had
been	been	been
canceled	cancel	canceled
,	,	,
but	but	but
said	said	said
the	the	the
House	hous	House
had	had	had
a	a	a
responsibility	respons	responsibility
to	to	to
the	the	the
country	countri	country
and	and	and
the	the	the
military	militari	military
to	to	to
ensure	ensur	ensure
that	that	that
a	a	a
Secretary	secretari	Secretary
of	of	of
Defense	defens	Defense
is	is	is
in	in	in
place	place	place
as	as	a
soon	soon	soon
as	as	a
Trump	trump	Trump
becomes	becom	becomes
president	presid	president
.	.	.
