WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Aides	aid	Aides
to	to	to
former	former	former
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
fired	fire	fired
back	back	back
on	on	on
Tuesday	tuesday	Tuesday
as	as	a
criticism	critic	criticism
mounted	mount	mounted
over	over	over
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
claim	claim	claim
that	that	that
past	past	past
U	u	U
.	.	.
S	s	S
.	.	.
presidents	presid	president
did	did	did
not	not	not
contact	contact	contact
family	famili	family
members	member	member
of	of	of
soldiers	soldier	soldier
who	who	who
died	die	died
in	in	in
combat	combat	combat
during	dure	during
their	their	their
time	time	time
in	in	in
the	the	the
White	white	White
House	hous	House
.	.	.
Trump	trump	Trump
offered	offer	offered
no	no	no
evidence	evid	evidence
to	to	to
back	back	back
up	up	up
his	his	his
claim	claim	claim
on	on	on
Monday	monday	Monday
,	,	,
which	which	which
was	was	wa
immediately	immedi	immediately
pointed	point	pointed
out	out	out
to	to	to
be	be	be
false	fals	false
.	.	.
His	his	His
remarks	remark	remark
came	came	came
amid	amid	amid
questions	question	question
at	at	at
a	a	a
press	press	press
conference	confer	conference
over	over	over
Trump	trump	Trump
not	not	not
having	have	having
responded	respond	responded
yet	yet	yet
to	to	to
the	the	the
deaths	death	death
of	of	of
four	four	four
U	u	U
.	.	.
S	s	S
.	.	.
soldiers	soldier	soldier
in	in	in
an	an	an
Oct	oct	Oct
.	.	.
4	4	4
ambush	ambush	ambush
in	in	in
Niger	niger	Niger
.	.	.
Asked	ask	Asked
why	whi	why
he	he	he
had	had	had
not	not	not
acknowledged	acknowledg	acknowledged
the	the	the
soldiers	soldier	soldier
deaths	death	death
,	,	,
Trump	trump	Trump
said	said	said
he	he	he
would	would	would
send	send	send
letters	letter	letter
to	to	to
their	their	their
families	famili	family
later	later	later
on	on	on
Monday	monday	Monday
and	and	and
would	would	would
call	call	call
them	them	them
at	at	at
some	some	some
point	point	point
during	dure	during
the	the	the
period	period	period
of	of	of
time	time	time
.	.	.
Obama	obama	Obama
s	s	s
former	former	former
White	white	White
House	hous	House
spokesman	spokesman	spokesman
Josh	josh	Josh
Earnest	earnest	Earnest
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
that	that	that
Obama	obama	Obama
would	would	would
repeatedly	repeat	repeatedly
show	show	show
his	his	his
enormous	enorm	enormous
respect	respect	respect
.	.	.
.	.	.
.	.	.
for	for	for
those	those	those
who	who	who
had	had	had
paid	paid	paid
the	the	the
ultimate	ultim	ultimate
sacrifice	sacrific	sacrifice
for	for	for
our	our	our
country	countri	country
through	through	through
various	various	various
visits	visit	visit
and	and	and
meetings	meet	meeting
as	as	a
well	well	well
as	as	a
phonecalls	phonecal	phonecalls
and	and	and
letters	letter	letter
.	.	.
Trump	trump	Trump
,	,	,
a	a	a
Republican	republican	Republican
who	who	who
as	as	a
president	presid	president
serves	serv	serf
as	as	a
commander	command	commander
-in-chief	-in-chief	-in-chief
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
military	militari	military
,	,	,
then	then	then
appeared	appear	appeared
to	to	to
criticize	critic	criticize
his	his	his
predecessors	predecessor	predecessor
handling	handl	handling
of	of	of
the	the	the
issue	issu	issue
of	of	of
American	american	American
soldiers	soldier	soldier
deaths	death	death
.	.	.
The	the	The
traditional	tradit	traditional
way	way	way
,	,	,
if	if	if
you	you	you
look	look	look
at	at	at
President	presid	President
Obama	obama	Obama
and	and	and
other	other	other
presidents	presid	president
,	,	,
most	most	most
of	of	of
them	them	them
didn	didn	didn
t	t	t
make	make	make
calls	call	call
.	.	.
A	a	A
lot	lot	lot
of	of	of
them	them	them
didn	didn	didn
t	t	t
make	make	make
calls	call	call
,	,	,
Trump	trump	Trump
said	said	said
.	.	.
Pressed	press	Pressed
on	on	on
his	his	his
claim	claim	claim
,	,	,
particularly	particular	particularly
about	about	about
Obama	obama	Obama
,	,	,
Trump	trump	Trump
retreated	retreat	retreated
.	.	.
I	i	I
don	don	don
t	t	t
know	know	know
if	if	if
he	he	he
did	did	did
.	.	.
No	no	No
,	,	,
Trump	trump	Trump
said	said	said
.	.	.
I	i	I
was	was	wa
told	told	told
that	that	that
he	he	he
didn	didn	didn
t	t	t
often	often	often
,	,	,
and	and	and
a	a	a
lot	lot	lot
of	of	of
presidents	presid	president
don	don	don
t	t	t
.	.	.
They	they	They
write	write	write
letters	letter	letter
.	.	.
.	.	.
.	.	.
I	i	I
do	do	do
a	a	a
combination	combin	combination
of	of	of
both	both	both
.	.	.
President	presid	President
Obama	obama	Obama
,	,	,
I	i	I
think	think	think
,	,	,
probably	probabl	probably
did	did	did
sometimes	sometim	sometimes
,	,	,
and	and	and
maybe	mayb	maybe
sometimes	sometim	sometimes
he	he	he
didn	didn	didn
t	t	t
.	.	.
I	i	I
don	don	don
t	t	t
know	know	know
.	.	.
That	that	That
s	s	s
what	what	what
I	i	I
was	was	wa
told	told	told
,	,	,
Trump	trump	Trump
added	ad	added
.	.	.
Other	other	Other
presidents	presid	president
did	did	did
not	not	not
call	call	call
,	,	,
they	they	they
d	d	d
write	write	write
letters	letter	letter
.	.	.
And	and	And
some	some	some
presidents	presid	president
didn	didn	didn
t	t	t
do	do	do
anything	anyth	anything
.	.	.
Obama	obama	Obama
s	s	s
former	former	former
aides	aid	aide
were	were	were
quick	quick	quick
to	to	to
lash	lash	lash
back	back	back
.	.	.
Stop	stop	Stop
the	the	the
damn	damn	damn
lying	lie	lying
-	-	-
you	you	you
re	re	re
the	the	the
President	presid	President
,	,	,
Eric	eric	Eric
Holder	holder	Holder
,	,	,
Obama	obama	Obama
s	s	s
former	former	former
attorney	attorney	attorney
general	general	general
,	,	,
said	said	said
in	in	in
a	a	a
post	post	post
on	on	on
Twitter	twitter	Twitter
.	.	.
Alyssa	alyssa	Alyssa
Mastromonaco	mastromonaco	Mastromonaco
,	,	,
Obama	obama	Obama
s	s	s
former	former	former
deputy	deputi	deputy
chief	chief	chief
of	of	of
staff	staff	staff
,	,	,
also	also	also
called	call	called
it	it	it
a	a	a
lie	lie	lie
.	.	.
Earnest	earnest	Earnest
,	,	,
now	now	now
an	an	an
MSNBC	msnbc	MSNBC
commentator	comment	commentator
,	,	,
told	told	told
the	the	the
network	network	network
that	that	that
past	past	past
Republican	republican	Republican
and	and	and
Democratic	democrat	Democratic
presidents	presid	president
had	had	had
recognized	recogn	recognized
their	their	their
duty	duti	duty
to	to	to
honor	honor	honor
soldiers	soldier	soldier
sacrifices	sacrific	sacrifice
and	and	and
not	not	not
highlight	highlight	highlight
their	their	their
own	own	own
actions	action	action
.	.	.
Unfortunately	unfortun	Unfortunately
,	,	,
President	presid	President
Trump	trump	Trump
seems	seem	seems
incapable	incap	incapable
of	of	of
actually	actual	actually
doing	do	doing
that	that	that
,	,	,
Earnest	earnest	Earnest
said	said	said
.	.	.
A	a	A
spokesperson	spokesperson	spokesperson
for	for	for
former	former	former
President	presid	President
George	georg	George
W	w	W
.	.	.
Bush	bush	Bush
said	said	said
he	he	he
had	had	had
called	call	called
,	,	,
written	written	written
and	and	and
visited	visit	visited
the	the	the
families	famili	family
of	of	of
fallen	fallen	fallen
soldiers	soldier	soldier
.	.	.
Representatives	repres	Representatives
of	of	of
former	former	former
Presidents	presid	Presidents
Bill	bill	Bill
Clinton	clinton	Clinton
,	,	,
George	georg	George
H	h	H
.	.	.
W	w	W
.	.	.
Bush	bush	Bush
and	and	and
Jimmy	jimmi	Jimmy
Carter	carter	Carter
either	either	either
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
a	a	a
request	request	request
for	for	for
comment	comment	comment
or	or	or
did	did	did
not	not	not
have	have	have
an	an	an
immediate	immedi	immediate
reaction	reaction	reaction
.	.	.
An	an	An
aide	aid	aide
to	to	to
Clinton	clinton	Clinton
told	told	told
ABC	abc	ABC
News	news	News
that	that	that
he	he	he
did	did	did
call	call	call
the	the	the
families	famili	family
of	of	of
fallen	fallen	fallen
soldiers	soldier	soldier
.	.	.
