WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
New	new	New
York	york	York
s	s	s
attorney	attorney	attorney
general	general	general
,	,	,
who	who	who
has	has	ha
filed	file	filed
a	a	a
lawsuit	lawsuit	lawsuit
against	against	against
Donald	donald	Donald
Trump	trump	Trump
s	s	s
education	educ	education
venture	ventur	venture
,	,	,
Trump	trump	Trump
University	univers	University
,	,	,
slammed	slam	slammed
the	the	the
presumptive	presumpt	presumptive
Republican	republican	Republican
presidential	presidenti	presidential
nominee	nomine	nominee
on	on	on
Tuesday	tuesday	Tuesday
for	for	for
his	his	his
attack	attack	attack
on	on	on
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
district	district	district
judge	judg	judge
s	s	s
ethnicity	ethnic	ethnicity
.	.	.

Trump	trump	Trump
,	,	,
a	a	a
New	new	New
York	york	York
billionaire	billionair	billionaire
businessman	businessman	businessman
,	,	,
is	is	is
fighting	fight	fighting
a	a	a
trio	trio	trio
of	of	of
lawsuits	lawsuit	lawsuit
that	that	that
accuse	accus	accuse
his	his	his
education	educ	education
program	program	program
of	of	of
misleading	mislead	misleading
thousands	thousand	thousand
of	of	of
people	peopl	people
who	who	who
paid	paid	paid
up	up	up
to	to	to
35	35	35
,	,	,
000	000	000
for	for	for
seminars	seminar	seminar
to	to	to
learn	learn	learn
about	about	about
his	his	his
real	real	real
-estate	-estat	-estate
investment	invest	investment
strategies	strategi	strategy
.	.	.

This	this	This
was	was	wa
a	a	a
fraud	fraud	fraud
from	from	from
top	top	top
to	to	to
bottom	bottom	bottom
.	.	.

He	he	He
s	s	s
using	use	using
every	everi	every
trick	trick	trick
he	he	he
can	can	can
to	to	to
delay	delay	delay
the	the	the
release	releas	release
of	of	of
documents	document	document
,	,	,
to	to	to
delay	delay	delay
the	the	the
trials	trial	trial
,	,	,
attacking	attack	attacking
the	the	the
judge	judg	judge
for	for	for
his	his	his
ethnicity	ethnic	ethnicity
,	,	,
attacking	attack	attacking
me	me	me
and	and	and
accusing	accus	accusing
me	me	me
of	of	of
conspiring	conspir	conspiring
with	with	with
the	the	the
president	presid	president
of	of	of
the	the	the
United	unit	United
States	state	States
,	,	,
New	new	New
York	york	York
Attorney	attorney	Attorney
General	general	General
Eric	eric	Eric
Schneiderman	schneiderman	Schneiderman
,	,	,
a	a	a
Democrat	democrat	Democrat
,	,	,
told	told	told
CNN	cnn	CNN
.	.	.

Days	day	Days
after	after	after
Judge	judg	Judge
Gonzalo	gonzalo	Gonzalo
Curiel	curiel	Curiel
ordered	order	ordered
some	some	some
documents	document	document
in	in	in
one	one	one
case	case	case
involving	involv	involving
the	the	the
school	school	school
to	to	to
be	be	be
unsealed	unseal	unsealed
,	,	,
Trump	trump	Trump
called	call	called
Curiel	curiel	Curiel
hostile	hostil	hostile
and	and	and
a	a	a
hater	hater	hater
and	and	and
said	said	said
he	he	he
believed	believ	believed
the	the	the
judge	judg	judge
was	was	wa
Mexican	mexican	Mexican
.	.	.

Curiel	curiel	Curiel
is	is	is
an	an	an
American	american	American
who	who	who
was	was	wa
born	born	born
in	in	in
East	east	East
Chicago	chicago	Chicago
,	,	,
Indiana	indiana	Indiana
,	,	,
and	and	and
graduated	graduat	graduated
from	from	from
the	the	the
Indiana	indiana	Indiana
University	univers	University
School	school	School
of	of	of
Law	law	Law
.	.	.

Schneiderman	schneiderman	Schneiderman
,	,	,
re	re	re
-elected	-elect	-elected
as	as	a
attorney	attorney	attorney
general	general	general
in	in	in
2014	2014	2014
,	,	,
dismissed	dismiss	dismissed
a	a	a
question	question	question
about	about	about
Trump	trump	Trump
s	s	s
allegation	alleg	allegation
that	that	that
Curiel	curiel	Curiel
s	s	s
ruling	rule	ruling
was	was	wa
politically	polit	politically
motivated	motiv	motivated
,	,	,
saying	say	saying
that	that	that
in	in	in
three	three	three
individual	individu	individual
cases	case	case
against	against	against
the	the	the
university	univers	university
,	,	,
every	everi	every
judge	judg	judge
has	has	ha
said	said	said
these	these	these
are	are	are
valid	valid	valid
fraud	fraud	fraud
claims	claim	claim
.	.	.
He	he	He
s	s	s
taking	take	taking
it	it	it
to	to	to
New	new	New
York	york	York
s	s	s
highest	highest	highest
court	court	court
for	for	for
one	one	one
more	more	more
round	round	round
of	of	of
appeals	appeal	appeal
,	,	,
but	but	but
no	no	no
judge	judg	judge
has	has	ha
dismissed	dismiss	dismissed
this	this	this
,	,	,
Schneiderman	schneiderman	Schneiderman
said	said	said
.	.	.

Asked	ask	Asked
about	about	about
Trump	trump	Trump
s	s	s
efforts	effort	effort
to	to	to
downplay	downplay	downplay
the	the	the
case	case	case
,	,	,
Schneiderman	schneiderman	Schneiderman
called	call	called
it	it	it
hugely	huge	hugely
important	import	important
for	for	for
the	the	the
way	way	way
it	it	it
cast	cast	cast
Trump	trump	Trump
as	as	a
someone	someon	someone
who	who	who
is	is	is
absolutely	absolut	absolutely
shameless	shameless	shameless
in	in	in
his	his	his
willingness	willing	willingness
to	to	to
lie	lie	lie
to	to	to
people	peopl	people
.	.	.
He	he	He
blasted	blast	blasted
some	some	some
of	of	of
the	the	the
university	univers	university
s	s	s
specific	specif	specific
tactics	tactic	tactic
,	,	,
including	includ	including
the	the	the
way	way	way
instructors	instructor	instructor
would	would	would
persuade	persuad	persuade
students	student	student
to	to	to
ask	ask	ask
their	their	their
credit	credit	credit
card	card	card
companies	compani	company
for	for	for
an	an	an
increased	increas	increased
credit	credit	credit
limit	limit	limit
as	as	a
a	a	a
step	step	step
toward	toward	toward
being	be	being
successful	success	successful
in	in	in
real	real	real
estate	estat	estate
,	,	,
and	and	and
then	then	then
persuade	persuad	persuade
them	them	them
to	to	to
use	use	use
it	it	it
to	to	to
buy	buy	buy
more	more	more
Trump	trump	Trump
seminars	seminar	seminar
.	.	.

It	it	It
was	was	wa
shameless	shameless	shameless
,	,	,
it	it	it
was	was	wa
heartless	heartless	heartless
,	,	,
it	it	it
s	s	s
important	import	important
information	inform	information
to	to	to
get	get	get
out	out	out
there	there	there
,	,	,
Schneiderman	schneiderman	Schneiderman
said	said	said
.	.	.

Trump	trump	Trump
s	s	s
campaign	campaign	campaign
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
requests	request	request
for	for	for
comment	comment	comment
.	.	.

