NEW	new	NEW
YORK	york	YORK
Reuters	reuter	Reuters
-	-	-
Presidential	presidenti	Presidential
hopeful	hope	hopeful
Ted	ted	Ted
Cruz	cruz	Cruz
has	has	ha
in	in	in
the	the	the
past	past	past
week	week	week
been	been	been
answering	answer	answering
questions	question	question
about	about	about
a	a	a
loan	loan	loan
he	he	he
got	got	got
from	from	from
Goldman	goldman	Goldman
Sachs	sach	Sachs
in	in	in
2012	2012	2012
.	.	.
But	but	But
he	he	he
is	is	is
far	far	far
from	from	from
alone	alon	alone
among	among	among
Republican	republican	Republican
candidates	candid	candidate
in	in	in
having	have	having
a	a	a
financial	financi	financial
relationship	relationship	relationship
with	with	with
the	the	the
Wall	wall	Wall
Street	street	Street
investment	invest	investment
bank	bank	bank
in	in	in
recent	recent	recent
years	year	year
.	.	.
A	a	A
Reuters	reuter	Reuters
analysis	analysi	analysis
of	of	of
the	the	the
financial	financi	financial
disclosures	disclosur	disclosure
of	of	of
the	the	the
12	12	12
Republicans	republican	Republicans
left	left	left
in	in	in
the	the	the
race	race	race
to	to	to
be	be	be
the	the	the
party	parti	party
s	s	s
candidate	candid	candidate
in	in	in
the	the	the
November	novemb	November
presidential	presidenti	presidential
election	elect	election
shows	show	show
that	that	that
funds	fund	fund
run	run	run
by	by	by
Goldman	goldman	Goldman
have	have	have
been	been	been
a	a	a
favorite	favorit	favorite
investment	invest	investment
destination	destin	destination
for	for	for
them	them	them
.	.	.
It	it	It
shows	show	show
that	that	that
the	the	the
Republican	republican	Republican
candidates	candid	candidate
and	and	and
their	their	their
spouses	spous	spouse
collectively	collect	collectively
held	held	held
57	57	57
Goldman	goldman	Goldman
investments	invest	investment
,	,	,
that	that	that
is	is	is
more	more	more
than	than	than
double	doubl	double
the	the	the
28	28	28
they	they	they
had	had	had
from	from	from
the	the	the
second	second	second
most	most	most
popular	popular	popular
source	sourc	source
,	,	,
Vanguard	vanguard	Vanguard
Group	group	Group
,	,	,
which	which	which
is	is	is
one	one	one
of	of	of
the	the	the
world	world	world
s	s	s
largest	largest	largest
investment	invest	investment
management	manag	management
firms	firm	firm
.	.	.
For	for	For
a	a	a
graphic	graphic	graphic
of	of	of
the	the	the
Goldman	goldman	Goldman
and	and	and
Vanguard	vanguard	Vanguard
investments	invest	investment
by	by	by
the	the	the
candidates	candid	candidate
and	and	and
their	their	their
spouses	spous	spouse
,	,	,
see	see	see
tmsnrt	tmsnrt	tmsnrt
.	.	.
rs	rs	r
23cVSNJ	23cvsnj	23cVSNJ
Last	last	Last
week	week	week
,	,	,
the	the	the
New	new	New
York	york	York
Times	time	Times
reported	report	reported
that	that	that
Cruz	cruz	Cruz
,	,	,
whose	whose	whose
wife	wife	wife
Heidi	heidi	Heidi
Cruz	cruz	Cruz
is	is	is
on	on	on
leave	leav	leave
from	from	from
her	her	her
job	job	job
as	as	a
a	a	a
managing	manag	managing
director	director	director
at	at	at
Goldman	goldman	Goldman
s	s	s
wealth	wealth	wealth
management	manag	management
arm	arm	arm
,	,	,
had	had	had
borrowed	borrow	borrowed
as	as	a
much	much	much
as	as	a
500	500	500
,	,	,
000	000	000
from	from	from
Goldman	goldman	Goldman
to	to	to
help	help	help
him	him	him
in	in	in
his	his	his
successful	success	successful
campaign	campaign	campaign
for	for	for
a	a	a
Senate	senat	Senate
seat	seat	seat
in	in	in
2012	2012	2012
and	and	and
didn	didn	didn
t	t	t
disclose	disclos	disclose
it	it	it
in	in	in
campaign	campaign	campaign
finance	financ	finance
reports	report	report
.	.	.
Cruz	cruz	Cruz
,	,	,
who	who	who
is	is	is
currently	current	currently
second	second	second
to	to	to
Donald	donald	Donald
Trump	trump	Trump
in	in	in
a	a	a
Reuters	reuter	Reuters
Ipsos	ipso	Ipsos
poll	poll	poll
of	of	of
Republican	republican	Republican
voters	voter	voter
and	and	and
is	is	is
ahead	ahead	ahead
in	in	in
polls	poll	poll
for	for	for
the	the	the
Iowa	iowa	Iowa
caucus	caucus	caucus
on	on	on
Feb	feb	Feb
.	.	.
1	1	1
,	,	,
has	has	ha
paid	paid	paid
back	back	back
the	the	the
loan	loan	loan
in	in	in
full	full	full
.	.	.
Cruz	cruz	Cruz
told	told	told
reporters	report	reporter
last	last	last
week	week	week
that	that	that
the	the	the
loan	loan	loan
didn	didn	didn
t	t	t
violate	violat	violate
any	ani	any
campaign	campaign	campaign
financing	financ	financing
rules	rule	rule
,	,	,
and	and	and
if	if	if
his	his	his
disclosure	disclosur	disclosure
to	to	to
the	the	the
Federal	feder	Federal
Election	elect	Election
Commission	commiss	Commission
wasn	wasn	wasn
t	t	t
complete	complet	complete
then	then	then
it	it	it
was	was	wa
a	a	a
technical	technic	technical
and	and	and
inadvertent	inadvert	inadvertent
error	error	error
and	and	and
he	he	he
would	would	would
offer	offer	offer
to	to	to
amend	amend	amend
the	the	the
filing	file	filing
.	.	.
Eight	eight	Eight
of	of	of
the	the	the
Republican	republican	Republican
presidential	presidenti	presidential
hopefuls	hope	hopeful
,	,	,
Trump	trump	Trump
,	,	,
Cruz	cruz	Cruz
,	,	,
Ben	ben	Ben
Carson	carson	Carson
,	,	,
Jeb	jeb	Jeb
Bush	bush	Bush
,	,	,
John	john	John
Kasich	kasich	Kasich
,	,	,
Carly	car	Carly
Fiorina	fiorina	Fiorina
,	,	,
Chris	chris	Chris
Christie	christi	Christie
,	,	,
and	and	and
Jim	jim	Jim
Gilmore	gilmor	Gilmore
said	said	said
in	in	in
financial	financi	financial
disclosures	disclosur	disclosure
that	that	that
were	were	were
largely	larg	largely
filed	file	filed
between	between	between
June	june	June
and	and	and
August	august	August
last	last	last
year	year	year
that	that	that
they	they	they
had	had	had
owned	own	owned
Goldman	goldman	Goldman
funds	fund	fund
or	or	or
Goldman	goldman	Goldman
stock	stock	stock
,	,	,
and	and	and
in	in	in
some	some	some
cases	case	case
both	both	both
.	.	.
The	the	The
disclosures	disclosur	disclosure
mostly	most	mostly
cover	cover	cover
the	the	the
period	period	period
from	from	from
the	the	the
beginning	begin	beginning
of	of	of
2014	2014	2014
to	to	to
the	the	the
middle	middl	middle
of	of	of
last	last	last
year	year	year
.	.	.
Reuters	reuter	Reuters
was	was	wa
unable	unabl	unable
to	to	to
determine	determin	determine
if	if	if
they	they	they
still	still	still
own	own	own
the	the	the
funds	fund	fund
.	.	.
There	there	There
is	is	is
no	no	no
indication	indic	indication
that	that	that
there	there	there
is	is	is
anything	anyth	anything
improper	improp	improper
about	about	about
the	the	the
way	way	way
the	the	the
candidates	candid	candidate
came	came	came
to	to	to
invest	invest	invest
with	with	with
Goldman	goldman	Goldman
.	.	.
Goldman	goldman	Goldman
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
the	the	the
Reuters	reuter	Reuters
analysis	analysi	analysis
.	.	.
It	it	It
s	s	s
not	not	not
clear	clear	clear
from	from	from
the	the	the
candidates	candid	candidate
financial	financi	financial
disclosures	disclosur	disclosure
whether	whether	whether
Goldman	goldman	Goldman
is	is	is
managing	manag	managing
anyone	anyon	anyone
s	s	s
portfolio	portfolio	portfolio
or	or	or
whether	whether	whether
the	the	the
aspirants	aspir	aspirant
simply	simpli	simply
bought	bought	bought
Goldman	goldman	Goldman
products	product	product
on	on	on
their	their	their
own	own	own
.	.	.
Goldman	goldman	Goldman
also	also	also
declined	declin	declined
to	to	to
discuss	discuss	discus
how	how	how
the	the	the
candidates	candid	candidate
came	came	came
to	to	to
own	own	own
the	the	the
funds	fund	fund
,	,	,
other	other	other
than	than	than
to	to	to
point	point	point
out	out	out
that	that	that
most	most	most
of	of	of
them	them	them
are	are	are
available	avail	available
through	through	through
other	other	other
firms	firm	firm
as	as	a
well	well	well
as	as	a
through	through	through
Goldman	goldman	Goldman
.	.	.
Spokespeople	spokespeopl	Spokespeople
for	for	for
Cruz	cruz	Cruz
and	and	and
Bush	bush	Bush
declined	declin	declined
to	to	to
comment	comment	comment
.	.	.
Representatives	repres	Representatives
for	for	for
the	the	the
other	other	other
six	six	six
candidates	candid	candidate
owning	own	owning
Goldman	goldman	Goldman
products	product	product
did	did	did
not	not	not
respond	respond	respond
to	to	to
requests	request	request
for	for	for
comment	comment	comment
.	.	.
Four	four	Four
candidates	candid	candidate
,	,	,
Marco	marco	Marco
Rubio	rubio	Rubio
,	,	,
Mike	mike	Mike
Huckabee	huckabe	Huckabee
,	,	,
Rand	rand	Rand
Paul	paul	Paul
,	,	,
and	and	and
Rick	rick	Rick
Santorum	santorum	Santorum
had	had	had
no	no	no
Goldman	goldman	Goldman
funds	fund	fund
,	,	,
according	accord	according
to	to	to
their	their	their
financial	financi	financial
disclosures	disclosur	disclosure
last	last	last
year	year	year
.	.	.
The	the	The
popularity	popular	popularity
of	of	of
the	the	the
Goldman	goldman	Goldman
funds	fund	fund
shows	show	show
that	that	that
the	the	the
candidates	candid	candidate
are	are	are
prepared	prepar	prepared
to	to	to
trust	trust	trust
Goldman	goldman	Goldman
to	to	to
manage	manag	manage
their	their	their
money	money	money
even	even	even
as	as	a
some	some	some
of	of	of
them	them	them
have	have	have
criticized	critic	criticized
the	the	the
investment	invest	investment
bank	bank	bank
for	for	for
having	have	having
too	too	too
much	much	much
influence	influenc	influence
in	in	in
Washington	washington	Washington
.	.	.
Cruz	cruz	Cruz
told	told	told
Bloomberg	bloomberg	Bloomberg
earlier	earlier	earlier
this	this	this
year	year	year
,	,	,
for	for	for
example	exampl	example
,	,	,
that	that	that
Goldman	goldman	Goldman
got	got	got
special	special	special
favors	favor	favor
from	from	from
government	govern	government
.	.	.
Senator	senat	Senator
Bernie	berni	Bernie
Sanders	sander	Sanders
,	,	,
who	who	who
is	is	is
fighting	fight	fighting
Hillary	hillari	Hillary
Clinton	clinton	Clinton
for	for	for
the	the	the
Democratic	democrat	Democratic
nomination	nomin	nomination
,	,	,
said	said	said
last	last	last
Friday	friday	Friday
that	that	that
it	it	it
is	is	is
time	time	time
to	to	to
shut	shut	shut
the	the	the
revolving	revolv	revolving
door	door	door
between	between	between
Goldman	goldman	Goldman
and	and	and
the	the	the
government	govern	government
that	that	that
has	has	ha
seen	seen	seen
many	mani	many
senior	senior	senior
former	former	former
Goldman	goldman	Goldman
officials	offici	official
end	end	end
up	up	up
in	in	in
top	top	top
federal	feder	federal
jobs	job	job
in	in	in
Washington	washington	Washington
.	.	.
He	he	He
made	made	made
the	the	the
statement	statement	statement
the	the	the
day	day	day
after	after	after
Goldman	goldman	Goldman
had	had	had
agreed	agre	agreed
to	to	to
pay	pay	pay
more	more	more
than	than	than
5	5	5
billion	billion	billion
to	to	to
settle	settl	settle
claims	claim	claim
from	from	from
the	the	the
federal	feder	federal
government	govern	government
,	,	,
New	new	New
York	york	York
and	and	and
Illinois	illinoi	Illinois
states	state	state
,	,	,
and	and	and
other	other	other
agencies	agenc	agency
,	,	,
that	that	that
it	it	it
misled	misl	misled
mortgage	mortgag	mortgage
bond	bond	bond
investors	investor	investor
during	dure	during
the	the	the
financial	financi	financial
crisis	crisi	crisis
.	.	.
Goldman	goldman	Goldman
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
the	the	the
criticism	critic	criticism
from	from	from
Cruz	cruz	Cruz
and	and	and
Sanders	sander	Sanders
.	.	.
Sanders	sander	Sanders
didn	didn	didn
t	t	t
own	own	own
any	ani	any
Goldman	goldman	Goldman
funds	fund	fund
,	,	,
based	base	based
on	on	on
his	his	his
filings	file	filing
.	.	.
It	it	It
is	is	is
unclear	unclear	unclear
precisely	precis	precisely
how	how	how
much	much	much
the	the	the
candidates	candid	candidate
owned	own	owned
in	in	in
each	each	each
fund	fund	fund
as	as	a
the	the	the
disclosures	disclosur	disclosure
only	onli	only
provide	provid	provide
wide	wide	wide
ranges	rang	range
for	for	for
asset	asset	asset
values	valu	value
,	,	,
for	for	for
example	exampl	example
from	from	from
1	1	1
,	,	,
001	001	001
to	to	to
15	15	15
,	,	,
000	000	000
or	or	or
1	1	1
,	,	,
000	000	000
,	,	,
001	001	001
to	to	to
5	5	5
,	,	,
000	000	000
,	,	,
000	000	000
.	.	.
In	in	In
many	mani	many
cases	case	case
,	,	,
there	there	there
is	is	is
no	no	no
indication	indic	indication
about	about	about
when	when	when
they	they	they
acquired	acquir	acquired
the	the	the
funds	fund	fund
or	or	or
whether	whether	whether
they	they	they
held	held	held
onto	onto	onto
them	them	them
,	,	,
though	though	though
a	a	a
small	small	small
number	number	number
of	of	of
the	the	the
investments	invest	investment
are	are	are
marked	mark	marked
as	as	a
sold	sold	sold
in	in	in
the	the	the
disclosure	disclosur	disclosure
forms	form	form
.	.	.
Three	three	Three
Republican	republican	Republican
candidates	candid	candidate
in	in	in
particular	particular	particular
have	have	have
owned	own	owned
multiple	multipl	multiple
Goldman	goldman	Goldman
funds	fund	fund
former	former	former
Hewlett	hewlett	Hewlett
-Packard	-packard	-Packard
Co	co	Co
HPQ	hpq	HPQ
.	.	.
N	n	N
HPE	hpe	HPE
.	.	.
N	n	N
CEO	ceo	CEO
Fiorina	fiorina	Fiorina
and	and	and
her	her	her
husband	husband	husband
Frank	frank	Frank
owned	own	owned
21	21	21
,	,	,
New	new	New
Jersey	jersey	Jersey
Governor	governor	Governor
Chris	chris	Chris
Christie	christi	Christie
and	and	and
his	his	his
wife	wife	wife
Mary	mari	Mary
Pat	pat	Pat
held	held	held
14	14	14
,	,	,
while	while	while
Ted	ted	Ted
and	and	and
Heidi	heidi	Heidi
Cruz	cruz	Cruz
also	also	also
had	had	had
14	14	14
.	.	.
Family	famili	Family
connections	connect	connection
and	and	and
other	other	other
close	close	close
links	link	link
may	may	may
have	have	have
played	play	played
a	a	a
role	role	role
in	in	in
the	the	the
investments	invest	investment
,	,	,
which	which	which
are	are	are
mainly	main	mainly
managed	manag	managed
by	by	by
the	the	the
firm	firm	firm
s	s	s
Goldman	goldman	Goldman
Sachs	sach	Sachs
Asset	asset	Asset
Management	manag	Management
arm	arm	arm
.	.	.
Heidi	heidi	Heidi
Cruz	cruz	Cruz
began	began	began
working	work	working
for	for	for
Goldman	goldman	Goldman
in	in	in
2005	2005	2005
,	,	,
and	and	and
was	was	wa
most	most	most
recently	recent	recently
a	a	a
managing	manag	managing
director	director	director
of	of	of
private	privat	private
wealth	wealth	wealth
management	manag	management
for	for	for
the	the	the
firm	firm	firm
in	in	in
Houston	houston	Houston
.	.	.
Carly	car	Carly
Fiorina	fiorina	Fiorina
may	may	may
not	not	not
have	have	have
such	such	such
a	a	a
close	close	close
family	famili	family
connection	connect	connection
to	to	to
Wall	wall	Wall
Street	street	Street
but	but	but
she	she	she
does	doe	doe
have	have	have
long	long	long
-term	-term	-term
ties	tie	tie
with	with	with
Goldman	goldman	Goldman
.	.	.
The	the	The
firm	firm	firm
was	was	wa
Hewlett	hewlett	Hewlett
-Packard	-packard	-Packard
s	s	s
financial	financi	financial
advisor	advisor	advisor
for	for	for
its	it	it
brutal	brutal	brutal
and	and	and
ultimately	ultim	ultimately
successful	success	successful
struggle	struggl	struggle
to	to	to
buy	buy	buy
rival	rival	rival
PC	pc	PC
company	compani	company
Compaq	compaq	Compaq
in	in	in
2002	2002	2002
when	when	when
Fiorina	fiorina	Fiorina
was	was	wa
HP	hp	HP
s	s	s
CEO	ceo	CEO
.	.	.
And	and	And
Christie	christi	Christie
s	s	s
wife	wife	wife
,	,	,
Mary	mari	Mary
Pat	pat	Pat
,	,	,
worked	work	worked
on	on	on
Wall	wall	Wall
Street	street	Street
as	as	a
a	a	a
managing	manag	managing
director	director	director
at	at	at
alternative	altern	alternative
asset	asset	asset
manager	manag	manager
Angelo	angelo	Angelo
,	,	,
Gordon	gordon	Gordon
Co	co	Co
until	until	until
leaving	leav	leaving
her	her	her
job	job	job
last	last	last
year	year	year
.	.	.
Many	mani	Many
of	of	of
the	the	the
funds	fund	fund
that	that	that
the	the	the
Republican	republican	Republican
candidates	candid	candidate
have	have	have
invested	invest	invested
in	in	in
at	at	at
Goldman	goldman	Goldman
,	,	,
Vanguard	vanguard	Vanguard
and	and	and
other	other	other
fund	fund	fund
companies	compani	company
are	are	are
plain	plain	plain
vanilla	vanilla	vanilla
U	u	U
.	.	.
S	s	S
.	.	.
stock	stock	stock
and	and	and
fixed	fix	fixed
-income	-incom	-income
funds	fund	fund
available	avail	available
to	to	to
other	other	other
investors	investor	investor
.	.	.
Some	some	Some
have	have	have
made	made	made
more	more	more
exotic	exot	exotic
choices	choic	choice
.	.	.
Ted	ted	Ted
and	and	and
Heidi	heidi	Heidi
Cruz	cruz	Cruz
,	,	,
for	for	for
example	exampl	example
,	,	,
owned	own	owned
several	sever	several
high	high	high
-yield	-yield	-yield
funds	fund	fund
