LONDON	london	LONDON
Reuters	reuter	Reuters
-	-	-
Britain	britain	Britain
s	s	s
main	main	main
opposition	opposit	opposition
Labour	labour	Labour
Party	parti	Party
must	must	must
commit	commit	commit
to	to	to
staying	stay	staying
in	in	in
the	the	the
European	european	European
Union	union	Union
s	s	s
single	singl	single
market	market	market
after	after	after
Brexit	brexit	Brexit
and	and	and
put	put	put
an	an	an
end	end	end
to	to	to
Prime	prime	Prime
Minister	minist	Minister
Theresa	theresa	Theresa
May	may	May
s	s	s
destructive	destruct	destructive
Brexit	brexit	Brexit
,	,	,
several	sever	several
of	of	of
its	it	it
lawmakers	lawmak	lawmaker
said	said	said
on	on	on
Sunday	sunday	Sunday
.	.	.

At	at	At
the	the	the
beginning	begin	beginning
of	of	of
the	the	the
party	parti	party
s	s	s
annual	annual	annual
conference	confer	conference
,	,	,
Labour	labour	Labour
lawmakers	lawmak	lawmaker
and	and	and
trade	trade	trade
union	union	union
leaders	leader	leader
wrote	wrote	wrote
an	an	an
open	open	open
letter	letter	letter
to	to	to
their	their	their
leader	leader	leader
,	,	,
calling	call	calling
on	on	on
Jeremy	jeremi	Jeremy
Corbyn	corbyn	Corbyn
to	to	to
go	go	go
further	further	further
than	than	than
his	his	his
current	current	current
position	posit	position
to	to	to
press	press	press
for	for	for
being	be	being
part	part	part
of	of	of
the	the	the
single	singl	single
market	market	market
during	dure	during
any	ani	any
transition	transit	transition
after	after	after
Britain	britain	Britain
leaves	leav	leaf
in	in	in
March	march	March
2019	2019	2019
.	.	.

After	after	After
months	month	month
of	of	of
sticking	stick	sticking
to	to	to
a	a	a
position	posit	position
little	littl	little
different	differ	different
from	from	from
the	the	the
governing	govern	governing
Conservative	conserv	Conservative
Party	parti	Party
s	s	s
pursuit	pursuit	pursuit
of	of	of
a	a	a
clean	clean	clean
break	break	break
with	with	with
the	the	the
EU	eu	EU
,	,	,
Labour	labour	Labour
changed	chang	changed
tack	tack	tack
last	last	last
month	month	month
by	by	by
saying	say	saying
,	,	,
if	if	if
in	in	in
power	power	power
,	,	,
the	the	the
party	parti	party
would	would	would
press	press	press
for	for	for
full	full	full
access	access	access
to	to	to
the	the	the
single	singl	single
market	market	market
during	dure	during
a	a	a
transition	transit	transition
-	-	-
something	someth	something
that	that	that
could	could	could
continue	continu	continue
beyond	beyond	beyond
.	.	.

We	we	We
have	have	have
watched	watch	watched
with	with	with
dismay	dismay	dismay
as	as	a
the	the	the
government	govern	government
has	has	ha
used	use	used
a	a	a
narrow	narrow	narrow
referendum	referendum	referendum
result	result	result
to	to	to
justify	justifi	justify
an	an	an
extreme	extrem	extreme
approach	approach	approach
to	to	to
Brexit	brexit	Brexit
,	,	,
the	the	the
lawmakers	lawmak	lawmaker
said	said	said
in	in	in
a	a	a
letter	letter	letter
published	publish	published
in	in	in
Britain	britain	Britain
s	s	s
Observer	observ	Observer
newspaper	newspap	newspaper
.	.	.

So	so	So
at	at	at
our	our	our
conference	confer	conference
this	this	this
week	week	week
,	,	,
Labour	labour	Labour
should	should	should
commit	commit	commit
to	to	to
staying	stay	staying
in	in	in
the	the	the
Single	singl	Single
Market	market	Market
and	and	and
Customs	custom	Customs
Union	union	Union
ruling	rule	ruling
out	out	out
no	no	no
options	option	option
for	for	for
how	how	how
to	to	to
achieve	achiev	achieve
this	this	this
.	.	.

Labour	labour	Labour
s	s	s
earlier	earlier	earlier
move	move	move
was	was	wa
aimed	aim	aimed
at	at	at
increasing	increas	increasing
pressure	pressur	pressure
on	on	on
May	may	May
,	,	,
weakened	weaken	weakened
after	after	after
losing	lose	losing
her	her	her
party	parti	party
s	s	s
majority	major	majority
in	in	in
parliament	parliament	parliament
in	in	in
a	a	a
June	june	June
election	elect	election
she	she	she
did	did	did
not	not	not
need	need	need
to	to	to
call	call	call
and	and	and
struggling	struggl	struggling
to	to	to
unite	unit	unite
her	her	her
own	own	own
party	parti	party
over	over	over
Brexit	brexit	Brexit
.	.	.

But	but	But
Labour	labour	Labour
is	is	is
also	also	also
keenly	keen	keenly
aware	awar	aware
that	that	that
many	mani	many
of	of	of
its	it	it
supporters	support	supporter
,	,	,
especially	especi	especially
in	in	in
northern	northern	northern
and	and	and
central	central	central
England	england	England
,	,	,
voted	vote	voted
for	for	for
Brexit	brexit	Brexit
and	and	and
want	want	want
controls	control	control
on	on	on
immigration	immigr	immigration
which	which	which
many	mani	many
blame	blame	blame
for	for	for
stretching	stretch	stretching
public	public	public
services	servic	service
,	,	,
such	such	such
as	as	a
hospitals	hospit	hospital
and	and	and
schools	school	school
.	.	.

Corbyn	corbyn	Corbyn
,	,	,
who	who	who
says	say	say
he	he	he
is	is	is
preparing	prepar	preparing
for	for	for
government	govern	government
,	,	,
told	told	told
the	the	the
BBC	bbc	BBC
he	he	he
was	was	wa
listening	listen	listening
to	to	to
those	those	those
members	member	member
of	of	of
the	the	the
Labour	labour	Labour
Party	parti	Party
who	who	who
want	want	want
to	to	to
keep	keep	keep
the	the	the
closest	closest	closest
possible	possibl	possible
ties	tie	tie
with	with	with
the	the	the
EU	eu	EU
,	,	,
but	but	but
he	he	he
did	did	did
not	not	not
say	say	say
whether	whether	whether
he	he	he
would	would	would
change	chang	change
the	the	the
party	parti	party
s	s	s
policy	polici	policy
.	.	.

Instead	instead	Instead
,	,	,
he	he	he
said	said	said
he	he	he
believed	believ	believed
a	a	a
transitional	transit	transitional
period	period	period
with	with	with
full	full	full
single	singl	single
market	market	market
access	access	access
should	should	should
last	last	last
for	for	for
as	as	a
long	long	long
as	as	a
is	is	is
necessary	necessari	necessary
and	and	and
offered	offer	offered
some	some	some
support	support	support
for	for	for
continued	continu	continued
migration	migrat	migration
.	.	.

In	in	In
the	the	the
letter	letter	letter
,	,	,
Labour	labour	Labour
lawmakers	lawmak	lawmaker
attacked	attack	attacked
the	the	the
Conservative	conserv	Conservative
Party	parti	Party
s	s	s
damaging	damag	damaging
promise	promis	promise
to	to	to
cut	cut	cut
net	net	net
migration	migrat	migration
to	to	to
the	the	the
tens	ten	ten
of	of	of
thousands	thousand	thousand
.	.	.

Labour	labour	Labour
must	must	must
be	be	be
clear	clear	clear
migrants	migrant	migrant
are	are	are
not	not	not
to	to	to
blame	blame	blame
for	for	for
falling	fall	falling
wages	wage	wage
,	,	,
job	job	job
insecurity	insecur	insecurity
,	,	,
bad	bad	bad
housing	hous	housing
and	and	and
overstretched	overstretch	overstretched
public	public	public
services	servic	service
,	,	,
the	the	the
letter	letter	letter
said	said	said
.	.	.

