WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
meeting	meet	meeting
between	between	between
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
son	son	son
and	and	and
a	a	a
Russian	russian	Russian
attorney	attorney	attorney
,	,	,
and	and	and
the	the	the
failure	failur	failure
to	to	to
disclose	disclos	disclose
it	it	it
,	,	,
add	add	add
new	new	new
urgency	urgenc	urgency
to	to	to
the	the	the
push	push	push
to	to	to
pass	pass	pas
a	a	a
Russian	russian	Russian
sanctions	sanction	sanction
bill	bill	bill
that	that	that
has	has	ha
been	been	been
stalled	stall	stalled
in	in	in
Congress	congress	Congress
,	,	,
lawmakers	lawmak	lawmaker
and	and	and
aides	aid	aide
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
.	.	.

What	what	What
happened	happen	happened
with	with	with
Donald	donald	Donald
Trump	trump	Trump
Jr	jr	Jr
.	.	.
just	just	just
underscores	underscor	underscore
how	how	how
Russia	russia	Russia
was	was	wa
operating	oper	operating
,	,	,
said	said	said
Senator	senat	Senator
Ben	ben	Ben
Cardin	cardin	Cardin
,	,	,
the	the	the
top	top	top
Democrat	democrat	Democrat
on	on	on
the	the	the
Senate	senat	Senate
Foreign	foreign	Foreign
Relations	relat	Relations
Committee	committe	Committee
.	.	.

Cardin	cardin	Cardin
said	said	said
the	the	the
bill	bill	bill
should	should	should
have	have	have
been	been	been
passed	pass	passed
because	becaus	because
of	of	of
Russian	russian	Russian
interference	interfer	interference
in	in	in
last	last	last
year	year	year
s	s	s
U	u	U
.	.	.
S	s	S
.	.	.
elections	elect	election
,	,	,
occupation	occup	occupation
of	of	of
parts	part	part
of	of	of
Ukraine	ukrain	Ukraine
and	and	and
Georgia	georgia	Georgia
and	and	and
support	support	support
of	of	of
the	the	the
Syrian	syrian	Syrian
government	govern	government
.	.	.

The	the	The
Senate	senat	Senate
backed	back	backed
the	the	the
sanctions	sanction	sanction
legislation	legisl	legislation
by	by	by
98	98	98
-2	-2	-2
on	on	on
June	june	June
15	15	15
but	but	but
it	it	it
has	has	ha
been	been	been
stuck	stuck	stuck
in	in	in
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
,	,	,
amid	amid	amid
partisan	partisan	partisan
squabbling	squabbl	squabbling
between	between	between
Republicans	republican	Republicans
and	and	and
Democrats	democrat	Democrats
.	.	.

Trump	trump	Trump
s	s	s
relationship	relationship	relationship
with	with	with
Russia	russia	Russia
has	has	ha
been	been	been
in	in	in
particularly	particular	particularly
sharp	sharp	sharp
focus	focus	focus
this	this	this
month	month	month
because	becaus	because
he	he	he
had	had	had
his	his	his
first	first	first
meeting	meet	meeting
last	last	last
week	week	week
with	with	with
Russian	russian	Russian
President	presid	President
Vladimir	vladimir	Vladimir
Putin	putin	Putin
.	.	.

Some	some	Some
Democrats	democrat	Democrats
had	had	had
accused	accus	accused
Trump	trump	Trump
s	s	s
fellow	fellow	fellow
Republicans	republican	Republicans
of	of	of
stalling	stall	stalling
the	the	the
sanctions	sanction	sanction
package	packag	package
at	at	at
least	least	least
until	until	until
after	after	after
that	that	that
meeting	meet	meeting
,	,	,
to	to	to
please	pleas	please
the	the	the
president	presid	president
.	.	.

Republicans	republican	Republicans
denied	deni	denied
that	that	that
.	.	.

House	hous	House
Republican	republican	Republican
leaders	leader	leader
initially	initi	initially
rejected	reject	rejected
the	the	the
bill	bill	bill
for	for	for
procedural	procedur	procedural
reasons	reason	reason
,	,	,
prompting	prompt	prompting
the	the	the
Senate	senat	Senate
to	to	to
tweak	tweak	tweak
it	it	it
.	.	.

But	but	But
Democrats	democrat	Democrats
then	then	then
objected	object	objected
to	to	to
a	a	a
change	chang	change
by	by	by
the	the	the
Senate	senat	Senate
that	that	that
they	they	they
said	said	said
weakened	weaken	weakened
the	the	the
bill	bill	bill
by	by	by
making	make	making
it	it	it
more	more	more
difficult	difficult	difficult
for	for	for
the	the	the
House	hous	House
to	to	to
vote	vote	vote
on	on	on
any	ani	any
change	chang	change
in	in	in
sanctions	sanction	sanction
policy	polici	policy
by	by	by
Trump	trump	Trump
.	.	.

AshLee	ashle	AshLee
Strong	strong	Strong
,	,	,
a	a	a
spokeswoman	spokeswoman	spokeswoman
for	for	for
House	hous	House
Speaker	speaker	Speaker
Paul	paul	Paul
Ryan	ryan	Ryan
,	,	,
said	said	said
Democrats	democrat	Democrats
still	still	still
were	were	were
objecting	object	objecting
to	to	to
moving	move	moving
the	the	the
bill	bill	bill
in	in	in
its	it	it
current	current	current
form	form	form
.	.	.

But	but	But
both	both	both
Republican	republican	Republican
and	and	and
Democratic	democrat	Democratic
House	hous	House
aides	aid	aide
said	said	said
talks	talk	talk
between	between	between
the	the	the
two	two	two
parties	parti	party
were	were	were
continuing	continu	continuing
and	and	and
there	there	there
was	was	wa
a	a	a
decent	decent	decent
chance	chanc	chance
for	for	for
a	a	a
quick	quick	quick
compromise	compromis	compromise
,	,	,
more	more	more
so	so	so
because	becaus	because
of	of	of
the	the	the
latest	latest	latest
revelations	revel	revelation
about	about	about
Trump	trump	Trump
s	s	s
eldest	eldest	eldest
son	son	son
.	.	.

Donald	donald	Donald
Trump	trump	Trump
Jr	jr	Jr
.	.	.
eagerly	eager	eagerly
agreed	agre	agreed
last	last	last
year	year	year
to	to	to
meet	meet	meet
a	a	a
woman	woman	woman
he	he	he
believed	believ	believed
was	was	wa
a	a	a
Russian	russian	Russian
government	govern	government
lawyer	lawyer	lawyer
who	who	who
might	might	might
have	have	have
damaging	damag	damaging
information	inform	information
about	about	about
Democratic	democrat	Democratic
White	white	White
House	hous	House
nominee	nomine	nominee
Hillary	hillari	Hillary
Clinton	clinton	Clinton
,	,	,
as	as	a
part	part	part
of	of	of
Moscow	moscow	Moscow
s	s	s
official	offici	official
support	support	support
for	for	for
his	his	his
father	father	father
,	,	,
according	accord	according
to	to	to
emails	email	email
released	releas	released
on	on	on
Tuesday	tuesday	Tuesday
.	.	.

It	it	It
certainly	certain	certainly
does	doe	doe
not	not	not
help	help	help
the	the	the
administration	administr	administration
at	at	at
this	this	this
point	point	point
,	,	,
a	a	a
senior	senior	senior
Republican	republican	Republican
House	hous	House
aide	aid	aide
said	said	said
.	.	.

Steny	steni	Steny
Hoyer	hoyer	Hoyer
,	,	,
the	the	the
No	no	No
.	.	.
2	2	2
House	hous	House
Democrat	democrat	Democrat
,	,	,
predicted	predict	predicted
that	that	that
the	the	the
matter	matter	matter
would	would	would
be	be	be
cleared	clear	cleared
up	up	up
quickly	quick	quickly
and	and	and
brought	brought	brought
to	to	to
the	the	the
floor	floor	floor
for	for	for
a	a	a
vote	vote	vote
this	this	this
week	week	week
.	.	.

The	the	The
Russia	russia	Russia
package	packag	package
,	,	,
written	written	written
as	as	a
an	an	an
amendment	amend	amendment
to	to	to
an	an	an
Iran	iran	Iran
sanctions	sanction	sanction
bill	bill	bill
,	,	,
puts	put	put
into	into	into
law	law	law
sanctions	sanction	sanction
previously	previous	previously
established	establish	established
through	through	through
presidential	presidenti	presidential
executive	execut	executive
order	order	order
,	,	,
including	includ	including
some	some	some
on	on	on
Russian	russian	Russian
energy	energi	energy
projects	project	project
and	and	and
debt	debt	debt
financing	financ	financing
.	.	.

It	it	It
also	also	also
imposes	impos	imposes
sanctions	sanction	sanction
on	on	on
Russians	russian	Russians
convicted	convict	convicted
of	of	of
human	human	human
rights	right	right
abuses	abus	abuse
or	or	or
cyber	cyber	cyber
attacks	attack	attack
and	and	and
would	would	would
allow	allow	allow
new	new	new
sanctions	sanction	sanction
on	on	on
Russian	russian	Russian
mining	mine	mining
,	,	,
metals	metal	metal
,	,	,
shipping	ship	shipping
and	and	and
railways	railway	railway
.	.	.

Trump	trump	Trump
administration	administr	administration
officials	offici	official
have	have	have
been	been	been
meeting	meet	meeting
with	with	with
lawmakers	lawmak	lawmaker
to	to	to
argue	argu	argue
against	against	against
some	some	some
parts	part	part
of	of	of
the	the	the
bill	bill	bill
,	,	,
including	includ	including
the	the	the
requirement	requir	requirement
that	that	that
Trump	trump	Trump
obtain	obtain	obtain
Congress	congress	Congress
permission	permiss	permission
before	befor	before
easing	eas	easing
any	ani	any
sanctions	sanction	sanction
.	.	.

They	they	They
also	also	also
objected	object	objected
to	to	to
the	the	the
fact	fact	fact
that	that	that
many	mani	many
of	of	of
the	the	the
sanctions	sanction	sanction
are	are	are
mandatory	mandatori	mandatory
,	,	,
meaning	mean	meaning
Trump	trump	Trump
could	could	could
not	not	not
waive	waiv	waive
them	them	them
for	for	for
national	nation	national
security	secur	security
reasons	reason	reason
.	.	.

This	this	This
is	is	is
more	more	more
about	about	about
foreign	foreign	foreign
policy	polici	policy
and	and	and
having	have	having
the	the	the
flexibility	flexibl	flexibility
to	to	to
negotiate	negoti	negotiate
with	with	with
other	other	other
countries	countri	country
,	,	,
White	white	White
House	hous	House
spokeswoman	spokeswoman	spokeswoman
Sarah	sarah	Sarah
Sanders	sander	Sanders
told	told	told
a	a	a
daily	daili	daily
briefing	brief	briefing
.	.	.

But	but	But
many	mani	many
of	of	of
Trump	trump	Trump
s	s	s
fellow	fellow	fellow
Republicans	republican	Republicans
said	said	said
they	they	they
wanted	want	wanted
to	to	to
move	move	move
ahead	ahead	ahead
nonetheless	nonetheless	nonetheless
to	to	to
send	send	send
a	a	a
strong	strong	strong
message	messag	message
to	to	to
Russia	russia	Russia
.	.	.

Any	ani	Any
administration	administr	administration
would	would	would
prefer	prefer	prefer
to	to	to
conduct	conduct	conduct
foreign	foreign	foreign
policy	polici	policy
100	100	100
percent	percent	percent
without	without	without
involvement	involv	involvement
by	by	by
Congress	congress	Congress
.	.	.

That	that	That
s	s	s
just	just	just
the	the	the
way	way	way
life	life	life
is	is	is
,	,	,
said	said	said
Senator	senat	Senator
Bob	bob	Bob
Corker	corker	Corker
,	,	,
the	the	the
Republican	republican	Republican
chairman	chairman	chairman
of	of	of
the	the	the
Senate	senat	Senate
Foreign	foreign	Foreign
Relations	relat	Relations
Committee	committe	Committee
.	.	.

Ed	ed	Ed
Royce	royc	Royce
,	,	,
the	the	the
Republican	republican	Republican
chairman	chairman	chairman
of	of	of
the	the	the
House	hous	House
Foreign	foreign	Foreign
Affairs	affair	Affairs
Committee	committe	Committee
,	,	,
will	will	will
introduce	introduc	introduce
his	his	his
own	own	own
Russia	russia	Russia
sanctions	sanction	sanction
legislation	legisl	legislation
in	in	in
the	the	the
House	hous	House
if	if	if
the	the	the
Senate	senat	Senate
bill	bill	bill
remains	remain	remains
stalled	stall	stalled
,	,	,
a	a	a
source	sourc	source
familiar	familiar	familiar
with	with	with
his	his	his
thinking	think	thinking
said	said	said
.	.	.

Royce	royc	Royce
s	s	s
thinking	think	thinking
was	was	wa
first	first	first
reported	report	reported
by	by	by
Politico	politico	Politico
.	.	.

