WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Donald	donald	Donald
Trump	trump	Trump
is	is	is
taking	take	taking
some	some	some
of	of	of
his	his	his
potential	potenti	potential
vice	vice	vice
presidential	presidenti	presidential
running	run	running
mates	mate	mate
out	out	out
for	for	for
a	a	a
test	test	test
drive	drive	drive
this	this	this
week	week	week
,	,	,
meeting	meet	meeting
in	in	in
private	privat	private
and	and	and
trotting	trot	trotting
them	them	them
out	out	out
in	in	in
public	public	public
as	as	a
he	he	he
seeks	seek	seek
to	to	to
make	make	make
his	his	his
choice	choic	choice
before	befor	before
the	the	the
Republican	republican	Republican
National	nation	National
Convention	convent	Convention
less	less	le
than	than	than
two	two	two
weeks	week	week
away	away	away
.	.	.

Republicans	republican	Republicans
close	close	close
to	to	to
the	the	the
campaign	campaign	campaign
say	say	say
Trump	trump	Trump
and	and	and
his	his	his
team	team	team
are	are	are
considering	consid	considering
announcing	announc	announcing
his	his	his
running	run	running
mate	mate	mate
pick	pick	pick
next	next	next
week	week	week
ahead	ahead	ahead
of	of	of
the	the	the
convention	convent	convention
,	,	,
to	to	to
be	be	be
held	held	held
July	juli	July
18	18	18
-21	-21	-21
in	in	in
Cleveland	cleveland	Cleveland
,	,	,
to	to	to
try	tri	try
to	to	to
get	get	get
maximum	maximum	maximum
media	media	medium
buzz	buzz	buzz
from	from	from
the	the	the
decision	decis	decision
.	.	.

As	as	As
his	his	his
aides	aid	aide
vet	vet	vet
the	the	the
people	peopl	people
on	on	on
his	his	his
short	short	short
list	list	list
,	,	,
Trump	trump	Trump
is	is	is
getting	get	getting
an	an	an
up	up	up
-close	-close	-close
look	look	look
at	at	at
some	some	some
of	of	of
the	the	the
candidates	candid	candidate
and	and	and
talking	talk	talking
about	about	about
it	it	it
publicly	public	publicly
,	,	,
dispensing	dispens	dispensing
with	with	with
the	the	the
usual	usual	usual
tradition	tradit	tradition
of	of	of
keeping	keep	keeping
secret	secret	secret
the	the	the
process	process	process
of	of	of
choosing	choos	choosing
a	a	a
running	run	running
mate	mate	mate
.	.	.

Trump	trump	Trump
,	,	,
who	who	who
is	is	is
to	to	to
be	be	be
formally	formal	formally
nominated	nomin	nominated
at	at	at
the	the	the
convention	convent	convention
as	as	a
the	the	the
Republican	republican	Republican
candidate	candid	candidate
for	for	for
the	the	the
Nov	nov	Nov
.	.	.

8	8	8
election	elect	election
,	,	,
met	met	met
privately	privat	privately
on	on	on
Tuesday	tuesday	Tuesday
with	with	with
one	one	one
possible	possibl	possible
pick	pick	pick
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Bob	bob	Bob
Corker	corker	Corker
of	of	of
Tennessee	tennesse	Tennessee
,	,	,
at	at	at
Trump	trump	Trump
Tower	tower	Tower
in	in	in
New	new	New
York	york	York
.	.	.

On	on	On
Tuesday	tuesday	Tuesday
night	night	night
,	,	,
the	the	the
two	two	two
appeared	appear	appeared
together	togeth	together
at	at	at
a	a	a
Trump	trump	Trump
rally	ralli	rally
in	in	in
Raleigh	raleigh	Raleigh
,	,	,
North	north	North
Carolina	carolina	Carolina
.	.	.

Trump	trump	Trump
introduced	introduc	introduced
Corker	corker	Corker
,	,	,
chairman	chairman	chairman
of	of	of
the	the	the
Senate	senat	Senate
Foreign	foreign	Foreign
Relations	relat	Relations
Committee	committe	Committee
,	,	,
as	as	a
a	a	a
great	great	great
friend	friend	friend
of	of	of
mine	mine	mine
,	,	,
somebody	somebodi	somebody
respected	respect	respected
by	by	by
everybody	everybodi	everybody
.	.	.
Then	then	Then
it	it	it
was	was	wa
Corker	corker	Corker
s	s	s
turn	turn	turn
.	.	.

I	i	I
ve	ve	ve
figured	figur	figured
out	out	out
the	the	the
reason	reason	reason
why	whi	why
you	you	you
love	love	love
him	him	him
so	so	so
much	much	much
,	,	,
the	the	the
senator	senat	senator
told	told	told
the	the	the
crowd	crowd	crowd
.	.	.

The	the	The
reason	reason	reason
you	you	you
love	love	love
him	him	him
so	so	so
much	much	much
is	is	is
because	becaus	because
he	he	he
loves	love	love
you	you	you
.	.	.

He	he	He
loves	love	love
you	you	you
and	and	and
he	he	he
wants	want	want
the	the	the
best	best	best
for	for	for
you	you	you
.	.	.
On	on	On
Wednesday	wednesday	Wednesday
,	,	,
Trump	trump	Trump
is	is	is
to	to	to
be	be	be
joined	join	joined
for	for	for
an	an	an
event	event	event
in	in	in
Cincinnati	cincinnati	Cincinnati
by	by	by
Newt	newt	Newt
Gingrich	gingrich	Gingrich
,	,	,
a	a	a
former	former	former
speaker	speaker	speaker
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
who	who	who
is	is	is
another	anoth	another
possible	possibl	possible
pick	pick	pick
by	by	by
Trump	trump	Trump
for	for	for
the	the	the
No	no	No
.	.	.
2	2	2
position	posit	position
.	.	.

Gingrich	gingrich	Gingrich
has	has	ha
been	been	been
a	a	a
close	close	close
Trump	trump	Trump
adviser	advis	adviser
and	and	and
is	is	is
well	well	well
regarded	regard	regarded
at	at	at
Trump	trump	Trump
Tower	tower	Tower
.	.	.

On	on	On
Monday	monday	Monday
,	,	,
Trump	trump	Trump
met	met	met
on	on	on
Monday	monday	Monday
with	with	with
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Joni	joni	Joni
Ernst	ernst	Ernst
of	of	of
Iowa	iowa	Iowa
,	,	,
another	anoth	another
candidate	candid	candidate
on	on	on
his	his	his
short	short	short
list	list	list
.	.	.

Others	other	Others
on	on	on
Trump	trump	Trump
s	s	s
running	run	running
mate	mate	mate
list	list	list
include	includ	include
Indiana	indiana	Indiana
Governor	governor	Governor
Mike	mike	Mike
Pence	penc	Pence
,	,	,
who	who	who
Trump	trump	Trump
met	met	met
with	with	with
on	on	on
Saturday	saturday	Saturday
,	,	,
New	new	New
Jersey	jersey	Jersey
Governor	governor	Governor
Chris	chris	Chris
Christie	christi	Christie
,	,	,
Oklahoma	oklahoma	Oklahoma
Governor	governor	Governor
Mary	mari	Mary
Fallin	fallin	Fallin
and	and	and
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Jeff	jeff	Jeff
Sessions	session	Sessions
of	of	of
Alabama	alabama	Alabama
.	.	.

Christie	christi	Christie
,	,	,
a	a	a
former	former	former
Trump	trump	Trump
rival	rival	rival
for	for	for
the	the	the
Republican	republican	Republican
nomination	nomin	nomination
,	,	,
and	and	and
Sessions	session	Sessions
are	are	are
among	among	among
Trump	trump	Trump
s	s	s
earliest	earliest	earliest
supporters	support	supporter
in	in	in
the	the	the
party	parti	party
and	and	and
closest	closest	closest
advisers	advis	adviser
.	.	.

