WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
Clinton	clinton	Clinton
Foundation	foundat	Foundation
on	on	on
multiple	multipl	multiple
occasions	occas	occasion
during	dure	during
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
tenure	tenur	tenure
as	as	a
secretary	secretari	secretary
of	of	of
state	state	state
asked	ask	asked
senior	senior	senior
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
officials	offici	official
to	to	to
vet	vet	vet
her	her	her
husband	husband	husband
s	s	s
contacts	contact	contact
with	with	with
potentially	potenti	potentially
controversial	controversi	controversial
international	intern	international
figures	figur	figure
,	,	,
according	accord	according
to	to	to
emails	email	email
released	releas	released
by	by	by
the	the	the
State	state	State
Department	depart	Department
.	.	.
The	the	The
emails	email	email
,	,	,
reviewed	review	reviewed
by	by	by
Reuters	reuter	Reuters
,	,	,
were	were	were
part	part	part
of	of	of
a	a	a
batch	batch	batch
of	of	of
nearly	near	nearly
400	400	400
messages	messag	message
recently	recent	recently
released	releas	released
by	by	by
the	the	the
State	state	State
Department	depart	Department
after	after	after
requests	request	request
from	from	from
the	the	the
conservative	conserv	conservative
group	group	group
Citizens	citizen	Citizens
United	unit	United
,	,	,
a	a	a
group	group	group
that	that	that
has	has	ha
long	long	long
been	been	been
critical	critic	critical
of	of	of
the	the	the
Clintons	clinton	Clintons
.	.	.
The	the	The
exchanges	exchang	exchange
show	show	show
a	a	a
top	top	top
foreign	foreign	foreign
policy	polici	policy
adviser	advis	adviser
to	to	to
the	the	the
foundation	foundat	foundation
sought	sought	sought
guidance	guidanc	guidance
from	from	from
the	the	the
State	state	State
Department	depart	Department
on	on	on
former	former	former
President	presid	President
Bill	bill	Bill
Clinton	clinton	Clinton
s	s	s
interactions	interact	interaction
with	with	with
people	peopl	people
including	includ	including
Syrian	syrian	Syrian
President	presid	President
Bashar	bashar	Bashar
al	al	al
-Assad	-assad	-Assad
,	,	,
Russian	russian	Russian
government	govern	government
officials	offici	official
and	and	and
business	busi	business
leaders	leader	leader
,	,	,
and	and	and
Gulnara	gulnara	Gulnara
Karimova	karimova	Karimova
,	,	,
the	the	the
socialite	socialit	socialite
daughter	daughter	daughter
of	of	of
Uzbekistan	uzbekistan	Uzbekistan
s	s	s
late	late	late
president	presid	president
.	.	.
The	the	The
emails	email	email
offer	offer	offer
a	a	a
glimpse	glimps	glimpse
of	of	of
the	the	the
intricate	intric	intricate
relationship	relationship	relationship
between	between	between
a	a	a
private	privat	private
charity	chariti	charity
with	with	with
a	a	a
broad	broad	broad
global	global	global
mission	mission	mission
and	and	and
the	the	the
State	state	State
Department	depart	Department
under	under	under
the	the	the
leadership	leadership	leadership
of	of	of
a	a	a
secretary	secretari	secretary
who	who	who
is	is	is
married	marri	married
to	to	to
a	a	a
former	former	former
president	presid	president
.	.	.
Former	former	Former
government	govern	government
officials	offici	official
reached	reach	reached
by	by	by
Reuters	reuter	Reuters
said	said	said
there	there	there
was	was	wa
nothing	noth	nothing
inappropriate	inappropri	inappropriate
in	in	in
the	the	the
interactions	interact	interaction
of	of	of
the	the	the
foundation	foundat	foundation
with	with	with
the	the	the
State	state	State
Department	depart	Department
over	over	over
the	the	the
potential	potenti	potential
meetings	meet	meeting
,	,	,
some	some	some
of	of	of
which	which	which
did	did	did
not	not	not
occur	occur	occur
.	.	.
The	the	The
latest	latest	latest
batch	batch	batch
of	of	of
emails	email	email
likely	like	likely
represents	repres	represents
only	onli	only
a	a	a
partial	partial	partial
view	view	view
of	of	of
all	all	all
the	the	the
exchanges	exchang	exchange
between	between	between
the	the	the
State	state	State
Department	depart	Department
and	and	and
the	the	the
foundation	foundat	foundation
.	.	.
It	it	It
is	is	is
unclear	unclear	unclear
how	how	how
frequently	frequent	frequently
the	the	the
foundation	foundat	foundation
sought	sought	sought
advice	advic	advice
from	from	from
the	the	the
State	state	State
Department	depart	Department
on	on	on
meetings	meet	meeting
involving	involv	involving
Bill	bill	Bill
Clinton	clinton	Clinton
.	.	.
In	in	In
one	one	one
instance	instanc	instance
,	,	,
the	the	the
emails	email	email
show	show	show
Amitabh	amitabh	Amitabh
Desai	desai	Desai
,	,	,
a	a	a
foreign	foreign	foreign
policy	polici	policy
adviser	advis	adviser
to	to	to
the	the	the
foundation	foundat	foundation
and	and	and
to	to	to
Bill	bill	Bill
Clinton	clinton	Clinton
,	,	,
raised	rais	raised
the	the	the
possibility	possibl	possibility
in	in	in
2009	2009	2009
of	of	of
a	a	a
meeting	meet	meeting
between	between	between
Bill	bill	Bill
Clinton	clinton	Clinton
and	and	and
Syrian	syrian	Syrian
President	presid	President
Assad	assad	Assad
.	.	.
At	at	At
the	the	the
time	time	time
,	,	,
Assad	assad	Assad
wanted	want	wanted
better	better	better
ties	tie	tie
with	with	with
the	the	the
West	west	West
.	.	.
Would	would	Would
this	this	this
be	be	be
concerning	concern	concerning
for	for	for
State	state	State
?	?	?
Desai	desai	Desai
wrote	wrote	wrote
in	in	in
an	an	an
email	email	email
alerting	alert	alerting
Hillary	hillari	Hillary
Clinton	clinton	Clinton
aide	aid	aide
Jake	jake	Jake
Sullivan	sullivan	Sullivan
to	to	to
the	the	the
possible	possibl	possible
meeting	meet	meeting
.	.	.
The	the	The
Syrians	syrian	Syrians
expressed	express	expressed
a	a	a
keen	keen	keen
interest	interest	interest
in	in	in
facilitating	facilit	facilitating
this	this	this
,	,	,
Desai	desai	Desai
said	said	said
in	in	in
an	an	an
email	email	email
a	a	a
few	few	few
days	day	day
later	later	later
.	.	.
The	the	The
Syria	syria	Syria
visit	visit	visit
was	was	wa
proposed	propos	proposed
to	to	to
be	be	be
tacked	tack	tacked
onto	onto	onto
a	a	a
forum	forum	forum
Bill	bill	Bill
Clinton	clinton	Clinton
was	was	wa
invited	invit	invited
to	to	to
attend	attend	attend
in	in	in
Israel	israel	Israel
in	in	in
November	novemb	November
2009	2009	2009
,	,	,
according	accord	according
to	to	to
the	the	the
emails	email	email
.	.	.
The	the	The
meeting	meet	meeting
never	never	never
happened	happen	happened
,	,	,
according	accord	according
to	to	to
Martin	martin	Martin
Indyk	indyk	Indyk
,	,	,
a	a	a
former	former	former
U	u	U
.	.	.
S	s	S
.	.	.
ambassador	ambassador	ambassador
to	to	to
Israel	israel	Israel
who	who	who
helped	help	helped
to	to	to
organize	organ	organize
the	the	the
trip	trip	trip
.	.	.
The	the	The
State	state	State
Department	depart	Department
sometimes	sometim	sometimes
communicates	communic	communicates
with	with	with
charities	chariti	charity
,	,	,
such	such	such
as	as	a
about	about	about
circumstances	circumst	circumstance
that	that	that
might	might	might
involve	involv	involve
the	the	the
safety	safeti	safety
of	of	of
Americans	american	Americans
or	or	or
highly	high	highly
sensitive	sensit	sensitive
diplomatic	diplomat	diplomatic
situations	situat	situation
,	,	,
but	but	but
it	it	it
typically	typic	typically
does	doe	doe
not	not	not
vet	vet	vet
their	their	their
contacts	contact	contact
with	with	with
foreign	foreign	foreign
leaders	leader	leader
to	to	to
this	this	this
extent	extent	extent
.	.	.
State	state	State
Department	depart	Department
spokesman	spokesman	spokesman
Elizabeth	elizabeth	Elizabeth
Trudeau	trudeau	Trudeau
said	said	said
officials	offici	official
occasionally	occasion	occasionally
provide	provid	provide
talking	talk	talking
points	point	point
and	and	and
briefings	brief	briefing
to	to	to
ex	ex	ex
-presidents	-presid	-presidents
.	.	.
Much	much	Much
of	of	of
Bill	bill	Bill
Clinton	clinton	Clinton
s	s	s
communications	communic	communication
with	with	with
the	the	the
State	state	State
Department	depart	Department
stemmed	stem	stemmed
from	from	from
an	an	an
ethics	ethic	ethic
agreement	agreement	agreement
that	that	that
was	was	wa
put	put	put
in	in	in
place	place	place
when	when	when
Hillary	hillari	Hillary
Clinton	clinton	Clinton
became	becam	became
secretary	secretari	secretary
of	of	of
state	state	state
in	in	in
2009	2009	2009
.	.	.
The	the	The
agreement	agreement	agreement
was	was	wa
aimed	aim	aimed
at	at	at
avoiding	avoid	avoiding
conflicts	conflict	conflict
of	of	of
interests	interest	interest
stemming	stem	stemming
from	from	from
contributions	contribut	contribution
to	to	to
the	the	the
foundation	foundat	foundation
and	and	and
Bill	bill	Bill
Clinton	clinton	Clinton
s	s	s
paid	paid	paid
speeches	speech	speech
and	and	and
consulting	consult	consulting
.	.	.
Trudeau	trudeau	Trudeau
said	said	said
these	these	these
were	were	were
voluntary	voluntari	voluntary
steps	step	step
taken	taken	taken
to	to	to
avoid	avoid	avoid
even	even	even
the	the	the
appearance	appear	appearance
of	of	of
a	a	a
conflict	conflict	conflict
of	of	of
interest	interest	interest
.	.	.
Angel	angel	Angel
Urena	urena	Urena
,	,	,
press	press	press
secretary	secretari	secretary
for	for	for
Bill	bill	Bill
Clinton	clinton	Clinton
,	,	,
said	said	said
the	the	the
requests	request	request
for	for	for
State	state	State
Department	depart	Department
input	input	input
on	on	on
potential	potenti	potential
meetings	meet	meeting
,	,	,
talking	talk	talking
points	point	point
and	and	and
other	other	other
information	inform	information
was	was	wa
done	done	done
in	in	in
order	order	order
to	to	to
inform	inform	inform
the	the	the
administration	administr	administration
of	of	of
President	presid	President
Clinton	clinton	Clinton
s	s	s
interactions	interact	interaction
with	with	with
foreign	foreign	foreign
governments	govern	government
and	and	and
dignitaries	dignitari	dignitary
,	,	,
so	so	so
that	that	that
the	the	the
administration	administr	administration
could	could	could
in	in	in
turn	turn	turn
offer	offer	offer
advice	advic	advice
or	or	or
voice	voic	voice
any	ani	any
concerns	concern	concern
.	.	.
Urena	urena	Urena
said	said	said
Bill	bill	Bill
Clinton	clinton	Clinton
had	had	had
sought	sought	sought
advice	advic	advice
on	on	on
his	his	his
activities	activ	activity
since	sinc	since
he	he	he
left	left	left
office	offic	office
in	in	in
2001	2001	2001
.	.	.
The	the	The
Clinton	clinton	Clinton
Foundation	foundat	Foundation
referred	refer	referred
questions	question	question
to	to	to
Urena	urena	Urena
.	.	.
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
presidential	presidenti	presidential
campaign	campaign	campaign
declined	declin	declined
to	to	to
comment	comment	comment
.	.	.
Clinton	clinton	Clinton
s	s	s
campaign	campaign	campaign
to	to	to
win	win	win
the	the	the
Nov	nov	Nov
.	.	.
8	8	8
presidential	presidenti	presidential
election	elect	election
has	has	ha
been	been	been
dogged	dog	dogged
by	by	by
criticism	critic	criticism
of	of	of
the	the	the
Bill	bill	Bill
,	,	,
Hillary	hillari	Hillary
Chelsea	chelsea	Chelsea
Clinton	clinton	Clinton
Foundation	foundat	Foundation
,	,	,
a	a	a
global	global	global
philanthropic	philanthrop	philanthropic
organization	organ	organization
.	.	.
The	the	The
foundation	foundat	foundation
has	has	ha
said	said	said
it	it	it
will	will	will
stop	stop	stop
accepting	accept	accepting
at	at	at
least	least	least
some	some	some
foreign	foreign	foreign
and	and	and
corporate	corpor	corporate
donations	donat	donation
if	if	if
Hillary	hillari	Hillary
Clinton	clinton	Clinton
becomes	becom	becomes
president	presid	president
and	and	and
that	that	that
Bill	bill	Bill
Clinton	clinton	Clinton
would	would	would
resign	resign	resign
from	from	from
the	the	the
foundation	foundat	foundation
s	s	s
board	board	board
.	.	.
In	in	In
one	one	one
previously	previous	previously
unreported	unreport	unreported
email	email	email
exchange	exchang	exchange
,	,	,
Desai	desai	Desai
wrote	wrote	wrote
to	to	to
the	the	the
State	state	State
Department	depart	Department
in	in	in
May	may	May
2012	2012	2012
informing	inform	informing
officials	offici	official
that	that	that
Bill	bill	Bill
Clinton	clinton	Clinton
would	would	would
travel	travel	travel
to	to	to
Monaco	monaco	Monaco
to	to	to
raise	rais	raise
money	money	money
for	for	for
the	the	the
foundation	foundat	foundation
at	at	at
an	an	an
event	event	event
where	where	where
he	he	he
might	might	might
cross	cross	cross
paths	path	path
with	with	with
the	the	the
elder	elder	elder
daughter	daughter	daughter
of	of	of
the	the	the
Uzbekistan	uzbekistan	Uzbekistan
president	presid	president
.	.	.
Gulnara	gulnara	Gulnara
Karimova	karimova	Karimova
,	,	,
a	a	a
businesswoman	businesswoman	businesswoman
and	and	and
pop	pop	pop
star	star	star
,	,	,
was	was	wa
described	describ	described
in	in	in
a	a	a
2005	2005	2005
cable	cabl	cable
from	from	from
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
embassy	embassi	embassy
official	offici	official
as	as	a
the	the	the
single	singl	single
most	most	most
hated	hate	hated
person	person	person
in	in	in
Uzbekistan	uzbekistan	Uzbekistan
because	becaus	because
of	of	of
her	her	her
flamboyant	flamboy	flamboyant
lifestyle	lifestyl	lifestyle
in	in	in
an	an	an
authoritarian	authoritarian	authoritarian
country	countri	country
.	.	.
She	she	She
has	has	ha
since	sinc	since
come	come	come
under	under	under
investigation	investig	investigation
in	in	in
an	an	an
international	intern	international
bribery	briberi	bribery
scandal	scandal	scandal
.	.	.
Ahead	ahead	Ahead
of	of	of
the	the	the
event	event	event
in	in	in
Monaco	monaco	Monaco
,	,	,
Desai	desai	Desai
wrote	wrote	wrote
that	that	that
the	the	the
organizers	organ	organizer
had	had	had
invited	invit	invited
Karimova	karimova	Karimova
to	to	to
be	be	be
one	one	one
of	of	of
the	the	the
event	event	event
s	s	s
sponsors	sponsor	sponsor
apparently	appar	apparently
without	without	without
our	our	our
approval	approv	approval
.	.	.
The	the	The
Uzbekistan	uzbekistan	Uzbekistan
president	presid	president
s	s	s
daughter	daughter	daughter
will	will	will
be	be	be
listed	list	listed
in	in	in
the	the	the
program	program	program
and	and	and
will	will	will
see	see	see
Bill	bill	Bill
Clinton	clinton	Clinton
,	,	,
he	he	he
said	said	said
.	.	.
Would	would	Would
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
have	have	have
concerns	concern	concern
?	?	?
If	if	If
so	so	so
,	,	,
we	we	we
can	can	can
go	go	go
back	back	back
to	to	to
organizer	organ	organizer
and	and	and
ask	ask	ask
them	them	them
to	to	to
return	return	return
her	her	her
sponsorship	sponsorship	sponsorship
and	and	and
disinvite	disinvit	disinvite
her	her	her
,	,	,
however	howev	however
