WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
final	final	final
version	version	version
of	of	of
comprehensive	comprehens	comprehensive
tax	tax	tax
legislation	legisl	legislation
being	be	being
negotiated	negoti	negotiated
by	by	by
House	hous	House
and	and	and
Senate	senat	Senate
lawmakers	lawmak	lawmaker
will	will	will
preserve	preserv	preserve
key	key	key
renewable	renew	renewable
energy	energi	energy
tax	tax	tax
credits	credit	credit
that	that	that
were	were	were
once	onc	once
at	at	at
risk	risk	risk
of	of	of
being	be	being
removed	remov	removed
,	,	,
congressional	congression	congressional
and	and	and
business	busi	business
sources	sourc	source
said	said	said
on	on	on
Thursday	thursday	Thursday
.	.	.

Congressional	congression	Congressional
Republicans	republican	Republicans
reached	reach	reached
a	a	a
deal	deal	deal
on	on	on
tax	tax	tax
legislation	legisl	legislation
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
clearing	clear	clearing
the	the	the
way	way	way
for	for	for
final	final	final
votes	vote	vote
next	next	next
week	week	week
on	on	on
a	a	a
package	packag	package
that	that	that
would	would	would
slash	slash	slash
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
corporate	corpor	corporate
tax	tax	tax
rate	rate	rate
to	to	to
21	21	21
percent	percent	percent
and	and	and
cut	cut	cut
taxes	tax	tax
for	for	for
wealthy	wealthi	wealthy
Americans	american	Americans
.	.	.

Congressional	congression	Congressional
and	and	and
business	busi	business
sources	sourc	source
briefed	brief	briefed
on	on	on
the	the	the
status	status	status
of	of	of
these	these	these
talks	talk	talk
have	have	have
confirmed	confirm	confirmed
that	that	that
the	the	the
production	product	production
tax	tax	tax
credit	credit	credit
for	for	for
wind	wind	wind
energy	energi	energy
and	and	and
the	the	the
7	7	7
,	,	,
500	500	500
electric	electr	electric
vehicle	vehicl	vehicle
tax	tax	tax
credit	credit	credit
,	,	,
which	which	which
the	the	the
House	hous	House
version	version	version
of	of	of
the	the	the
bill	bill	bill
had	had	had
targeted	target	targeted
,	,	,
will	will	will
remain	remain	remain
in	in	in
the	the	the
final	final	final
bill	bill	bill
.	.	.

Lawmakers	lawmak	Lawmakers
have	have	have
been	been	been
working	work	working
to	to	to
produce	produc	produce
a	a	a
tax	tax	tax
package	packag	package
after	after	after
the	the	the
Republican	republican	Republican
-controlled	-control	-controlled
House	hous	House
and	and	and
Senate	senat	Senate
passed	pass	passed
different	differ	different
versions	version	version
of	of	of
legislation	legisl	legislation
.	.	.

The	the	The
president	presid	president
of	of	of
the	the	the
American	american	American
Council	council	Council
on	on	on
Renewable	renew	Renewable
Energy	energi	Energy
,	,	,
Gregory	gregori	Gregory
Wetstone	wetston	Wetstone
,	,	,
sent	sent	sent
a	a	a
note	note	note
to	to	to
members	member	member
on	on	on
Wednesday	wednesday	Wednesday
saying	say	saying
that	that	that
he	he	he
knew	knew	knew
with	with	with
certainty	certainti	certainty
that	that	that
the	the	the
legislation	legisl	legislation
also	also	also
did	did	did
not	not	not
include	includ	include
the	the	the
alternative	altern	alternative
minimum	minimum	minimum
tax	tax	tax
AMT	amt	AMT
for	for	for
corporations	corpor	corporation
that	that	that
would	would	would
have	have	have
reduced	reduc	reduced
the	the	the
value	valu	value
of	of	of
the	the	the
production	product	production
tax	tax	tax
credit	credit	credit
PTC	ptc	PTC
for	for	for
wind	wind	wind
projects	project	project
.	.	.

Meanwhile	meanwhil	Meanwhile
,	,	,
the	the	the
renewable	renew	renewable
energy	energi	energy
industry	industri	industry
is	is	is
awaiting	await	awaiting
final	final	final
details	detail	detail
on	on	on
how	how	how
congressional	congression	congressional
negotiators	negoti	negotiator
will	will	will
address	address	address
problems	problem	problem
created	creat	created
by	by	by
a	a	a
provision	provis	provision
included	includ	included
in	in	in
the	the	the
Senate	senat	Senate
-passed	-pass	-passed
bill	bill	bill
called	call	called
the	the	the
Base	base	Base
Erosion	eros	Erosion
Anti	anti	Anti
-Abuse	-abus	-Abuse
Tax	tax	Tax
BEAT	beat	BEAT
.	.	.

This	this	This
measure	measur	measure
was	was	wa
intended	intend	intended
to	to	to
prevent	prevent	prevent
multinational	multin	multinational
companies	compani	company
from	from	from
abusing	abus	abusing
the	the	the
tax	tax	tax
code	code	code
but	but	but
would	would	would
make	make	make
tax	tax	tax
credits	credit	credit
like	like	like
the	the	the
PTC	ptc	PTC
for	for	for
wind	wind	wind
less	less	le
valuable	valuabl	valuable
.	.	.

This	this	This
provision	provis	provision
would	would	would
have	have	have
chilled	chill	chilled
investment	invest	investment
by	by	by
international	intern	international
companies	compani	company
like	like	like
Vestas	vesta	Vestas
,	,	,
and	and	and
banks	bank	bank
in	in	in
the	the	the
renewable	renew	renewable
energy	energi	energy
sector	sector	sector
,	,	,
industry	industri	industry
experts	expert	expert
said	said	said
.	.	.

Wetstone	wetston	Wetstone
said	said	said
negotiators	negoti	negotiator
are	are	are
working	work	working
on	on	on
a	a	a
fix	fix	fix
that	that	that
would	would	would
allow	allow	allow
the	the	the
PTC	ptc	PTC
to	to	to
offset	offset	offset
at	at	at
least	least	least
80	80	80
percent	percent	percent
of	of	of
the	the	the
BEAT	beat	BEAT
tax	tax	tax
imposed	impos	imposed
on	on	on
multinational	multin	multinational
companies	compani	company
.	.	.

Another	anoth	Another
source	sourc	source
briefed	brief	briefed
on	on	on
the	the	the
negotiations	negoti	negotiation
said	said	said
that	that	that
as	as	a
much	much	much
as	as	a
90	90	90
percent	percent	percent
of	of	of
credits	credit	credit
could	could	could
be	be	be
used	use	used
to	to	to
offset	offset	offset
the	the	the
BEAT	beat	BEAT
tax	tax	tax
.	.	.

We	we	We
are	are	are
still	still	still
unclear	unclear	unclear
about	about	about
the	the	the
precise	precis	precise
terms	term	term
of	of	of
deal	deal	deal
,	,	,
but	but	but
it	it	it
s	s	s
good	good	good
news	news	news
for	for	for
the	the	the
whole	whole	whole
sector	sector	sector
,	,	,
said	said	said
Liam	liam	Liam
Donovan	donovan	Donovan
,	,	,
a	a	a
lobbyist	lobbyist	lobbyist
with	with	with
Bracewell	bracewel	Bracewell
focused	focus	focused
on	on	on
tax	tax	tax
,	,	,
infrastructure	infrastructur	infrastructure
and	and	and
energy	energi	energy
.	.	.

