WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Mexican	mexican	Mexican
Economy	economi	Economy
Secretary	secretari	Secretary
Ildefonso	ildefonso	Ildefonso
Guajardo	guajardo	Guajardo
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
that	that	that
the	the	the
North	north	North
American	american	American
Free	free	Free
Trade	trade	Trade
Agreement	agreement	Agreement
s	s	s
rules	rule	rule
of	of	of
origin	origin	origin
can	can	can
be	be	be
improved	improv	improved
but	but	but
denied	deni	denied
that	that	that
Mexico	mexico	Mexico
was	was	wa
a	a	a
back	back	back
door	door	door
for	for	for
Chinese	chines	Chinese
goods	good	good
to	to	to
enter	enter	enter
the	the	the
United	unit	United
States	state	States
.	.	.
Speaking	speak	Speaking
in	in	in
a	a	a
live	live	live
interview	interview	interview
on	on	on
CNBC	cnbc	CNBC
,	,	,
Guajardo	guajardo	Guajardo
also	also	also
said	said	said
he	he	he
believed	believ	believed
there	there	there
were	were	were
grounds	ground	ground
to	to	to
believe	believ	believe
that	that	that
NAFTA	nafta	NAFTA
can	can	can
be	be	be
renegotiated	renegoti	renegotiated
to	to	to
benefit	benefit	benefit
the	the	the
United	unit	United
States	state	States
,	,	,
Canada	canada	Canada
and	and	and
Mexico	mexico	Mexico
.	.	.
He	he	He
said	said	said
,	,	,
however	howev	however
,	,	,
that	that	that
Plan	plan	Plan
B	b	B
for	for	for
Mexico	mexico	Mexico
would	would	would
be	be	be
to	to	to
revert	revert	revert
to	to	to
World	world	World
Trade	trade	Trade
Organization	organ	Organization
tariff	tariff	tariff
rates	rate	rate
for	for	for
exports	export	export
to	to	to
the	the	the
United	unit	United
States	state	States
such	such	such
as	as	a
the	the	the
2	2	2
.	.	.
5	5	5
percent	percent	percent
tariff	tariff	tariff
for	for	for
passenger	passeng	passenger
cars	car	car
.	.	.
Obviously	obvious	Obviously
,	,	,
it	it	it
is	is	is
a	a	a
little	littl	little
bit	bit	bit
more	more	more
expensive	expens	expensive
,	,	,
but	but	but
it	it	it
s	s	s
not	not	not
the	the	the
end	end	end
of	of	of
the	the	the
world	world	world
,	,	,
he	he	he
added	ad	added
.	.	.
He	he	He
said	said	said
that	that	that
the	the	the
Chinese	chines	Chinese
content	content	content
of	of	of
cars	car	car
traded	trade	traded
between	between	between
North	north	North
American	american	American
countries	countri	country
was	was	wa
very	veri	very
low	low	low
,	,	,
about	about	about
3	3	3
percent	percent	percent
,	,	,
largely	larg	largely
using	use	using
parts	part	part
that	that	that
are	are	are
no	no	no
longer	longer	longer
produced	produc	produced
in	in	in
the	the	the
region	region	region
,	,	,
such	such	such
as	as	a
flat	flat	flat
panel	panel	panel
display	display	display
screens	screen	screen
and	and	and
other	other	other
electronic	electron	electronic
items	item	item
.	.	.
This	this	This
idea	idea	idea
that	that	that
Mexico	mexico	Mexico
is	is	is
being	be	being
used	use	used
as	as	a
a	a	a
back	back	back
door	door	door
for	for	for
Chinese	chines	Chinese
imports	import	import
into	into	into
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
is	is	is
not	not	not
the	the	the
right	right	right
one	one	one
,	,	,
he	he	he
said	said	said
.	.	.
Under	under	Under
the	the	the
current	current	current
NAFTA	nafta	NAFTA
agreement	agreement	agreement
,	,	,
motor	motor	motor
vehicles	vehicl	vehicle
must	must	must
have	have	have
62	62	62
.	.	.
5	5	5
percent	percent	percent
North	north	North
American	american	American
content	content	content
,	,	,
a	a	a
figure	figur	figure
that	that	that
U	u	U
.	.	.
S	s	S
.	.	.
Commerce	commerc	Commerce
Secretary	secretari	Secretary
Wilbur	wilbur	Wilbur
Ross	ross	Ross
has	has	ha
said	said	said
is	is	is
too	too	too
low	low	low
and	and	and
allows	allow	allows
for	for	for
too	too	too
much	much	much
content	content	content
from	from	from
other	other	other
regions	region	region
to	to	to
benefit	benefit	benefit
from	from	from
NAFTA	nafta	NAFTA
tariff	tariff	tariff
-free	-free	-free
status	status	status
.	.	.
Guajardo	guajardo	Guajardo
warned	warn	warned
that	that	that
raising	rais	raising
the	the	the
bar	bar	bar
too	too	too
high	high	high
on	on	on
North	north	North
American	american	American
content	content	content
could	could	could
make	make	make
the	the	the
region	region	region
less	less	le
competitive	competit	competitive
.	.	.
We	we	We
can	can	can
make	make	make
an	an	an
effort	effort	effort
to	to	to
strengthen	strengthen	strengthen
that	that	that
,	,	,
no	no	no
question	question	question
about	about	about
it	it	it
.	.	.
But	but	But
if	if	if
you	you	you
go	go	go
too	too	too
far	far	far
,	,	,
you	you	you
may	may	may
be	be	be
shooting	shoot	shooting
yourself	yourself	yourself
in	in	in
the	the	the
foot	foot	foot
,	,	,
because	becaus	because
you	you	you
re	re	re
losing	lose	losing
competitiveness	competit	competitiveness
,	,	,
he	he	he
said	said	said
.	.	.
Negotiations	negoti	Negotiations
to	to	to
modernize	modern	modernize
the	the	the
23	23	23
-year-old	-year-old	-year-old
NAFTA	nafta	NAFTA
trade	trade	trade
deal	deal	deal
are	are	are
expected	expect	expected
to	to	to
start	start	start
after	after	after
Aug	aug	Aug
.	.	.
16	16	16
,	,	,
at	at	at
the	the	the
conclusion	conclus	conclusion
of	of	of
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
consultation	consult	consultation
period	period	period
with	with	with
lawmakers	lawmak	lawmaker
,	,	,
industries	industri	industry
and	and	and
the	the	the
public	public	public
.	.	.
Guajardo	guajardo	Guajardo
also	also	also
said	said	said
that	that	that
he	he	he
and	and	and
Ross	ross	Ross
were	were	were
close	close	close
to	to	to
announcing	announc	announcing
an	an	an
agreement	agreement	agreement
on	on	on
sugar	sugar	sugar
trade	trade	trade
between	between	between
the	the	the
two	two	two
countries	countri	country
.	.	.
