AMMAN	amman	AMMAN
Reuters	reuter	Reuters
-	-	-
Islamic	islam	Islamic
State	state	State
militants	milit	militant
regained	regain	regained
control	control	control
of	of	of
Albu	albu	Albu
Kamal	kamal	Kamal
,	,	,
their	their	their
last	last	last
stronghold	stronghold	stronghold
in	in	in
Syria	syria	Syria
,	,	,
after	after	after
Iranian	iranian	Iranian
-backed	-back	-backed
militias	militia	militia
who	who	who
claimed	claim	claimed
to	to	to
have	have	have
captured	captur	captured
the	the	the
city	citi	city
a	a	a
few	few	few
days	day	day
earlier	earlier	earlier
were	were	were
ambushed	ambush	ambushed
and	and	and
forced	forc	forced
to	to	to
retreat	retreat	retreat
,	,	,
tribal	tribal	tribal
leaders	leader	leader
,	,	,
residents	resid	resident
and	and	and
a	a	a
war	war	war
monitor	monitor	monitor
said	said	said
on	on	on
Monday	monday	Monday
.	.	.

Fighters	fighter	Fighters
from	from	from
Lebanese	lebanes	Lebanese
Shi	shi	Shi
ite	ite	ite
Hezbollah	hezbollah	Hezbollah
in	in	in
Syria	syria	Syria
who	who	who
joined	join	joined
forces	forc	force
with	with	with
Iraqi	iraqi	Iraqi
Shi	shi	Shi
ite	ite	ite
fighters	fighter	fighter
crossing	cross	crossing
the	the	the
border	border	border
into	into	into
Syria	syria	Syria
were	were	were
taken	taken	taken
by	by	by
surprise	surpris	surprise
by	by	by
militants	milit	militant
hiding	hide	hiding
inside	insid	inside
tunnels	tunnel	tunnel
in	in	in
the	the	the
heart	heart	heart
of	of	of
the	the	the
city	citi	city
they	they	they
said	said	said
they	they	they
had	had	had
taken	taken	taken
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
they	they	they
said	said	said
.	.	.

The	the	The
Shi	shi	Shi
ite	ite	ite
fighters	fighter	fighter
had	had	had
launched	launch	launched
a	a	a
ground	ground	ground
offensive	offens	offensive
on	on	on
the	the	the
city	citi	city
,	,	,
in	in	in
Syria	syria	Syria
s	s	s
eastern	eastern	eastern
Deir	deir	Deir
al	al	al
Zor	zor	Zor
province	provinc	province
where	where	where
the	the	the
Euphrates	euphrat	Euphrates
river	river	river
meets	meet	meet
,	,	,
after	after	after
months	month	month
of	of	of
mainly	main	mainly
heavy	heavi	heavy
Russian	russian	Russian
bombardment	bombard	bombardment
against	against	against
the	the	the
city	citi	city
that	that	that
killed	kill	killed
dozens	dozen	dozen
of	of	of
civilians	civilian	civilian
and	and	and
caused	caus	caused
widespread	widespread	widespread
destruction	destruct	destruction
.	.	.

Islamic	islam	Islamic
State	state	State
militants	milit	militant
began	began	began
surprise	surpris	surprise
attacks	attack	attack
with	with	with
suicide	suicid	suicide
bombers	bomber	bomber
and	and	and
rocket	rocket	rocket
attacks	attack	attack
after	after	after
the	the	the
Iranian	iranian	Iranian
militias	militia	militia
were	were	were
duped	dupe	duped
that	that	that
Daesh	daesh	Daesh
Islamic	islam	Islamic
State	state	State
had	had	had
left	left	left
the	the	the
city	citi	city
,	,	,
said	said	said
Qahtan	qahtan	Qahtan
Ghanam	ghanam	Ghanam
al	al	al
Ali	ali	Ali
,	,	,
a	a	a
tribal	tribal	tribal
leader	leader	leader
in	in	in
touch	touch	touch
with	with	with
relatives	relat	relative
.	.	.

The	the	The
Syrian	syrian	Syrian
army	armi	army
had	had	had
on	on	on
Thursday	thursday	Thursday
declared	declar	declared
victory	victori	victory
over	over	over
Islamic	islam	Islamic
State	state	State
,	,	,
claiming	claim	claiming
it	it	it
had	had	had
killed	kill	killed
many	mani	many
militants	milit	militant
while	while	while
scores	score	score
surrendered	surrend	surrendered
.	.	.

It	it	It
said	said	said
the	the	the
capture	captur	capture
of	of	of
Albu	albu	Albu
Kamal	kamal	Kamal
marked	mark	marked
the	the	the
collapse	collaps	collapse
of	of	of
the	the	the
militants	milit	militant
three	three	three
-year	-year	-year
reign	reign	reign
in	in	in
the	the	the
region	region	region
.	.	.

The	the	The
army	armi	army
made	made	made
no	no	no
mention	mention	mention
of	of	of
the	the	the
loss	loss	loss
of	of	of
Albu	albu	Albu
Kamal	kamal	Kamal
but	but	but
Hezbollah	hezbollah	Hezbollah
s	s	s
media	media	medium
unit	unit	unit
said	said	said
intensive	intens	intensive
aerial	aerial	aerial
strikes	strike	strike
pounded	pound	pounded
Islamic	islam	Islamic
State	state	State
hideouts	hideout	hideout
in	in	in
the	the	the
western	western	western
countryside	countrysid	countryside
of	of	of
the	the	the
city	citi	city
.	.	.

The	the	The
offensive	offens	offensive
was	was	wa
spearheaded	spearhead	spearheaded
by	by	by
elite	elit	elite
forces	forc	force
from	from	from
Hezbollah	hezbollah	Hezbollah
fighting	fight	fighting
inside	insid	inside
Syria	syria	Syria
alongside	alongsid	alongside
an	an	an
array	array	array
of	of	of
Iraqi	iraqi	Iraqi
and	and	and
Afghan	afghan	Afghan
Shi	shi	Shi
ite	ite	ite
militias	militia	militia
that	that	that
had	had	had
entered	enter	entered
from	from	from
Iraq	iraq	Iraq
,	,	,
a	a	a
commander	command	commander
in	in	in
that	that	that
alliance	allianc	alliance
told	told	told
Reuters	reuter	Reuters
.	.	.

These	these	These
militant	milit	militant
attacks	attack	attack
lead	lead	lead
to	to	to
big	big	big
human	human	human
losses	loss	loss
in	in	in
the	the	the
ranks	rank	rank
of	of	of
fighters	fighter	fighter
supporting	support	supporting
the	the	the
regime	regim	regime
,	,	,
the	the	the
U	u	U
.	.	.
K	k	K
.	.	.
-based	-base	-based
Syrian	syrian	Syrian
Observatory	observatori	Observatory
for	for	for
Human	human	Human
Rights	right	Rights
said	said	said
.	.	.

Albu	albu	Albu
Kamal	kamal	Kamal
,	,	,
a	a	a
major	major	major
supply	suppli	supply
and	and	and
communications	communic	communication
hub	hub	hub
for	for	for
the	the	the
ultra	ultra	ultra
-hardline	-hardlin	-hardline
militants	milit	militant
between	between	between
Syria	syria	Syria
and	and	and
Iraq	iraq	Iraq
,	,	,
was	was	wa
a	a	a
big	big	big
prize	prize	prize
for	for	for
the	the	the
Iranian	iranian	Iranian
-backed	-back	-backed
militias	militia	militia
.	.	.

The	the	The
militants	milit	militant
control	control	control
of	of	of
the	the	the
city	citi	city
and	and	and
its	it	it
sister	sister	sister
border	border	border
town	town	town
of	of	of
al	al	al
Qaim	qaim	Qaim
on	on	on
the	the	the
Iraqi	iraqi	Iraqi
side	side	side
had	had	had
disrupted	disrupt	disrupted
the	the	the
strategic	strateg	strategic
Baghdad	baghdad	Baghdad
-Damascus	-damascus	-Damascus
highway	highway	highway
that	that	that
had	had	had
long	long	long
been	been	been
a	a	a
major	major	major
arms	arm	arm
supply	suppli	supply
conduit	conduit	conduit
by	by	by
Iran	iran	Iran
to	to	to
its	it	it
Syrian	syrian	Syrian
ally	alli	ally
.	.	.

The	the	The
Syrian	syrian	Syrian
opposition	opposit	opposition
and	and	and
some	some	some
Western	western	Western
countries	countri	country
say	say	say
Iran	iran	Iran
s	s	s
strong	strong	strong
military	militari	military
intervention	intervent	intervention
on	on	on
the	the	the
side	side	side
of	of	of
Syrian	syrian	Syrian
President	presid	President
Bashar	bashar	Bashar
al	al	al
-Assad	-assad	-Assad
,	,	,
alongside	alongsid	alongside
its	it	it
backing	back	backing
of	of	of
other	other	other
Shi	shi	Shi
ite	ite	ite
militias	militia	militia
,	,	,
is	is	is
fuelling	fuell	fuelling
the	the	the
sectarian	sectarian	sectarian
dimension	dimens	dimension
of	of	of
the	the	the
Syrian	syrian	Syrian
civil	civil	civil
war	war	war
by	by	by
radicalizing	radic	radicalizing
mainstream	mainstream	mainstream
Sunni	sunni	Sunni
rebels	rebel	rebel
.	.	.

An	an	An
overstretched	overstretch	overstretched
Syrian	syrian	Syrian
army	armi	army
is	is	is
now	now	now
more	more	more
than	than	than
ever	ever	ever
dependent	depend	dependent
on	on	on
Shi	shi	Shi
ite	ite	ite
militias	militia	militia
on	on	on
the	the	the
ground	ground	ground
and	and	and
Russia	russia	Russia
s	s	s
military	militari	military
fire	fire	fire
power	power	power
to	to	to
recapture	recaptur	recapture
ground	ground	ground
from	from	from
Sunni	sunni	Sunni
insurgents	insurg	insurgent
.	.	.

Islamic	islam	Islamic
State	state	State
,	,	,
the	the	the
jihadist	jihadist	jihadist
group	group	group
that	that	that
once	onc	once
laid	laid	laid
claim	claim	claim
to	to	to
a	a	a
self	self	self
-styled	-style	-styled
caliphate	caliph	caliphate
spanning	span	spanning
swathes	swath	swathe
of	of	of
Syria	syria	Syria
and	and	and
Iraq	iraq	Iraq
,	,	,
has	has	ha
seen	seen	seen
its	it	it
proto	proto	proto
-state	-state	-state
crumble	crumbl	crumble
in	in	in
recent	recent	recent
months	month	month
under	under	under
the	the	the
pressure	pressur	pressure
of	of	of
multiple	multipl	multiple
offensives	offens	offensive
.	.	.

On	on	On
Sunday	sunday	Sunday
,	,	,
jets	jet	jet
believed	believ	believed
to	to	to
be	be	be
Russian	russian	Russian
intensified	intensifi	intensified
their	their	their
third	third	third
day	day	day
of	of	of
bombing	bomb	bombing
of	of	of
Albu	albu	Albu
Kamal	kamal	Kamal
and	and	and
its	it	it
outskirts	outskirt	outskirt
,	,	,
with	with	with
at	at	at
least	least	least
50	50	50
civilians	civilian	civilian
,	,	,
mostly	most	mostly
women	women	woman
and	and	and
children	children	child
,	,	,
killed	kill	killed
since	sinc	since
Friday	friday	Friday
,	,	,
the	the	the
monitor	monitor	monitor
and	and	and
residents	resid	resident
said	said	said
.	.	.

In	in	In
retaliation	retali	retaliation
for	for	for
their	their	their
losses	loss	loss
,	,	,
Iranian	iranian	Iranian
militias	militia	militia
who	who	who
were	were	were
forced	forc	forced
to	to	to
withdraw	withdraw	withdraw
shelled	shell	shelled
villages	villag	village
east	east	east
of	of	of
the	the	the
city	citi	city
where	where	where
hundreds	hundr	hundred
of	of	of
families	famili	family
who	who	who
fled	fled	fled
Albu	albu	Albu
Kamal	kamal	Kamal
had	had	had
found	found	found
temporary	temporari	temporary
refuge	refug	refuge
,	,	,
the	the	the
U	u	U
.	.	.
K	k	K
.	.	.
-based	-base	-based
war	war	war
monitor	monitor	monitor
said	said	said
.	.	.

In	in	In
one	one	one
air	air	air
strike	strike	strike
on	on	on
the	the	the
town	town	town
of	of	of
Sukariya	sukariya	Sukariya
,	,	,
east	east	east
of	of	of
the	the	the
city	citi	city
,	,	,
at	at	at
least	least	least
thirty	thirti	thirty
people	peopl	people
were	were	were
killed	kill	killed
,	,	,
mostly	most	mostly
women	women	woman
and	and	and
children	children	child
from	from	from
three	three	three
families	famili	family
,	,	,
two	two	two
former	former	former
residents	resid	resident
of	of	of
the	the	the
city	citi	city
in	in	in
contact	contact	contact
with	with	with
relatives	relat	relative
said	said	said
.	.	.

Other	other	Other
aerial	aerial	aerial
strikes	strike	strike
hit	hit	hit
villages	villag	village
of	of	of
Marshada	marshada	Marshada
and	and	and
Sousa	sousa	Sousa
near	near	near
the	the	the
river	river	river
crossing	cross	crossing
where	where	where
hundreds	hundr	hundred
of	of	of
civilians	civilian	civilian
were	were	were
targeted	target	targeted
as	as	a
they	they	they
fled	fled	fled
in	in	in
small	small	small
boats	boat	boat
and	and	and
dinghies	dinghi	dinghy
,	,	,
they	they	they
added	ad	added
.	.	.

Albu	albu	Albu
Kamal	kamal	Kamal
has	has	ha
been	been	been
a	a	a
target	target	target
of	of	of
intensive	intens	intensive
strikes	strike	strike
believed	believ	believed
to	to	to
be	be	be
conducted	conduct	conducted
by	by	by
Russia	russia	Russia
across	across	across
Deir	deir	Deir
al	al	al
Zor	zor	Zor
province	provinc	province
which	which	which
has	has	ha
killed	kill	killed
hundreds	hundr	hundred
of	of	of
civilians	civilian	civilian
in	in	in
recent	recent	recent
months	month	month
,	,	,
according	accord	according
to	to	to
the	the	the
monitor	monitor	monitor
and	and	and
local	local	local
figures	figur	figure
.	.	.

Military	militari	Military
experts	expert	expert
and	and	and
Syrian	syrian	Syrian
opposition	opposit	opposition
figures	figur	figure
say	say	say
Russia	russia	Russia
has	has	ha
stepped	step	stepped
up	up	up
a	a	a
scorched	scorch	scorched
earth	earth	earth
policy	polici	policy
in	in	in
the	the	the
province	provinc	province
with	with	with
its	it	it
aerial	aerial	aerial
bombing	bomb	bombing
in	in	in
recent	recent	recent
months	month	month
to	to	to
secure	secur	secure
a	a	a
rapid	rapid	rapid
military	militari	military
victory	victori	victory
at	at	at
any	ani	any
price	price	price
for	for	for
its	it	it
military	militari	military
and	and	and
its	it	it
allies	alli	ally
.	.	.

