Token	Stem	Lemma
SYDNEY	sydney	SYDNEY
Reuters	reuter	Reuters
Australian	australian	Australian
Prime	prime	Prime
Minister	minist	Minister
Malcolm	malcolm	Malcolm
Turnbull	turnbul	Turnbull
said	said	said
on	on	on
Friday	friday	Friday
the	the	the
business	busi	business
of	of	of
government	govern	government
goes	goe	go
on	on	on
despite	despit	despite
a	a	a
citizenship	citizenship	citizenship
crisis	crisi	crisis
that	that	that
ousted	oust	ousted
his	his	his
deputy	deputi	deputy
and	and	and
cost	cost	cost
the	the	the
government	govern	government
its	it	it
parliamentary	parliamentari	parliamentary
majority	major	majority
Australia	australia	Australia
s	s	s
High	high	High
Court	court	Court
ruled	rule	ruled
earlier	earlier	earlier
on	on	on
Friday	friday	Friday
that	that	that
Deputy	deputi	Deputy
Prime	prime	Prime
Minister	minist	Minister
Barnaby	barnabi	Barnaby
Joyce	joyc	Joyce
and	and	and
four	four	four
other	other	other
lawmakers	lawmak	lawmaker
are	are	are
ineligible	inelig	ineligible
to	to	to
remain	remain	remain
in	in	in
parliament	parliament	parliament
because	becaus	because
they	they	they
held	held	held
dual	dual	dual
citizenship	citizenship	citizenship
at	at	at
the	the	the
time	time	time
of	of	of
the	the	the
last	last	last
election	elect	election
S9N1LR006	s9n1lr006	S9N1LR006
The	the	The
decision	decis	decision
of	of	of
the	the	the
court	court	court
today	today	today
is	is	is
clearly	clear	clearly
not	not	not
the	the	the
outcome	outcom	outcome
we	we	we
were	were	were
hoping	hope	hoping
for	for	for
but	but	but
the	the	the
business	busi	business
of	of	of
government	govern	government
goes	goe	go
on	on	on
Turnbull	turnbul	Turnbull
told	told	told
reporters	report	reporter
in	in	in
Canberra	canberra	Canberra
Turnbull	turnbul	Turnbull
confirmed	confirm	confirmed
that	that	that
a	a	a
by	by	by
-election	-elect	-election
would	would	would
be	be	be
held	held	held
in	in	in
Joyce	joyc	Joyce
s	s	s
seat	seat	seat
on	on	on
Dec	dec	Dec
2	2	2
