Token	Stem	Lemma
SINGAPORE	singapor	SINGAPORE
Reuters	reuter	Reuters
Singapore	singapor	Singapore
has	has	ha
banned	ban	banned
two	two	two
Muslim	muslim	Muslim
foreign	foreign	foreign
preachers	preacher	preacher
from	from	from
entering	enter	entering
the	the	the
city	citi	city
-state	-state	-state
because	becaus	because
their	their	their
views	view	view
bred	bred	bred
intolerance	intoler	intolerance
and	and	and
were	were	were
a	a	a
risk	risk	risk
to	to	to
its	it	it
social	social	social
harmony	harmoni	harmony
the	the	the
government	govern	government
said	said	said
on	on	on
Monday	monday	Monday
The	the	The
decision	decis	decision
to	to	to
block	block	block
Ismail	ismail	Ismail
Menk	menk	Menk
identified	identifi	identified
by	by	by
local	local	local
media	media	medium
as	as	a
a	a	a
Zimbabwean	zimbabwean	Zimbabwean
and	and	and
Haslin	haslin	Haslin
bin	bin	bin
Baharim	baharim	Baharim
as	as	a
a	a	a
Malaysian	malaysian	Malaysian
is	is	is
the	the	the
latest	latest	latest
move	move	move
by	by	by
the	the	the
Singaporean	singaporean	Singaporean
authorities	author	authority
to	to	to
put	put	put
a	a	a
curb	curb	curb
on	on	on
individuals	individu	individual
from	from	from
spreading	spread	spreading
divisive	divis	divisive
views	view	view
Menk	menk	Menk
has	has	ha
preached	preach	preached
Muslims	muslim	Muslims
are	are	are
not	not	not
allowed	allow	allowed
to	to	to
greet	greet	greet
people	peopl	people
of	of	of
other	other	other
faiths	faith	faith
on	on	on
their	their	their
religious	religi	religious
festivals	festiv	festival
Singapore	singapor	Singapore
s	s	s
home	home	home
affairs	affair	affair
ministry	ministri	ministry
said	said	said
in	in	in
a	a	a
statement	statement	statement
It	it	It
accused	accus	accused
Baharim	baharim	Baharim
of	of	of
holding	hold	holding
views	view	view
that	that	that
promote	promot	promote
discord	discord	discord
between	between	between
Muslims	muslim	Muslims
and	and	and
non	non	non
-Muslims	-muslim	-Muslims
whom	whom	whom
he	he	he
described	describ	described
as	as	a
deviant	deviant	deviant
Their	their	Their
views	view	view
are	are	are
unacceptable	unaccept	unacceptable
in	in	in
the	the	the
context	context	context
of	of	of
Singapore	singapor	Singapore
s	s	s
multi	multi	multi
-racial	-racial	-racial
and	and	and
multi	multi	multi
-religious	-religi	-religious
society	societi	society
the	the	the
ministry	ministri	ministry
said	said	said
Reuters	reuter	Reuters
was	was	wa
not	not	not
in	in	in
a	a	a
position	posit	position
to	to	to
reach	reach	reach
out	out	out
to	to	to
the	the	the
pair	pair	pair
Singapore	singapor	Singapore
is	is	is
predominantly	predomin	predominantly
Chinese	chines	Chinese
many	mani	many
of	of	of
whom	whom	whom
follow	follow	follow
Buddhism	buddhism	Buddhism
and	and	and
Taoism	taoism	Taoism
but	but	but
14	14	14
percent	percent	percent
of	of	of
the	the	the
population	popul	population
is	is	is
Muslim	muslim	Muslim
and	and	and
nearly	near	nearly
19	19	19
percent	percent	percent
Christian	christian	Christian
Authorities	author	Authorities
in	in	in
the	the	the
city	citi	city
-state	-state	-state
an	an	an
outpost	outpost	outpost
of	of	of
stability	stabil	stability
in	in	in
a	a	a
region	region	region
where	where	where
religious	religi	religious
tension	tension	tension
is	is	is
not	not	not
uncommon	uncommon	uncommon
are	are	are
sensitive	sensit	sensitive
to	to	to
public	public	public
remarks	remark	remark
they	they	they
deem	deem	deem
might	might	might
adversely	advers	adversely
affect	affect	affect
religious	religi	religious
and	and	and
social	social	social
harmony	harmoni	harmony
Over	over	Over
the	the	the
past	past	past
few	few	few
years	year	year
Singapore	singapor	Singapore
increased	increas	increased
its	it	it
level	level	level
of	of	of
surveillance	surveil	surveillance
for	for	for
Islamist	islamist	Islamist
radicalism	radic	radicalism
as	as	a
concern	concern	concern
grew	grew	grew
about	about	about
the	the	the
spread	spread	spread
of	of	of
Islamic	islam	Islamic
State	state	State
in	in	in
the	the	the
region	region	region
Menk	menk	Menk
and	and	and
Baharim	baharim	Baharim
planned	plan	planned
to	to	to
conduct	conduct	conduct
religious	religi	religious
sessions	session	session
on	on	on
a	a	a
ship	ship	ship
departing	depart	departing
from	from	from
Singapore	singapor	Singapore
next	next	next
month	month	month
after	after	after
their	their	their
applications	applic	application
for	for	for
short	short	short
-term	-term	-term
work	work	work
passes	pass	pass
to	to	to
preach	preach	preach
in	in	in
Singapore	singapor	Singapore
were	were	were
turned	turn	turned
down	down	down
the	the	the
government	govern	government
said	said	said
They	they	They
will	will	will
not	not	not
be	be	be
allowed	allow	allowed
to	to	to
get	get	get
around	around	around
the	the	the
ban	ban	ban
by	by	by
preaching	preach	preaching
instead	instead	instead
on	on	on
cruise	cruis	cruise
ships	ship	ship
which	which	which
operate	oper	operate
to	to	to
and	and	and
from	from	from
Singapore	singapor	Singapore
the	the	the
home	home	home
ministry	ministri	ministry
said	said	said
Last	last	Last
month	month	month
authorities	author	authority
said	said	said
they	they	they
rejected	reject	rejected
applications	applic	application
for	for	for
two	two	two
foreign	foreign	foreign
Christian	christian	Christian
preachers	preacher	preacher
to	to	to
speak	speak	speak
in	in	in
Singapore	singapor	Singapore
as	as	a
they	they	they
had	had	had
made	made	made
denigrating	denigr	denigrating
and	and	and
inflammatory	inflammatori	inflammatory
comments	comment	comment
of	of	of
other	other	other
religions	religion	religion
