PHILADELPHIA	philadelphia	PHILADELPHIA
Reuters	reuter	Reuters
-	-	-
Democrats	democrat	Democrats
divided	divid	divided
over	over	over
the	the	the
future	futur	future
of	of	of
their	their	their
party	parti	party
agreed	agre	agreed
on	on	on
at	at	at
least	least	least
one	one	one
thing	thing	thing
at	at	at
their	their	their
national	nation	national
convention	convent	convention
in	in	in
Philadelphia	philadelphia	Philadelphia
on	on	on
Monday	monday	Monday
night	night	night
Michelle	michell	Michelle
Obama	obama	Obama
was	was	wa
a	a	a
star	star	star
.	.	.

The	the	The
first	first	first
lady	ladi	lady
gave	gave	gave
a	a	a
speech	speech	speech
in	in	in
support	support	support
of	of	of
a	a	a
former	former	former
first	first	first
lady	ladi	lady
,	,	,
presidential	presidenti	presidential
hopeful	hope	hopeful
Hillary	hillari	Hillary
Clinton	clinton	Clinton
,	,	,
and	and	and
described	describ	described
America	america	America
as	as	a
the	the	the
greatest	greatest	greatest
country	countri	country
on	on	on
earth	earth	earth
,	,	,
clashing	clash	clashing
with	with	with
Republican	republican	Republican
Donald	donald	Donald
Trump	trump	Trump
s	s	s
Make	make	Make
America	america	America
Great	great	Great
Again	again	Again
slogan	slogan	slogan
and	and	and
bringing	bring	bringing
an	an	an
arena	arena	arena
crowd	crowd	crowd
riven	riven	riven
by	by	by
a	a	a
fierce	fierc	fierce
fight	fight	fight
for	for	for
the	the	the
nomination	nomin	nomination
to	to	to
its	it	it
feet	feet	foot
.	.	.

I	i	I
wake	wake	wake
up	up	up
every	everi	every
morning	morn	morning
in	in	in
a	a	a
house	hous	house
that	that	that
was	was	wa
built	built	built
by	by	by
slaves	slave	slave
,	,	,
and	and	and
I	i	I
watch	watch	watch
my	my	my
daughters	daughter	daughter
-	-	-
two	two	two
beautiful	beauti	beautiful
,	,	,
intelligent	intellig	intelligent
,	,	,
black	black	black
young	young	young
women	women	woman
playing	play	playing
with	with	with
their	their	their
dogs	dog	dog
on	on	on
the	the	the
White	white	White
House	hous	House
lawn	lawn	lawn
,	,	,
Michelle	michell	Michelle
Obama	obama	Obama
said	said	said
.	.	.

Obama	obama	Obama
s	s	s
husband	husband	husband
,	,	,
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
,	,	,
for	for	for
years	year	year
has	has	ha
drawn	drawn	drawn
praise	prais	praise
for	for	for
his	his	his
oratorical	orator	oratorical
skills	skill	skill
.	.	.

But	but	But
Monday	monday	Monday
night	night	night
belonged	belong	belonged
to	to	to
her	her	her
.	.	.

Don	don	Don
t	t	t
let	let	let
anyone	anyon	anyone
ever	ever	ever
tell	tell	tell
you	you	you
that	that	that
this	this	this
country	countri	country
isn	isn	isn
t	t	t
great	great	great
,	,	,
that	that	that
somehow	somehow	somehow
we	we	we
need	need	need
to	to	to
make	make	make
it	it	it
great	great	great
again	again	again
,	,	,
because	becaus	because
this	this	this
right	right	right
now	now	now
is	is	is
the	the	the
greatest	greatest	greatest
country	countri	country
on	on	on
earth	earth	earth
,	,	,
she	she	she
said	said	said
.	.	.

The	the	The
speech	speech	speech
triggered	trigger	triggered
wild	wild	wild
applause	applaus	applause
among	among	among
delegates	deleg	delegate
in	in	in
the	the	the
Wells	well	Wells
Fargo	fargo	Fargo
Center	center	Center
,	,	,
where	where	where
anger	anger	anger
over	over	over
Senator	senat	Senator
Bernie	berni	Bernie
Sanders	sander	Sanders
loss	loss	loss
in	in	in
the	the	the
primary	primari	primary
elections	elect	election
against	against	against
Clinton	clinton	Clinton
had	had	had
taken	taken	taken
the	the	the
form	form	form
of	of	of
jeers	jeer	jeer
during	dure	during
speeches	speech	speech
earlier	earlier	earlier
in	in	in
the	the	the
day	day	day
.	.	.

Some	some	Some
Sanders	sander	Sanders
supporters	support	supporter
had	had	had
called	call	called
out	out	out
at	at	at
some	some	some
points	point	point
early	earli	early
in	in	in
Obama	obama	Obama
s	s	s
speech	speech	speech
,	,	,
but	but	but
were	were	were
shushed	shush	shushed
.	.	.

Garry	garri	Garry
Mauro	mauro	Mauro
,	,	,
head	head	head
of	of	of
the	the	the
Clinton	clinton	Clinton
delegation	deleg	delegation
for	for	for
Texas	texa	Texas
,	,	,
called	call	called
Michelle	michell	Michelle
Obama	obama	Obama
s	s	s
speech	speech	speech
stunningly	stun	stunningly
good	good	good
.	.	.
Several	sever	Several
Twitter	twitter	Twitter
users	user	user
said	said	said
the	the	the
speech	speech	speech
brought	brought	brought
them	them	them
to	to	to
tears	tear	tear
,	,	,
while	while	while
others	other	others
marveled	marvel	marveled
at	at	at
its	it	it
positive	posit	positive
tone	tone	tone
in	in	in
an	an	an
election	elect	election
year	year	year
marked	mark	marked
by	by	by
blunt	blunt	blunt
exchanges	exchang	exchange
.	.	.

Mrs	mrs	Mrs
.	.	.

Obama	obama	Obama
deconstructed	deconstruct	deconstructed
Trump	trump	Trump
s	s	s
entire	entir	entire
campaign	campaign	campaign
without	without	without
using	use	using
a	a	a
single	singl	single
pejorative	pejor	pejorative
word	word	word
,	,	,
Twitter	twitter	Twitter
user	user	user
@weddady	@weddadi	@weddady
said	said	said
in	in	in
a	a	a
post	post	post
after	after	after
the	the	the
speech	speech	speech
.	.	.

Mrs	mrs	Mrs
Obama	obama	Obama
s	s	s
speech	speech	speech
also	also	also
disassembled	disassembl	disassembled
Trump	trump	Trump
s	s	s
entire	entir	entire
narrative	narrat	narrative
without	without	without
ever	ever	ever
mentioning	mention	mentioning
his	his	his
name	name	name
.	.	.
Michelle	michell	Michelle
Obama	obama	Obama
became	becam	became
the	the	the
top	top	top
searched	search	searched
speaker	speaker	speaker
of	of	of
the	the	the
night	night	night
on	on	on
Google	googl	Google
.	.	.

On	on	On
Twitter	twitter	Twitter
,	,	,
about	about	about
40	40	40
tweets	tweet	tweet
mentioning	mention	mentioning
the	the	the
first	first	first
lady	ladi	lady
were	were	were
posted	post	posted
every	everi	every
second	second	second
,	,	,
according	accord	according
to	to	to
social	social	social
media	media	medium
analytics	analyt	analytics
firm	firm	firm
Zoomph	zoomph	Zoomph
.	.	.

The	the	The
president	presid	president
lauded	laud	lauded
her	her	her
performance	perform	performance
.	.	.

Incredible	incred	Incredible
speech	speech	speech
by	by	by
an	an	an
incredible	incred	incredible
woman	woman	woman
.	.	.

Couldn	couldn	Couldn
t	t	t
be	be	be
more	more	more
proud	proud	proud
our	our	our
country	countri	country
has	has	ha
been	been	been
blessed	bless	blessed
to	to	to
have	have	have
her	her	her
as	as	a
FLOTUS	flotus	FLOTUS
.	.	.

I	i	I
love	love	love
you	you	you
,	,	,
Michelle	michell	Michelle
,	,	,
he	he	he
wrote	wrote	wrote
in	in	in
a	a	a
Twitter	twitter	Twitter
post	post	post
,	,	,
using	use	using
an	an	an
acronym	acronym	acronym
for	for	for
first	first	first
lady	ladi	lady
of	of	of
the	the	the
United	unit	United
States	state	States
.	.	.

His	his	His
tweet	tweet	tweet
became	becam	became
the	the	the
most	most	most
re	re	re
-tweeted	-tweet	-tweeted
post	post	post
of	of	of
the	the	the
night	night	night
.	.	.

Michelle	michell	Michelle
Obama	obama	Obama
,	,	,
a	a	a
lawyer	lawyer	lawyer
who	who	who
has	has	ha
advocated	advoc	advocated
for	for	for
military	militari	military
families	famili	family
and	and	and
working	work	working
women	women	woman
during	dure	during
her	her	her
seven	seven	seven
-and-a-half	-and-a-half	-and-a-half
years	year	year
as	as	a
first	first	first
lady	ladi	lady
,	,	,
has	has	ha
earned	earn	earned
a	a	a
reputation	reput	reputation
for	for	for
inspirational	inspir	inspirational
speeches	speech	speech
.	.	.

Last	last	Last
week	week	week
,	,	,
during	dure	during
the	the	the
Republican	republican	Republican
National	nation	National
Convention	convent	Convention
,	,	,
Trump	trump	Trump
s	s	s
wife	wife	wife
Melania	melania	Melania
delivered	deliv	delivered
a	a	a
speech	speech	speech
that	that	that
appeared	appear	appeared
to	to	to
borrow	borrow	borrow
phrases	phrase	phrase
from	from	from
Michelle	michell	Michelle
Obama	obama	Obama
s	s	s
convention	convent	convention
speech	speech	speech
in	in	in
2008	2008	2008
,	,	,
drawing	draw	drawing
accusations	accus	accusation
of	of	of
plagiarism	plagiar	plagiarism
.	.	.

A	a	A
Trump	trump	Trump
Organization	organ	Organization
staff	staff	staff
writer	writer	writer
accepted	accept	accepted
responsibility	respons	responsibility
for	for	for
the	the	the
similarities	similar	similarity
.	.	.

One	one	One
can	can	can
completely	complet	completely
understand	understand	understand
why	whi	why
people	peopl	people
plagiarize	plagiar	plagiarize
Michelle	michell	Michelle
Obama	obama	Obama
,	,	,
actress	actress	actress
Mia	mia	Mia
Farrow	farrow	Farrow
said	said	said
in	in	in
a	a	a
Twitter	twitter	Twitter
post	post	post
after	after	after
the	the	the
first	first	first
lady	ladi	lady
s	s	s
speech	speech	speech
.	.	.

