WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
United	unit	United
States	state	States
issued	issu	issued
about	about	about
50	50	50
percent	percent	percent
fewer	fewer	fewer
visitor	visitor	visitor
visas	visa	visa
in	in	in
April	april	April
to	to	to
citizens	citizen	citizen
of	of	of
seven	seven	seven
countries	countri	country
covered	cover	covered
by	by	by
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
temporary	temporari	temporary
travel	travel	travel
bans	ban	ban
than	than	than
it	it	it
did	did	did
in	in	in
an	an	an
average	averag	average
month	month	month
last	last	last
year	year	year
,	,	,
according	accord	according
to	to	to
a	a	a
Reuters	reuter	Reuters
analysis	analysi	analysis
of	of	of
preliminary	preliminari	preliminary
government	govern	government
data	data	data
released	releas	released
on	on	on
Thursday	thursday	Thursday
.	.	.
The	the	The
total	total	total
number	number	number
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
non	non	non
-immigrant	-immigr	-immigrant
visas	visa	visa
issued	issu	issued
to	to	to
people	peopl	people
from	from	from
all	all	all
countries	countri	country
was	was	wa
about	about	about
15	15	15
percent	percent	percent
lower	lower	lower
in	in	in
April	april	April
compared	compar	compared
with	with	with
the	the	the
2016	2016	2016
monthly	month	monthly
average	averag	average
.	.	.
The	the	The
April	april	April
data	data	data
shows	show	show
the	the	the
continuation	continu	continuation
of	of	of
a	a	a
trend	trend	trend
identified	identifi	identified
in	in	in
data	data	data
for	for	for
the	the	the
month	month	month
of	of	of
March	march	March
,	,	,
which	which	which
the	the	the
State	state	State
Department	depart	Department
released	releas	released
last	last	last
month	month	month
.	.	.
That	that	That
data	data	data
showed	show	showed
that	that	that
citizens	citizen	citizen
of	of	of
the	the	the
seven	seven	seven
Muslim	muslim	Muslim
-majority	-major	-majority
countries	countri	country
under	under	under
the	the	the
bans	ban	ban
-	-	-
Iran	iran	Iran
,	,	,
Iraq	iraq	Iraq
,	,	,
Libya	libya	Libya
,	,	,
Somalia	somalia	Somalia
,	,	,
Sudan	sudan	Sudan
,	,	,
Syria	syria	Syria
and	and	and
Yemen	yemen	Yemen
-	-	-
received	receiv	received
about	about	about
40	40	40
percent	percent	percent
fewer	fewer	fewer
visitor	visitor	visitor
visas	visa	visa
in	in	in
March	march	March
than	than	than
in	in	in
an	an	an
average	averag	average
month	month	month
last	last	last
year	year	year
.	.	.
nL1N1HZ2PJ	nl1n1hz2pj	nL1N1HZ2PJ
Trump	trump	Trump
s	s	s
travel	travel	travel
bans	ban	ban
have	have	have
been	been	been
blocked	block	blocked
by	by	by
the	the	the
courts	court	court
.	.	.
Citizens	citizen	Citizens
of	of	of
the	the	the
seven	seven	seven
countries	countri	country
received	receiv	received
about	about	about
2	2	2
,	,	,
800	800	800
non	non	non
-immigrant	-immigr	-immigrant
visas	visa	visa
in	in	in
April	april	April
2017	2017	2017
,	,	,
compared	compar	compared
with	with	with
about	about	about
5	5	5
,	,	,
700	700	700
on	on	on
average	averag	average
per	per	per
month	month	month
during	dure	during
the	the	the
2016	2016	2016
fiscal	fiscal	fiscal
year	year	year
and	and	and
more	more	more
than	than	than
6	6	6
,	,	,
000	000	000
on	on	on
average	averag	average
per	per	per
month	month	month
in	in	in
2015	2015	2015
and	and	and
2014	2014	2014
.	.	.
Data	data	Data
from	from	from
previous	previous	previous
years	year	year
is	is	is
only	onli	only
available	avail	available
in	in	in
aggregate	aggreg	aggregate
by	by	by
fiscal	fiscal	fiscal
year	year	year
,	,	,
rather	rather	rather
than	than	than
month	month	month
-by-month	-by-month	-by-month
.	.	.
tmsnrt	tmsnrt	tmsnrt
.	.	.
rs	rs	r
2p8EFbm	2p8efbm	2p8EFbm
The	the	The
State	state	State
Department	depart	Department
released	releas	released
the	the	the
data	data	data
to	to	to
comply	compli	comply
with	with	with
a	a	a
directive	direct	directive
from	from	from
Trump	trump	Trump
asking	ask	asking
it	it	it
to	to	to
publish	publish	publish
monthly	month	monthly
breakdowns	breakdown	breakdown
of	of	of
the	the	the
number	number	number
of	of	of
visas	visa	visa
issued	issu	issued
around	around	around
the	the	the
world	world	world
.	.	.
The	the	The
agency	agenc	agency
did	did	did
not	not	not
release	releas	release
data	data	data
on	on	on
the	the	the
number	number	number
of	of	of
visa	visa	visa
applications	applic	application
,	,	,
so	so	so
it	it	it
is	is	is
unclear	unclear	unclear
whether	whether	whether
the	the	the
lower	lower	lower
number	number	number
of	of	of
visas	visa	visa
is	is	is
because	becaus	because
of	of	of
a	a	a
higher	higher	higher
rate	rate	rate
of	of	of
rejections	reject	rejection
or	or	or
other	other	other
factors	factor	factor
,	,	,
such	such	such
as	as	a
fewer	fewer	fewer
applicants	applic	applicant
or	or	or
slower	slower	slower
processing	process	processing
times	time	time
.	.	.
Visa	visa	Visa
demand	demand	demand
is	is	is
cyclical	cyclic	cyclical
,	,	,
not	not	not
uniform	uniform	uniform
throughout	throughout	throughout
the	the	the
year	year	year
,	,	,
and	and	and
affected	affect	affected
by	by	by
various	various	various
factors	factor	factor
at	at	at
the	the	the
local	local	local
and	and	and
international	intern	international
level	level	level
,	,	,
said	said	said
William	william	William
Cocks	cock	Cocks
,	,	,
a	a	a
spokesman	spokesman	spokesman
for	for	for
the	the	the
State	state	State
Department	depart	Department
s	s	s
Bureau	bureau	Bureau
of	of	of
Consular	consular	Consular
Affairs	affair	Affairs
.	.	.
Trump	trump	Trump
,	,	,
who	who	who
has	has	ha
said	said	said
the	the	the
travel	travel	travel
bans	ban	ban
were	were	were
intended	intend	intended
to	to	to
make	make	make
Americans	american	Americans
safer	safer	safer
from	from	from
attacks	attack	attack
,	,	,
signed	sign	signed
an	an	an
executive	execut	executive
order	order	order
on	on	on
Jan	jan	Jan
.	.	.
27	27	27
barring	bar	barring
people	peopl	people
from	from	from
the	the	the
seven	seven	seven
countries	countri	country
from	from	from
entering	enter	entering
the	the	the
United	unit	United
States	state	States
for	for	for
90	90	90
days	day	day
.	.	.
After	after	After
the	the	the
order	order	order
was	was	wa
blocked	block	blocked
by	by	by
federal	feder	federal
courts	court	court
,	,	,
the	the	the
Trump	trump	Trump
administration	administr	administration
replaced	replac	replaced
it	it	it
with	with	with
a	a	a
revised	revis	revised
,	,	,
narrower	narrow	narrower
ban	ban	ban
which	which	which
dropped	drop	dropped
Iraq	iraq	Iraq
from	from	from
the	the	the
list	list	list
.	.	.
Courts	court	Courts
have	have	have
also	also	also
halted	halt	halted
parts	part	part
of	of	of
the	the	the
second	second	second
order	order	order
.	.	.
On	on	On
Thursday	thursday	Thursday
,	,	,
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
appeals	appeal	appeal
court	court	court
refused	refus	refused
to	to	to
reinstate	reinstat	reinstate
the	the	the
travel	travel	travel
ban	ban	ban
,	,	,
calling	call	calling
it	it	it
discriminatory	discriminatori	discriminatory
and	and	and
setting	set	setting
the	the	the
stage	stage	stage
for	for	for
a	a	a
showdown	showdown	showdown
in	in	in
the	the	the
Supreme	suprem	Supreme
Court	court	Court
.	.	.
nL1N1IR1FY	nl1n1ir1fi	nL1N1IR1FY
Although	although	Although
visitor	visitor	visitor
visas	visa	visa
were	were	were
down	down	down
across	across	across
the	the	the
board	board	board
for	for	for
the	the	the
seven	seven	seven
targeted	target	targeted
countries	countri	country
compared	compar	compared
with	with	with
last	last	last
years	year	year
averages	averag	average
,	,	,
Iraqis	iraqi	Iraqis
in	in	in
April	april	April
received	receiv	received
349	349	349
immigrant	immigr	immigrant
visas	visa	visa
,	,	,
which	which	which
are	are	are
typically	typic	typically
given	given	given
to	to	to
those	those	those
with	with	with
jobs	job	job
or	or	or
family	famili	family
members	member	member
in	in	in
the	the	the
United	unit	United
States	state	States
,	,	,
compared	compar	compared
with	with	with
305	305	305
in	in	in
an	an	an
average	averag	average
month	month	month
in	in	in
2016	2016	2016
.	.	.
Syrians	syrian	Syrians
also	also	also
received	receiv	received
more	more	more
immigrant	immigr	immigrant
visas	visa	visa
in	in	in
April	april	April
-	-	-
268	268	268
versus	versus	versus
an	an	an
average	averag	average
of	of	of
219	219	219
per	per	per
month	month	month
last	last	last
year	year	year
.	.	.
All	all	All
other	other	other
countries	countri	country
targeted	target	targeted
by	by	by
one	one	one
of	of	of
Trump	trump	Trump
s	s	s
bans	ban	ban
received	receiv	received
fewer	fewer	fewer
immigrant	immigr	immigrant
visas	visa	visa
in	in	in
April	april	April
than	than	than
in	in	in
an	an	an
average	averag	average
month	month	month
last	last	last
year	year	year
.	.	.
