WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
While	while	While
he	he	he
has	has	ha
swallowed	swallow	swallowed
a	a	a
big	big	big
budget	budget	budget
cut	cut	cut
and	and	and
had	had	had
the	the	the
White	white	White
House	hous	House
veto	veto	veto
his	his	his
chosen	chosen	chosen
deputy	deputi	deputy
,	,	,
Secretary	secretari	Secretary
of	of	of
State	state	State
Rex	rex	Rex
Tillerson	tillerson	Tillerson
is	is	is
avoiding	avoid	avoiding
a	a	a
public	public	public
conflict	conflict	conflict
with	with	with
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
over	over	over
his	his	his
department	depart	department
s	s	s
budget	budget	budget
,	,	,
six	six	six
current	current	current
and	and	and
former	former	former
U	u	U
.	.	.
S	s	S
.	.	.
officials	offici	official
said	said	said
on	on	on
Thursday	thursday	Thursday
.	.	.
Instead	instead	Instead
,	,	,
Tillerson	tillerson	Tillerson
privately	privat	privately
resisted	resist	resisted
a	a	a
37	37	37
-percent	-percent	-percent
budget	budget	budget
cut	cut	cut
that	that	that
some	some	some
White	white	White
House	hous	House
officials	offici	official
sought	sought	sought
and	and	and
he	he	he
convinced	convinc	convinced
Trump	trump	Trump
he	he	he
needed	need	needed
more	more	more
time	time	time
to	to	to
identify	identifi	identify
where	where	where
savings	save	saving
could	could	could
be	be	be
made	made	made
,	,	,
two	two	two
current	current	current
and	and	and
one	one	one
former	former	former
official	offici	official
told	told	told
Reuters	reuter	Reuters
.	.	.
As	as	As
a	a	a
result	result	result
,	,	,
the	the	the
White	white	White
House	hous	House
proposed	propos	proposed
on	on	on
Thursday	thursday	Thursday
a	a	a
reduction	reduct	reduction
of	of	of
some	some	some
28	28	28
percent	percent	percent
on	on	on
U	u	U
.	.	.
S	s	S
.	.	.
diplomacy	diplomaci	diplomacy
and	and	and
foreign	foreign	foreign
aid	aid	aid
.	.	.
Tillerson	tillerson	Tillerson
isn	isn	isn
t	t	t
opposed	oppos	opposed
to	to	to
cutting	cut	cutting
the	the	the
budget	budget	budget
at	at	at
all	all	all
,	,	,
but	but	but
he	he	he
figured	figur	figured
out	out	out
that	that	that
he	he	he
couldn	couldn	couldn
t	t	t
win	win	win
head	head	head
-to-head	-to-head	-to-head
battles	battl	battle
with	with	with
the	the	the
president	presid	president
and	and	and
the	the	the
people	peopl	people
close	close	close
to	to	to
him	him	him
,	,	,
so	so	so
he	he	he
s	s	s
pursuing	pursu	pursuing
a	a	a
different	differ	different
strategy	strategi	strategy
,	,	,
arguing	argu	arguing
that	that	that
he	he	he
can	can	can
t	t	t
make	make	make
wise	wise	wise
decisions	decis	decision
about	about	about
what	what	what
to	to	to
cut	cut	cut
until	until	until
he	he	he
s	s	s
more	more	more
familiar	familiar	familiar
with	with	with
his	his	his
department	depart	department
and	and	and
its	it	it
budget	budget	budget
,	,	,
said	said	said
one	one	one
of	of	of
the	the	the
current	current	current
officials	offici	official
,	,	,
a	a	a
State	state	State
Department	depart	Department
veteran	veteran	veteran
.	.	.
Tillerson	tillerson	Tillerson
said	said	said
in	in	in
Tokyo	tokyo	Tokyo
on	on	on
Thursday	thursday	Thursday
that	that	that
his	his	his
department	depart	department
s	s	s
current	current	current
spending	spend	spending
is	is	is
simply	simpli	simply
not	not	not
sustainable	sustain	sustainable
,	,	,
and	and	and
that	that	that
he	he	he
accepted	accept	accepted
the	the	the
challenge	challeng	challenge
Trump	trump	Trump
had	had	had
given	given	given
him	him	him
.	.	.
He	he	He
is	is	is
making	make	making
a	a	a
very	veri	very
sensible	sensibl	sensible
calculation	calcul	calculation
,	,	,
said	said	said
a	a	a
former	former	former
U	u	U
.	.	.
S	s	S
.	.	.
official	offici	official
,	,	,
noting	note	noting
that	that	that
Congress	congress	Congress
,	,	,
not	not	not
the	the	the
president	presid	president
,	,	,
holds	hold	hold
the	the	the
purse	purs	purse
strings	string	string
and	and	and
is	is	is
almost	almost	almost
certain	certain	certain
to	to	to
reject	reject	reject
many	mani	many
of	of	of
the	the	the
administration	administr	administration
s	s	s
proposed	propos	proposed
cuts	cut	cut
.	.	.
You	you	You
state	state	state
your	your	your
loyalty	loyalti	loyalty
to	to	to
the	the	the
president	presid	president
,	,	,
and	and	and
then	then	then
you	you	you
know	know	know
that	that	that
you	you	you
will	will	will
not	not	not
actually	actual	actually
have	have	have
to	to	to
live	live	live
with	with	with
the	the	the
president	presid	president
s	s	s
budget	budget	budget
.	.	.
It	it	It
is	is	is
not	not	not
yet	yet	yet
clear	clear	clear
,	,	,
however	howev	however
whether	whether	whether
Trump	trump	Trump
and	and	and
Tillerson	tillerson	Tillerson
have	have	have
significant	signific	significant
policy	polici	policy
differences	differ	difference
or	or	or
if	if	if
he	he	he
can	can	can
defend	defend	defend
his	his	his
department	depart	department
against	against	against
some	some	some
of	of	of
Trump	trump	Trump
s	s	s
closest	closest	closest
aides	aid	aide
such	such	such
as	as	a
Steve	steve	Steve
Bannon	bannon	Bannon
who	who	who
want	want	want
to	to	to
dismantle	dismantl	dismantle
parts	part	part
of	of	of
the	the	the
federal	feder	federal
government	govern	government
and	and	and
limit	limit	limit
U	u	U
.	.	.
S	s	S
.	.	.
engagement	engag	engagement
with	with	with
the	the	the
world	world	world
,	,	,
said	said	said
three	three	three
of	of	of
the	the	the
current	current	current
and	and	and
former	former	former
officials	offici	official
.	.	.
The	the	The
former	former	former
Exxon	exxon	Exxon
Mobil	mobil	Mobil
Corp	corp	Corp
XOM	xom	XOM
.	.	.
N	n	N
CEO	ceo	CEO
has	has	ha
faced	face	faced
multiple	multipl	multiple
challenges	challeng	challenge
in	in	in
his	his	his
first	first	first
weeks	week	week
as	as	a
chief	chief	chief
U	u	U
.	.	.
S	s	S
.	.	.
diplomat	diplomat	diplomat
,	,	,
including	includ	including
unpredictable	unpredict	unpredictable
policy	polici	policy
pronouncements	pronounc	pronouncement
from	from	from
Trump	trump	Trump
.	.	.
White	white	White
House	hous	House
officials	offici	official
vetoed	veto	vetoed
Elliot	elliot	Elliot
Abrams	abram	Abrams
,	,	,
Tillerson	tillerson	Tillerson
s	s	s
choice	choic	choice
for	for	for
deputy	deputi	deputy
secretary	secretari	secretary
,	,	,
the	the	the
department	depart	department
s	s	s
second	second	second
-highest	-highest	-highest
post	post	post
,	,	,
one	one	one
of	of	of
the	the	the
current	current	current
officials	offici	official
said	said	said
.	.	.
With	with	With
that	that	that
job	job	job
still	still	still
vacant	vacant	vacant
,	,	,
it	it	it
has	has	ha
not	not	not
been	been	been
possible	possibl	possible
to	to	to
fill	fill	fill
the	the	the
department	depart	department
s	s	s
other	other	other
senior	senior	senior
positions	posit	position
.	.	.
Despite	despit	Despite
that	that	that
defeat	defeat	defeat
,	,	,
Michael	michael	Michael
Anton	anton	Anton
,	,	,
a	a	a
National	nation	National
Security	secur	Security
Council	council	Council
spokesman	spokesman	spokesman
,	,	,
said	said	said
the	the	the
White	white	White
House	hous	House
holds	hold	hold
Tillerson	tillerson	Tillerson
in	in	in
high	high	high
regard	regard	regard
.	.	.
President	presid	President
Trump	trump	Trump
has	has	ha
the	the	the
utmost	utmost	utmost
confidence	confid	confidence
in	in	in
the	the	the
Secretary	secretari	Secretary
of	of	of
State	state	State
and	and	and
looks	look	look
forward	forward	forward
to	to	to
Mr	mr	Mr
.	.	.
Tillerson	tillerson	Tillerson
implementing	implement	implementing
a	a	a
bold	bold	bold
agenda	agenda	agenda
to	to	to
revitalize	revit	revitalize
American	american	American
foreign	foreign	foreign
policy	polici	policy
,	,	,
Anton	anton	Anton
said	said	said
.	.	.
A	a	A
White	white	White
House	hous	House
official	offici	official
said	said	said
Tillerson	tillerson	Tillerson
has	has	ha
had	had	had
good	good	good
access	access	access
to	to	to
the	the	the
president	presid	president
,	,	,
including	includ	including
multiple	multipl	multiple
lunches	lunch	lunch
,	,	,
dinners	dinner	dinner
and	and	and
meetings	meet	meeting
.	.	.
Tillerson	tillerson	Tillerson
dined	dine	dined
with	with	with
Trump	trump	Trump
on	on	on
Monday	monday	Monday
,	,	,
the	the	the
night	night	night
before	befor	before
he	he	he
flew	flew	flew
to	to	to
Asia	asia	Asia
.	.	.
Tillerson	tillerson	Tillerson
has	has	ha
kept	kept	kept
a	a	a
low	low	low
profile	profil	profile
since	sinc	since
joining	join	joining
the	the	the
administration	administr	administration
seven	seven	seven
weeks	week	week
ago	ago	ago
,	,	,
spending	spend	spending
little	littl	little
time	time	time
with	with	with
key	key	key
State	state	State
Department	depart	Department
officials	offici	official
and	and	and
only	onli	only
holding	hold	holding
his	his	his
first	first	first
news	news	news
conference	confer	conference
on	on	on
Thursday	thursday	Thursday
in	in	in
Tokyo	tokyo	Tokyo
.	.	.
He	he	He
has	has	ha
drawn	drawn	drawn
criticism	critic	criticism
from	from	from
many	mani	many
State	state	State
Department	depart	Department
officials	offici	official
who	who	who
believe	believ	believe
he	he	he
has	has	ha
failed	fail	failed
to	to	to
cultivate	cultiv	cultivate
potential	potenti	potential
allies	alli	ally
in	in	in
Trump	trump	Trump
s	s	s
cabinet	cabinet	cabinet
and	and	and
on	on	on
Capitol	capitol	Capitol
Hill	hill	Hill
.	.	.
Chas	chas	Chas
Freeman	freeman	Freeman
,	,	,
a	a	a
seasoned	season	seasoned
diplomat	diplomat	diplomat
since	sinc	since
the	the	the
Nixon	nixon	Nixon
administration	administr	administration
,	,	,
said	said	said
Tillerson	tillerson	Tillerson
s	s	s
low	low	low
-key	-key	-key
style	style	style
might	might	might
be	be	be
a	a	a
survival	surviv	survival
tactic	tactic	tactic
.	.	.
If	if	If
he	he	he
says	say	say
something	someth	something
,	,	,
he	he	he
runs	run	run
a	a	a
big	big	big
risk	risk	risk
of	of	of
getting	get	getting
crosswise	crosswis	crosswise
with	with	with
Trump	trump	Trump
,	,	,
Freeman	freeman	Freeman
said	said	said
.	.	.
This	this	This
may	may	may
be	be	be
a	a	a
Fabian	fabian	Fabian
strategy	strategi	strategy
,	,	,
referring	refer	referring
to	to	to
the	the	the
Roman	roman	Roman
statesman	statesman	statesman
Fabius	fabius	Fabius
who	who	who
defeated	defeat	defeated
the	the	the
Carthaginian	carthaginian	Carthaginian
general	general	general
Hannibal	hannib	Hannibal
by	by	by
avoiding	avoid	avoiding
frontal	frontal	frontal
conflict	conflict	conflict
.	.	.
