Token	Stem	Lemma
WELLINGTON	wellington	WELLINGTON
Reuters	reuter	Reuters
New	new	New
Zealand	zealand	Zealand
s	s	s
major	major	major
party	parti	party
leaders	leader	leader
met	met	met
with	with	with
their	their	their
caucuses	caucus	caucus
on	on	on
Tuesday	tuesday	Tuesday
preparing	prepar	preparing
to	to	to
kick	kick	kick
off	off	off
talks	talk	talk
on	on	on
forming	form	forming
the	the	the
next	next	next
government	govern	government
with	with	with
a	a	a
nationalist	nationalist	nationalist
party	parti	party
that	that	that
holds	hold	hold
the	the	the
balance	balanc	balance
of	of	of
power	power	power
after	after	after
an	an	an
inconclusive	inconclus	inconclusive
weekend	weekend	weekend
election	elect	election
The	the	The
ruling	rule	ruling
National	nation	National
Party	parti	Party
won	won	won
the	the	the
most	most	most
seats	seat	seat
in	in	in
Saturday	saturday	Saturday
s	s	s
general	general	general
election	elect	election
but	but	but
failed	fail	failed
to	to	to
secure	secur	secure
enough	enough	enough
to	to	to
form	form	form
a	a	a
government	govern	government
leaving	leav	leaving
the	the	the
New	new	New
Zealand	zealand	Zealand
First	first	First
Party	parti	Party
in	in	in
the	the	the
position	posit	position
of	of	of
kingmaker	kingmak	kingmaker
Deputy	deputi	Deputy
leaders	leader	leader
of	of	of
both	both	both
the	the	the
ruling	rule	ruling
National	nation	National
and	and	and
opposition	opposit	opposition
Labour	labour	Labour
parties	parti	party
said	said	said
they	they	they
would	would	would
be	be	be
willing	will	willing
to	to	to
give	give	give
up	up	up
the	the	the
role	role	role
of	of	of
deputy	deputi	deputy
prime	prime	prime
minister	minist	minister
to	to	to
win	win	win
the	the	the
backing	back	backing
of	of	of
Winston	winston	Winston
Peters	peter	Peters
who	who	who
leads	lead	lead
New	new	New
Zealand	zealand	Zealand
First	first	First
But	but	But
the	the	the
Labour	labour	Labour
Party	parti	Party
whose	whose	whose
support	support	support
spiked	spike	spiked
after	after	after
Jacinda	jacinda	Jacinda
Ardern	ardern	Ardern
became	becam	became
leader	leader	leader
last	last	last
month	month	month
also	also	also
has	has	ha
a	a	a
chance	chanc	chance
to	to	to
govern	govern	govern
in	in	in
New	new	New
Zealand	zealand	Zealand
s	s	s
proportional	proport	proportional
representation	represent	representation
system	system	system
if	if	if
it	it	it
can	can	can
woo	woo	woo
Peters	peter	Peters
into	into	into
a	a	a
coalition	coalit	coalition
along	along	along
with	with	with
the	the	the
Green	green	Green
Party	parti	Party
Ardern	ardern	Ardern
said	said	said
she	she	she
had	had	had
every	everi	every
chance	chanc	chance
to	to	to
become	becom	become
the	the	the
country	countri	country
s	s	s
youngest	youngest	youngest
prime	prime	prime
minister	minist	minister
in	in	in
modern	modern	modern
history	histori	history
adding	ad	adding
that	that	that
her	her	her
team	team	team
had	had	had
contacted	contact	contacted
that	that	that
of	of	of
Peters	peter	Peters
a	a	a
veteran	veteran	veteran
politician	politician	politician
who	who	who
has	has	ha
served	serv	served
in	in	in
National	nation	National
and	and	and
Labour	labour	Labour
governments	govern	government
We	we	We
are	are	are
willing	will	willing
and	and	and
available	avail	available
when	when	when
he	he	he
is	is	is
ready	readi	ready
Ardern	ardern	Ardern
37	37	37
told	told	told
reporters	report	reporter
in	in	in
Wellington	wellington	Wellington
I	i	I
respect	respect	respect
the	the	the
time	time	time
that	that	that
Mr	mr	Mr
Peters	peter	Peters
will	will	will
need	need	need
to	to	to
talk	talk	talk
with	with	with
his	his	his
party	parti	party
Asked	ask	Asked
about	about	about
possible	possibl	possible
sticking	stick	sticking
points	point	point
in	in	in
talks	talk	talk
she	she	she
said	said	said
budget	budget	budget
responsibility	respons	responsibility
rules	rule	rule
would	would	would
apply	appli	apply
in	in	in
any	ani	any
government	govern	government
Labour	labour	Labour
led	led	led
Both	both	Both
National	nation	National
and	and	and
Labour	labour	Labour
are	are	are
expected	expect	expected
to	to	to
stick	stick	stick
to	to	to
fiscal	fiscal	fiscal
prudence	prudenc	prudence
but	but	but
to	to	to
differ	differ	differ
on	on	on
monetary	monetari	monetary
policy	polici	policy
trade	trade	trade
and	and	and
immigration	immigr	immigration
Labour	labour	Labour
wants	want	want
to	to	to
cut	cut	cut
immigration	immigr	immigration
and	and	and
renegotiate	renegoti	renegotiate
some	some	some
trade	trade	trade
deals	deal	deal
that	that	that
could	could	could
hurt	hurt	hurt
two	two	two
key	key	key
sources	sourc	source
of	of	of
growth	growth	growth
It	it	It
wants	want	want
to	to	to
add	add	add
employment	employ	employment
to	to	to
the	the	the
central	central	central
bank	bank	bank
s	s	s
inflation	inflat	inflation
-targeting	-target	-targeting
mandate	mandat	mandate
which	which	which
could	could	could
make	make	make
monetary	monetari	monetary
policy	polici	policy
more	more	more
stimulatory	stimulatori	stimulatory
and	and	and
there	there	there
is	is	is
some	some	some
concern	concern	concern
about	about	about
New	new	New
Zealand	zealand	Zealand
First	first	First
s	s	s
preference	prefer	preference
for	for	for
more	more	more
central	central	central
bank	bank	bank
intervention	intervent	intervention
in	in	in
the	the	the
currency	currenc	currency
market	market	market
The	the	The
political	polit	political
uncertainty	uncertainti	uncertainty
weighed	weigh	weighed
on	on	on
the	the	the
New	new	New
Zealand	zealand	Zealand
dollar	dollar	dollar
which	which	which
was	was	wa
down	down	down
0	0	0
32	32	32
percent	percent	percent
at	at	at
0	0	0
7243	7243	7243
after	after	after
posting	post	posting
its	it	it
biggest	biggest	biggest
daily	daili	daily
drop	drop	drop
in	in	in
more	more	more
than	than	than
four	four	four
months	month	month
on	on	on
Monday	monday	Monday
Forming	form	Forming
a	a	a
coalition	coalit	coalition
government	govern	government
could	could	could
take	take	take
weeks	week	week
Prime	prime	Prime
Minister	minist	Minister
Bill	bill	Bill
English	english	English
has	has	ha
said	said	said
though	though	though
he	he	he
hoped	hope	hoped
talks	talk	talk
would	would	would
be	be	be
constructive	construct	constructive
even	even	even
if	if	if
expected	expect	expected
to	to	to
be	be	be
tense	tens	tense
English	english	English
has	has	ha
courted	court	courted
Peters	peter	Peters
since	sinc	since
election	elect	election
night	night	night
when	when	when
he	he	he
acknowledged	acknowledg	acknowledged
his	his	his
strong	strong	strong
performance	perform	performance
saying	say	saying
voters	voter	voter
had	had	had
given	given	given
him	him	him
