WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
President	presid	President
-elect	-elect	-elect
Donald	donald	Donald
Trump	trump	Trump
said	said	said
on	on	on
Thursday	thursday	Thursday
he	he	he
will	will	will
nominate	nomin	nominate
bankruptcy	bankruptci	bankruptcy
attorney	attorney	attorney
David	david	David
Friedman	friedman	Friedman
as	as	a
U	u	U
.	.	.
S	s	S
.	.	.
ambassador	ambassador	ambassador
to	to	to
Israel	israel	Israel
,	,	,
and	and	and
Friedman	friedman	Friedman
said	said	said
he	he	he
looked	look	looked
forward	forward	forward
to	to	to
taking	take	taking
up	up	up
his	his	his
post	post	post
in	in	in
Jerusalem	jerusalem	Jerusalem
,	,	,
implying	impli	implying
a	a	a
move	move	move
from	from	from
Tel	tel	Tel
Aviv	aviv	Aviv
that	that	that
would	would	would
mark	mark	mark
a	a	a
break	break	break
in	in	in
longstanding	longstand	longstanding
U	u	U
.	.	.
S	s	S
.	.	.
foreign	foreign	foreign
policy	polici	policy
and	and	and
anger	anger	anger
the	the	the
Muslim	muslim	Muslim
world	world	world
.	.	.
While	while	While
campaigning	campaign	campaigning
for	for	for
the	the	the
presidency	presid	presidency
,	,	,
Trump	trump	Trump
pledged	pledg	pledged
to	to	to
switch	switch	switch
the	the	the
embassy	embassi	embassy
from	from	from
Tel	tel	Tel
Aviv	aviv	Aviv
,	,	,
where	where	where
it	it	it
has	has	ha
been	been	been
located	locat	located
for	for	for
68	68	68
years	year	year
,	,	,
to	to	to
Jerusalem	jerusalem	Jerusalem
,	,	,
all	all	all
but	but	but
enshrining	enshrin	enshrining
the	the	the
city	citi	city
as	as	a
Israel	israel	Israel
s	s	s
capital	capit	capital
regardless	regardless	regardless
of	of	of
international	intern	international
objections	object	objection
.	.	.
Friedman	friedman	Friedman
has	has	ha
been	been	been
a	a	a
long	long	long
-time	-time	-time
friend	friend	friend
and	and	and
trusted	trust	trusted
advisor	advisor	advisor
to	to	to
me	me	me
.	.	.
His	his	His
strong	strong	strong
relationships	relationship	relationship
in	in	in
Israel	israel	Israel
will	will	will
form	form	form
the	the	the
foundation	foundat	foundation
of	of	of
his	his	his
diplomatic	diplomat	diplomatic
mission	mission	mission
and	and	and
be	be	be
a	a	a
tremendous	tremend	tremendous
asset	asset	asset
to	to	to
our	our	our
country	countri	country
as	as	a
we	we	we
strengthen	strengthen	strengthen
the	the	the
ties	tie	tie
with	with	with
our	our	our
allies	alli	ally
and	and	and
strive	strive	strive
for	for	for
peace	peac	peace
in	in	in
the	the	the
Middle	middl	Middle
East	east	East
,	,	,
Trump	trump	Trump
said	said	said
in	in	in
a	a	a
statement	statement	statement
issued	issu	issued
by	by	by
his	his	his
team	team	team
on	on	on
Thursday	thursday	Thursday
.	.	.
The	the	The
Republican	republican	Republican
made	made	made
clear	clear	clear
during	dure	during
his	his	his
campaign	campaign	campaign
that	that	that
he	he	he
would	would	would
support	support	support
Israel	israel	Israel
in	in	in
a	a	a
number	number	number
of	of	of
critical	critic	critical
areas	area	area
,	,	,
said	said	said
he	he	he
would	would	would
not	not	not
put	put	put
pressure	pressur	pressure
on	on	on
Israel	israel	Israel
to	to	to
engage	engag	engage
in	in	in
talks	talk	talk
with	with	with
the	the	the
Palestinians	palestinian	Palestinians
.	.	.
The	the	The
United	unit	United
States	state	States
and	and	and
other	other	other
powers	power	power
do	do	do
not	not	not
regard	regard	regard
Jerusalem	jerusalem	Jerusalem
as	as	a
Israel	israel	Israel
s	s	s
capital	capit	capital
.	.	.
Other	other	Other
nations	nation	nation
embassies	embassi	embassy
are	are	are
located	locat	located
in	in	in
Tel	tel	Tel
Aviv	aviv	Aviv
-	-	-
and	and	and
do	do	do
not	not	not
recognize	recogn	recognize
Israel	israel	Israel
s	s	s
annexation	annex	annexation
of	of	of
Arab	arab	Arab
East	east	East
Jerusalem	jerusalem	Jerusalem
following	follow	following
its	it	it
capture	captur	capture
in	in	in
the	the	the
1967	1967	1967
Middle	middl	Middle
East	east	East
war	war	war
.	.	.
One	one	One
of	of	of
the	the	the
thorniest	thorniest	thorniest
issues	issu	issue
in	in	in
the	the	the
Israeli	isra	Israeli
-Palestinian	-palestinian	-Palestinian
dispute	disput	dispute
is	is	is
resolving	resolv	resolving
the	the	the
rival	rival	rival
demands	demand	demand
for	for	for
Jerusalem	jerusalem	Jerusalem
s	s	s
future	futur	future
.	.	.
Palestinians	palestinian	Palestinians
regard	regard	regard
the	the	the
ancient	ancient	ancient
city	citi	city
-	-	-
which	which	which
contains	contain	contains
sites	site	site
sacred	sacr	sacred
to	to	to
the	the	the
Jewish	jewish	Jewish
,	,	,
Muslim	muslim	Muslim
and	and	and
Christian	christian	Christian
faiths	faith	faith
-	-	-
as	as	a
the	the	the
future	futur	future
capital	capit	capital
of	of	of
a	a	a
separate	separ	separate
state	state	state
.	.	.
Friedman	friedman	Friedman
,	,	,
who	who	who
specializes	special	specializes
in	in	in
litigation	litig	litigation
and	and	and
bankruptcy	bankruptci	bankruptcy
law	law	law
,	,	,
said	said	said
in	in	in
the	the	the
statement	statement	statement
that	that	that
he	he	he
would	would	would
work	work	work
tirelessly	tireless	tirelessly
to	to	to
strengthen	strengthen	strengthen
the	the	the
unbreakable	unbreak	unbreakable
bond	bond	bond
between	between	between
our	our	our
two	two	two
countries	countri	country
and	and	and
advance	advanc	advance
the	the	the
cause	caus	cause
of	of	of
peace	peac	peace
within	within	within
the	the	the
region	region	region
,	,	,
and	and	and
look	look	look
forward	forward	forward
to	to	to
doing	do	doing
this	this	this
from	from	from
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
embassy	embassi	embassy
in	in	in
Israel	israel	Israel
s	s	s
eternal	etern	eternal
capital	capit	capital
,	,	,
Jerusalem	jerusalem	Jerusalem
.	.	.
Israeli	isra	Israeli
Prime	prime	Prime
Minister	minist	Minister
Benjamin	benjamin	Benjamin
Netanyahu	netanyahu	Netanyahu
,	,	,
who	who	who
has	has	ha
had	had	had
a	a	a
fractious	fractious	fractious
relationship	relationship	relationship
with	with	with
Democratic	democrat	Democratic
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
,	,	,
has	has	ha
welcomed	welcom	welcomed
Trump	trump	Trump
s	s	s
election	elect	election
,	,	,
chatting	chat	chatting
with	with	with
him	him	him
by	by	by
phone	phone	phone
and	and	and
posting	post	posting
a	a	a
video	video	video
on	on	on
Facebook	facebook	Facebook
promoting	promot	promoting
ties	tie	tie
with	with	with
the	the	the
United	unit	United
States	state	States
.	.	.
In	in	In
an	an	an
interview	interview	interview
with	with	with
Israeli	isra	Israeli
left	left	left
-leaning	-lean	-leaning
newspaper	newspap	newspaper
Haaretz	haaretz	Haaretz
,	,	,
in	in	in
June	june	June
,	,	,
Friedman	friedman	Friedman
was	was	wa
asked	ask	asked
whether	whether	whether
Trump	trump	Trump
would	would	would
support	support	support
the	the	the
creation	creation	creation
of	of	of
an	an	an
independent	independ	independent
Palestinian	palestinian	Palestinian
state	state	state
-	-	-
a	a	a
bedrock	bedrock	bedrock
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
foreign	foreign	foreign
policy	polici	policy
which	which	which
supports	support	support
a	a	a
two	two	two
-state	-state	-state
solution	solut	solution
.	.	.
The	the	The
answer	answer	answer
is	is	is
not	not	not
without	without	without
the	the	the
approval	approv	approval
of	of	of
the	the	the
Israelis	isra	Israelis
,	,	,
said	said	said
Friedman	friedman	Friedman
.	.	.
If	if	If
the	the	the
Israelis	isra	Israelis
don	don	don
t	t	t
want	want	want
to	to	to
do	do	do
it	it	it
,	,	,
so	so	so
he	he	he
doesn	doesn	doesn
t	t	t
think	think	think
they	they	they
should	should	should
do	do	do
it	it	it
.	.	.
.	.	.
.	.	.
.	.	.
He	he	He
does	doe	doe
not	not	not
think	think	think
it	it	it
is	is	is
an	an	an
American	american	American
imperative	imper	imperative
for	for	for
it	it	it
to	to	to
be	be	be
an	an	an
independent	independ	independent
Palestinian	palestinian	Palestinian
state	state	state
.	.	.
There	there	There
was	was	wa
no	no	no
immediate	immedi	immediate
comment	comment	comment
from	from	from
the	the	the
Israel	israel	Israel
embassy	embassi	embassy
in	in	in
Washington	washington	Washington
on	on	on
the	the	the
news	news	news
.	.	.
Friedman	friedman	Friedman
is	is	is
also	also	also
considered	consid	considered
far	far	far
-right	-right	-right
on	on	on
issues	issu	issue
,	,	,
including	includ	including
settlement	settlement	settlement
building	build	building
and	and	and
has	has	ha
advocated	advoc	advocated
for	for	for
the	the	the
annexation	annex	annexation
of	of	of
the	the	the
West	west	West
Bank	bank	Bank
,	,	,
which	which	which
Israel	israel	Israel
captured	captur	captured
from	from	from
Jordan	jordan	Jordan
in	in	in
the	the	the
1967	1967	1967
war	war	war
.	.	.
The	the	The
Obama	obama	Obama
administration	administr	administration
has	has	ha
been	been	been
highly	high	highly
critical	critic	critical
of	of	of
Israeli	isra	Israeli
settlement	settlement	settlement
construction	construct	construction
in	in	in
the	the	the
occupied	occupi	occupied
West	west	West
Bank	bank	Bank
and	and	and
East	east	East
Jerusalem	jerusalem	Jerusalem
.	.	.
Most	most	Most
countries	countri	country
view	view	view
all	all	all
Israeli	isra	Israeli
settlements	settlement	settlement
on	on	on
occupied	occupi	occupied
land	land	land
that	that	that
the	the	the
Palestinians	palestinian	Palestinians
seek	seek	seek
for	for	for
their	their	their
own	own	own
state	state	state
as	as	a
illegal	illeg	illegal
.	.	.
The	the	The
Palestinians	palestinian	Palestinians
,	,	,
who	who	who
want	want	want
to	to	to
establish	establish	establish
a	a	a
state	state	state
in	in	in
the	the	the
West	west	West
Bank	bank	Bank
and	and	and
Gaza	gaza	Gaza
Strip	strip	Strip
,	,	,
with	with	with
East	east	East
Jerusalem	jerusalem	Jerusalem
as	as	a
its	it	it
capital	capit	capital
,	,	,
say	say	say
settlements	settlement	settlement
are	are	are
a	a	a
fundamental	fundament	fundamental
obstacle	obstacl	obstacle
to	to	to
peace	peac	peace
.	.	.
The	the	The
last	last	last
U	u	U
.	.	.
S	s	S
.	.	.
-backed	-back	-backed
talks	talk	talk
on	on	on
statehood	statehood	statehood
collapsed	collaps	collapsed
in	in	in
2014	2014	2014
.	.	.
J	j	J
Street	street	Street
,	,	,
a	a	a
liberal	liber	liberal
pro	pro	pro
-Israel	-israel	-Israel
group	group	group
based	base	based
in	in	in
Washington	washington	Washington
,	,	,
said	said	said
it	it	it
was	was	wa
vehemently	vehement	vehemently
opposed	oppos	opposed
to	to	to
Friedman	friedman	Friedman
s	s	s
nomination	nomin	nomination
.	.	.
This	this	This
nomination	nomin	nomination
is	is	is
reckless	reckless	reckless
,	,	,
putting	put	putting
America	america	America
s	s	s
reputation	reput	reputation
in	in	in
the	the	the
region	region	region
and	and	and
credibility	credibl	credibility
around	around	around
the	the	the
world	world	world
at	at	at
risk	risk	risk
,	,	,
the	the	the
statement	statement	statement
said	said	said
.	.	.
The	the	The
Zionist	zionist	Zionist
Organization	organ	Organization
for	for	for
America	america	America
,	,	,
a	a	a
conservative	conserv	conservative
Jewish	jewish	Jewish
-American	-american	-American
pro	pro	pro
-Israel	-israel	-Israel
group	group	group
welcomed	welcom	welcomed
the	the	the
nomination	nomin	nomination
,	,	,
saying	say	saying
he	he	he
had	had	had
the	the	the
potential	potenti	potential
to	to	to
be	be	be
the	the	the
greatest	greatest	greatest
U	u	U
.	.	.
S	s	S
.	.	.
ambassador	ambassador	ambassador
to	to	to
Israel	israel	Israel
ever	ever	ever
.	.	.
Aaron	aaron	Aaron
David	david	David
Miller	miller	Miller
,	,	,
a	a	a
former	former	former
Middle	middl	Middle
East	east	East
adviser	advis	adviser
to	to	to
Republican	republican	Republican
and	and	and
Democratic	democrat	Democratic
administrations	administr	administration
,	,	,
said	said	said
Friedman	friedman	Friedman
s	s	s
nomination	nomin	nomination
was	was	wa
designed	design	designed
to	to	to
send	send	send
a	a	a
signal	signal	signal
that	that	that
there	there	there
will	will	will
be	be	be
significant	signific	significant
break	break	break
in	in	in
tone	tone	tone
,	,	,
style	style	style
and	and	and
perhaps	perhap	perhaps
substance	substanc	substance
from	from	from
the	the	the
Obama	obama	Obama
administration	administr	administration
in	in	in
its	it	it
handling	handl	handling
of	of	of
the	the	the
Israeli	isra	Israeli
-Palestinian	-palestinian	-Palestinian
issue	issu	issue
.	.	.
The	the	The
peace	peac	peace
process	process	process
is	is	is
just	just	just
dead	dead	dead
right	right	right
now	now	now
,	,	,
Miller	miller	Miller
said	said	said
,	,	,
alluding	allud	alluding
to	to	to
the	the	the
Obama	obama	Obama
administration	administr	administration
s	s	s
failed	fail	failed
efforts	effort	effort
.	.	.
But	but	But
he	he	he
said	said	said
it	it	it
was	was	wa
too	too	too
early	earli	early
to	to	to
see	see	see
Friedman	friedman	Friedman
s	s	s
nomination	nomin	nomination
as	as	a
Trump	trump	Trump
s	s	s
disavowal	disavow	disavowal
of	of	of
a	a	a
two	two	two
-state	-state	-state
solution	solut	solution
.	.	.
Miller	miller	Miller
noted	note	noted
that	that	that
Trump	trump	Trump
s	s	s
aides	aid	aide
have	have	have
sent	sent	sent
conflicting	conflict	conflicting
signals	signal	signal
on	on	on
whether	whether	whether
they	they	they
are	are	are
serious	serious	serious
about	about	about
acting	act	acting
quickly	quick	quickly
on	on	on
his	his	his
promise	promis	promise
to	to	to
move	move	move
the	the	the
embassy	embassi	embassy
,	,	,
and	and	and
that	that	that
it	it	it
was	was	wa
unclear	unclear	unclear
whether	whether	whether
that	that	that
would	would	would
happen	happen	happen
.	.	.
Presidential	presidenti	Presidential
candidates	candid	candidate
have	have	have
in	in	in
the	the	the
past	past	past
promised	promis	promised
to	to	to
move	move	move
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
embassy	embassi	embassy
to	to	to
Jerusalem	jerusalem	Jerusalem
and	and	and
then	then	then
reneged	reneg	reneged
,	,	,
deciding	decid	deciding
ultimately	ultim	ultimately
that	that	that
the	the	the
city	citi	city
s	s	s
status	status	status
should	should	should
first	first	first
be	be	be
resolved	resolv	resolved
by	by	by
parties	parti	party
to	to	to
