UNITED	unit	UNITED
NATIONS	nation	NATIONS
Reuters	reuter	Reuters
-	-	-
The	the	The
United	unit	United
Nations	nation	Nations
Security	secur	Security
Council	council	Council
is	is	is
set	set	set
to	to	to
vote	vote	vote
on	on	on
Saturday	saturday	Saturday
on	on	on
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
-drafted	-draft	-drafted
resolution	resolut	resolution
that	that	that
aims	aim	aim
to	to	to
slash	slash	slash
by	by	by
a	a	a
third	third	third
North	north	North
Korea	korea	Korea
s	s	s
3	3	3
billion	billion	billion
annual	annual	annual
export	export	export
revenue	revenu	revenue
over	over	over
Pyongyang	pyongyang	Pyongyang
s	s	s
two	two	two
intercontinental	intercontinent	intercontinental
ballistic	ballist	ballistic
missile	missil	missile
ICBM	icbm	ICBM
tests	test	test
in	in	in
July	juli	July
.	.	.
A	a	A
council	council	council
diplomat	diplomat	diplomat
,	,	,
speaking	speak	speaking
on	on	on
condition	condit	condition
of	of	of
anonymity	anonym	anonymity
,	,	,
said	said	said
there	there	there
was	was	wa
a	a	a
high	high	high
confidence	confid	confidence
that	that	that
North	north	North
Korea	korea	Korea
ally	alli	ally
China	china	China
and	and	and
Russia	russia	Russia
would	would	would
support	support	support
the	the	the
draft	draft	draft
resolution	resolut	resolution
,	,	,
which	which	which
was	was	wa
circulated	circul	circulated
to	to	to
the	the	the
15	15	15
Security	secur	Security
Council	council	Council
members	member	member
on	on	on
Friday	friday	Friday
.	.	.
The	the	The
council	council	council
is	is	is
due	due	due
to	to	to
vote	vote	vote
at	at	at
3	3	3
p	p	p
.	.	.
m	m	m
.	.	.
EDT	edt	EDT
1900	1900	1900
GMT	gmt	GMT
.	.	.
A	a	A
resolution	resolut	resolution
needs	need	need
nine	nine	nine
votes	vote	vote
in	in	in
favor	favor	favor
,	,	,
and	and	and
no	no	no
vetoes	veto	veto
by	by	by
the	the	the
United	unit	United
States	state	States
,	,	,
China	china	China
,	,	,
Russia	russia	Russia
,	,	,
France	franc	France
or	or	or
Britain	britain	Britain
,	,	,
to	to	to
be	be	be
adopted	adopt	adopted
.	.	.
The	the	The
draft	draft	draft
resolution	resolut	resolution
would	would	would
ban	ban	ban
North	north	North
Korea	korea	Korea
s	s	s
exports	export	export
of	of	of
coal	coal	coal
,	,	,
iron	iron	iron
,	,	,
iron	iron	iron
ore	ore	ore
,	,	,
lead	lead	lead
,	,	,
lead	lead	lead
ore	ore	ore
and	and	and
seafood	seafood	seafood
.	.	.
It	it	It
would	would	would
also	also	also
prohibit	prohibit	prohibit
countries	countri	country
from	from	from
increasing	increas	increasing
the	the	the
current	current	current
numbers	number	number
of	of	of
North	north	North
Korean	korean	Korean
laborers	labor	laborer
working	work	working
abroad	abroad	abroad
,	,	,
ban	ban	ban
new	new	new
joint	joint	joint
ventures	ventur	venture
with	with	with
North	north	North
Korea	korea	Korea
and	and	and
any	ani	any
new	new	new
investment	invest	investment
in	in	in
current	current	current
joint	joint	joint
ventures	ventur	venture
.	.	.
These	these	These
are	are	are
export	export	export
sectors	sector	sector
where	where	where
this	this	this
money	money	money
is	is	is
viewed	view	viewed
as	as	a
a	a	a
critical	critic	critical
,	,	,
critical	critic	critical
