Token	Stem	Lemma
AMED	ame	AMED
Indonesia	indonesia	Indonesia
Reuters	reuter	Reuters
A	a	A
Balinese	balines	Balinese
town	town	town
once	onc	once
bustling	bustl	bustling
with	with	with
holidaymakers	holidaymak	holidaymaker
has	has	ha
almost	almost	almost
emptied	empti	emptied
of	of	of
tourists	tourist	tourist
after	after	after
warnings	warn	warning
that	that	that
nearby	nearbi	nearby
Mount	mount	Mount
Agung	agung	Agung
could	could	could
erupt	erupt	erupt
at	at	at
any	ani	any
time	time	time
a	a	a
snapshot	snapshot	snapshot
of	of	of
the	the	the
growing	grow	growing
cost	cost	cost
the	the	the
rumbling	rumbl	rumbling
volcano	volcano	volcano
poses	pose	pose
to	to	to
Indonesia	indonesia	Indonesia
s	s	s
economy	economi	economy
Business	busi	Business
has	has	ha
slumped	slump	slumped
at	at	at
many	mani	many
hotels	hotel	hotel
dive	dive	dive
resorts	resort	resort
and	and	and
restaurants	restaur	restaurant
in	in	in
towns	town	town
around	around	around
the	the	the
volcano	volcano	volcano
since	sinc	since
authorities	author	authority
issue	issu	issue
the	the	the
highest	highest	highest
alert	alert	alert
level	level	level
for	for	for
Mount	mount	Mount
Agung	agung	Agung
last	last	last
month	month	month
An	an	An
owner	owner	owner
of	of	of
a	a	a
dive	dive	dive
center	center	center
in	in	in
Amed	ame	Amed
around	around	around
15	15	15
km	km	km
9	9	9
miles	mile	mile
from	from	from
the	the	the
volcano	volcano	volcano
and	and	and
just	just	just
outside	outsid	outside
the	the	the
official	offici	official
danger	danger	danger
zone	zone	zone
said	said	said
many	mani	many
of	of	of
her	her	her
guests	guest	guest
had	had	had
canceled	cancel	canceled
If	if	If
the	the	the
situation	situat	situation
lasts	last	last
for	for	for
nine	nine	nine
months	month	month
or	or	or
more	more	more
then	then	then
we	we	we
have	have	have
no	no	no
choice	choic	choice
but	but	but
to	to	to
close	close	close
down	down	down
because	becaus	because
we	we	we
will	will	will
have	have	have
no	no	no
money	money	money
left	left	left
to	to	to
operate	oper	operate
and	and	and
pay	pay	pay
the	the	the
staff	staff	staff
said	said	said
Helene	helen	Helene
Rabate	rabat	Rabate
a	a	a
Spaniard	spaniard	Spaniard
who	who	who
runs	run	run
the	the	the
center	center	center
Cafes	cafe	Cafes
and	and	and
restaurants	restaur	restaurant
were	were	were
largely	larg	largely
empty	empti	empty
and	and	and
few	few	few
visitors	visitor	visitor
were	were	were
seen	seen	seen
at	at	at
the	the	the
usually	usual	usually
crowded	crowd	crowded
dive	dive	dive
centers	center	center
of	of	of
this	this	this
seaside	seasid	seaside
town	town	town
The	the	The
last	last	last
time	time	time
Agung	agung	Agung
erupted	erupt	erupted
was	was	wa
in	in	in
1963	1963	1963
when	when	when
more	more	more
than	than	than
1	1	1
000	000	000
people	peopl	people
were	were	were
killed	kill	killed
Since	sinc	Since
then	then	then
tourism	tourism	tourism
has	has	ha
transformed	transform	transformed
towns	town	town
like	like	like
Amed	ame	Amed
from	from	from
sleepy	sleepi	sleepy
fishing	fish	fishing
and	and	and
agricultural	agricultur	agricultural
villages	villag	village
Restaurant	restaur	Restaurant
owner	owner	owner
Wayan	wayan	Wayan
Widarti	widarti	Widarti
has	has	ha
seen	seen	seen
a	a	a
dramatic	dramat	dramatic
drop	drop	drop
in	in	in
customers	custom	customer
It	it	It
could	could	could
be	be	be
worse	wors	worse
than	than	than
when	when	when
the	the	the
Bali	bali	Bali
bombing	bomb	bombing
happened	happen	happened
because	becaus	because
there	there	there
s	s	s
uncertainty	uncertainti	uncertainty
on	on	on
when	when	when
the	the	the
eruption	erupt	eruption
is	is	is
going	go	going
to	to	to
happen	happen	happen
and	and	and
how	how	how
