After	after	After
going	go	going
through	through	through
a	a	a
week	week	week
reminiscent	reminisc	reminiscent
of	of	of
Napoleon	napoleon	Napoleon
s	s	s
at	at	at
Waterloo	waterloo	Waterloo
,	,	,
Republican	republican	Republican
presidential	presidenti	presidential
nominee	nomine	nominee
Donald	donald	Donald
Trump	trump	Trump
will	will	will
likely	like	likely
claim	claim	claim
that	that	that
Indiana	indiana	Indiana
Governor	governor	Governor
Mike	mike	Mike
Pence	penc	Pence
s	s	s
performance	perform	performance
in	in	in
Tuesday	tuesday	Tuesday
s	s	s
vice	vice	vice
-presidential	-presidenti	-presidential
debate	debat	debate
gave	gave	gave
a	a	a
boost	boost	boost
to	to	to
their	their	their
campaign	campaign	campaign
.	.	.

That	that	That
would	would	would
be	be	be
overstating	overst	overstating
it	it	it
.	.	.

The	the	The
debate	debat	debate
probably	probabl	probably
changed	chang	changed
few	few	few
votes	vote	vote
in	in	in
the	the	the
2016	2016	2016
presidential	presidenti	presidential
election	elect	election
.	.	.

The	the	The
question	question	question
is	is	is
whether	whether	whether
it	it	it
will	will	will
change	chang	change
any	ani	any
votes	vote	vote
in	in	in
the	the	the
2020	2020	2020
contest	contest	contest
.	.	.

In	in	In
this	this	this
year	year	year
s	s	s
race	race	race
,	,	,
the	the	the
debate	debat	debate
was	was	wa
something	someth	something
of	of	of
a	a	a
wash	wash	wash
.	.	.

Virginia	virginia	Virginia
Senator	senat	Senator
Tim	tim	Tim
Kaine	kain	Kaine
,	,	,
the	the	the
Democratic	democrat	Democratic
vice	vice	vice
-presidential	-presidenti	-presidential
nominee	nomine	nominee
,	,	,
came	came	came
across	across	across
like	like	like
an	an	an
over	over	over
-caffeinated	-caffein	-caffeinated
prosecutorial	prosecutori	prosecutorial
chipmunk	chipmunk	chipmunk
interrupting	interrupt	interrupting
at	at	at
every	everi	every
occasion	occas	occasion
.	.	.

And	and	And
at	at	at
moments	moment	moment
that	that	that
weren	weren	weren
t	t	t
occasions	occas	occasion
at	at	at
all	all	all
.	.	.

A	a	A
gentle	gentl	gentle
soul	soul	soul
who	who	who
s	s	s
uncomfortable	uncomfort	uncomfortable
in	in	in
the	the	the
attack	attack	attack
-dog	-dog	-dog
