Reuters	reuter	Reuters
-	-	-
New	new	New
York	york	York
and	and	and
Washington	washington	Washington
state	state	state
on	on	on
Monday	monday	Monday
vowed	vow	vowed
to	to	to
sue	sue	sue
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
if	if	if
he	he	he
scraps	scrap	scrap
a	a	a
program	program	program
shielding	shield	shielding
from	from	from
deportation	deport	deportation
immigrants	immigr	immigrant
who	who	who
came	came	came
to	to	to
the	the	the
United	unit	United
States	state	States
illegally	illeg	illegally
as	as	a
children	children	child
.	.	.

The	the	The
Trump	trump	Trump
administration	administr	administration
is	is	is
expected	expect	expected
to	to	to
announce	announc	announce
on	on	on
Tuesday	tuesday	Tuesday
that	that	that
he	he	he
will	will	will
end	end	end
the	the	the
so	so	so
-called	-call	-called
Dreamers	dreamer	Dreamers
program	program	program
but	but	but
give	give	give
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Congress	congress	Congress
six	six	six
months	month	month
to	to	to
craft	craft	craft
legislation	legisl	legislation
to	to	to
replace	replac	replace
it	it	it
,	,	,
according	accord	according
to	to	to
sources	sourc	source
familiar	familiar	familiar
with	with	with
the	the	the
situation	situat	situation
.	.	.

nL2N1LL01P	nl2n1ll01p	nL2N1LL01P
U	u	U
.	.	.
S	s	S
.	.	.
Attorney	attorney	Attorney
General	general	General
Jeff	jeff	Jeff
Sessions	session	Sessions
will	will	will
announce	announc	announce
plans	plan	plan
for	for	for
ending	end	ending
the	the	the
Deferred	defer	Deferred
Action	action	Action
for	for	for
Childhood	childhood	Childhood
Arrivals	arriv	Arrivals
,	,	,
or	or	or
DACA	daca	DACA
,	,	,
program	program	program
at	at	at
11	11	11
a	a	a
.	.	.
m	m	m
.	.	.
1500	1500	1500
GMT	gmt	GMT
on	on	on
Tuesday	tuesday	Tuesday
,	,	,
but	but	but
will	will	will
not	not	not
take	take	take
questions	question	question
,	,	,
the	the	the
Justice	justic	Justice
Department	depart	Department
said	said	said
on	on	on
Monday	monday	Monday
.	.	.

New	new	New
York	york	York
Governor	governor	Governor
Andrew	andrew	Andrew
Cuomo	cuomo	Cuomo
,	,	,
in	in	in
a	a	a
joint	joint	joint
statement	statement	statement
with	with	with
the	the	the
state	state	state
s	s	s
attorney	attorney	attorney
general	general	general
,	,	,
Eric	eric	Eric
Schneiderman	schneiderman	Schneiderman
,	,	,
said	said	said
,	,	,
The	the	The
president	presid	president
s	s	s
action	action	action
would	would	would
upend	upend	upend
the	the	the
lives	live	life
of	of	of
hundreds	hundr	hundred
of	of	of
thousands	thousand	thousand
of	of	of
young	young	young
people	peopl	people
who	who	who
have	have	have
only	onli	only
ever	ever	ever
called	call	called
America	america	America
their	their	their
home	home	home
.	.	.
The	the	The
attorney	attorney	attorney
general	general	general
of	of	of
Washington	washington	Washington
state	state	state
,	,	,
Bob	bob	Bob
Ferguson	ferguson	Ferguson
,	,	,
also	also	also
threatened	threaten	threatened
legal	legal	legal
action	action	action
.	.	.

I	i	I
will	will	will
use	use	use
all	all	all
the	the	the
legal	legal	legal
tools	tool	tool
at	at	at
my	my	my
disposal	dispos	disposal
to	to	to
defend	defend	defend
the	the	the
thousands	thousand	thousand
of	of	of
Dreamers	dreamer	Dreamers
in	in	in
Washington	washington	Washington
state	state	state
,	,	,
he	he	he
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

Ferguson	ferguson	Ferguson
and	and	and
Schneiderman	schneiderman	Schneiderman
were	were	were
among	among	among
20	20	20
attorneys	attorney	attorney
general	general	general
who	who	who
wrote	wrote	wrote
to	to	to
Trump	trump	Trump
in	in	in
July	juli	July
to	to	to
say	say	say
that	that	that
if	if	if
he	he	he
ended	end	ended
the	the	the
program	program	program
,	,	,
they	they	they
would	would	would
defend	defend	defend
it	it	it
by	by	by
all	all	all
appropriate	appropri	appropriate
means	mean	mean
.	.	.
Nine	nine	Nine
Republican	republican	Republican
state	state	state
attorneys	attorney	attorney
general	general	general
have	have	have
said	said	said
they	they	they
would	would	would
file	file	file
suit	suit	suit
on	on	on
Tuesday	tuesday	Tuesday
if	if	if
Trump	trump	Trump
did	did	did
not	not	not
end	end	end
the	the	the
program	program	program
.	.	.

The	the	The
White	white	White
House	hous	House
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
Monday	monday	Monday
.	.	.

DACA	daca	DACA
is	is	is
a	a	a
policy	polici	policy
created	creat	created
by	by	by
former	former	former
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
that	that	that
protects	protect	protects
nearly	near	nearly
800	800	800
,	,	,
000	000	000
young	young	young
people	peopl	people
,	,	,
often	often	often
called	call	called
Dreamers	dreamer	Dreamers
,	,	,
from	from	from
deportation	deport	deportation
and	and	and
allows	allow	allows
them	them	them
to	to	to
work	work	work
legally	legal	legally
.	.	.

Under	under	Under
the	the	the
shift	shift	shift
Trump	trump	Trump
is	is	is
considering	consid	considering
,	,	,
any	ani	any
Dreamer	dreamer	Dreamer
with	with	with
a	a	a
valid	valid	valid
work	work	work
permit	permit	permit
would	would	would
be	be	be
able	abl	able
to	to	to
remain	remain	remain
in	in	in
the	the	the
United	unit	United
States	state	States
until	until	until
the	the	the
permit	permit	permit
expires	expir	expires
,	,	,
in	in	in
the	the	the
absence	absenc	absence
of	of	of
congressional	congression	congressional
action	action	action
,	,	,
sources	sourc	source
familiar	familiar	familiar
with	with	with
the	the	the
matter	matter	matter
said	said	said
.	.	.

At	at	At
the	the	the
same	same	same
time	time	time
,	,	,
the	the	the
Department	depart	Department
of	of	of
Homeland	homeland	Homeland
Security	secur	Security
would	would	would
not	not	not
target	target	target
Dreamers	dreamer	Dreamers
for	for	for
deportation	deport	deportation
,	,	,
one	one	one
of	of	of
the	the	the
sources	sourc	source
said	said	said
.	.	.

Dreamers	dreamer	Dreamers
are	are	are
a	a	a
fraction	fraction	fraction
of	of	of
the	the	the
estimated	estim	estimated
11	11	11
million	million	million
illegal	illeg	illegal
immigrants	immigr	immigrant
in	in	in
the	the	the
United	unit	United
States	state	States
,	,	,
most	most	most
of	of	of
them	them	them
Hispanic	hispan	Hispanic
.	.	.

Trump	trump	Trump
as	as	a
a	a	a
candidate	candid	candidate
promised	promis	promised
to	to	to
deport	deport	deport
all	all	all
of	of	of
them	them	them
,	,	,
but	but	but
many	mani	many
Americans	american	Americans
have	have	have
rallied	ralli	rallied
to	to	to
support	support	support
the	the	the
young	young	young
adults	adult	adult
,	,	,
who	who	who
have	have	have
spent	spent	spent
large	larg	large
parts	part	part
of	of	of
their	their	their
lives	live	life
in	in	in
the	the	the
United	unit	United
States	state	States
.	.	.

While	while	While
Republicans	republican	Republicans
in	in	in
Congress	congress	Congress
have	have	have
generally	general	generally
taken	taken	taken
a	a	a
hard	hard	hard
line	line	line
on	on	on
illegal	illeg	illegal
immigration	immigr	immigration
and	and	and
