Token	Stem	Lemma
CLEVELAND	cleveland	CLEVELAND
Reuters	reuter	Reuters
The	the	The
U	u	U
S	s	S
Republican	republican	Republican
Party	parti	Party
on	on	on
Monday	monday	Monday
approved	approv	approved
a	a	a
new	new	new
policy	polici	policy
platform	platform	platform
that	that	that
calls	call	call
for	for	for
reinstating	reinstat	reinstating
the	the	the
1933	1933	1933
Glass	glass	Glass
-Steagall	-steagal	-Steagall
law	law	law
requiring	requir	requiring
the	the	the
separation	separ	separation
of	of	of
commercial	commerci	commercial
and	and	and
investment	invest	investment
banking	bank	banking
an	an	an
addition	addit	addition
White	white	White
House	hous	House
hopeful	hope	hopeful
Donald	donald	Donald
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
said	said	said
it	it	it
backed	back	backed
Trump	trump	Trump
who	who	who
will	will	will
formally	formal	formally
accept	accept	accept
the	the	the
Republican	republican	Republican
presidential	presidenti	presidential
nomination	nomin	nomination
in	in	in
Cleveland	cleveland	Cleveland
this	this	this
week	week	week
has	has	ha
vowed	vow	vowed
to	to	to
dismantle	dismantl	dismantle
most	most	most
of	of	of
the	the	the
Dodd	dodd	Dodd
-Frank	-frank	-Frank
Wall	wall	Wall
Street	street	Street
reform	reform	reform
law	law	law
that	that	that
was	was	wa
passed	pass	passed
under	under	under
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
following	follow	following
the	the	the
2007	2007	2007
-2009	-2009	-2009
financial	financi	financial
crisis	crisi	crisis
The	the	The
language	languag	language
in	in	in
the	the	the
Republican	republican	Republican
platform	platform	platform
offered	offer	offered
further	further	further
details	detail	detail
on	on	on
Trump	trump	Trump
s	s	s
regulatory	regulatori	regulatory
policies	polici	policy
Trump	trump	Trump
who	who	who
has	has	ha
sought	sought	sought
to	to	to
cast	cast	cast
himself	himself	himself
as	as	a
a	a	a
populist	populist	populist
has	has	ha
accused	accus	accused
presumptive	presumpt	presumptive
Democratic	democrat	Democratic
presidential	presidenti	presidential
nominee	nomine	nominee
Hillary	hillari	Hillary
Clinton	clinton	Clinton
of	of	of
being	be	being
too	too	too
close	close	close
to	to	to
Wall	wall	Wall
Street	street	Street
Her	her	Her
husband	husband	husband
former	former	former
President	presid	President
Bill	bill	Bill
Clinton	clinton	Clinton
signed	sign	signed
the	the	the
legislation	legisl	legislation
that	that	that
repealed	repeal	repealed
Glass	glass	Glass
-Steagall	-steagal	-Steagall
in	in	in
1999	1999	1999
The	the	The
Obama	obama	Obama
-Clinton	-clinton	-Clinton
years	year	year
have	have	have
passed	pass	passed
legislation	legisl	legislation
that	that	that
has	has	ha
been	been	been
favorable	favor	favorable
to	to	to
the	the	the
big	big	big
banks	bank	bank
which	which	which
is	is	is
why	whi	why
you	you	you
see	see	see
all	all	all
the	the	the
Wall	wall	Wall
Street	street	Street
money	money	money
going	go	going
to	to	to
her	her	her
Paul	paul	Paul
Manafort	manafort	Manafort
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
manager	manag	manager
told	told	told
reporters	report	reporter
on	on	on
Monday	monday	Monday
They	they	They
know	know	know
she	she	she
s	s	s
their	their	their
champion	champion	champion
and	and	and
they	they	they
are	are	are
supporting	support	supporting
her	her	her
fully	fulli	fully
Some	some	Some
U	u	U
S	s	S
lawmakers	lawmak	lawmaker
in	in	in
both	both	both
parties	parti	party
support	support	support
a	a	a
modern	modern	modern
Glass	glass	Glass
-Steagall	-steagal	-Steagall
to	to	to
keep	keep	keep
banks	bank	bank
from	from	from
becoming	becom	becoming
too	too	too
big	big	big
to	to	to
fail	fail	fail
or	or	or
so	so	so
big	big	big
their	their	their
collapse	collaps	collapse
would	would	would
destabilize	destabil	destabilize
the	the	the
financial	financi	financial
system	system	system
The	the	The
Democratic	democrat	Democratic
Party	parti	Party
s	s	s
2016	2016	2016
platform	platform	platform
which	which	which
has	has	ha
not	not	not
been	been	been
approved	approv	approved
calls	call	call
for	for	for
an	an	an
updated	updat	updated
version	version	version
Republicans	republican	Republicans
universally	univers	universally
despise	despis	despise
Dodd	dodd	Dodd
-Frank	-frank	-Frank
which	which	which
their	their	their
platform	platform	platform
calls	call	call
Democrats	democrat	Democrats
legislative	legisl	legislative
Godzilla	godzilla	Godzilla
But	but	But
senior	senior	senior
congressional	congression	congressional
Republicans	republican	Republicans
back	back	back
other	other	other
alternatives	altern	alternative
Glass	glass	Glass
-Steagall	-steagal	-Steagall
is	is	is
dumb	dumb	dumb
politics	polit	politics
and	and	and
dumb	dumb	dumb
economics	econom	economics
said	said	said
Tony	toni	Tony
Fratto	fratto	Fratto
who	who	who
worked	work	worked
in	in	in
the	the	the
administration	administr	administration
of	of	of
Republican	republican	Republican
President	presid	President
George	georg	George
W	w	W
Bush	bush	Bush
Returning	return	Returning
to	to	to
Glass	glass	Glass
-Steagall	-steagal	-Steagall
would	would	would
be	be	be
destructive	destruct	destructive
and	and	and
unworkable	unwork	unworkable
Clinton	clinton	Clinton
has	has	ha
said	said	said
she	she	she
would	would	would
break	break	break
up	up	up
banks	bank	bank
based	base	based
on	on	on
risk	risk	risk
not	not	not
size	size	size
and	and	and
frequently	frequent	frequently
focuses	focus	focus
on	on	on
the	the	the
risks	risk	risk
posed	pose	posed
by	by	by
non	non	non
-bank	-bank	-bank
institutions	institut	institution
Manafort	manafort	Manafort
listed	list	listed
the	the	the
Glass	glass	Glass
-Steagall	-steagal	-Steagall
