Token	Stem	Lemma
SANTIAGO	santiago	SANTIAGO
Reuters	reuter	Reuters
The	the	The
frontrunner	frontrunn	frontrunner
for	for	for
Chile	chile	Chile
s	s	s
presidency	presid	presidency
billionaire	billionair	billionaire
businessman	businessman	businessman
Sebastian	sebastian	Sebastian
Pinera	pinera	Pinera
faces	face	face
an	an	an
array	array	array
of	of	of
left	left	left
-wing	-wing	-wing
parties	parti	party
in	in	in
this	this	this
year	year	year
s	s	s
elections	elect	election
but	but	but
he	he	he
can	can	can
expect	expect	expect
help	help	help
from	from	from
one	one	one
quarter	quarter	quarter
low	low	low
turnout	turnout	turnout
Recent	recent	Recent
opinion	opinion	opinion
polls	poll	poll
give	give	give
Pinera	pinera	Pinera
a	a	a
conservative	conserv	conservative
former	former	former
president	presid	president
a	a	a
commanding	command	commanding
lead	lead	lead
over	over	over
his	his	his
seven	seven	seven
mostly	most	mostly
left	left	left
-of	-of	-of
-center	-center	-center
rivals	rival	rival
for	for	for
the	the	the
Nov	nov	Nov
19	19	19
first	first	first
round	round	round
but	but	but
predict	predict	predict
he	he	he
is	is	is
unlikely	unlik	unlikely
to	to	to
take	take	take
the	the	the
more	more	more
than	than	than
50	50	50
percent	percent	percent
needed	need	needed
to	to	to
avoid	avoid	avoid
a	a	a
run	run	run
-off	-off	-off
While	while	While
a	a	a
unified	unifi	unified
left	left	left
might	might	might
muster	muster	muster
the	the	the
votes	vote	vote
to	to	to
defeat	defeat	defeat
Pinera	pinera	Pinera
in	in	in
the	the	the
second	second	second
round	round	round
weak	weak	weak
turnout	turnout	turnout
fed	fed	fed
by	by	by
disenchantment	disenchant	disenchantment
with	with	with
politics	polit	politics
and	and	and
interparty	interparti	interparty
bickering	bicker	bickering
would	would	would
pave	pave	pave
the	the	the
way	way	way
for	for	for
a	a	a
Pinera	pinera	Pinera
win	win	win
It	it	It
s	s	s
likely	like	likely
that	that	that
many	mani	many
left	left	left
-wing	-wing	-wing
voters	voter	voter
are	are	are
not	not	not
going	go	going
to	to	to
vote	vote	vote
in	in	in
the	the	the
second	second	second
round	round	round
because	becaus	because
their	their	their
candidate	candid	candidate
will	will	will
have	have	have
been	been	been
eliminated	elimin	eliminated
and	and	and
with	with	with
this	this	this
drop	drop	drop
Pinera	pinera	Pinera
s	s	s
vote	vote	vote
share	share	share
catapults	catapult	catapult
said	said	said
analyst	analyst	analyst
Kenneth	kenneth	Kenneth
Bunker	bunker	Bunker
of	of	of
Tresquintos	tresquinto	Tresquintos
Pinera	pinera	Pinera
is	is	is
going	go	going
to	to	to
win	win	win
if	if	if
fewer	fewer	fewer
people	peopl	people
vote	vote	vote
Investors	investor	Investors
strongly	strong	strongly
favor	favor	favor
Pinera	pinera	Pinera
and	and	and
bet	bet	bet
he	he	he
would	would	would
better	better	better
manage	manag	manage
labor	labor	labor
and	and	and
education	educ	education
reforms	reform	reform
implemented	implement	implemented
by	by	by
current	current	current
center	center	center
-left	-left	-left
President	presid	President
Michelle	michell	Michelle
Bachelet	bachelet	Bachelet
in	in	in
power	power	power
since	sinc	since
2014	2014	2014
Chile	chile	Chile
South	south	South
America	america	America
s	s	s
most	most	most
developed	develop	developed
economy	economi	economy
is	is	is
one	one	one
of	of	of
the	the	the
few	few	few
countries	countri	country
in	in	in
the	the	the
region	region	region
that	that	that
does	doe	doe
not	not	not
have	have	have
mandatory	mandatori	mandatory
voting	vote	voting
Turnout	turnout	Turnout
in	in	in
the	the	the
elections	elect	election
following	follow	following
Chile	chile	Chile
s	s	s
transition	transit	transition
from	from	from
compulsory	compulsori	compulsory
to	to	to
voluntary	voluntari	voluntary
voting	vote	voting
in	in	in
2012	2012	2012
has	has	ha
dipped	dip	dipped
as	as	a
low	low	low
as	as	a
42	42	42
percent	percent	percent
near	near	near
the	the	the
bottom	bottom	bottom
of	of	of
developed	develop	developed
countries	countri	country
according	accord	according
to	to	to
statistics	statist	statistic
from	from	from
the	the	the
International	intern	International
Institute	institut	Institute
for	for	for
Democracy	democraci	Democracy
and	and	and
Electoral	elector	Electoral
Assistance	assist	Assistance
Many	mani	Many
Chileans	chilean	Chileans
are	are	are
disenchanted	disench	disenchanted
with	with	with
politics	polit	politics
following	follow	following
campaign	campaign	campaign
finance	financ	finance
scandals	scandal	scandal
that	that	that
have	have	have
tainted	taint	tainted
parties	parti	party
of	of	of
both	both	both
the	the	the
right	right	right
and	and	and
left	left	left
Unlike	unlik	Unlike
citizens	citizen	citizen
of	of	of
Brazil	brazil	Brazil
Peru	peru	Peru
and	and	and
Argentina	argentina	Argentina
they	they	they
have	have	have
the	the	the
right	right	right
to	to	to
abstain	abstain	abstain
without	without	without
repercussions	repercuss	repercussion
A	a	A
recent	recent	recent
CEP	cep	CEP
poll	poll	poll
conducted	conduct	conducted
in	in	in
September	septemb	September
and	and	and
October	octob	October
found	found	found
that	that	that
only	onli	only
43	43	43
percent	percent	percent
of	of	of
Chileans	chilean	Chileans
are	are	are
likely	like	likely
to	to	to
vote	vote	vote
in	in	in
the	the	the
coming	come	coming
election	elect	election
The	the	The
poll	poll	poll
showed	show	showed
Pinera	pinera	Pinera
would	would	would
beat	beat	beat
his	his	his
two	two	two
closest	closest	closest
contenders	contend	contender
the	the	the
center	center	center
-left	-left	-left
Alejandro	alejandro	Alejandro
Guillier	guillier	Guillier
and	and	and
leftist	leftist	leftist
Beatriz	beatriz	Beatriz
