Reuters	reuter	Reuters
-	-	-
Republicans	republican	Republicans
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
on	on	on
Thursday	thursday	Thursday
released	releas	released
details	detail	detail
of	of	of
a	a	a
429	429	429
-page	-page	-page
tax	tax	tax
bill	bill	bill
that	that	that
calls	call	call
for	for	for
slashing	slash	slashing
taxes	tax	tax
on	on	on
corporations	corpor	corporation
,	,	,
along	along	along
with	with	with
many	mani	many
other	other	other
changes	chang	change
affecting	affect	affecting
individuals	individu	individual
,	,	,
families	famili	family
and	and	and
businesses	busi	business
.	.	.

Based	base	Based
on	on	on
publicly	public	publicly
released	releas	released
documents	document	document
and	and	and
comments	comment	comment
from	from	from
Republican	republican	Republican
lawmakers	lawmak	lawmaker
,	,	,
here	here	here
are	are	are
the	the	the
bill	bill	bill
s	s	s
main	main	main
features	featur	feature
,	,	,
which	which	which
are	are	are
expected	expect	expected
to	to	to
change	chang	change
as	as	a
the	the	the
tax	tax	tax
debate	debat	debate
unfolds	unfold	unfolds
in	in	in
weeks	week	week
ahead	ahead	ahead
.	.	.

Permanently	perman	Permanently
reduces	reduc	reduces
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
corporate	corpor	corporate
income	incom	income
tax	tax	tax
rate	rate	rate
to	to	to
20	20	20
percent	percent	percent
from	from	from
a	a	a
current	current	current
statutory	statutori	statutory
rate	rate	rate
of	of	of
35	35	35
percent	percent	percent
,	,	,
a	a	a
change	chang	change
that	that	that
is	is	is
in	in	in
line	line	line
with	with	with
initial	initi	initial
Republican	republican	Republican
proposals	propos	proposal
.	.	.

Dramatically	dramat	Dramatically
reshapes	reshap	reshapes
the	the	the
tax	tax	tax
system	system	system
for	for	for
U	u	U
.	.	.
S	s	S
.	.	.
multinational	multin	multinational
corporations	corpor	corporation
.	.	.

Worldwide	worldwid	Worldwide
taxation	taxat	taxation
of	of	of
their	their	their
foreign	foreign	foreign
profits	profit	profit
would	would	would
end	end	end
.	.	.

A	a	A
territorial	territori	territorial
tax	tax	tax
system	system	system
exempting	exempt	exempting
those	those	those
foreign	foreign	foreign
profits	profit	profit
from	from	from
the	the	the
corporate	corpor	corporate
tax	tax	tax
would	would	would
be	be	be
imposed	impos	imposed
.	.	.

Gives	give	Gives
multinationals	multin	multinationals
a	a	a
tax	tax	tax
break	break	break
on	on	on
2	2	2
.	.	.
6	6	6
trillion	trillion	trillion
in	in	in
profits	profit	profit
they	they	they
have	have	have
stashed	stash	stashed
offshore	offshor	offshore
on	on	on
a	a	a
tax	tax	tax
-exempt	-exempt	-exempt
basis	basi	basis
.	.	.

The	the	The
measure	measur	measure
would	would	would
require	requir	require
those	those	those
profits	profit	profit
to	to	to
be	be	be
brought	brought	brought
into	into	into
the	the	the
United	unit	United
States	state	States
,	,	,
or	or	or
repatriated	repatri	repatriated
,	,	,
but	but	but
not	not	not
at	at	at
the	the	the
full	full	full
35	35	35
-percent	-percent	-percent
corporate	corpor	corporate
tax	tax	tax
rate	rate	rate
that	that	that
would	would	would
normally	normal	normally
be	be	be
due	due	due
.	.	.

Instead	instead	Instead
,	,	,
those	those	those
profits	profit	profit
would	would	would
be	be	be
taxed	tax	taxed
at	at	at
only	onli	only
12	12	12
percent	percent	percent
for	for	for
cash	cash	cash
assets	asset	asset
and	and	and
5	5	5
percent	percent	percent
for	for	for
illiquid	illiquid	illiquid
assets	asset	asset
.	.	.

Repatriation	repatri	Repatriation
tax	tax	tax
due	due	due
under	under	under
the	the	the
proposal	propos	proposal
would	would	would
be	be	be
payable	payabl	payable
over	over	over
eight	eight	eight
years	year	year
.	.	.

Imposes	impos	Imposes
a	a	a
new	new	new
10	10	10
-percent	-percent	-percent
minimum	minimum	minimum
tax	tax	tax
on	on	on
U	u	U
.	.	.
S	s	S
.	.	.
companies	compani	company
high	high	high
-profit	-profit	-profit
foreign	foreign	foreign
units	unit	unit
,	,	,
calculated	calcul	calculated
on	on	on
a	a	a
global	global	global
basis	basi	basis
,	,	,
to	to	to
discourage	discourag	discourage
shifting	shift	shifting
profits	profit	profit
abroad	abroad	abroad
.	.	.

Proposes	propos	Proposes
a	a	a
tax	tax	tax
on	on	on
foreign	foreign	foreign
companies	compani	company
operating	oper	operating
in	in	in
the	the	the
United	unit	United
States	state	States
of	of	of
up	up	up
to	to	to
20	20	20
percent	percent	percent
on	on	on
payments	payment	payment
made	made	made
abroad	abroad	abroad
from	from	from
U	u	U
.	.	.
S	s	S
.	.	.
operations	oper	operation
.	.	.

Companies	compani	Companies
could	could	could
lower	lower	lower
those	those	those
taxes	tax	tax
by	by	by
putting	put	putting
more	more	more
operations	oper	operation
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
tax	tax	tax
system	system	system
.	.	.

Repeals	repeal	Repeals
the	the	the
20	20	20
percent	percent	percent
corporate	corpor	corporate
alternative	altern	alternative
minimum	minimum	minimum
tax	tax	tax
.	.	.

PASS	pass	PASS
-THROUGH	-through	-THROUGH
BUSINESSES	busi	BUSINESSES
Caps	cap	Caps
the	the	the
maximum	maximum	maximum
tax	tax	tax
rate	rate	rate
on	on	on
small	small	small
businesses	busi	business
and	and	and
other	other	other
non	non	non
-corporate	-corpor	-corporate
enterprises	enterpris	enterprise
to	to	to
25	25	25
percent	percent	percent
,	,	,
down	down	down
from	from	from
the	the	the
present	present	present
maximum	maximum	maximum
rate	rate	rate
on	on	on
pass	pass	pas
-through	-through	-through
income	incom	income
of	of	of
39	39	39
.	.	.
6	6	6
percent	percent	percent
.	.	.

Sets	set	Sets
standards	standard	standard
for	for	for
distinguishing	distinguish	distinguishing
between	between	between
individual	individu	individual
wage	wage	wage
income	incom	income
and	and	and
actual	actual	actual
pass	pass	pas
-through	-through	-through
business	busi	business
income	incom	income
to	to	to
prevent	prevent	prevent
tax	tax	tax
-avoidance	-avoid	-avoidance
abuse	abus	abuse
of	of	of
the	the	the
new	new	new
,	,	,
lower	lower	lower
tax	tax	tax
level	level	level
.	.	.

Allows	allow	Allows
immediate	immedi	immediate
and	and	and
full	full	full
expensing	expens	expensing
of	of	of
capital	capit	capital
investments	invest	investment
by	by	by
businesses	busi	business
.	.	.

Allows	allow	Allows
businesses	busi	business
to	to	to
deduct	deduct	deduct
interest	interest	interest
costs	cost	cost
up	up	up
to	to	to
30	30	30
percent	percent	percent
of	of	of
taxable	taxabl	taxable
income	incom	income
.	.	.

Exempts	exempt	Exempts
from	from	from
this	this	this
rule	rule	rule
businesses	busi	business
with	with	with
average	averag	average
gross	gross	gross
receipts	receipt	receipt
of	of	of
25	25	25
million	million	million
or	or	or
less	less	le
.	.	.

Certain	certain	Certain
public	public	public
utilities	util	utility
and	and	and
real	real	real
property	properti	property
trades	trade	trade
are	are	are
also	also	also
exempted	exempt	exempted
.	.	.

Preserves	preserv	Preserves
the	the	the
research	research	research
and	and	and
development	develop	development
tax	tax	tax
credit	credit	credit
.	.	.

Phases	phase	Phases
out	out	out
tax	tax	tax
credits	credit	credit
for	for	for
solar	solar	solar
,	,	,
geothermal	geotherm	geothermal
and	and	and
wind	wind	wind
power	power	power
.	.	.

Consolidates	consolid	Consolidates
three	three	three
higher	higher	higher
education	educ	education
tax	tax	tax
credits	credit	credit
into	into	into
a	a	a
single	singl	single
credit	credit	credit
.	.	.

Ends	end	Ends
tax	tax	tax
-exempt	-exempt	-exempt
bonds	bond	bond
for	for	for
professional	profession	professional
sports	sport	sport
stadiums	stadium	stadium
.	.	.

Ends	end	Ends
deductions	deduct	deduction
for	for	for
employee	employe	employee
entertainment	entertain	entertainment
and	and	and
recreation	recreat	recreation
activities	activ	activity
,	,	,
as	as	a
well	well	well
as	as	a
other	other	other
fringe	fring	fringe
benefits	benefit	benefit
.	.	.

Consolidates	consolid	Consolidates
the	the	the
number	number	number
