Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
The	the	The
Trump	trump	Trump
administration	administr	administration
aims	aim	aim
to	to	to
be	be	be
forthright	forthright	forthright
with	with	with
Congressional	congression	Congressional
investigations	investig	investigation
into	into	into
Russian	russian	Russian
involvement	involv	involvement
with	with	with
the	the	the
2016	2016	2016
U	u	U
S	s	S
election	elect	election
a	a	a
White	white	White
House	hous	House
spokesman	spokesman	spokesman
said	said	said
on	on	on
Thursday	thursday	Thursday
Spokesman	spokesman	Spokesman
Sean	sean	Sean
Spicer	spicer	Spicer
also	also	also
declined	declin	declined
comment	comment	comment
on	on	on
a	a	a
New	new	New
York	york	York
Times	time	Times
report	report	report
that	that	that
said	said	said
two	two	two
White	white	White
House	hous	House
officials	offici	official
helped	help	helped
provide	provid	provide
intelligence	intellig	intelligence
reports	report	report
to	to	to
House	hous	House
of	of	of
Representatives	repres	Representatives
intelligence	intellig	intelligence
committee	committe	committee
chairman	chairman	chairman
Devin	devin	Devin
Nunes	nune	Nunes
a	a	a
Republican	republican	Republican
who	who	who
was	was	wa
on	on	on
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
transition	transit	transition
team	team	team
