Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
Banks	bank	Banks
credit	credit	credit
card	card	card
issuers	issuer	issuer
and	and	and
other	other	other
financial	financi	financial
companies	compani	company
will	will	will
be	be	be
able	abl	able
to	to	to
block	block	block
customers	custom	customer
from	from	from
banding	band	banding
together	togeth	together
to	to	to
sue	sue	sue
over	over	over
disputes	disput	dispute
after	after	after
the	the	the
U	u	U
S	s	S
Senate	senat	Senate
on	on	on
Tuesday	tuesday	Tuesday
narrowly	narrowli	narrowly
killed	kill	killed
a	a	a
rule	rule	rule
banning	ban	banning
the	the	the
firms	firm	firm
from	from	from
using	use	using
forced	forc	forced
arbitration	arbitr	arbitration
clauses	claus	clause
Republican	republican	Republican
Vice	vice	Vice
President	presid	President
Mike	mike	Mike
Pence	penc	Pence
appeared	appear	appeared
on	on	on
the	the	the
Senate	senat	Senate
floor	floor	floor
at	at	at
10	10	10
11	11	11
p	p	p
m	m	m
EDT	edt	EDT
0211	0211	0211
GMT	gmt	GMT
to	to	to
cast	cast	cast
the	the	the
tie	tie	tie
-breaking	-break	-breaking
vote	vote	vote
as	as	a
the	the	the
chamber	chamber	chamber
s	s	s
president	presid	president
and	and	and
approve	approv	approve
the	the	the
most	most	most
significant	signific	significant
roll	roll	roll
-back	-back	-back
of	of	of
Obama	obama	Obama
-era	-era	-era
financial	financi	financial
policy	polici	policy
since	sinc	since
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
took	took	took
office	offic	office
vowing	vow	vowing
to	to	to
loosen	loosen	loosen
the	the	the
leash	leash	leash
on	on	on
Wall	wall	Wall
Street	street	Street
The	the	The
final	final	final
count	count	count
was	was	wa
51	51	51
to	to	to
50	50	50
The	the	The
Republican	republican	Republican
-dominated	-domin	-dominated
House	hous	House
of	of	of
Representatives	repres	Representatives
has	has	ha
already	alreadi	already
passed	pass	passed
the	the	the
resolution	resolut	resolution
repealing	repeal	repealing
the	the	the
Consumer	consum	Consumer
Financial	financi	Financial
Protection	protect	Protection
Bureau	bureau	Bureau
CFPB	cfpb	CFPB
rule	rule	rule
released	releas	released
in	in	in
July	juli	July
The	the	The
resolution	resolut	resolution
also	also	also
bars	bar	bar
regulators	regul	regulator
from	from	from
instituting	institut	instituting
a	a	a
similar	similar	similar
ban	ban	ban
in	in	in
the	the	the
future	futur	future
After	after	After
a	a	a
signature	signatur	signature
from	from	from
Trump	trump	Trump
expected	expect	expected
soon	soon	soon
the	the	the
resolution	resolut	resolution
will	will	will
abruptly	abrupt	abruptly
end	end	end
a	a	a
years	year	year
-long	-long	-long
fight	fight	fight
that	that	that
has	has	ha
included	includ	included
multiple	multipl	multiple
federal	feder	federal
regulators	regul	regulator
consumer	consum	consumer
advocacy	advocaci	advocacy
groups	group	group
and	and	and
financial	financi	financial
lobbyists	lobbyist	lobbyist
CFPB	cfpb	CFPB
Director	director	Director
Richard	richard	Richard
Cordray	cordray	Cordray
a	a	a
Democrat	democrat	Democrat
appointed	appoint	appointed
by	by	by
former	former	former
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
rarely	rare	rarely
comments	comment	comment
on	on	on
congressional	congression	congressional
action	action	action
but	but	but
on	on	on
