Token	Stem	Lemma
BERLIN	berlin	BERLIN
Reuters	reuter	Reuters
For	for	For
weeks	week	week
Chancellor	chancellor	Chancellor
Angela	angela	Angela
Merkel	merkel	Merkel
endured	endur	endured
taunts	taunt	taunt
and	and	and
whistles	whistl	whistle
whenever	whenev	whenever
she	she	she
ventured	ventur	ventured
out	out	out
on	on	on
the	the	the
campaign	campaign	campaign
trail	trail	trail
in	in	in
her	her	her
home	home	home
region	region	region
of	of	of
eastern	eastern	eastern
Germany	germani	Germany
And	and	And
on	on	on
Sunday	sunday	Sunday
it	it	it
was	was	wa
voters	voter	voter
in	in	in
the	the	the
east	east	east
incensed	incens	incensed
by	by	by
her	her	her
decision	decis	decision
to	to	to
allow	allow	allow
hundreds	hundr	hundred
of	of	of
thousands	thousand	thousand
of	of	of
refugees	refuge	refugee
into	into	into
the	the	the
country	countri	country
that	that	that
helped	help	helped
send	send	send
her	her	her
conservatives	conserv	conservative
to	to	to
their	their	their
worst	worst	worst
result	result	result
since	sinc	since
1949	1949	1949
and	and	and
vaulted	vault	vaulted
a	a	a
far	far	far
-right	-right	-right
party	parti	party
into	into	into
the	the	the
German	german	German
parliament	parliament	parliament
Preliminary	preliminari	Preliminary
results	result	result
showed	show	showed
the	the	the
anti	anti	anti
-immigration	-immigr	-immigration
Alternative	altern	Alternative
for	for	for
Germany	germani	Germany
AfD	afd	AfD
winning	win	winning
22	22	22
9	9	9
percent	percent	percent
of	of	of
the	the	the
vote	vote	vote
in	in	in
the	the	the
former	former	former
communist	communist	communist
east	east	east
well	well	well
above	abov	above
their	their	their
national	nation	national
result	result	result
of	of	of
roughly	rough	roughly
13	13	13
percent	percent	percent
The	the	The
AfD	afd	AfD
performed	perform	performed
especially	especi	especially
well	well	well
with	with	with
east	east	east
German	german	German
men	men	men
26	26	26
percent	percent	percent
of	of	of
whom	whom	whom
backed	back	backed
the	the	the
party	parti	party
Merkel	merkel	Merkel
s	s	s
Christian	christian	Christian
Democrats	democrat	Democrats
CDU	cdu	CDU
scored	score	scored
27	27	27
6	6	6
percent	percent	percent
well	well	well
below	below	below
their	their	their
national	nation	national
result	result	result
of	of	of
nearly	near	nearly
33	33	33
percent	percent	percent
in	in	in
the	the	the
five	five	five
states	state	state
that	that	that
became	becam	became
part	part	part
of	of	of
a	a	a
reunified	reunifi	reunified
Germany	germani	Germany
in	in	in
1990	1990	1990
Merkel	merkel	Merkel
did	did	did
secure	secur	secure
a	a	a
fourth	fourth	fourth
term	term	term
on	on	on
Sunday	sunday	Sunday
but	but	but
she	she	she
limped	limp	limped
to	to	to
the	the	the
finish	finish	finish
line	line	line
and	and	and
must	must	must
now	now	now
cobble	cobbl	cobble
together	togeth	together
an	an	an
unwieldy	unwieldi	unwieldy
coalition	coalit	coalition
with	with	with
two	two	two
other	other	other
parties	parti	party
the	the	the
business	busi	business
friendly	friend	friendly
Free	free	Free
Democrats	democrat	Democrats
FDP	fdp	FDP
and	and	and
environmentalist	environmentalist	environmentalist
Greens	green	Greens
that	that	that
have	have	have
diametrically	diametr	diametrically
opposed	oppos	opposed
views	view	view
on	on	on
many	mani	many
of	of	of
the	the	the
big	big	big
issues	issu	issue
The	the	The
result	result	result
suggested	suggest	suggested
that	that	that
pollsters	pollster	pollster
may	may	may
have	have	have
underestimated	underestim	underestimated
the	the	the
lingering	linger	lingering
impact	impact	impact
of	of	of
the	the	the
refugee	refuge	refugee
crisis	crisi	crisis
in	in	in
the	the	the
election	elect	election
and	and	and
the	the	the
outsized	outsiz	outsized
influence	influenc	influence
it	it	it
would	would	would
have	have	have
in	in	in
the	the	the
east	east	east
where	where	where
voters	voter	voter
continue	continu	continue
to	to	to
behave	behav	behave
very	veri	very
differently	differ	differently
than	than	than
their	their	their
