JOHANNESBURG	johannesburg	JOHANNESBURG
Reuters	reuter	Reuters
-	-	-
A	a	A
group	group	group
of	of	of
36	36	36
Dutch	dutch	Dutch
tourists	tourist	tourist
were	were	were
flying	fli	flying
out	out	out
of	of	of
South	south	South
Africa	africa	Africa
on	on	on
Tuesday	tuesday	Tuesday
after	after	after
they	they	they
were	were	were
robbed	rob	robbed
at	at	at
gunpoint	gunpoint	gunpoint
on	on	on
Sunday	sunday	Sunday
in	in	in
a	a	a
brazen	brazen	brazen
heist	heist	heist
while	while	while
traveling	travel	traveling
from	from	from
Johannesburg	johannesburg	Johannesburg
s	s	s
main	main	main
international	intern	international
airport	airport	airport
to	to	to
their	their	their
hotel	hotel	hotel
,	,	,
officials	offici	official
said	said	said
.	.	.
The	the	The
incident	incid	incident
is	is	is
an	an	an
embarrassment	embarrass	embarrassment
for	for	for
South	south	South
Africa	africa	Africa
,	,	,
a	a	a
country	countri	country
keen	keen	keen
to	to	to
promote	promot	promote
itself	itself	itself
as	as	a
a	a	a
tourist	tourist	tourist
destination	destin	destination
but	but	but
scarred	scar	scarred
by	by	by
violent	violent	violent
crime	crime	crime
.	.	.
Tourism	tourism	Tourism
accounts	account	account
for	for	for
3	3	3
percent	percent	percent
of	of	of
GDP	gdp	GDP
and	and	and
is	is	is
seen	seen	seen
as	as	a
a	a	a
bright	bright	bright
spot	spot	spot
in	in	in
an	an	an
otherwise	otherwis	otherwise
moribund	moribund	moribund
economy	economi	economy
.	.	.
Journalists	journalist	Journalists
saw	saw	saw
the	the	the
group	group	group
pull	pull	pull
out	out	out
of	of	of
the	the	the
hotel	hotel	hotel
in	in	in
a	a	a
bus	bus	bus
under	under	under
police	polic	police
escort	escort	escort
after	after	after
they	they	they
met	met	met
with	with	with
South	south	South
Africa	africa	Africa
s	s	s
police	polic	police
minister	minist	minister
and	and	and
tourist	tourist	tourist
minister	minist	minister
as	as	a
well	well	well
the	the	the
ambassador	ambassador	ambassador
from	from	from
the	the	the
Netherlands	netherland	Netherlands
.	.	.
We	we	We
ll	ll	ll
bring	bring	bring
these	these	these
criminals	crimin	criminal
to	to	to
book	book	book
.	.	.
We	we	We
ll	ll	ll
find	find	find
them	them	them
,	,	,
Police	polic	Police
Minister	minist	Minister
Fikile	fikil	Fikile
Mbalula	mbalula	Mbalula
told	told	told
journalists	journalist	journalist
after	after	after
the	the	the
meeting	meet	meeting
.	.	.
The	the	The
bus	bus	bus
was	was	wa
stopped	stop	stopped
on	on	on
Sunday	sunday	Sunday
night	night	night
by	by	by
a	a	a
vehicle	vehicl	vehicle
with	with	with
police	polic	police
markings	mark	marking
and	and	and
one	one	one
man	man	man
in	in	in
police	polic	police
uniform	uniform	uniform
with	with	with
five	five	five
accomplices	accomplic	accomplice
in	in	in
civilian	civilian	civilian
clothing	cloth	clothing
robbed	rob	robbed
the	the	the
tourists	tourist	tourist
at	at	at
gunpoint	gunpoint	gunpoint
.	.	.
Nobody	nobodi	Nobody
was	was	wa
shot	shot	shot
but	but	but
two	two	two
people	peopl	people
were	were	were
injured	injur	injured
,	,	,
police	polic	police
said	said	said
.	.	.
Dutch	dutch	Dutch
ambassador	ambassador	ambassador
Marisa	marisa	Marisa
Gerards	gerard	Gerards
said	said	said
most	most	most
of	of	of
the	the	the
tourists	tourist	tourist
had	had	had
to	to	to
cut	cut	cut
their	their	their
visit	visit	visit
short	short	short
because	becaus	because
all	all	all
of	of	of
their	their	their
belongings	belong	belonging
were	were	were
taken	taken	taken
.	.	.
Ironically	iron	Ironically
,	,	,
she	she	she
said	said	said
many	mani	many
of	of	of
the	the	the
tourists	tourist	tourist
had	had	had
booked	book	booked
this	this	this
organized	organ	organized
trip	trip	trip
out	out	out
of	of	of
safety	safeti	safety
concerns	concern	concern
.	.	.
South	south	South
Africa	africa	Africa
entices	entic	entices
tourists	tourist	tourist
with	with	with
first	first	first
-rate	-rate	-rate
infrastructure	infrastructur	infrastructure
,	,	,
sunshine	sunshin	sunshine
,	,	,
beaches	beach	beach
,	,	,
wildlife	wildlif	wildlife
and	and	and
an	an	an
exchange	exchang	exchange
rate	rate	rate
that	that	that
makes	make	make
its	it	it
food	food	food
and	and	and
wine	wine	wine
cheap	cheap	cheap
by	by	by
global	global	global
standards	standard	standard
.	.	.
But	but	But
a	a	a
jobless	jobless	jobless
rate	rate	rate
of	of	of
over	over	over
25	25	25
percent	percent	percent
and	and	and
glaring	glare	glaring
income	incom	income
disparities	dispar	disparity
have	have	have
worsened	worsen	worsened
its	it	it
problems	problem	problem
with	with	with
violent	violent	violent
crime	crime	crime
.	.	.
The	the	The
murder	murder	murder
rate	rate	rate
is	is	is
34	34	34
per	per	per
100	100	100
,	,	,
000	000	000
people	peopl	people
,	,	,
according	accord	according
to	to	to
data	data	data
released	releas	released
by	by	by
police	polic	police
last	last	last
year	year	year
,	,	,
almost	almost	almost
seven	seven	seven
times	time	time
the	the	the
rate	rate	rate
in	in	in
the	the	the
United	unit	United
States	state	States
.	.	.
