Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
The	the	The
White	white	White
House	hous	House
said	said	said
on	on	on
Sunday	sunday	Sunday
that	that	that
U	u	U
S	s	S
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
was	was	wa
open	open	open
to	to	to
signing	sign	signing
legislation	legisl	legislation
toughening	toughen	toughening
sanctions	sanction	sanction
on	on	on
Russia	russia	Russia
after	after	after
Senate	senat	Senate
and	and	and
House	hous	House
leaders	leader	leader
reached	reach	reached
agreement	agreement	agreement
on	on	on
a	a	a
bill	bill	bill
late	late	late
last	last	last
week	week	week
Congressional	congression	Congressional
Democrats	democrat	Democrats
said	said	said
on	on	on
Saturday	saturday	Saturday
they	they	they
had	had	had
agreed	agre	agreed
with	with	with
Republicans	republican	Republicans
on	on	on
a	a	a
deal	deal	deal
allowing	allow	allowing
new	new	new
sanctions	sanction	sanction
targeting	target	targeting
Russia	russia	Russia
Iran	iran	Iran
and	and	and
North	north	North
Korea	korea	Korea
in	in	in
a	a	a
bill	bill	bill
that	that	that
would	would	would
limit	limit	limit
any	ani	any
potential	potenti	potential
effort	effort	effort
by	by	by
Trump	trump	Trump
to	to	to
try	tri	try
to	to	to
lift	lift	lift
sanctions	sanction	sanction
against	against	against
Moscow	moscow	Moscow
We	we	We
support	support	support
where	where	where
the	the	the
legislation	legisl	legislation
is	is	is
now	now	now
and	and	and
will	will	will
continue	continu	continue
working	work	working
with	with	with
the	the	the
House	hous	House
and	and	and
Senate	senat	Senate
to	to	to
put	put	put
those	those	those
tough	tough	tough
sanctions	sanction	sanction
in	in	in
place	place	place
on	on	on
Russia	russia	Russia
until	until	until
the	the	the
situation	situat	situation
in	in	in
Ukraine	ukrain	Ukraine
is	is	is
fully	fulli	fully
resolved	resolv	resolved
and	and	and
it	it	it
certainly	certain	certainly
isn	isn	isn
t	t	t
right	right	right
now	now	now
White	white	White
House	hous	House
Press	press	Press
Secretary	secretari	Secretary
Sarah	sarah	Sarah
Sanders	sander	Sanders
told	told	told
ABC	abc	ABC
s	s	s
This	this	This
Week	week	Week
with	with	with
George	georg	George
Stephanopoulos	stephanopoulo	Stephanopoulos
program	program	program
A	a	A
White	white	White
House	hous	House
official	offici	official
said	said	said
the	the	the
administration	administr	administration
s	s	s
view	view	view
of	of	of
the	the	the
legislation	legisl	legislation
evolved	evolv	evolved
after	after	after
changes	chang	change
were	were	were
made	made	made
including	includ	including
the	the	the
addition	addit	addition
of	of	of
sanctions	sanction	sanction
on	on	on
North	north	North
Korea	korea	Korea
The	the	The
official	offici	official
said	said	said
the	the	the
administration	administr	administration
supports	support	support
the	the	the
direction	direct	direction
the	the	the
bill	bill	bill
is	is	is
headed	head	headed
but	but	but
won	won	won
t	t	t
weigh	weigh	weigh
in	in	in
conclusively	conclus	conclusively
until	until	until
there	there	there
is	is	is
a	a	a
final	final	final
piece	piec	piece
of	of	of
legislation	legisl	legislation
and	and	and
no	no	no
more	more	more
changes	chang	change
are	are	are
being	be	being
made	made	made
Anthony	anthoni	Anthony
Scaramucci	scaramucci	Scaramucci
Trump	trump	Trump
s	s	s
new	new	new
communications	communic	communication
director	director	director
said	said	said
