BEIRUT	beirut	BEIRUT
Reuters	reuter	Reuters
-	-	-
Iran	iran	Iran
s	s	s
Supreme	suprem	Supreme
Court	court	Court
has	has	ha
upheld	upheld	upheld
a	a	a
death	death	death
sentence	sentenc	sentence
against	against	against
an	an	an
Iranian	iranian	Iranian
academic	academ	academic
with	with	with
Swedish	swedish	Swedish
residency	resid	residency
convicted	convict	convicted
of	of	of
espionage	espionag	espionage
,	,	,
Amnesty	amnesti	Amnesty
International	intern	International
and	and	and
his	his	his
family	famili	family
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
.	.	.
Ahmadreza	ahmadreza	Ahmadreza
Djalali	djalali	Djalali
,	,	,
a	a	a
doctor	doctor	doctor
and	and	and
lecturer	lectur	lecturer
at	at	at
the	the	the
Karolinska	karolinska	Karolinska
Institute	institut	Institute
,	,	,
a	a	a
Stockholm	stockholm	Stockholm
medical	medic	medical
university	univers	university
,	,	,
was	was	wa
accused	accus	accused
of	of	of
providing	provid	providing
information	inform	information
to	to	to
Israel	israel	Israel
to	to	to
help	help	help
it	it	it
assassinate	assassin	assassinate
several	sever	several
senior	senior	senior
nuclear	nuclear	nuclear
scientists	scientist	scientist
.	.	.
Djalali	djalali	Djalali
was	was	wa
arrested	arrest	arrested
in	in	in
Iran	iran	Iran
in	in	in
April	april	April
2016	2016	2016
and	and	and
later	later	later
convicted	convict	convicted
of	of	of
espionage	espionag	espionage
.	.	.
He	he	He
denied	deni	denied
the	the	the
charges	charg	charge
,	,	,
Amnesty	amnesti	Amnesty
said	said	said
.	.	.
At	at	At
least	least	least
four	four	four
scientists	scientist	scientist
were	were	were
killed	kill	killed
between	between	between
2010	2010	2010
and	and	and
2012	2012	2012
in	in	in
what	what	what
Tehran	tehran	Tehran
said	said	said
was	was	wa
a	a	a
program	program	program
of	of	of
assassinations	assassin	assassination
meant	meant	meant
to	to	to
sabotage	sabotag	sabotage
its	it	it
efforts	effort	effort
to	to	to
develop	develop	develop
nuclear	nuclear	nuclear
energy	energi	energy
.	.	.
Western	western	Western
powers	power	power
and	and	and
Israel	israel	Israel
said	said	said
Iran	iran	Iran
aimed	aim	aimed
to	to	to
build	build	build
a	a	a
nuclear	nuclear	nuclear
bomb	bomb	bomb
.	.	.
Tehran	tehran	Tehran
denied	deni	denied
this	this	this
.	.	.
The	the	The
Islamic	islam	Islamic
Republic	republ	Republic
hanged	hang	hanged
a	a	a
man	man	man
in	in	in
2012	2012	2012
over	over	over
the	the	the
killings	kill	killing
,	,	,
saying	say	saying
he	he	he
had	had	had
links	link	link
to	to	to
Israel	israel	Israel
.	.	.
Djalali	djalali	Djalali
s	s	s
lawyers	lawyer	lawyer
were	were	were
told	told	told
on	on	on
Saturday	saturday	Saturday
that	that	that
the	the	the
Supreme	suprem	Supreme
Court	court	Court
had	had	had
considered	consid	considered
his	his	his
case	case	case
and	and	and
upheld	upheld	upheld
his	his	his
Oct	oct	Oct
.	.	.
24	24	24
sentence	sentenc	sentence
in	in	in
a	a	a
secret	secret	secret
process	process	process
without	without	without
allowing	allow	allowing
them	them	them
to	to	to
file	file	file
defense	defens	defense
submissions	submiss	submission
,	,	,
London	london	London
-based	-base	-based
Amnesty	amnesti	Amnesty
said	said	said
.	.	.
This	this	This
is	is	is
not	not	not
only	onli	only
a	a	a
shocking	shock	shocking
assault	assault	assault
on	on	on
the	the	the
right	right	right
to	to	to
a	a	a
fair	fair	fair
trial	trial	trial
but	but	but
is	is	is
also	also	also
in	in	in
utter	utter	utter
disregard	disregard	disregard
for	for	for
Ahmadreza	ahmadreza	Ahmadreza
Djalali	djalali	Djalali
s	s	s
right	right	right
to	to	to
life	life	life
,	,	,
Magdalena	magdalena	Magdalena
Mughrabi	mughrabi	Mughrabi
,	,	,
Amnesty	amnesti	Amnesty
s	s	s
deputy	deputi	deputy
director	director	director
for	for	for
the	the	the
Middle	middl	Middle
East	east	East
and	and	and
North	north	North
Africa	africa	Africa
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
Vida	vida	Vida
Mehrannia	mehrannia	Mehrannia
,	,	,
Djalali	djalali	Djalali
s	s	s
wife	wife	wife
,	,	,
said	said	said
the	the	the
whole	whole	whole
family	famili	family
were	were	were
in	in	in
shock	shock	shock
at	at	at
the	the	the
decision	decis	decision
and	and	and
that	that	that
they	they	they
had	had	had
informed	inform	informed
the	the	the
Swedish	swedish	Swedish
government	govern	government
about	about	about
the	the	the
latest	latest	latest
development	develop	development
in	in	in
the	the	the
case	case	case
.	.	.
The	the	The
judicial	judici	judicial
process	process	process
was	was	wa
not	not	not
fair	fair	fair
and	and	and
legal	legal	legal
from	from	from
the	the	the
beginning	begin	beginning
.	.	.
None	none	None
of	of	of
the	the	the
court	court	court
sessions	session	session
was	was	wa
held	held	held
in	in	in
public	public	public
and	and	and
the	the	the
interrogators	interrog	interrogator
imposed	impos	imposed
their	their	their
decision	decis	decision
on	on	on
the	the	the
judges	judg	judge
,	,	,
she	she	she
told	told	told
Reuters	reuter	Reuters
by	by	by
telephone	telephon	telephone
from	from	from
Stockholm	stockholm	Stockholm
.	.	.
The	the	The
Iranian	iranian	Iranian
judiciary	judiciari	judiciary
could	could	could
not	not	not
be	be	be
reached	reach	reached
for	for	for
comment	comment	comment
.	.	.
Amnesty	amnesti	Amnesty
said	said	said
in	in	in
October	octob	October
that	that	that
the	the	the
court	court	court
verdict	verdict	verdict
against	against	against
Djalali	djalali	Djalali
stated	state	stated
he	he	he
had	had	had
worked	work	worked
with	with	with
the	the	the
Israeli	isra	Israeli
government	govern	government
which	which	which
then	then	then
helped	help	helped
him	him	him
obtain	obtain	obtain
a	a	a
Swedish	swedish	Swedish
residency	resid	residency
permit	permit	permit
.	.	.
Djalali	djalali	Djalali
was	was	wa
on	on	on
a	a	a
business	busi	business
trip	trip	trip
to	to	to
Iran	iran	Iran
when	when	when
he	he	he
was	was	wa
arrested	arrest	arrested
and	and	and
sent	sent	sent
to	to	to
Evin	evin	Evin
prison	prison	prison
.	.	.
He	he	He
was	was	wa
held	held	held
in	in	in
solitary	solitari	solitary
confinement	confin	confinement
for	for	for
three	three	three
months	month	month
of	of	of
his	his	his
detention	detent	detention
and	and	and
tortured	tortur	tortured
,	,	,
Amnesty	amnesti	Amnesty
said	said	said
.	.	.
It	it	It
said	said	said
Djalali	djalali	Djalali
wrote	wrote	wrote
a	a	a
letter	letter	letter
inside	insid	inside
Evin	evin	Evin
last	last	last
August	august	August
stating	state	stating
he	he	he
was	was	wa
being	be	being
held	held	held
for	for	for
refusing	refus	refusing
to	to	to
spy	spi	spy
for	for	for
Iran	iran	Iran
.	.	.
Sweden	sweden	Sweden
condemned	condemn	condemned
the	the	the
sentence	sentenc	sentence
in	in	in
October	octob	October
and	and	and
said	said	said
it	it	it
had	had	had
raised	rais	raised
the	the	the
matter	matter	matter
with	with	with
Iranian	iranian	Iranian
envoys	envoy	envoy
in	in	in
Stockholm	stockholm	Stockholm
and	and	and
Tehran	tehran	Tehran
.	.	.
Seventy	seventi	Seventy
-five	-five	-five
Nobel	nobel	Nobel
prize	prize	prize
laureates	laureat	laureate
petitioned	petit	petitioned
Iranian	iranian	Iranian
authorities	author	authority
last	last	last
month	month	month
to	to	to
release	releas	release
Djalali	djalali	Djalali
so	so	so
he	he	he
could	could	could
continue	continu	continue
his	his	his
scholarly	scholar	scholarly
work	work	work
for	for	for
the	the	the
benefit	benefit	benefit
of	of	of
mankind	mankind	mankind
.	.	.
They	they	They
said	said	said
Djalali	djalali	Djalali
has	has	ha
suggested	suggest	suggested
it	it	it
was	was	wa
his	his	his
refusal	refus	refusal
to	to	to
work	work	work
for	for	for
Iranian	iranian	Iranian
intelligence	intellig	intelligence
services	servic	service
that	that	that
led	led	led
to	to	to
this	this	this
unfair	unfair	unfair
,	,	,
flawed	flaw	flawed
trial	trial	trial
.	.	.
The	the	The
United	unit	United
Nations	nation	Nations
and	and	and
international	intern	international
human	human	human
rights	right	right
organizations	organ	organization
regularly	regular	regularly
list	list	list
Iran	iran	Iran
as	as	a
a	a	a
country	countri	country
with	with	with
one	one	one
of	of	of
the	the	the
world	world	world
s	s	s
highest	highest	highest
execution	execut	execution
rates	rate	rate
.	.	.
Rights	right	Rights
groups	group	group
have	have	have
criticized	critic	criticized
Iran	iran	Iran
for	for	for
its	it	it
regular	regular	regular
resort	resort	resort
to	to	to
capital	capit	capital
punishment	punish	punishment
.	.	.
