BERLIN	berlin	BERLIN
Reuters	reuter	Reuters
-	-	-
Germany	germani	Germany
s	s	s
Social	social	Social
Democrats	democrat	Democrats
agreed	agre	agreed
on	on	on
Friday	friday	Friday
,	,	,
under	under	under
intense	intens	intense
pressure	pressur	pressure
,	,	,
to	to	to
hold	hold	hold
talks	talk	talk
with	with	with
Chancellor	chancellor	Chancellor
Angela	angela	Angela
Merkel	merkel	Merkel
on	on	on
renewing	renew	renewing
their	their	their
outgoing	outgo	outgoing
coalition	coalit	coalition
government	govern	government
,	,	,
but	but	but
pledged	pledg	pledged
that	that	that
party	parti	party
members	member	member
would	would	would
have	have	have
the	the	the
final	final	final
say	say	say
on	on	on
any	ani	any
deal	deal	deal
.	.	.
The	the	The
about	about	about
-turn	-turn	-turn
by	by	by
the	the	the
center	center	center
-left	-left	-left
SPD	spd	SPD
,	,	,
which	which	which
had	had	had
said	said	said
it	it	it
would	would	would
go	go	go
into	into	into
opposition	opposit	opposition
after	after	after
suffering	suffer	suffering
its	it	it
worst	worst	worst
result	result	result
in	in	in
70	70	70
years	year	year
in	in	in
September	septemb	September
s	s	s
election	elect	election
,	,	,
could	could	could
help	help	help
avert	avert	avert
a	a	a
disruptive	disrupt	disruptive
repeat	repeat	repeat
vote	vote	vote
in	in	in
Europe	europ	Europe
s	s	s
economic	econom	economic
and	and	and
political	polit	political
powerhouse	powerhous	powerhouse
.	.	.
SPD	spd	SPD
leader	leader	leader
Martin	martin	Martin
Schulz	schulz	Schulz
told	told	told
a	a	a
news	news	news
conference	confer	conference
the	the	the
party	parti	party
leadership	leadership	leadership
had	had	had
reached	reach	reached
the	the	the
decision	decis	decision
out	out	out
of	of	of
a	a	a
sense	sens	sense
of	of	of
responsibility	respons	responsibility
to	to	to
Germany	germani	Germany
and	and	and
Europe	europ	Europe
after	after	after
Merkel	merkel	Merkel
s	s	s
attempt	attempt	attempt
to	to	to
form	form	form
a	a	a
government	govern	government
with	with	with
the	the	the
pro	pro	pro
-business	-busi	-business
Free	free	Free
Democrats	democrat	Democrats
and	and	and
environmental	environment	environmental
Greens	green	Greens
smaller	smaller	smaller
parties	parti	party
collapsed	collaps	collapsed
on	on	on
Sunday	sunday	Sunday
.	.	.
There	there	There
is	is	is
nothing	noth	nothing
automatic	automat	automatic
about	about	about
the	the	the
direction	direct	direction
we	we	we
are	are	are
moving	move	moving
in	in	in
,	,	,
Schulz	schulz	Schulz
said	said	said
.	.	.
If	if	If
a	a	a
discussion	discuss	discussion
results	result	result
in	in	in
us	us	u
deciding	decid	deciding
to	to	to
participate	particip	participate
,	,	,
in	in	in
any	ani	any
form	form	form
whatsoever	whatsoev	whatsoever
,	,	,
in	in	in
the	the	the
formation	format	formation
of	of	of
a	a	a
government	govern	government
,	,	,
we	we	we
will	will	will
put	put	put
it	it	it
to	to	to
a	a	a
vote	vote	vote
of	of	of
party	parti	party
members	member	member
.	.	.
Schulz	schulz	Schulz
told	told	told
300	300	300
members	member	member
of	of	of
the	the	the
party	parti	party
s	s	s
youth	youth	youth
wing	wing	wing
-	-	-
who	who	who
rejected	reject	rejected
another	anoth	another
grand	grand	grand
coalition	coalit	coalition
at	at	at
a	a	a
conference	confer	conference
in	in	in
Saarbruecken	saarbruecken	Saarbruecken
-	-	-
that	that	that
nothing	noth	nothing
had	had	had
been	been	been
decided	decid	decided
.	.	.
But	but	But
he	he	he
suggested	suggest	suggested
that	that	that
governing	govern	governing
could	could	could
offer	offer	offer
better	better	better
chances	chanc	chance
to	to	to
achieve	achiev	achieve
his	his	his
primary	primari	primary
goal	goal	goal
of	of	of
improving	improv	improving
the	the	the
lives	live	life
of	of	of
people	peopl	people
in	in	in
Germany	germani	Germany
and	and	and
around	around	around
the	the	the
world	world	world
.	.	.
From	from	From
which	which	which
position	posit	position
is	is	is
that	that	that
best	best	best
possible	possibl	possible
?	?	?
What	what	What
is	is	is
more	more	more
important	import	important
?	?	?
The	the	The
radiance	radianc	radiance
of	of	of
our	our	our
decisions	decis	decision
,	,	,
or	or	or
the	the	the
improvement	improv	improvement
of	of	of
the	the	the
everyday	everyday	everyday
lives	live	life
of	of	of
people	peopl	people
?	?	?
Schulz	schulz	Schulz
told	told	told
the	the	the
group	group	group
.	.	.
He	he	He
said	said	said
he	he	he
noted	note	noted
the	the	the
group	group	group
s	s	s
position	posit	position
and	and	and
thanked	thank	thanked
them	them	them
for	for	for
their	their	their
support	support	support
in	in	in
the	the	the
September	septemb	September
election	elect	election
.	.	.
But	but	But
he	he	he
said	said	said
he	he	he
expected	expect	expected
their	their	their
loyalty	loyalti	loyalty
and	and	and
constructive	construct	constructive
cooperation	cooper	cooperation
with	with	with
whatever	whatev	whatever
path	path	path
was	was	wa
ultimately	ultim	ultimately
decided	decid	decided
by	by	by
the	the	the
party	parti	party
s	s	s
leadership	leadership	leadership
.	.	.
Backing	back	Backing
for	for	for
a	a	a
new	new	new
government	govern	government
could	could	could
mean	mean	mean
forming	form	forming
a	a	a
coalition	coalit	coalition
,	,	,
agreeing	agre	agreeing
not	not	not
to	to	to
obstruct	obstruct	obstruct
a	a	a
Merkel	merkel	Merkel
-led	-led	-led
minority	minor	minority
government	govern	government
,	,	,
or	or	or
other	other	other
options	option	option
yet	yet	yet
to	to	to
be	be	be
explored	explor	explored
,	,	,
SPD	spd	SPD
deputy	deputi	deputy
leader	leader	leader
Ralf	ralf	Ralf
Stegner	stegner	Stegner
told	told	told
broadcaster	broadcast	broadcaster
ZDF	zdf	ZDF
.	.	.
Rainer	rainer	Rainer
Haseloff	haseloff	Haseloff
,	,	,
the	the	the
premier	premier	premier
of	of	of
the	the	the
eastern	eastern	eastern
state	state	state
of	of	of
Saxony	saxoni	Saxony
-Anhalt	-anhalt	-Anhalt
and	and	and
a	a	a
member	member	member
of	of	of
Merkel	merkel	Merkel
s	s	s
center	center	center
-right	-right	-right
Christian	christian	Christian
Democrats	democrat	Democrats
CDU	cdu	CDU
,	,	,
told	told	told
Reuters	reuter	Reuters
I	i	I
think	think	think
opinion	opinion	opinion
is	is	is
moving	move	moving
in	in	in
the	the	the
direction	direct	direction
of	of	of
there	there	there
being	be	being
a	a	a
grand	grand	grand
coalition	coalit	coalition
.	.	.
He	he	He
said	said	said
conservatives	conserv	conservative
would	would	would
look	look	look
at	at	at
the	the	the
SPD	spd	SPD
s	s	s
proposals	propos	proposal
,	,	,
but	but	but
the	the	the
bloc	bloc	bloc
would	would	would
not	not	not
agree	agre	agree
to	to	to
any	ani	any
move	move	move
to	to	to
replace	replac	replace
Merkel	merkel	Merkel
.	.	.
Juergin	juergin	Juergin
Trittin	trittin	Trittin
,	,	,
a	a	a
senior	senior	senior
Greens	green	Greens
member	member	member
,	,	,
told	told	told
Germany	germani	Germany
s	s	s
RND	rnd	RND
newspaper	newspap	newspaper
group	group	group
it	it	it
was	was	wa
a	a	a
question	question	question
of	of	of
when	when	when
,	,	,
not	not	not
if	if	if
the	the	the
SPD	spd	SPD
would	would	would
agree	agre	agree
to	to	to
discuss	discuss	discus
another	anoth	another
coalition	coalit	coalition
with	with	with
conservatives	conserv	conservative
.	.	.
Stegner	stegner	Stegner
,	,	,
who	who	who
is	is	is
skeptical	skeptic	skeptical
about	about	about
another	anoth	another
grand	grand	grand
coalition	coalit	coalition
,	,	,
told	told	told
broadcaster	broadcast	broadcaster
ZDF	zdf	ZDF
the	the	the
SPD	spd	SPD
would	would	would
extract	extract	extract
a	a	a
price	price	price
for	for	for
any	ani	any
deal	deal	deal
.	.	.
The	the	The
SPD	spd	SPD
won	won	won
t	t	t
go	go	go
cheaply	cheapli	cheaply
,	,	,
he	he	he
said	said	said
,	,	,
without	without	without
elaborating	elabor	elaborating
.	.	.
Merkel	merkel	Merkel
spoke	spoke	spoke
with	with	with
reporters	report	reporter
after	after	after
an	an	an
event	event	event
in	in	in
Brussels	brussel	Brussels
,	,	,
but	but	but
declined	declin	declined
to	to	to
answer	answer	answer
any	ani	any
questions	question	question
.	.	.
A	a	A
poll	poll	poll
conducted	conduct	conducted
on	on	on
Monday	monday	Monday
,	,	,
before	befor	before
the	the	the
latest	latest	latest
SPD	spd	SPD
comments	comment	comment
,	,	,
showed	show	showed
half	half	half
of	of	of
Germans	german	Germans
supported	support	supported
the	the	the
SPD	spd	SPD
s	s	s
initial	initi	initial
rejection	reject	rejection
of	of	of
a	a	a
new	new	new
grand	grand	grand
coalition	coalit	coalition
,	,	,
while	while	while
44	44	44
percent	percent	percent
would	would	would
support	support	support
renewing	renew	renewing
the	the	the
coalition	coalit	coalition
government	govern	government
that	that	that
has	has	ha
ruled	rule	ruled
for	for	for
the	the	the
past	past	past
four	four	four
years	year	year
.	.	.
Six	six	Six
out	out	out
of	of	of
10	10	10
Germans	german	Germans
would	would	would
support	support	support
a	a	a
new	new	new
election	elect	election
,	,	,
the	the	the
poll	poll	poll
by	by	by
infratest	infratest	infratest
dimap	dimap	dimap
for	for	for
broadcaster	broadcast	broadcaster
ARD	ard	ARD
showed	show	showed
.	.	.
Over	over	Over
her	her	her
12	12	12
years	year	year
in	in	in
power	power	power
,	,	,
Merkel	merkel	Merkel
has	has	ha
embraced	embrac	embraced
a	a	a
succession	success	succession
of	of	of
coalition	coalit	coalition
partners	partner	partner
who	who	who
then	then	then
went	went	went
on	on	on
to	to	to
suffer	suffer	suffer
painful	pain	painful
electoral	elector	electoral
defeats	defeat	defeat
.	.	.
A	a	A
cartoon	cartoon	cartoon
published	publish	published
by	by	by
Cicero	cicero	Cicero
magazine	magazin	magazine
on	on	on
Friday	friday	Friday
depicted	depict	depicted
the	the	the
SPD	spd	SPD
as	as	a
a	a	a
mouse	mous	mouse
being	be	being
enticed	entic	enticed
out	out	out
of	of	of
its	it	it
hole	hole	hole
by	by	by
a	a	a
waiting	wait	waiting
feline	felin	feline
Merkel	merkel	Merkel
.	.	.
German	german	German
President	presid	President
Frank	frank	Frank
-Walter	-walter	-Walter
Steinmeier	steinmeier	Steinmeier
will	will	will
host	host	host
a	a	a
meeting	meet	meeting
with	with	with
Schulz	schulz	Schulz
,	,	,
Merkel	merkel	Merkel
and	and	and
Horst	horst	Horst
Seehofer	seehof	Seehofer
,	,	,
leader	leader	leader
of	of	of
the	the	the
CDU	cdu	CDU
s	s	s
arch	arch	arch
-conservative	-conserv	-conservative
Bavarian	bavarian	Bavarian
sister	sister	sister
party	parti	party
,	,	,
next	next	next
Thursday	thursday	Thursday
.	.	.
Steinmeier	steinmeier	Steinmeier
,	,	,
a	a	a
former	former	former
SPD	spd	SPD
foreign	foreign	foreign
minister	minist	minister
,	,	,
has	has	ha
urged	urg	urged
his	his	his
former	former	former
party	parti	party
to	to	to
reverse	revers	reverse
its	it	it
pledge	pledg	pledge
to	to	to
go	go	go
into	into	into
opposition	opposit	opposition
,	,	,
having	have	having
made	made	made
clear	clear	clear
that	that	that
he	he	he
saw	saw	saw
fresh	fresh	fresh
elections	elect	election
as	as	a
a	a	a
last	last	last
resort	resort	resort
.	.	.
The	the	The
crisis	crisi	crisis
has	has	ha
arisen	arisen	arisen
because	becaus	because
Merkel	merkel	Merkel
s	s	s
conservatives	conserv	conservative
also	also	also
lost	lost	lost
votes	vote	vote
in	in	in
September	septemb	September
as	as	a
the	the	the
anti	anti	anti
-immigrant	-immigr	-immigrant
Alternative	altern	Alternative
for	for	for
Germany	germani	Germany
surged	surg	surged
into	into	into
parliament	parliament	parliament
.	.	.
With	with	With
the	the	the
SPD	spd	SPD
licking	lick	licking
its	it	it
wounds	wound	wound
,	,	,
an	an	an
unlikely	unlik	unlikely
-looking	-look	-looking
three	three	three
-way	-way	-way
coalition	coalit	coalition
with	with	with
smaller	smaller	smaller
parties	parti	party
had	had	had
appeared	appear	appeared
the	the	the
only	onli	only
option	option	option
for	for	for
the	the	the
weakened	weaken	weakened
chancellor	chancellor	chancellor
.	.	.
