BERLIN	berlin	BERLIN
Reuters	reuter	Reuters
-	-	-
German	german	German
police	polic	police
detained	detain	detained
a	a	a
29	29	29
-year-old	-year-old	-year-old
man	man	man
suspected	suspect	suspected
of	of	of
trading	trade	trading
narcotic	narcot	narcotic
drugs	drug	drug
internationally	intern	internationally
over	over	over
the	the	the
internet	internet	internet
through	through	through
anonymous	anonym	anonymous
websites	websit	website
and	and	and
sending	send	sending
them	them	them
by	by	by
mail	mail	mail
to	to	to
customers	custom	customer
in	in	in
Germany	germani	Germany
,	,	,
police	polic	police
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
.	.	.

In	in	In
cooperation	cooper	cooperation
with	with	with
Dutch	dutch	Dutch
authorities	author	authority
,	,	,
police	polic	police
seized	seiz	seized
400	400	400
,	,	,
000	000	000
euros	euro	euro
470	470	470
,	,	,
840	840	840
and	and	and
75	75	75
kg	kg	kg
165	165	165
lb	lb	lb
of	of	of
ecstasy	ecstasi	ecstasy
,	,	,
marijuana	marijuana	marijuana
,	,	,
cocaine	cocain	cocaine
,	,	,
amphetamine	amphetamin	amphetamine
and	and	and
heroin	heroin	heroin
at	at	at
the	the	the
apartments	apart	apartment
of	of	of
the	the	the
suspect	suspect	suspect
and	and	and
at	at	at
his	his	his
mother	mother	mother
in	in	in
the	the	the
Netherlands	netherland	Netherlands
.	.	.

The	the	The
dealer	dealer	dealer
and	and	and
his	his	his
partners	partner	partner
,	,	,
using	use	using
the	the	the
pseudonyms	pseudonym	pseudonym
Mr	mr	Mr
.	.	.
Drug	drug	Drug
Commander	command	Commander
and	and	and
Drugs	drug	Drugs
Squad	squad	Squad
,	,	,
were	were	were
receiving	receiv	receiving
orders	order	order
mostly	most	mostly
from	from	from
German	german	German
customers	custom	customer
on	on	on
black	black	black
market	market	market
websites	websit	website
such	such	such
as	as	a
Hansa	hansa	Hansa
Market	market	Market
and	and	and
Dream	dream	Dream
Market	market	Market
,	,	,
federal	feder	federal
criminal	crimin	criminal
police	polic	police
said	said	said
.	.	.

The	the	The
man	man	man
,	,	,
who	who	who
was	was	wa
not	not	not
identified	identifi	identified
,	,	,
was	was	wa
arrested	arrest	arrested
on	on	on
Nov	nov	Nov
.	.	.

9	9	9
while	while	while
entering	enter	entering
Germany	germani	Germany
to	to	to
mail	mail	mail
34	34	34
shipments	shipment	shipment
of	of	of
drugs	drug	drug
.	.	.

A	a	A
day	day	day
earlier	earlier	earlier
,	,	,
in	in	in
Ingolstadt	ingolstadt	Ingolstadt
in	in	in
Bavaria	bavaria	Bavaria
,	,	,
police	polic	police
had	had	had
arrested	arrest	arrested
a	a	a
man	man	man
who	who	who
had	had	had
ordered	order	ordered
marijuana	marijuana	marijuana
and	and	and
amphetamines	amphetamin	amphetamine
.	.	.

Dutch	dutch	Dutch
authorities	author	authority
are	are	are
still	still	still
looking	look	looking
for	for	for
other	other	other
gang	gang	gang
members	member	member
.	.	.

Police	polic	Police
said	said	said
online	onlin	online
drug	drug	drug
shops	shop	shop
are	are	are
boosting	boost	boosting
drug	drug	drug
consumption	consumpt	consumption
and	and	and
trafficking	traffick	trafficking
,	,	,
requiring	requir	requiring
a	a	a
shift	shift	shift
in	in	in
approach	approach	approach
by	by	by
German	german	German
authorities	author	authority
.	.	.

The	the	The
supposedly	suppos	supposedly
anonymous	anonym	anonymous
ordering	order	ordering
on	on	on
the	the	the
Internet	internet	Internet
motivates	motiv	motivates
more	more	more
young	young	young
people	peopl	people
to	to	to
buy	buy	buy
,	,	,
consume	consum	consume
or	or	or
even	even	even
sell	sell	sell
drugs	drug	drug
for	for	for
profit	profit	profit
,	,	,
said	said	said
federal	feder	federal
criminal	crimin	criminal
police	polic	police
in	in	in
a	a	a
statement	statement	statement
.	.	.

Police	polic	Police
said	said	said
the	the	the
investigation	investig	investigation
began	began	began
in	in	in
August	august	August
,	,	,
leading	lead	leading
to	to	to
the	the	the
initial	initi	initial
arrest	arrest	arrest
in	in	in
October	octob	October
of	of	of
six	six	six
people	peopl	people
in	in	in
the	the	the
Bavarian	bavarian	Bavarian
town	town	town
of	of	of
Coburg	coburg	Coburg
,	,	,
which	which	which
in	in	in
turn	turn	turn
helped	help	helped
identified	identifi	identified
12	12	12
other	other	other
buyers	buyer	buyer
.	.	.

German	german	German
customs	custom	custom
police	polic	police
in	in	in
July	juli	July
said	said	said
they	they	they
expected	expect	expected
far	far	far
more	more	more
cocaine	cocain	cocaine
to	to	to
flood	flood	flood
into	into	into
Europe	europ	Europe
in	in	in
the	the	the
future	futur	future
,	,	,
and	and	and
had	had	had
seized	seiz	seized
nearly	near	nearly
five	five	five
tonnes	tonn	tonne
of	of	of
the	the	the
drug	drug	drug
in	in	in
northern	northern	northern
sea	sea	sea
ports	port	port
so	so	so
far	far	far
this	this	this
year	year	year
,	,	,
more	more	more
than	than	than
three	three	three
times	time	time
their	their	their
total	total	total
in	in	in
2016	2016	2016
.	.	.

L5N1KF3CV	l5n1kf3cv	L5N1KF3CV

