WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
A	a	A
Republican	republican	Republican
-led	-led	-led
Senate	senat	Senate
panel	panel	panel
backed	back	backed
away	away	away
from	from	from
a	a	a
plan	plan	plan
to	to	to
restrict	restrict	restrict
media	media	medium
cameras	camera	camera
in	in	in
parts	part	part
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Capitol	capitol	Capitol
on	on	on
Tuesday	tuesday	Tuesday
after	after	after
Democrats	democrat	Democrats
and	and	and
some	some	some
Republicans	republican	Republicans
criticized	critic	criticized
the	the	the
move	move	move
as	as	a
an	an	an
attempt	attempt	attempt
to	to	to
curtail	curtail	curtail
press	press	press
access	access	access
.	.	.

Senate	senat	Senate
staff	staff	staff
who	who	who
manage	manag	manage
press	press	press
access	access	access
told	told	told
television	televis	television
network	network	network
reporters	report	reporter
earlier	earlier	earlier
Tuesday	tuesday	Tuesday
that	that	that
they	they	they
could	could	could
no	no	no
longer	longer	longer
film	film	film
interviews	interview	interview
with	with	with
senators	senat	senator
in	in	in
the	the	the
hallways	hallway	hallway
of	of	of
the	the	the
Capitol	capitol	Capitol
without	without	without
first	first	first
receiving	receiv	receiving
permission	permiss	permission
,	,	,
citing	cite	citing
a	a	a
directive	direct	directive
from	from	from
the	the	the
Senate	senat	Senate
Committee	committe	Committee
on	on	on
Rules	rule	Rules
and	and	and
Administration	administr	Administration
.	.	.

Such	such	Such
interviews	interview	interview
,	,	,
an	an	an
everyday	everyday	everyday
occurrence	occurr	occurrence
in	in	in
designated	design	designated
areas	area	area
throughout	throughout	throughout
the	the	the
Capitol	capitol	Capitol
,	,	,
provide	provid	provide
a	a	a
running	run	running
insight	insight	insight
into	into	into
legislators	legisl	legislator
thoughts	thought	thought
on	on	on
bills	bill	bill
and	and	and
hearings	hear	hearing
.	.	.

The	the	The
staff	staff	staff
said	said	said
the	the	the
restrictions	restrict	restriction
were	were	were
because	becaus	because
the	the	the
number	number	number
of	of	of
reporters	report	reporter
has	has	ha
swelled	swell	swelled
due	due	due
to	to	to
negotiations	negoti	negotiation
on	on	on
healthcare	healthcar	healthcare
legislation	legisl	legislation
and	and	and
high	high	high
-profile	-profil	-profile
hearings	hear	hearing
.	.	.

The	the	The
directive	direct	directive
came	came	came
from	from	from
the	the	the
Senate	senat	Senate
Rules	rule	Rules
Committee	committe	Committee
,	,	,
which	which	which
oversees	overse	oversees
operations	oper	operation
on	on	on
the	the	the
Senate	senat	Senate
side	side	side
of	of	of
the	the	the
Capitol	capitol	Capitol
,	,	,
they	they	they
said	said	said
.	.	.

The	the	The
panel	panel	panel
is	is	is
controlled	control	controlled
by	by	by
Republicans	republican	Republicans
,	,	,
since	sinc	since
they	they	they
hold	hold	hold
the	the	the
majority	major	majority
in	in	in
the	the	the
Senate	senat	Senate
.	.	.

Committee	committe	Committee
Chairman	chairman	Chairman
Richard	richard	Richard
Shelby	shelbi	Shelby
said	said	said
in	in	in
a	a	a
statement	statement	statement
the	the	the
panel	panel	panel
was	was	wa
simply	simpli	simply
enforcing	enforc	enforcing
rules	rule	rule
already	alreadi	already
on	on	on
the	the	the
books	book	book
,	,	,
adding	ad	adding
it	it	it
has	has	ha
been	been	been
working	work	working
with	with	with
the	the	the
various	various	various
galleries	galleri	gallery
to	to	to
ensure	ensur	ensure
compliance	complianc	compliance
with	with	with
existing	exist	existing
rules	rule	rule
in	in	in
an	an	an
effort	effort	effort
to	to	to
help	help	help
provide	provid	provide
a	a	a
safe	safe	safe
environment	environ	environment
.	.	.
The	the	The
senior	senior	senior
Democrat	democrat	Democrat
on	on	on
the	the	the
panel	panel	panel
,	,	,
Amy	ami	Amy
Klobuchar	klobuchar	Klobuchar
,	,	,
said	said	said
she	she	she
was	was	wa
not	not	not
consulted	consult	consulted
in	in	in
advance	advanc	advance
and	and	and
objected	object	objected
.	.	.

In	in	In
a	a	a
statement	statement	statement
,	,	,
Klobuchar	klobuchar	Klobuchar
said	said	said
she	she	she
called	call	called
on	on	on
Republicans	republican	Republicans
to	to	to
allow	allow	allow
reporters	report	reporter
to	to	to
do	do	do
their	their	their
jobs	job	job
.	.	.
She	she	She
added	ad	added
that	that	that
she	she	she
had	had	had
talked	talk	talked
to	to	to
Shelby	shelbi	Shelby
,	,	,
who	who	who
had	had	had
told	told	told
her	her	her
he	he	he
would	would	would
not	not	not
move	move	move
to	to	to
change	chang	change
press	press	press
access	access	access
without	without	without
consulting	consult	consulting
her	her	her
.	.	.

We	we	We
must	must	must
hold	hold	hold
him	him	him
to	to	to
it	it	it
.	.	.

This	this	This
is	is	is
no	no	no
time	time	time
for	for	for
limiting	limit	limiting
press	press	press
access	access	access
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
with	with	with
Russia	russia	Russia
hearings	hear	hearing
,	,	,
Attorney	attorney	Attorney
General	general	General
Jeff	jeff	Jeff
Sessions	session	Sessions
testifying	testifi	testifying
,	,	,
and	and	and
what	what	what
appears	appear	appears
to	to	to
be	be	be
the	the	the
secretive	secret	secretive
drafting	draft	drafting
of	of	of
a	a	a
healthcare	healthcar	healthcare
bill	bill	bill
.	.	.

We	we	We
have	have	have
to	to	to
preserve	preserv	preserve
freedom	freedom	freedom
of	of	of
the	the	the
press	press	press
,	,	,
she	she	she
said	said	said
.	.	.

Shelby	shelbi	Shelby
s	s	s
office	offic	office
did	did	did
not	not	not
respond	respond	respond
to	to	to
a	a	a
request	request	request
to	to	to
discuss	discuss	discus
the	the	the
dispute	disput	dispute
over	over	over
media	media	medium
access	access	access
except	except	except
to	to	to
provide	provid	provide
his	his	his
prepared	prepar	prepared
statement	statement	statement
.	.	.

A	a	A
Senate	senat	Senate
aide	aid	aide
,	,	,
who	who	who
asked	ask	asked
not	not	not
to	to	to
be	be	be
identified	identifi	identified
,	,	,
said	said	said
that	that	that
Rules	rule	Rules
Committee	committe	Committee
members	member	member
were	were	were
looking	look	looking
to	to	to
make	make	make
changes	chang	change
and	and	and
have	have	have
backed	back	backed
off	off	off
for	for	for
now	now	now
.	.	.
We	we	We
re	re	re
certainly	certain	certainly
not	not	not
trying	tri	trying
to	to	to
deny	deni	deny
anybody	anybodi	anybody
an	an	an
opportunity	opportun	opportunity
to	to	to
have	have	have
questions	question	question
asked	ask	asked
,	,	,
Senate	senat	Senate
Majority	major	Majority
Leader	leader	Leader
Mitch	mitch	Mitch
McConnell	mcconnel	McConnell
said	said	said
during	dure	during
a	a	a
press	press	press
conference	confer	conference
,	,	,
referring	refer	referring
reporters	report	reporter
back	back	back
to	to	to
the	the	the
Rules	rule	Rules
Committee	committe	Committee
for	for	for
detailed	detail	detailed
guidance	guidanc	guidance
.	.	.

The	the	The
Capitol	capitol	Capitol
hallways	hallway	hallway
have	have	have
been	been	been
crowded	crowd	crowded
with	with	with
both	both	both
reporters	report	reporter
and	and	and
summer	summer	summer
tourists	tourist	tourist
in	in	in
recent	recent	recent
weeks	week	week
as	as	a
Senate	senat	Senate
Republicans	republican	Republicans
work	work	work
on	on	on
an	an	an
overhaul	overhaul	overhaul
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
healthcare	healthcar	healthcare
system	system	system
.	.	.

Current	current	Current
and	and	and
former	former	former
government	govern	government
officials	offici	official
have	have	have
also	also	also
drawn	drawn	drawn
crowds	crowd	crowd
at	at	at
hearings	hear	hearing
related	relat	related
to	to	to
probes	probe	probe
into	into	into
alleged	alleg	alleged
Russian	russian	Russian
meddling	meddl	meddling
in	in	in
last	last	last
year	year	year
s	s	s
presidential	presidenti	presidential
election	elect	election
.	.	.

