Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
health	health	health
insurer	insur	insurer
UnitedHealth	unitedhealth	UnitedHealth
Group	group	Group
Inc	inc	Inc
on	on	on
Tuesday	tuesday	Tuesday
said	said	said
it	it	it
would	would	would
largely	larg	largely
exit	exit	exit
the	the	the
Obamacare	obamacar	Obamacare
individual	individu	individual
insurance	insur	insurance
market	market	market
in	in	in
2017	2017	2017
,	,	,
citing	cite	citing
expectations	expect	expectation
for	for	for
mounting	mount	mounting
losses	loss	loss
from	from	from
the	the	the
program	program	program
.	.	.

UnitedHealth	unitedhealth	UnitedHealth
is	is	is
the	the	the
largest	largest	largest
U	u	U
.	.	.
S	s	S
.	.	.
health	health	health
insurer	insur	insurer
and	and	and
one	one	one
of	of	of
the	the	the
biggest	biggest	biggest
sellers	seller	seller
of	of	of
plans	plan	plan
on	on	on
the	the	the
exchanges	exchang	exchange
,	,	,
which	which	which
were	were	were
created	creat	created
as	as	a
part	part	part
of	of	of
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
s	s	s
national	nation	national
healthcare	healthcar	healthcare
law	law	law
.	.	.

UnitedHealth	unitedhealth	UnitedHealth
sells	sell	sell
these	these	these
plans	plan	plan
in	in	in
34	34	34
states	state	state
this	this	this
year	year	year
,	,	,
up	up	up
from	from	from
25	25	25
states	state	state
last	last	last
year	year	year
.	.	.

Next	next	Next
year	year	year
,	,	,
we	we	we
will	will	will
remain	remain	remain
in	in	in
only	onli	only
a	a	a
handful	hand	handful
of	of	of
states	state	state
,	,	,
UnitedHealth	unitedhealth	UnitedHealth
CEO	ceo	CEO
Stephen	stephen	Stephen
Hemsley	hemsley	Hemsley
said	said	said
in	in	in
prepared	prepar	prepared
remarks	remark	remark
as	as	a
part	part	part
of	of	of
the	the	the
company	compani	company
s	s	s
first	first	first
-quarter	-quarter	-quarter
earnings	earn	earnings
report	report	report
.	.	.

The	the	The
company	compani	company
warned	warn	warned
investors	investor	investor
late	late	late
last	last	last
year	year	year
that	that	that
it	it	it
was	was	wa
losing	lose	losing
money	money	money
on	on	on
the	the	the
new	new	new
plans	plan	plan
and	and	and
might	might	might
exit	exit	exit
the	the	the
market	market	market
.	.	.

On	on	On
Tuesday	tuesday	Tuesday
,	,	,
the	the	the
company	compani	company
raised	rais	raised
its	it	it
2016	2016	2016
expectation	expect	expectation
for	for	for
losses	loss	loss
on	on	on
the	the	the
exchanges	exchang	exchange
by	by	by
125	125	125
million	million	million
to	to	to
650	650	650
million	million	million
.	.	.

UnitedHealth	unitedhealth	UnitedHealth
s	s	s
Hemsley	hemsley	Hemsley
said	said	said
that	that	that
the	the	the
shorter	shorter	shorter
term	term	term
,	,	,
higher	higher	higher
risk	risk	risk
profile	profil	profile
of	of	of
the	the	the
new	new	new
members	member	member
,	,	,
as	as	a
well	well	well
as	as	a
the	the	the
smaller	smaller	smaller
than	than	than
expected	expect	expected
enrollment	enrol	enrollment
,	,	,
suggested	suggest	suggested
UnitedHealth	unitedhealth	UnitedHealth
could	could	could
not	not	not
offer	offer	offer
plans	plan	plan
on	on	on
a	a	a
sustained	sustain	sustained
basis	basi	basis
.	.	.

For	for	For
the	the	the
first	first	first
quarter	quarter	quarter
,	,	,
United	unit	United
Health	health	Health
s	s	s
profit	profit	profit
was	was	wa
better	better	better
-than-expected	-than-expect	-than-expected
and	and	and
UnitedHealth	unitedhealth	UnitedHealth
shares	share	share
rose	rose	rose
1	1	1
.	.	.
9	9	9
percent	percent	percent
to	to	to
130	130	130
.	.	.
29	29	29
in	in	in
early	earli	early
New	new	New
York	york	York
Stock	stock	Stock
Exchange	exchang	Exchange
trading	trade	trading
.	.	.

Other	other	Other
health	health	health
insurers	insur	insurer
including	includ	including
Aetna	aetna	Aetna
Inc	inc	Inc
and	and	and
Anthem	anthem	Anthem
Inc	inc	Inc
are	are	are
also	also	also
large	larg	large
players	player	player
on	on	on
the	the	the
exchanges	exchang	exchange
.	.	.

In	in	In
recent	recent	recent
months	month	month
they	they	they
said	said	said
they	they	they
will	will	will
continue	continu	continue
to	to	to
sell	sell	sell
exchange	exchang	exchange
plans	plan	plan
.	.	.

The	the	The
company	compani	company
has	has	ha
795	795	795
,	,	,
000	000	000
customers	custom	customer
from	from	from
the	the	the
exchanges	exchang	exchange
,	,	,
more	more	more
than	than	than
half	half	half
of	of	of
them	them	them
new	new	new
to	to	to
UnitedHealth	unitedhealth	UnitedHealth
,	,	,
it	it	it
said	said	said
.	.	.

It	it	It
expects	expect	expects
about	about	about
650	650	650
,	,	,
000	000	000
members	member	member
by	by	by
year	year	year
end	end	end
.	.	.

The	the	The
government	govern	government
said	said	said
in	in	in
February	februari	February
that	that	that
more	more	more
than	than	than
12	12	12
million	million	million
people	peopl	people
had	had	had
signed	sign	signed
up	up	up
for	for	for
Obamacare	obamacar	Obamacare
-related	-relat	-related
insurance	insur	insurance
through	through	through
HealthCare	healthcar	HealthCare
.	.	.
gov	gov	gov
or	or	or
a	a	a
state	state	state
-based	-base	-based
exchange	exchang	exchange
as	as	a
of	of	of
Jan	jan	Jan
.	.	.

31	31	31
.	.	.

Previous	previous	Previous
government	govern	government
expectations	expect	expectation
had	had	had
been	been	been
for	for	for
more	more	more
than	than	than
20	20	20
million	million	million
people	peopl	people
.	.	.

UnitedHealth	unitedhealth	UnitedHealth
raised	rais	raised
its	it	it
expectations	expect	expectation
for	for	for
2016	2016	2016
profit	profit	profit
,	,	,
in	in	in
part	part	part
because	becaus	because
of	of	of
a	a	a
more	more	more
favorable	favor	favorable
tax	tax	tax
rate	rate	rate
that	that	that
also	also	also
helped	help	helped
it	it	it
beat	beat	beat
Wall	wall	Wall
Street	street	Street
expectations	expect	expectation
for	for	for
the	the	the
first	first	first
quarter	quarter	quarter
.	.	.

Lower	lower	Lower
sales	sale	sale
and	and	and
administrative	administr	administrative
costs	cost	cost
and	and	and
a	a	a
decline	declin	decline
in	in	in
amortization	amort	amortization
of	of	of
intangible	intang	intangible
assets	asset	asset
also	also	also
helped	help	helped
its	it	it
first	first	first
quarter	quarter	quarter
results	result	result
.	.	.

On	on	On
an	an	an
adjusted	adjust	adjusted
basis	basi	basis
the	the	the
health	health	health
insurer	insur	insurer
earned	earn	earned
1	1	1
.	.	.
81	81	81
per	per	per
share	share	share
,	,	,
compared	compar	compared
with	with	with
Wall	wall	Wall
Street	street	Street
analyst	analyst	analyst
expectations	expect	expectation
for	for	for
earnings	earn	earnings
of	of	of
1	1	1
.	.	.
72	72	72
per	per	per
share	share	share
,	,	,
according	accord	according
to	to	to
ThomsonReuters	thomsonreut	ThomsonReuters
I	i	I
B	b	B
E	e	E
S	s	S
.	.	.

Net	net	Net
profit	profit	profit
rose	rose	rose
to	to	to
1	1	1
.	.	.
61	61	61
billion	billion	billion
,	,	,
or	or	or
1	1	1
.	.	.
67	67	67
per	per	per
share	share	share
,	,	,
from	from	from
1	1	1
.	.	.
41	41	41
billion	billion	billion
or	or	or
1	1	1
.	.	.
46	46	46
per	per	per
share	share	share
,	,	,
a	a	a
year	year	year
earlier	earlier	earlier
.	.	.

The	the	The
company	compani	company
now	now	now
expects	expect	expects
2016	2016	2016
adjusted	adjust	adjusted
net	net	net
earnings	earn	earnings
of	of	of
7	7	7
.	.	.
75	75	75
-	-	-
7	7	7
.	.	.
95	95	95
per	per	per
share	share	share
,	,	,
up	up	up
15	15	15
cents	cent	cent
per	per	per
share	share	share
from	from	from
its	it	it
previous	previous	previous
estimate	estim	estimate
.	.	.

