WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
castigated	castig	castigated
a	a	a
Democratic	democrat	Democratic
senator	senat	senator
on	on	on
Thursday	thursday	Thursday
for	for	for
saying	say	saying
U	u	U
.	.	.
S	s	S
.	.	.
Supreme	suprem	Supreme
Court	court	Court
nominee	nomine	nominee
Neil	neil	Neil
Gorsuch	gorsuch	Gorsuch
had	had	had
voiced	voic	voiced
dismay	dismay	dismay
in	in	in
a	a	a
private	privat	private
meeting	meet	meeting
over	over	over
Trump	trump	Trump
s	s	s
attacks	attack	attack
on	on	on
the	the	the
judiciary	judiciari	judiciary
,	,	,
while	while	while
Republicans	republican	Republicans
came	came	came
forward	forward	forward
to	to	to
back	back	back
up	up	up
the	the	the
lawmaker	lawmak	lawmaker
s	s	s
portrayal	portray	portrayal
.	.	.

The	the	The
Republican	republican	Republican
president	presid	president
has	has	ha
publicly	public	publicly
vented	vent	vented
his	his	his
frustration	frustrat	frustration
with	with	with
a	a	a
court	court	court
order	order	order
last	last	last
week	week	week
that	that	that
temporarily	temporarili	temporarily
halted	halt	halted
his	his	his
travel	travel	travel
ban	ban	ban
on	on	on
people	peopl	people
from	from	from
seven	seven	seven
Muslim	muslim	Muslim
-majority	-major	-majority
countries	countri	country
,	,	,
criticizing	critic	criticizing
the	the	the
judge	judg	judge
who	who	who
issued	issu	issued
the	the	the
order	order	order
,	,	,
the	the	the
appeals	appeal	appeal
process	process	process
and	and	and
the	the	the
wider	wider	wider
judiciary	judiciari	judiciary
.	.	.

That	that	That
has	has	ha
morphed	morph	morphed
into	into	into
a	a	a
dispute	disput	dispute
over	over	over
comments	comment	comment
made	made	made
by	by	by
his	his	his
pick	pick	pick
for	for	for
the	the	the
Supreme	suprem	Supreme
Court	court	Court
.	.	.

Senator	senat	Senator
Richard	richard	Richard
Blumenthal	blumenth	Blumenthal
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
that	that	that
Gorsuch	gorsuch	Gorsuch
had	had	had
told	told	told
him	him	him
that	that	that
Trump	trump	Trump
s	s	s
comments	comment	comment
about	about	about
the	the	the
judiciary	judiciari	judiciary
,	,	,
which	which	which
have	have	have
included	includ	included
calling	call	calling
the	the	the
judge	judg	judge
who	who	who
blocked	block	blocked
his	his	his
travel	travel	travel
ban	ban	ban
a	a	a
so	so	so
-called	-call	-called
judge	judg	judge
,	,	,
were	were	were
disheartening	dishearten	disheartening
and	and	and
demoralizing	demor	demoralizing
.	.	.
On	on	On
Thursday	thursday	Thursday
,	,	,
Blumenthal	blumenth	Blumenthal
urged	urg	urged
Gorsuch	gorsuch	Gorsuch
to	to	to
condemn	condemn	condemn
Trump	trump	Trump
s	s	s
attacks	attack	attack
publicly	public	publicly
,	,	,
unequivocally	unequivoc	unequivocally
and	and	and
clearly	clear	clearly
.	.	.
Trump	trump	Trump
,	,	,
in	in	in
a	a	a
Twitter	twitter	Twitter
post	post	post
and	and	and
in	in	in
a	a	a
later	later	later
meeting	meet	meeting
with	with	with
a	a	a
bipartisan	bipartisan	bipartisan
group	group	group
of	of	of
senators	senat	senator
,	,	,
accused	accus	accused
Blumenthal	blumenth	Blumenthal
of	of	of
misrepresenting	misrepres	misrepresenting
Gorsuch	gorsuch	Gorsuch
s	s	s
comments	comment	comment
.	.	.

White	white	White
House	hous	House
spokesman	spokesman	spokesman
Sean	sean	Sean
Spicer	spicer	Spicer
,	,	,
at	at	at
a	a	a
briefing	brief	briefing
with	with	with
reporters	report	reporter
,	,	,
defended	defend	defended
Trump	trump	Trump
and	and	and
said	said	said
Gorsuch	gorsuch	Gorsuch
had	had	had
not	not	not
been	been	been
commenting	comment	commenting
specifically	specif	specifically
about	about	about
the	the	the
president	presid	president
s	s	s
attacks	attack	attack
on	on	on
the	the	the
judiciary	judiciari	judiciary
.	.	.

Blumenthal	blumenth	Blumenthal
s	s	s
account	account	account
of	of	of
Gorsuch	gorsuch	Gorsuch
s	s	s
comments	comment	comment
was	was	wa
backed	back	backed
up	up	up
by	by	by
Ron	ron	Ron
Bonjean	bonjean	Bonjean
,	,	,
a	a	a
Republican	republican	Republican
strategist	strategist	strategist
and	and	and
spokesman	spokesman	spokesman
for	for	for
the	the	the
nominee	nomine	nominee
,	,	,
and	and	and
by	by	by
Kelly	kelli	Kelly
Ayotte	ayott	Ayotte
,	,	,
a	a	a
Republican	republican	Republican
former	former	former
senator	senat	senator
who	who	who
has	has	ha
accompanied	accompani	accompanied
the	the	the
judge	judg	judge
during	dure	during
meetings	meet	meeting
with	with	with
lawmakers	lawmak	lawmaker
to	to	to
build	build	build
support	support	support
for	for	for
his	his	his
Senate	senat	Senate
confirmation	confirm	confirmation
.	.	.

Other	other	Other
senators	senat	senator
,	,	,
including	includ	including
Republican	republican	Republican
Ben	ben	Ben
Sasse	sass	Sasse
and	and	and
Democrat	democrat	Democrat
Chuck	chuck	Chuck
Schumer	schumer	Schumer
,	,	,
also	also	also
said	said	said
Gorsuch	gorsuch	Gorsuch
made	made	made
similar	similar	similar
comments	comment	comment
to	to	to
them	them	them
.	.	.

In	in	In
blasting	blast	blasting
Blumenthal	blumenth	Blumenthal
,	,	,
Trump	trump	Trump
sought	sought	sought
to	to	to
revive	reviv	revive
a	a	a
years	year	year
-old	-old	-old
controversy	controversi	controversy
over	over	over
the	the	the
senator	senat	senator
s	s	s
military	militari	military
service	servic	service
during	dure	during
the	the	the
Vietnam	vietnam	Vietnam
War	war	War
era	era	era
.	.	.

Sen	sen	Sen
.	.	.

Richard	richard	Richard
Blumenthal	blumenth	Blumenthal
,	,	,
who	who	who
never	never	never
fought	fought	fought
in	in	in
Vietnam	vietnam	Vietnam
when	when	when
he	he	he
said	said	said
for	for	for
years	year	year
he	he	he
had	had	had
major	major	major
lie	lie	lie
,	,	,
now	now	now
misrepresents	misrepres	misrepresents
what	what	what
Judge	judg	Judge
Gorsuch	gorsuch	Gorsuch
told	told	told
him	him	him
?	?	?
Trump	trump	Trump
wrote	wrote	wrote
in	in	in
a	a	a
Twitter	twitter	Twitter
post	post	post
.	.	.

Trump	trump	Trump
nominated	nomin	nominated
Gorsuch	gorsuch	Gorsuch
,	,	,
a	a	a
conservative	conserv	conservative
federal	feder	federal
appeals	appeal	appeal
court	court	court
judge	judg	judge
,	,	,
on	on	on
Jan	jan	Jan
.	.	.

31	31	31
as	as	a
his	his	his
nominee	nomine	nominee
to	to	to
fill	fill	fill
the	the	the
Supreme	suprem	Supreme
Court	court	Court
vacancy	vacanc	vacancy
left	left	left
when	when	when
Justice	justic	Justice
Antonin	antonin	Antonin
Scalia	scalia	Scalia
died	die	died
a	a	a
year	year	year
ago	ago	ago
.	.	.

Democrats	democrat	Democrats
have	have	have
said	said	said
they	they	they
will	will	will
push	push	push
to	to	to
establish	establish	establish
that	that	that
Gorsuch	gorsuch	Gorsuch
can	can	can
exercise	exercis	exercise
independence	independ	independence
if	if	if
he	he	he
is	is	is
confirmed	confirm	confirmed
to	to	to
the	the	the
lifetime	lifetim	lifetime
position	posit	position
on	on	on
the	the	the
country	countri	country
s	s	s
highest	highest	highest
court	court	court
.	.	.

Blumenthal	blumenth	Blumenthal
said	said	said
there	there	there
were	were	were
numerous	numer	numerous
White	white	White
House	hous	House
staffers	staffer	staffer
in	in	in
the	the	the
room	room	room
when	when	when
Gorsuch	gorsuch	Gorsuch
made	made	made
the	the	the
comments	comment	comment
.	.	.

Ayotte	ayott	Ayotte
said	said	said
in	in	in
a	a	a
statement	statement	statement
that	that	that
Gorsuch	gorsuch	Gorsuch
,	,	,
speaking	speak	speaking
in	in	in
discussions	discuss	discussion
with	with	with
senators	senat	senator
including	includ	including
Blumenthal	blumenth	Blumenthal
,	,	,
had	had	had
said	said	said
he	he	he
finds	find	find
any	ani	any
criticism	critic	criticism
of	of	of
a	a	a
judge	judg	judge
s	s	s
integrity	integr	integrity
and	and	and
independence	independ	independence
disheartening	dishearten	disheartening
and	and	and
demoralizing	demor	demoralizing
,	,	,
while	while	while
making	make	making
clear	clear	clear
he	he	he
was	was	wa
not	not	not
referring	refer	referring
to	to	to
any	ani	any
specific	specif	specific
case	case	case
.	.	.
Gorsuch	gorsuch	Gorsuch
has	has	ha
not	not	not
made	made	made
any	ani	any
public	public	public
comment	comment	comment
on	on	on
the	the	the
matter	matter	matter
.	.	.

Sasse	sass	Sasse
,	,	,
who	who	who
has	has	ha
been	been	been
critical	critic	critical
of	of	of
Trump	trump	Trump
s	s	s
attacks	attack	attack
on	on	on
the	the	the
judiciary	judiciari	judiciary
,	,	,
described	describ	described
his	his	his
meeting	meet	meeting
with	with	with
Gorsuch	gorsuch	Gorsuch
.	.	.

I	i	I
asked	ask	asked
him	him	him
about	about	about
the	the	the
so	so	so
-called	-call	-called
judges	judg	judge
comment	comment	comment
because	becaus	because
we	we	we
don	don	don
t	t	t
have	have	have
so	so	so
-called	-call	-called
judges	judg	judge
or	or	or
so	so	so
-called	-call	-called
presidents	presid	president
or	or	or
so	so	so
-called	-call	-called
senators	senat	senator
,	,	,
Sasse	sass	Sasse
said	said	said
on	on	on
MSNBC	msnbc	MSNBC
.	.	.

He	he	He
added	ad	added
that	that	that
Gorsuch	gorsuch	Gorsuch
welled	well	welled
up	up	up
with	with	with
some	some	some
energy	energi	energy
and	and	and
said	said	said
any	ani	any
attack	attack	attack
on	on	on
his	his	his
brothers	brother	brother
or	or	or
sisters	sister	sister
of	of	of
the	the	the
robe	robe	robe
is	is	is
an	an	an
attack	attack	attack
on	on	on
all	all	all
judges	judg	judge
.	.	.
Spicer	spicer	Spicer
said	said	said
the	the	the
president	presid	president
had	had	had
no	no	no
regrets	regret	regret
about	about	about
his	his	his
comments	comment	comment
on	on	on
the	the	the
judiciary	judiciari	judiciary
and	and	and
that	that	that
his	his	his
behavior	behavior	behavior
would	would	would
not	not	not
change	chang	change
.	.	.

The	the	The
president	presid	president
is	is	is
going	go	going
to	to	to
speak	speak	speak
his	his	his
mind	mind	mind
,	,	,
he	he	he
said	said	said
.	.	.

A	a	A
federal	feder	federal
judge	judg	judge
in	in	in
Seattle	seattl	Seattle
,	,	,
James	jame	James
Robart	robart	Robart
,	,	,
last	last	last
Friday	friday	Friday
put	put	put
on	on	on
hold	hold	hold
Trump	trump	Trump
s	s	s
Jan	jan	Jan
.	.	.

27	27	27
executive	execut	executive
order	order	order
that	that	that
temporarily	temporarili	temporarily
barred	bar	barred
entry	entri	entry
to	to	to
the	the	the
United	unit	United
States	state	States
by	by	by
people	peopl	people
from	from	from
seven	seven	seven
Muslim	muslim	Muslim
-majority	-major	-majority
countries	countri	country
and	and	and
by	by	by
all	all	all
refugees	refuge	refugee
.	.	.

An	an	An
appeals	appeal	appeal
court	court	court
is	is	is
considering	consid	considering
Robart	robart	Robart
s	s	s
order	order	order
and	and	and
is	is	is
expected	expect	expected
to	to	to
rule	rule	rule
in	in	in
the	the	the
coming	come	coming
days	day	day
.	.	.

On	on	On
Saturday	saturday	Saturday
,	,	,
Trump	trump	Trump
called	call	called
Robart	robart	Robart
a	a	a
so	so	so
-called	-call	-called
judge	judg	judge
whose	whose	whose
ridiculous	ridicul	ridiculous
ruling	rule	ruling
essentially	essenti	essentially
takes	take	take
law	law	law
-enforcement	-enforc	-enforcement
away	away	away
from	from	from
our	our	our
country	countri	country
.	.	.
On	on	On
Wednesday	wednesday	Wednesday
,	,	,
he	he	he
stepped	step	stepped
up	up	up
his	his	his
criticism	critic	criticism
of	of	of
the	the	the
judiciary	judiciari	judiciary
,	,	,
calling	call	calling
courts	court	court
so	so	so
political	polit	political
and	and	and
describing	describ	describing
the	the	the
proceedings	proceed	proceeding
in	in	in
the	the	the
appeals	appeal	appeal
court	court	court
as	as	a
disgraceful	disgrac	disgraceful
.	.	.
Democrats	democrat	Democrats
have	have	have
called	call	called
Trump	trump	Trump
s	s	s
comments	comment	comment
an	an	an
attack	attack	attack
on	on	on
a	a	a
core	core	core
principle	principl	principle
of	of	of
American	american	American
democracy	democraci	democracy
by	by	by
which	which	which
the	the	the
judiciary	judiciari	judiciary
is	is	is
independent	independ	independent
and	and	and
upholds	uphold	upholds
the	the	the
rule	rule	rule
of	of	of
law	law	law
.	.	.

Republican	republican	Republican
senators	senat	senator
,	,	,
who	who	who
have	have	have
the	the	the
majority	major	majority
in	in	in
the	the	the
Senate	senat	Senate
,	,	,
painted	paint	painted
Gorsuch	gorsuch	Gorsuch
s	s	s
comments	comment	comment
as	as	a
evidence	evid	evidence
of	of	of
his	his	his
independence	independ	independence
from	from	from
the	the	the
president	presid	president
.	.	.

But	but	But
Schumer	schumer	Schumer
,	,	,
leader	leader	leader
of	of	of
the	the	the
Senate	senat	Senate
Democrats	democrat	Democrats
,	,	,
said	said	said
the	the	the
judge	judg	judge
s	s	s
comments	comment	comment
were	were	were
mild	mild	mild
at	at	at
best	best	best
and	and	and
insufficient	insuffici	insufficient
in	in	in
terms	term	term
of	of	of
showing	show	showing
independence	independ	independence
.	.	.

I	i	I
think	think	think
President	presid	President
Trump	trump	Trump
is	is	is
going	go	going
to	to	to
harm	harm	harm
both	both	both
Judge	judg	Judge
Gorsuch	gorsuch	Gorsuch
s	s	s
chances	chanc	chance
at	at	at
confirmation	confirm	confirmation
and	and	and
his	his	his
standing	stand	standing
as	as	a
president	presid	president
if	if	if
he	he	he
continues	continu	continues
to	to	to
undermine	undermin	undermine
the	the	the
independence	independ	independence
of	of	of
the	the	the
judiciary	judiciari	judiciary
,	,	,
Democratic	democrat	Democratic
Senator	senat	Senator
Chris	chris	Chris
Coons	coon	Coons
told	told	told
CNN	cnn	CNN
on	on	on
Thursday	thursday	Thursday
.	.	.

Trump	trump	Trump
s	s	s
spat	spat	spat
with	with	with
Blumenthal	blumenth	Blumenthal
overshadowed	overshadow	overshadowed
a	a	a
meeting	meet	meeting
with	with	with
senators	senat	senator
that	that	that
was	was	wa
aimed	aim	aimed
at	at	at
trying	tri	trying
to	to	to
build	build	build
