WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
will	will	will
not	not	not
make	make	make
a	a	a
decision	decis	decision
on	on	on
whether	whether	whether
to	to	to
pull	pull	pull
the	the	the
United	unit	United
States	state	States
out	out	out
of	of	of
the	the	the
Paris	pari	Paris
climate	climat	climate
agreement	agreement	agreement
until	until	until
after	after	after
he	he	he
returns	return	return
from	from	from
the	the	the
May	may	May
26	26	26
-27	-27	-27
Group	group	Group
of	of	of
Seven	seven	Seven
summit	summit	summit
,	,	,
the	the	the
White	white	White
House	hous	House
said	said	said
Tuesday	tuesday	Tuesday
.	.	.
White	white	White
House	hous	House
spokesman	spokesman	spokesman
Sean	sean	Sean
Spicer	spicer	Spicer
said	said	said
Trump	trump	Trump
is	is	is
continuing	continu	continuing
to	to	to
hear	hear	hear
from	from	from
advisers	advis	adviser
on	on	on
the	the	the
pros	pros	pro
and	and	and
cons	con	con
of	of	of
the	the	the
United	unit	United
States	state	States
remaining	remain	remaining
in	in	in
the	the	the
global	global	global
accord	accord	accord
.	.	.
He	he	He
will	will	will
make	make	make
a	a	a
decision	decis	decision
when	when	when
he	he	he
returns	return	return
from	from	from
the	the	the
G7	g7	G7
summit	summit	summit
in	in	in
Italy	itali	Italy
,	,	,
not	not	not
prior	prior	prior
to	to	to
that	that	that
,	,	,
as	as	a
originally	origin	originally
planned	plan	planned
.	.	.
It	it	It
s	s	s
a	a	a
sign	sign	sign
that	that	that
the	the	the
president	presid	president
wants	want	want
to	to	to
continue	continu	continue
to	to	to
meet	meet	meet
with	with	with
his	his	his
team	team	team
.	.	.
.	.	.
.	.	.
and	and	and
come	come	come
to	to	to
a	a	a
decision	decis	decision
on	on	on
what	what	what
s	s	s
in	in	in
the	the	the
best	best	best
interest	interest	interest
of	of	of
the	the	the
United	unit	United
States	state	States
,	,	,
Spicer	spicer	Spicer
told	told	told
reporters	report	reporter
.	.	.
Trump	trump	Trump
advisers	advis	adviser
had	had	had
been	been	been
scheduled	schedul	scheduled
to	to	to
meet	meet	meet
at	at	at
the	the	the
White	white	White
House	hous	House
on	on	on
Tuesday	tuesday	Tuesday
to	to	to
try	tri	try
to	to	to
reach	reach	reach
a	a	a
final	final	final
decision	decis	decision
,	,	,
but	but	but
a	a	a
White	white	White
House	hous	House
official	offici	official
said	said	said
the	the	the
meeting	meet	meeting
was	was	wa
postponed	postpon	postponed
due	due	due
to	to	to
scheduling	schedul	scheduling
conflicts	conflict	conflict
.	.	.
His	his	His
advisers	advis	adviser
and	and	and
cabinet	cabinet	cabinet
chiefs	chief	chief
have	have	have
been	been	been
split	split	split
over	over	over
whether	whether	whether
Trump	trump	Trump
should	should	should
keep	keep	keep
his	his	his
campaign	campaign	campaign
promise	promis	promise
to	to	to
pull	pull	pull
the	the	the
United	unit	United
States	state	States
out	out	out
of	of	of
the	the	the
agreement	agreement	agreement
or	or	or
remain	remain	remain
to	to	to
try	tri	try
to	to	to
reshape	reshap	reshape
it	it	it
,	,	,
according	accord	according
to	to	to
senior	senior	senior
administration	administr	administration
officials	offici	official
and	and	and
several	sever	several
people	peopl	people
briefed	brief	briefed
on	on	on
the	the	the
meeting	meet	meeting
.	.	.
His	his	His
daughter	daughter	daughter
Ivanka	ivanka	Ivanka
and	and	and
son	son	son
-in-law	-in-law	-in-law
Jared	jare	Jared
Kushner	kushner	Kushner
,	,	,
who	who	who
are	are	are
senior	senior	senior
presidential	presidenti	presidential
advisers	advis	adviser
,	,	,
as	as	a
well	well	well
as	as	a
Secretary	secretari	Secretary
of	of	of
State	state	State
Rex	rex	Rex
Tillerson	tillerson	Tillerson
are	are	are
in	in	in
favor	favor	favor
of	of	of
remaining	remain	remaining
,	,	,
while	while	while
Environmental	environment	Environmental
Protection	protect	Protection
Agency	agenc	Agency
chief	chief	chief
Scott	scott	Scott
Pruitt	pruitt	Pruitt
and	and	and
senior	senior	senior
adviser	advis	adviser
Steve	steve	Steve
Bannon	bannon	Bannon
have	have	have
urged	urg	urged
Trump	trump	Trump
to	to	to
withdraw	withdraw	withdraw
.	.	.
Advisers	advis	Advisers
had	had	had
been	been	been
under	under	under
pressure	pressur	pressure
to	to	to
deliver	deliv	deliver
a	a	a
final	final	final
recommendation	recommend	recommendation
to	to	to
Trump	trump	Trump
ahead	ahead	ahead
of	of	of
the	the	the
May	may	May
26	26	26
-27	-27	-27
G7	g7	G7
meeting	meet	meeting
.	.	.
