WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
voted	vote	voted
overwhelmingly	overwhelm	overwhelmingly
on	on	on
Tuesday	tuesday	Tuesday
to	to	to
pass	pass	pas
a	a	a
602	602	602
billion	billion	billion
defense	defens	defense
authorization	author	authorization
bill	bill	bill
,	,	,
despite	despit	despite
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
s	s	s
threat	threat	threat
to	to	to
veto	veto	veto
the	the	the
annual	annual	annual
policy	polici	policy
measure	measur	measure
over	over	over
issues	issu	issue
including	includ	including
a	a	a
ban	ban	ban
on	on	on
closing	close	closing
the	the	the
Guantanamo	guantanamo	Guantanamo
Bay	bay	Bay
military	militari	military
prison	prison	prison
.	.	.

The	the	The
vote	vote	vote
was	was	wa
85	85	85
-13	-13	-13
,	,	,
far	far	far
more	more	more
than	than	than
the	the	the
majority	major	majority
needed	need	needed
to	to	to
pass	pass	pas
the	the	the
100	100	100
-member	-member	-member
Senate	senat	Senate
.	.	.

Six	six	Six
Republicans	republican	Republicans
and	and	and
seven	seven	seven
members	member	member
of	of	of
the	the	the
Democratic	democrat	Democratic
caucus	caucus	caucus
voted	vote	voted
against	against	against
the	the	the
bill	bill	bill
,	,	,
which	which	which
authorizes	author	authorizes
military	militari	military
spending	spend	spending
for	for	for
the	the	the
fiscal	fiscal	fiscal
year	year	year
that	that	that
begins	begin	begin
on	on	on
Oct	oct	Oct
.	.	.

1	1	1
.	.	.

Obama	obama	Obama
gave	gave	gave
a	a	a
long	long	long
list	list	list
of	of	of
objections	object	objection
to	to	to
the	the	the
versions	version	version
of	of	of
the	the	the
bill	bill	bill
passed	pass	passed
by	by	by
the	the	the
Senate	senat	Senate
and	and	and
House	hous	House
of	of	of
Representatives	repres	Representatives
,	,	,
including	includ	including
provisions	provis	provision
making	make	making
it	it	it
more	more	more
difficult	difficult	difficult
to	to	to
close	close	close
the	the	the
detention	detent	detention
center	center	center
at	at	at
the	the	the
Guantanamo	guantanamo	Guantanamo
Bay	bay	Bay
naval	naval	naval
base	base	base
in	in	in
Cuba	cuba	Cuba
and	and	and
the	the	the
use	use	use
of	of	of
funds	fund	fund
specially	special	specially
designated	design	designated
for	for	for
the	the	the
wars	war	war
in	in	in
Afghanistan	afghanistan	Afghanistan
and	and	and
Iraq	iraq	Iraq
to	to	to
allow	allow	allow
the	the	the
military	militari	military
to	to	to
avoid	avoid	avoid
mandatory	mandatori	mandatory
spending	spend	spending
limits	limit	limit
.	.	.

The	the	The
Senate	senat	Senate
s	s	s
version	version	version
of	of	of
the	the	the
National	nation	National
Defense	defens	Defense
Authorization	author	Authorization
Act	act	Act
,	,	,
or	or	or
NDAA	ndaa	NDAA
,	,	,
now	now	now
must	must	must
be	be	be
reconciled	reconcil	reconciled
with	with	with
the	the	the
one	one	one
passed	pass	passed
by	by	by
the	the	the
House	hous	House
last	last	last
month	month	month
before	befor	before
it	it	it
can	can	can
be	be	be
sent	sent	sent
to	to	to
Obama	obama	Obama
.	.	.

The	the	The
House	hous	House
bill	bill	bill
also	also	also
faces	face	face
a	a	a
veto	veto	veto
threat	threat	threat
.	.	.

If	if	If
the	the	the
bill	bill	bill
is	is	is
finished	finish	finished
before	befor	before
November	novemb	November
,	,	,
when	when	when
every	everi	every
member	member	member
of	of	of
the	the	the
House	hous	House
and	and	and
one	one	one
-third	-third	-third
of	of	of
the	the	the
Senate	senat	Senate
is	is	is
up	up	up
for	for	for
re	re	re
-election	-elect	-election
,	,	,
a	a	a
veto	veto	veto
could	could	could
prove	prove	prove
challenging	challeng	challenging
for	for	for
Democrats	democrat	Democrats
.	.	.

Obama	obama	Obama
s	s	s
party	parti	party
is	is	is
trying	tri	trying
to	to	to
keep	keep	keep
the	the	the
White	white	White
House	hous	House
,	,	,
and	and	and
hopes	hope	hope
to	to	to
regain	regain	regain
the	the	the
Senate	senat	Senate
majority	major	majority
it	it	it
lost	lost	lost
in	in	in
2014	2014	2014
,	,	,
if	if	if
not	not	not
control	control	control
of	of	of
the	the	the
House	hous	House
.	.	.

But	but	But
Democrats	democrat	Democrats
perpetually	perpetu	perpetually
battle	battl	battle
accusations	accus	accusation
from	from	from
Republicans	republican	Republicans
that	that	that
they	they	they
are	are	are
soft	soft	soft
on	on	on
defense	defens	defense
,	,	,
a	a	a
fight	fight	fight
that	that	that
could	could	could
be	be	be
more	more	more
difficult	difficult	difficult
if	if	if
they	they	they
block	block	block
the	the	the
major	major	major
Pentagon	pentagon	Pentagon
policy	polici	policy
bill	bill	bill
.	.	.

Republican	republican	Republican
Senator	senat	Senator
John	john	John
McCain	mccain	McCain
,	,	,
who	who	who
chairs	chair	chair
the	the	the
Armed	arm	Armed
Services	servic	Services
Committee	committe	Committee
,	,	,
said	said	said
he	he	he
was	was	wa
disappointed	disappoint	disappointed
the	the	the
bill	bill	bill
did	did	did
not	not	not
include	includ	include
a	a	a
program	program	program
that	that	that
would	would	would
help	help	help
Afghans	afghan	Afghans
who	who	who
are	are	are
in	in	in
danger	danger	danger
because	becaus	because
they	they	they
worked	work	worked
for	for	for
American	american	American
troops	troop	troop
to	to	to
move	move	move
to	to	to
the	the	the
United	unit	United
States	state	States
.	.	.

They	they	They
are	are	are
the	the	the
number	number	number
one	one	one
target	target	target
for	for	for
the	the	the
Taliban	taliban	Taliban
and	and	and
for	for	for
ISIS	isi	ISIS
Islamic	islam	Islamic
State	state	State
,	,	,
McCain	mccain	McCain
said	said	said
in	in	in
the	the	the
Senate	senat	Senate
after	after	after
the	the	the
bill	bill	bill
passed	pass	passed
without	without	without
an	an	an
amendment	amend	amendment
extending	extend	extending
the	the	the
program	program	program
to	to	to
provide	provid	provide
Special	special	Special
Immigrant	immigr	Immigrant
Visas	visa	Visas
for	for	for
interpreters	interpret	interpreter
and	and	and
others	other	others
who	who	who
worked	work	worked
for	for	for
U	u	U
.	.	.
S	s	S
.	.	.
forces	forc	force
.	.	.

Democratic	democrat	Democratic
Senator	senat	Senator
Jeanne	jeann	Jeanne
Shaheen	shaheen	Shaheen
,	,	,
who	who	who
had	had	had
introduced	introduc	introduced
the	the	the
amendment	amend	amendment
,	,	,
called	call	called
its	it	it
omission	omiss	omission
unconscionable	unconscion	unconscionable
.	.	.
In	in	In
a	a	a
statement	statement	statement
,	,	,
she	she	she
said	said	said
,	,	,
For	for	For
many	mani	many
of	of	of
them	them	them
,	,	,
this	this	this
could	could	could
be	be	be
a	a	a
death	death	death
sentence	sentenc	sentence
.	.	.
The	the	The
bill	bill	bill
would	would	would
also	also	also
require	requir	require
young	young	young
women	women	woman
to	to	to
register	regist	register
for	for	for
the	the	the
military	militari	military
draft	draft	draft
,	,	,
as	as	a
the	the	the
Department	depart	Department
of	of	of
Defense	defens	Defense
opens	open	open
all	all	all
of	of	of
the	the	the
military	militari	military
,	,	,
including	includ	including
combat	combat	combat
roles	role	role
,	,	,
to	to	to
females	femal	female
.	.	.

A	a	A
few	few	few
conservative	conserv	conservative
senators	senat	senator
voted	vote	voted
against	against	against
the	the	the
measure	measur	measure
because	becaus	because
of	of	of
that	that	that
provision	provis	provision
.	.	.

The	the	The
bill	bill	bill
passed	pass	passed
with	with	with
a	a	a
compromise	compromis	compromise
on	on	on
the	the	the
use	use	use
of	of	of
Russian	russian	Russian
RD	rd	RD
-180	-180	-180
rocket	rocket	rocket
engines	engin	engine
.	.	.

Lawmakers	lawmak	Lawmakers
eased	eas	eased
a	a	a
ban	ban	ban
on	on	on
their	their	their
use	use	use
late	late	late
last	last	last
year	year	year
,	,	,
worried	worri	worried
that	that	that
it	it	it
could	could	could
drive	drive	drive
United	unit	United
Launch	launch	Launch
alliance	allianc	alliance
,	,	,
a	a	a
joint	joint	joint
venture	ventur	venture
of	of	of
Lockheed	lockhe	Lockheed
Martin	martin	Martin
Corp	corp	Corp
and	and	and
Boeing	boe	Boeing
Co	co	Co
,	,	,
out	out	out
of	of	of
business	busi	business
and	and	and
leave	leav	leave
only	onli	only
privately	privat	privately
held	held	held
SpaceX	spacex	SpaceX
to	to	to
transport	transport	transport
satellites	satellit	satellite
into	into	into
space	space	space
.	.	.

An	an	An
amendment	amend	amendment
from	from	from
Republican	republican	Republican
Senator	senat	Senator
Cory	cori	Cory
Gardner	gardner	Gardner
and	and	and
Democrat	democrat	Democrat
Bill	bill	Bill
Nelson	nelson	Nelson
gives	give	give
the	the	the
Pentagon	pentagon	Pentagon
time	time	time
to	to	to
develop	develop	develop
and	and	and
test	test	test
a	a	a
replacement	replac	replacement
for	for	for
the	the	the
Russian	russian	Russian
-made	-made	-made
engines	engin	engine
and	and	and
limits	limit	limit
their	their	their
use	use	use
for	for	for
launches	launch	launch
.	.	.

McCain	mccain	McCain
,	,	,
a	a	a
harsh	harsh	harsh
critic	critic	critic
of	of	of
Moscow	moscow	Moscow
,	,	,
had	had	had
tried	tri	tried
to	to	to
stop	stop	stop
the	the	the
use	use	use
of	of	of
the	the	the
RD	rd	RD
-180	-180	-180
to	to	to
send	send	send
a	a	a
message	messag	message
to	to	to
Russia	russia	Russia
s	s	s
President	presid	President
Vladimir	vladimir	Vladimir
Putin	putin	Putin
.	.	.

The	the	The
bill	bill	bill
also	also	also
bars	bar	bar
military	militari	military
base	base	base
closures	closur	closure
,	,	,
despite	despit	despite
military	militari	military
leaders	leader	leader
saying	say	saying
they	they	they
have	have	have
more	more	more
capacity	capac	capacity
than	than	than
they	they	they
need	need	need
.	.	.

Closing	close	Closing
bases	base	base
is	is	is
a	a	a
thorny	thorni	thorny
issue	issu	issue
for	for	for
many	mani	many
lawmakers	lawmak	lawmaker
,	,	,
especially	especi	especially
in	in	in
an	an	an
election	elect	election
year	year	year
.	.	.

