Token	Stem	Lemma
MANILA	manila	MANILA
Reuters	reuter	Reuters
Thousands	thousand	Thousands
of	of	of
assault	assault	assault
rifles	rifl	rifle
and	and	and
helmets	helmet	helmet
were	were	were
among	among	among
the	the	the
military	militari	military
gear	gear	gear
Russia	russia	Russia
donated	donat	donated
to	to	to
the	the	the
Philippines	philippin	Philippines
in	in	in
a	a	a
bid	bid	bid
to	to	to
widen	widen	widen
its	it	it
arms	arm	arm
market	market	market
in	in	in
Southeast	southeast	Southeast
Asia	asia	Asia
at	at	at
a	a	a
time	time	time
when	when	when
Manila	manila	Manila
is	is	is
seeking	seek	seeking
to	to	to
diversify	diversifi	diversify
weapons	weapon	weapon
systems	system	system
officials	offici	official
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
Manila	manila	Manila
received	receiv	received
about	about	about
5	5	5
000	000	000
Kalashnikov	kalashnikov	Kalashnikov
rifles	rifl	rifle
5	5	5
000	000	000
steel	steel	steel
helmets	helmet	helmet
about	about	about
a	a	a
million	million	million
rounds	round	round
of	of	of
ammunition	ammunit	ammunition
for	for	for
the	the	the
rifles	rifl	rifle
and	and	and
20	20	20
army	armi	army
trucks	truck	truck
in	in	in
a	a	a
ceremony	ceremoni	ceremony
attended	attend	attended
by	by	by
President	presid	President
Rodrigo	rodrigo	Rodrigo
Duterte	dutert	Duterte
who	who	who
also	also	also
toured	tour	toured
one	one	one
of	of	of
five	five	five
visiting	visit	visiting
Russian	russian	Russian
warships	warship	warship
The	the	The
gift	gift	gift
came	came	came
a	a	a
day	day	day
after	after	after
Russia	russia	Russia
and	and	and
the	the	the
Philippines	philippin	Philippines
signed	sign	signed
two	two	two
military	militari	military
pacts	pact	pact
including	includ	including
a	a	a
sales	sale	sale
contract	contract	contract
with	with	with
Rosoboronexport	rosoboronexport	Rosoboronexport
a	a	a
state	state	state
-owned	-own	-owned
vendor	vendor	vendor
of	of	of
Russian	russian	Russian
defense	defens	defense
equipment	equip	equipment
We	we	We
are	are	are
looking	look	looking
at	at	at
acquiring	acquir	acquiring
some	some	some
equipment	equip	equipment
for	for	for
humanitarian	humanitarian	humanitarian
assistance	assist	assistance
and	and	and
disaster	disast	disaster
relief	relief	relief
operations	oper	operation
but	but	but
there	there	there
are	are	are
no	no	no
specifics	specif	specific
yet	yet	yet
Defense	defens	Defense
Secretary	secretari	Secretary
Delfin	delfin	Delfin
Lorenzana	lorenzana	Lorenzana
told	told	told
Reuters	reuter	Reuters
We	we	We
are	are	are
still	still	still
discussing	discuss	discussing
Lorenzana	lorenzana	Lorenzana
said	said	said
the	the	the
Rosoboronexport	rosoboronexport	Rosoboronexport
contract	contract	contract
was	was	wa
not	not	not
a	a	a
sales	sale	sale
deal	deal	deal
but	but	but
signaled	signal	signaled
the	the	the
Philippines	philippin	Philippines
intention	intent	intention
to	to	to
acquire	acquir	acquire
small	small	small
arms	arm	arm
vehicles	vehicl	vehicle
and	and	and
special	special	special
equipment	equip	equipment
for	for	for
disaster	disast	disaster
operations	oper	operation
But	but	But
the	the	the
Philippines	philippin	Philippines
biggest	biggest	biggest
source	sourc	source
of	of	of
arms	arm	arm
the	the	the
United	unit	United
States	state	States
was	was	wa
not	not	not
worried	worri	worried
at	at	at
the	the	the
prospect	prospect	prospect
of	of	of
equipment	equip	equipment
donated	donat	donated
by	by	by
its	it	it
rivals	rival	rival
China	china	China
and	and	and
Russia	russia	Russia
I	i	I
don	don	don
t	t	t
attach	attach	attach
very	veri	very
much	much	much
significance	signific	significance
to	to	to
it	it	it
some	some	some
trucks	truck	truck
or	or	or
guns	gun	gun
being	be	being
dropped	drop	dropped
off	off	off
to	to	to
a	a	a
country	countri	country
that	that	that
s	s	s
fighting	fight	fighting
terrorists	terrorist	terrorist
right	right	right
now	now	now
U	u	U
S	s	S
Defense	defens	Defense
Secretary	secretari	Secretary
Jim	jim	Jim
Mattis	matti	Mattis
told	told	told
reporters	report	reporter
on	on	on
the	the	the
plane	plane	plane
to	to	to
Bangkok	bangkok	Bangkok
It	it	It
s	s	s
a	a	a
sovereign	sovereign	sovereign
decision	decis	decision
by	by	by
the	the	the
Philippines	philippin	Philippines
he	he	he
added	ad	added
So	so	So
it	it	it
s	s	s
not	not	not
a	a	a
big	big	big
issue	issu	issue
other	other	other
nations	nation	nation
are	are	are
coming	come	coming
to	to	to
their	their	their
help	help	help
The	the	The
United	unit	United
States	state	States
and	and	and
China	china	China
dominate	domin	dominate
regional	region	regional
arms	arm	arm
trade	trade	trade
Since	sinc	Since
2000	2000	2000
the	the	the
United	unit	United
States	state	States
has	has	ha
donated	donat	donated
close	close	close
to	to	to
1	1	1
billion	billion	billion
worth	worth	worth
of	of	of
military	militari	military
equipment	equip	equipment
to	to	to
the	the	the
Philippines	philippin	Philippines
ranging	rang	ranging
from	from	from
surveillance	surveil	surveillance
planes	plane	plane
drones	drone	drone
and	and	and
boats	boat	boat
to	to	to
small	small	small
arms	arm	arm
China	china	China
which	which	which
promised	promis	promised
to	to	to
donate	donat	donate
a	a	a
third	third	third
shipment	shipment	shipment
of	of	of
small	small	small
arms	arm	arm
after	after	after
a	a	a
meeting	meet	meeting
on	on	on
Wednesday	wednesday	Wednesday
between	between	between
Lorenzana	lorenzana	Lorenzana
and	and	and
his	his	his
Chinese	chines	Chinese
counterpart	counterpart	counterpart
General	general	General
Chang	chang	Chang
Wanquan	wanquan	Wanquan
has	has	ha
already	alreadi	already
given	given	given
the	the	the
Philippines	philippin	Philippines
about	about	about
7	7	7
million	million	million
in	in	in
small	small	small
arms	arm	arm
The	the	The
deals	deal	deal
with	with	with
the	the	the
Philippines	philippin	Philippines
will	will	will
allow	allow	allow
Russia	russia	Russia
to	to	to
expand	expand	expand
its	it	it
arms	arm	arm
market	market	market
in	in	in
the	the	the
region	region	region
said	said	said
another	anoth	another
senior	senior	senior
Philippine	philippin	Philippine
official	offici	official
who	who	who
declined	declin	declined
to	to	to
be	be	be
named	name	named
because	becaus	because
he	he	he
was	was	wa
not	not	not
authorized	author	authorized
to	to	to
speak	speak	speak
to	to	to
media	media	medium
The	the	The
Philippines	philippin	Philippines
is	is	is
now	now	now
open	open	open
to	to	to
buying	buy	buying
Russian	russian	Russian
arms	arm	arm
as	as	a
Manila	manila	Manila
cultivates	cultiv	cultivates
closer	closer	closer
ties	tie	tie
with	with	with
Moscow	moscow	Moscow
he	he	he
added	ad	added
particularly	particular	particularly
as	as	a
the	the	the
military	militari	military
looks	look	look
to	to	to
diversify	diversifi	diversify
its	it	it
equipment	equip	equipment
reining	rein	reining
in	in	in
costs	cost	cost
while	while	while
maintaining	maintain	maintaining
quality	qualiti	quality
Moscow	moscow	Moscow
has	has	ha
been	been	been
offering	offer	offering
to	to	to
sell	sell	sell
arms	arm	arm
to	to	to
us	us	u
since	sinc	since
the	the	the
mid	mid	mid
-1990s	-1990s	-1990s
and	and	and
they	they	they
are	are	are
willing	will	willing
to	to	to
barter	barter	barter
guns	gun	gun
for	for	for
bananas	banana	banana
he	he	he
said	said	said
adding	ad	adding
that	that	that
Russia	russia	Russia
was	was	wa
selling	sell	selling
fighters	fighter	fighter
helicopters	helicopt	helicopter
and	and	and
submarines	submarin	submarine
to	to	to
the	the	the
Philippines	philippin	Philippines
