Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
NEW	new	NEW
YORK	york	YORK
Reuters	reuter	Reuters
After	after	After
a	a	a
crackdown	crackdown	crackdown
on	on	on
illegal	illeg	illegal
immigration	immigr	immigration
that	that	that
has	has	ha
sharply	sharpli	sharply
reduced	reduc	reduced
the	the	the
number	number	number
of	of	of
unauthorized	unauthor	unauthorized
border	border	border
crossings	cross	crossing
from	from	from
Mexico	mexico	Mexico
U	u	U
S	s	S
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
is	is	is
now	now	now
turning	turn	turning
his	his	his
attention	attent	attention
to	to	to
reducing	reduc	reducing
the	the	the
number	number	number
of	of	of
legal	legal	legal
immigrants	immigr	immigrant
in	in	in
the	the	the
country	countri	country
The	the	The
White	white	White
House	hous	House
is	is	is
throwing	throw	throwing
its	it	it
support	support	support
behind	behind	behind
a	a	a
bill	bill	bill
developed	develop	developed
by	by	by
Republican	republican	Republican
senators	senat	senator
Tom	tom	Tom
Cotton	cotton	Cotton
of	of	of
Arkansas	arkansa	Arkansas
and	and	and
David	david	David
Perdue	perdu	Perdue
of	of	of
Georgia	georgia	Georgia
that	that	that
would	would	would
cut	cut	cut
legal	legal	legal
immigration	immigr	immigration
by	by	by
50	50	50
percent	percent	percent
over	over	over
10	10	10
years	year	year
by	by	by
reducing	reduc	reducing
the	the	the
kinds	kind	kind
of	of	of
relatives	relat	relative
immigrants	immigr	immigrant
can	can	can
bring	bring	bring
into	into	into
the	the	the
country	countri	country
But	but	But
the	the	the
legislation	legisl	legislation
faces	face	face
an	an	an
uphill	uphil	uphill
climb	climb	climb
to	to	to
get	get	get
through	through	through
Congress	congress	Congress
where	where	where
some	some	some
senior	senior	senior
Republicans	republican	Republicans
back	back	back
comprehensive	comprehens	comprehensive
immigration	immigr	immigration
reform	reform	reform
not	not	not
a	a	a
tough	tough	tough
crackdown	crackdown	crackdown
Under	under	Under
the	the	the
new	new	new
bill	bill	bill
known	known	known
as	as	a
the	the	the
RAISE	rais	RAISE
Act	act	Act
the	the	the
United	unit	United
States	state	States
would	would	would
