LONDON	london	LONDON
Reuters	reuter	Reuters
-	-	-
British	british	British
police	polic	police
said	said	said
on	on	on
Friday	friday	Friday
that	that	that
they	they	they
were	were	were
treating	treat	treating
as	as	a
a	a	a
terrorist	terrorist	terrorist
incident	incid	incident
reports	report	report
of	of	of
a	a	a
blast	blast	blast
at	at	at
a	a	a
west	west	west
London	london	London
metro	metro	metro
station	station	station
.	.	.

Armed	arm	Armed
police	polic	police
rushed	rush	rushed
to	to	to
reports	report	report
of	of	of
a	a	a
fire	fire	fire
on	on	on
a	a	a
train	train	train
at	at	at
a	a	a
London	london	London
underground	underground	underground
station	station	station
with	with	with
local	local	local
media	media	medium
reporting	report	reporting
there	there	there
had	had	had
been	been	been
an	an	an
explosion	explos	explosion
on	on	on
a	a	a
packed	pack	packed
rush	rush	rush
-hour	-hour	-hour
commuter	commut	commuter
train	train	train
.	.	.

Deputy	deputi	Deputy
Assistant	assist	Assistant
Commissioner	commission	Commissioner
Neil	neil	Neil
Basu	basu	Basu
,	,	,
the	the	the
senior	senior	senior
national	nation	national
coordinator	coordin	coordinator
for	for	for
CT	ct	CT
policing	polic	policing
,	,	,
has	has	ha
declared	declar	declared
it	it	it
a	a	a
terrorist	terrorist	terrorist
incident	incid	incident
,	,	,
the	the	the
Metropolitan	metropolitan	Metropolitan
Police	polic	Police
said	said	said
in	in	in
a	a	a
statement	statement	statement
on	on	on
Friday	friday	Friday
.	.	.

