WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Donald	donald	Donald
Trump	trump	Trump
and	and	and
the	the	the
Republican	republican	Republican
National	nation	National
Committee	committe	Committee
raised	rais	raised
nearly	near	nearly
51	51	51
million	million	million
for	for	for
his	his	his
presidential	presidenti	presidential
campaign	campaign	campaign
in	in	in
June	june	June
,	,	,
after	after	after
he	he	he
launched	launch	launched
his	his	his
first	first	first
aggressive	aggress	aggressive
effort	effort	effort
at	at	at
raising	rais	raising
cash	cash	cash
,	,	,
Trump	trump	Trump
s	s	s
organization	organ	organization
reported	report	reported
on	on	on
Wednesday	wednesday	Wednesday
.	.	.
The	the	The
most	most	most
recent	recent	recent
haul	haul	haul
dwarfed	dwarf	dwarfed
the	the	the
3	3	3
.	.	.
1	1	1
million	million	million
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
raised	rais	raised
in	in	in
May	may	May
.	.	.
That	that	That
low	low	low
number	number	number
prompted	prompt	prompted
widespread	widespread	widespread
concern	concern	concern
among	among	among
Republicans	republican	Republicans
that	that	that
the	the	the
New	new	New
York	york	York
businessman	businessman	businessman
,	,	,
a	a	a
newcomer	newcom	newcomer
to	to	to
politics	polit	politics
who	who	who
largely	larg	largely
bankrolled	bankrol	bankrolled
his	his	his
primary	primari	primary
campaign	campaign	campaign
,	,	,
would	would	would
be	be	be
unable	unabl	unable
to	to	to
compete	compet	compete
with	with	with
Democrat	democrat	Democrat
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
massive	massiv	massive
fundraising	fundrais	fundraising
operation	oper	operation
.	.	.
For	for	For
June	june	June
,	,	,
fundraising	fundrais	fundraising
emails	email	email
circulated	circul	circulated
by	by	by
the	the	the
Trump	trump	Trump
campaign	campaign	campaign
attracted	attract	attracted
26	26	26
million	million	million
,	,	,
in	in	in
addition	addit	addition
to	to	to
more	more	more
than	than	than
25	25	25
million	million	million
raised	rais	raised
in	in	in
conjunction	conjunct	conjunction
with	with	with
the	the	the
RNC	rnc	RNC
through	through	through
joint	joint	joint
fundraising	fundrais	fundraising
events	event	event
in	in	in
June	june	June
and	and	and
the	the	the
last	last	last
week	week	week
of	of	of
May	may	May
.	.	.
The	the	The
joint	joint	joint
funds	fund	fund
are	are	are
intended	intend	intended
to	to	to
help	help	help
both	both	both
Trump	trump	Trump
and	and	and
candidates	candid	candidate
in	in	in
other	other	other
races	race	race
,	,	,
such	such	such
as	as	a
people	peopl	people
running	run	running
for	for	for
Congress	congress	Congress
,	,	,
in	in	in
the	the	the
Nov	nov	Nov
.	.	.
8	8	8
election	elect	election
.	.	.
Trump	trump	Trump
,	,	,
the	the	the
presumptive	presumpt	presumptive
Republican	republican	Republican
nominee	nomine	nominee
,	,	,
personally	person	personally
contributed	contribut	contributed
3	3	3
.	.	.
8	8	8
million	million	million
in	in	in
June	june	June
,	,	,
the	the	the
campaign	campaign	campaign
said	said	said
,	,	,
bringing	bring	bringing
the	the	the
total	total	total
contributions	contribut	contribution
for	for	for
the	the	the
month	month	month
to	to	to
about	about	about
55	55	55
million	million	million
.	.	.
We	we	We
just	just	just
started	start	started
our	our	our
fundraising	fundrais	fundraising
efforts	effort	effort
in	in	in
the	the	the
last	last	last
week	week	week
of	of	of
May	may	May
and	and	and
we	we	we
are	are	are
extremely	extrem	extremely
pleased	pleas	pleased
with	with	with
the	the	the
broad	broad	broad
-based	-base	-based
support	support	support
in	in	in
the	the	the
last	last	last
five	five	five
weeks	week	week
for	for	for
the	the	the
Trump	trump	Trump
Campaign	campaign	Campaign
and	and	and
Trump	trump	Trump
Victory	victori	Victory
,	,	,
the	the	the
campaign	campaign	campaign
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
In	in	In
June	june	June
,	,	,
Clinton	clinton	Clinton
,	,	,
the	the	the
presumptive	presumpt	presumptive
Democratic	democrat	Democratic
nominee	nomine	nominee
,	,	,
raised	rais	raised
68	68	68
.	.	.
5	5	5
million	million	million
,	,	,
including	includ	including
40	40	40
million	million	million
for	for	for
her	her	her
campaign	campaign	campaign
and	and	and
28	28	28
million	million	million
for	for	for
the	the	the
DNC	dnc	DNC
and	and	and
state	state	state
victory	victori	victory
funds	fund	fund
.	.	.
She	she	She
began	began	began
July	juli	July
with	with	with
44	44	44
million	million	million
in	in	in
cash	cash	cash
on	on	on
hand	hand	hand
.	.	.
While	while	While
Trump	trump	Trump
s	s	s
June	june	June
total	total	total
far	far	far
eclipsed	eclips	eclipsed
the	the	the
candidate	candid	candidate
s	s	s
past	past	past
hauls	haul	haul
,	,	,
Lisa	lisa	Lisa
Spies	spi	Spies
,	,	,
a	a	a
Republican	republican	Republican
fundraiser	fundrais	fundraiser
who	who	who
worked	work	worked
for	for	for
Mitt	mitt	Mitt
Romney	romney	Romney
in	in	in
2012	2012	2012
and	and	and
raised	rais	raised
money	money	money
for	for	for
Jeb	jeb	Jeb
Bush	bush	Bush
in	in	in
the	the	the
2016	2016	2016
primary	primari	primary
,	,	,
said	said	said
the	the	the
dollar	dollar	dollar
count	count	count
was	was	wa
much	much	much
lower	lower	lower
than	than	than
the	the	the
106	106	106
million	million	million
that	that	that
Romney	romney	Romney
,	,	,
the	the	the
party	parti	party
s	s	s
standard	standard	standard
-bearer	-bearer	-bearer
in	in	in
2012	2012	2012
,	,	,
brought	brought	brought
in	in	in
during	dure	during
the	the	the
same	same	same
month	month	month
four	four	four
years	year	year
ago	ago	ago
.	.	.
This	this	This
is	is	is
his	his	his
low	low	low
-hanging	-hang	-hanging
fruit	fruit	fruit
,	,	,
and	and	and
it	it	it
s	s	s
good	good	good
,	,	,
I	i	I
m	m	m
not	not	not
putting	put	putting
it	it	it
down	down	down
.	.	.
But	but	But
it	it	it
needs	need	need
to	to	to
get	get	get
much	much	much
better	better	better
than	than	than
this	this	this
quickly	quick	quickly
.	.	.
He	he	He
s	s	s
playing	play	playing
a	a	a
game	game	game
of	of	of
catch	catch	catch
-up	-up	-up
right	right	right
now	now	now
,	,	,
Spies	spi	Spies
said	said	said
.	.	.
Clinton	clinton	Clinton
s	s	s
fundraising	fundrais	fundraising
advantage	advantag	advantage
has	has	ha
allowed	allow	allowed
her	her	her
to	to	to
build	build	build
a	a	a
vastly	vast	vastly
larger	larger	larger
campaign	campaign	campaign
infrastructure	infrastructur	infrastructure
.	.	.
Clinton	clinton	Clinton
already	alreadi	already
has	has	ha
extensive	extens	extensive
staff	staff	staff
operations	oper	operation
in	in	in
the	the	the
most	most	most
important	import	important
battleground	battleground	battleground
states	state	state
and	and	and
has	has	ha
begun	begun	begun
to	to	to
run	run	run
paid	paid	paid
advertising	advertis	advertising
.	.	.
Trump	trump	Trump
has	has	ha
only	onli	only
a	a	a
handful	hand	handful
of	of	of
staffers	staffer	staffer
and	and	and
has	has	ha
made	made	made
no	no	no
large	larg	large
television	televis	television
ad	ad	ad
purchases	purchas	purchase
.	.	.
Trump	trump	Trump
beat	beat	beat
16	16	16
rivals	rival	rival
in	in	in
the	the	the
Republican	republican	Republican
presidential	presidenti	presidential
race	race	race
,	,	,
but	but	but
his	his	his
free	free	free
-wheeling	-wheel	-wheeling
style	style	style
and	and	and
some	some	some
of	of	of
his	his	his
campaign	campaign	campaign
pledges	pledg	pledge
,	,	,
such	such	such
as	as	a
his	his	his
plan	plan	plan
to	to	to
build	build	build
a	a	a
wall	wall	wall
on	on	on
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
-Mexico	-mexico	-Mexico
border	border	border
,	,	,
have	have	have
long	long	long
worried	worri	worried
some	some	some
in	in	in
the	the	the
party	parti	party
establishment	establish	establishment
and	and	and
he	he	he
has	has	ha
struggled	struggl	struggled
to	to	to
unify	unifi	unify
Republicans	republican	Republicans
behind	behind	behind
him	him	him
.	.	.
The	the	The
Super	super	Super
PACs	pac	PACs
supporting	support	supporting
Trump	trump	Trump
,	,	,
which	which	which
are	are	are
permitted	permit	permitted
to	to	to
raise	rais	raise
and	and	and
spend	spend	spend
unlimited	unlimit	unlimited
sums	sum	sum
but	but	but
are	are	are
not	not	not
allowed	allow	allowed
to	to	to
coordinate	coordin	coordinate
directly	direct	directly
with	with	with
the	the	the
campaign	campaign	campaign
,	,	,
have	have	have
also	also	also
struggled	struggl	struggled
to	to	to
get	get	get
organized	organ	organized
.	.	.
While	while	While
there	there	there
was	was	wa
once	onc	once
a	a	a
constellation	constel	constellation
of	of	of
more	more	more
than	than	than
a	a	a
dozen	dozen	dozen
Super	super	Super
PACs	pac	PACs
backing	back	backing
him	him	him
,	,	,
most	most	most
of	of	of
his	his	his
support	support	support
has	has	ha
consolidated	consolid	consolidated
around	around	around
Great	great	Great
America	america	America
PAC	pac	PAC
,	,	,
which	which	which
is	is	is
being	be	being
run	run	run
by	by	by
veteran	veteran	veteran
political	polit	political
operative	oper	operative
Ed	ed	Ed
Rollins	rollin	Rollins
.	.	.
The	the	The
PAC	pac	PAC
is	is	is
on	on	on
target	target	target
to	to	to
raise	rais	raise
10	10	10
million	million	million
before	befor	before
the	the	the
July	juli	July
18	18	18
start	start	start
of	of	of
the	the	the
Republican	republican	Republican
National	nation	National
Convention	convent	Convention
,	,	,
said	said	said
Eric	eric	Eric
Beach	beach	Beach
,	,	,
a	a	a
top	top	top
PAC	pac	PAC
official	offici	official
.	.	.
They	they	They
have	have	have
already	alreadi	already
seen	seen	seen
an	an	an
uptick	uptick	uptick
in	in	in
fundraising	fundrais	fundraising
,	,	,
bringing	bring	bringing
in	in	in
5	5	5
million	million	million
in	in	in
June	june	June
,	,	,
doubling	doubl	doubling
the	the	the
May	may	May
haul	haul	haul
of	of	of
2	2	2
.	.	.
5	5	5
million	million	million
.	.	.
Great	great	Great
America	america	America
PAC	pac	PAC
is	is	is
using	use	using
that	that	that
money	money	money
to	to	to
run	run	run
television	televis	television
ads	ad	ad
,	,	,
and	and	and
plans	plan	plan
to	to	to
attack	attack	attack
Clinton	clinton	Clinton
over	over	over
her	her	her
use	use	use
of	of	of
personal	person	personal
email	email	email
servers	server	server
during	dure	during
her	her	her
time	time	time
as	as	a
secretary	secretari	secretary
of	of	of
state	state	state
.	.	.
The	the	The
Super	super	Super
PAC	pac	PAC
supporting	support	supporting
Clinton	clinton	Clinton
,	,	,
Priorities	prioriti	Priorities
USA	usa	USA
,	,	,
had	had	had
raised	rais	raised
88	88	88
million	million	million
by	by	by
the	the	the
end	end	end
of	of	of
May	may	May
and	and	and
had	had	had
51	51	51
million	million	million
to	to	to
spend	spend	spend
.	.	.
The	the	The
group	group	group
is	is	is
already	alreadi	already
running	run	running
ads	ad	ad
attacking	attack	attacking
Trump	trump	Trump
.	.	.
Trump	trump	Trump
got	got	got
off	off	off
to	to	to
a	a	a
slow	slow	slow
start	start	start
in	in	in
fundraising	fundrais	fundraising
,	,	,
funding	fund	funding
much	much	much
of	of	of
his	his	his
primary	primari	primary
campaign	campaign	campaign
with	with	with
his	his	his
personal	person	personal
wealth	wealth	wealth
in	in	in
loans	loan	loan
that	that	that
totaled	total	totaled
about	about	about
50	50	50
million	million	million
.	.	.
He	he	He
announced	announc	announced
last	last	last
month	month	month
he	he	he
would	would	would
forgive	forgiv	forgive
the	the	the
loans	loan	loan
to	to	to
his	his	his
campaign	campaign	campaign
,	,	,
intending	intend	intending
to	to	to
signal	signal	signal
to	to	to
potential	potenti	potential
donors	donor	donor
that	that	that
he	he	he
would	would	would
not	not	not
use	use	use
their	their	their
funds	fund	fund
to	to	to
repay	repay	repay
himself	himself	himself
.	.	.
He	he	He
held	held	held
his	his	his
first	first	first
fundraiser	fundrais	fundraiser
in	in	in
late	late	late
May	may	May
and	and	and
had	had	had
several	sever	several
in	in	in
June	june	June
,	,	,
including	includ	including
a	a	a
high	high	high
-dollar	-dollar	-dollar
event	event	event
in	in	in
New	new	New
York	york	York
City	citi	City
and	and	and
several	sever	several
fundraisers	fundrais	fundraiser
in	in	in
Texas	texa	Texas
.	.	.
Trump	trump	Trump
continues	continu	continues
to	to	to
promise	promis	promise
to	to	to
make	make	make
contributions	contribut	contribution
to	to	to
his	his	his
own	own	own
campaign	campaign	campaign
.	.	.
In	in	In
June	june	June
,	,	,
he	he	he
launched	launch	launched
an	an	an
online	onlin	online
fundraising	fundrais	fundraising
effort	effort	effort
by	by	by
promising	promis	promising
to	to	to
match	match	match
donations	donat	donation
up	up	up
to	to	to
2	2	2
million	million	million
.	.	.
Trump	trump	Trump
and	and	and
Clinton	clinton	Clinton
both	both	both
use	use	use
joint	joint	joint
fundraising	fundrais	fundraising
agreements	agreement	agreement
with	with	with
their	their	their
respective	respect	respective
parties	parti	party
.	.	.
The	the	The
agreements	agreement	agreement
allow	allow	allow
the	the	the
candidates	candid	candidate
to	to	to
accept	accept	accept
checks	check	check
larger	larger	larger
than	than	than
the	the	the
5	5	5
,	,	,
400	400	400
limit	limit	limit
that	that	that
an	an	an
individual	individu	individual
can	can	can
give	give	give
to	to	to
a	a	a
campaign	campaign	campaign
.	.	.
Instead	instead	Instead
,	,	,
the	the	the
larger	larger	larger
donations	donat	donation
are	are	are
divided	divid	divided
up	up	up
among	among	among
the	the	the
campaign	campaign	campaign
,	,	,
the	the	the
national	nation	national
party	parti	party
and	and	and
various	various	various
state	state	state
victory	victori	victory
funds	fund	fund
.	.	.
All	all	All
the	the	the
money	money	money
is	is	is
then	then	then
used	use	used
to	to	to
help	help	help
elect	elect	elect
the	the	the
presidential	presidenti	presidential
candidate	candid	candidate
as	as	a
well	well	well
as	as	a
other	other	other
candidates	candid	candidate
.	.	.
The	the	The
campaigns	campaign	campaign
and	and	and
the	the	the
political	polit	political
parties	parti	party
are	are	are
permitted	permit	permitted
to	to	to
coordinate	coordin	coordinate
how	how	how
they	they	they
spend	spend	spend
that	that	that
money	money	money
.	.	.
