Reuters	reuter	Reuters
-	-	-
New	new	New
Jersey	jersey	Jersey
Governor	governor	Governor
Chris	chris	Chris
Christie	christi	Christie
said	said	said
on	on	on
Thursday	thursday	Thursday
he	he	he
has	has	ha
urged	urg	urged
Donald	donald	Donald
Trump	trump	Trump
not	not	not
to	to	to
leave	leav	leave
the	the	the
Republican	republican	Republican
Party	parti	Party
,	,	,
saying	say	saying
it	it	it
remains	remain	remains
unified	unifi	unified
despite	despit	despite
scathing	scath	scathing
criticism	critic	criticism
of	of	of
Trump	trump	Trump
s	s	s
presidential	presidenti	presidential
candidacy	candidaci	candidacy
by	by	by
a	a	a
senior	senior	senior
party	parti	party
leader	leader	leader
earlier	earlier	earlier
on	on	on
Thursday	thursday	Thursday
.	.	.
I	i	I
have	have	have
urged	urg	urged
him	him	him
not	not	not
to	to	to
leave	leav	leave
the	the	the
party	parti	party
,	,	,
said	said	said
Christie	christi	Christie
,	,	,
a	a	a
former	former	former
candidate	candid	candidate
himself	himself	himself
,	,	,
who	who	who
gave	gave	gave
Trump	trump	Trump
a	a	a
major	major	major
boost	boost	boost
last	last	last
week	week	week
when	when	when
he	he	he
endorsed	endors	endorsed
him	him	him
for	for	for
the	the	the
party	parti	party
s	s	s
nomination	nomin	nomination
for	for	for
the	the	the
Nov	nov	Nov
.	.	.
8	8	8
election	elect	election
.	.	.
I	i	I
don	don	don
t	t	t
think	think	think
that	that	that
s	s	s
a	a	a
constructive	construct	constructive
way	way	way
to	to	to
go	go	go
about	about	about
it	it	it
,	,	,
and	and	and
he	he	he
knows	know	know
that	that	that
,	,	,
Christie	christi	Christie
told	told	told
reporters	report	reporter
.	.	.
Trump	trump	Trump
,	,	,
who	who	who
has	has	ha
repeatedly	repeat	repeatedly
threatened	threaten	threatened
to	to	to
leave	leav	leave
the	the	the
Republican	republican	Republican
Party	parti	Party
if	if	if
it	it	it
does	doe	doe
not	not	not
respect	respect	respect
him	him	him
,	,	,
told	told	told
ABC	abc	ABC
News	news	News
on	on	on
Thursday	thursday	Thursday
that	that	that
Republicans	republican	Republicans
should	should	should
be	be	be
glad	glad	glad
he	he	he
has	has	ha
brought	brought	brought
millions	million	million
more	more	more
people	peopl	people
into	into	into
the	the	the
party	parti	party
They	they	They
re	re	re
leaving	leav	leaving
the	the	the
Democrats	democrat	Democrats
.	.	.
They	they	They
re	re	re
leaving	leav	leaving
the	the	the
independents	independ	independent
.	.	.
And	and	And
they	they	they
re	re	re
with	with	with
me	me	me
100	100	100
percent	percent	percent
.	.	.
The	the	The
New	new	New
York	york	York
real	real	real
estate	estat	estate
magnate	magnat	magnate
is	is	is
the	the	the
clear	clear	clear
front	front	front
-runner	-runner	-runner
to	to	to
be	be	be
the	the	the
Republican	republican	Republican
nominee	nomine	nominee
in	in	in
November	novemb	November
but	but	but
is	is	is
facing	face	facing
heavy	heavi	heavy
criticism	critic	criticism
from	from	from
many	mani	many
in	in	in
the	the	the
party	parti	party
establishment	establish	establishment
-	-	-
including	includ	including
a	a	a
blistering	blister	blistering
speech	speech	speech
on	on	on
Thursday	thursday	Thursday
by	by	by
the	the	the
party	parti	party
s	s	s
2012	2012	2012
presidential	presidenti	presidential
candidate	candid	candidate
,	,	,
Mitt	mitt	Mitt
Romney	romney	Romney
.	.	.
U	u	U
.	.	.
S	s	S
.	.	.
Senators	senat	Senators
Marco	marco	Marco
Rubio	rubio	Rubio
and	and	and
Ted	ted	Ted
Cruz	cruz	Cruz
,	,	,
and	and	and
Ohio	ohio	Ohio
Governor	governor	Governor
John	john	John
Kasich	kasich	Kasich
are	are	are
trailing	trail	trailing
Trump	trump	Trump
in	in	in
their	their	their
bids	bid	bid
for	for	for
the	the	the
nomination	nomin	nomination
,	,	,
but	but	but
are	are	are
trying	tri	trying
to	to	to
coalesce	coalesc	coalesce
the	the	the
support	support	support
of	of	of
establishment	establish	establishment
Republicans	republican	Republicans
to	to	to
topple	toppl	topple
Trump	trump	Trump
before	befor	before
or	or	or
at	at	at
the	the	the
party	parti	party
s	s	s
nominating	nomin	nominating
convention	convent	convention
in	in	in
July	juli	July
.	.	.
Trump	trump	Trump
told	told	told
MSNBC	msnbc	MSNBC
that	that	that
the	the	the
increasing	increas	increasing
number	number	number
of	of	of
ads	ad	ad
from	from	from
the	the	the
establishment	establish	establishment
targeting	target	targeting
him	him	him
are	are	are
really	realli	really
unfair	unfair	unfair
,	,	,
and	and	and
that	that	that
he	he	he
could	could	could
depart	depart	depart
the	the	the
party	parti	party
to	to	to
run	run	run
as	as	a
an	an	an
independent	independ	independent
.	.	.
If	if	If
I	i	I
leave	leav	leave
,	,	,
if	if	if
I	i	I
go	go	go
.	.	.
.	.	.
.	.	.
which	which	which
I	i	I
may	may	may
do	do	do
,	,	,
I	i	I
mean	mean	mean
,	,	,
may	may	may
or	or	or
may	may	may
not	not	not
,	,	,
but	but	but
if	if	if
I	i	I
go	go	go
,	,	,
I	i	I
will	will	will
tell	tell	tell
you	you	you
these	these	these
millions	million	million
of	of	of
people	peopl	people
that	that	that
joined	join	joined
,	,	,
they	they	they
ve	ve	ve
told	told	told
them	them	them
,	,	,
they	they	they
re	re	re
all	all	all
coming	come	coming
with	with	with
me	me	me
,	,	,
he	he	he
said	said	said
.	.	.
Concern	concern	Concern
about	about	about
Trump	trump	Trump
among	among	among
Republicans	republican	Republicans
increased	increas	increased
at	at	at
the	the	the
weekend	weekend	weekend
over	over	over
his	his	his
failure	failur	failure
to	to	to
quickly	quick	quickly
disavow	disavow	disavow
support	support	support
from	from	from
a	a	a
leading	lead	leading
white	white	white
supremacist	supremacist	supremacist
.	.	.
I	i	I
ve	ve	ve
know	know	know
Donald	donald	Donald
Trump	trump	Trump
for	for	for
14	14	14
years	year	year
,	,	,
and	and	and
Donald	donald	Donald
Trump	trump	Trump
is	is	is
not	not	not
a	a	a
bigot	bigot	bigot
,	,	,
Christie	christi	Christie
told	told	told
a	a	a
news	news	news
conference	confer	conference
in	in	in
New	new	New
Jersey	jersey	Jersey
.	.	.
In	in	In
fact	fact	fact
,	,	,
Donald	donald	Donald
Trump	trump	Trump
is	is	is
someone	someon	someone
I	i	I
think	think	think
who	who	who
has	has	ha
given	given	given
a	a	a
lot	lot	lot
of	of	of
opportunity	opportun	opportunity
to	to	to
a	a	a
lot	lot	lot
of	of	of
people	peopl	people
of	of	of
a	a	a
lot	lot	lot
of	of	of
different	differ	different
backgrounds	background	background
,	,	,
and	and	and
I	i	I
disagree	disagre	disagree
with	with	with
Governor	governor	Governor
Romney	romney	Romney
on	on	on
that	that	that
one	one	one
.	.	.
Reporting	report	Reporting
by	by	by
Washington	washington	Washington
newsroom	newsroom	newsroom
;	;	;
Editing	edit	Editing
by	by	by
Mohammad	mohammad	Mohammad
Zargham	zargham	Zargham
and	and	and
Frances	franc	Frances
Kerry	kerri	Kerry
