Token	Stem	Lemma
AMMAN	amman	AMMAN
Reuters	reuter	Reuters
Jordan	jordan	Jordan
plans	plan	plan
to	to	to
convene	conven	convene
emergency	emerg	emergency
meetings	meet	meeting
of	of	of
the	the	the
Arab	arab	Arab
League	leagu	League
and	and	and
Organisation	organis	Organisation
of	of	of
Islamic	islam	Islamic
Cooperation	cooper	Cooperation
next	next	next
Saturday	saturday	Saturday
and	and	and
Sunday	sunday	Sunday
on	on	on
how	how	how
to	to	to
face	face	face
the	the	the
dangerous	danger	dangerous
consequences	consequ	consequence
of	of	of
U	u	U
S	s	S
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
decision	decis	decision
to	to	to
move	move	move
Washington	washington	Washington
s	s	s
embassy	embassi	embassy
in	in	in
Israel	israel	Israel
to	to	to
Jerusalem	jerusalem	Jerusalem
the	the	the
foreign	foreign	foreign
minister	minist	minister
said	said	said
The	the	The
kingdom	kingdom	kingdom
is	is	is
holding	hold	holding
consultations	consult	consultation
with	with	with
Arab	arab	Arab
League	leagu	League
members	member	member
in	in	in
its	it	it
capacity	capac	capacity
as	as	a
president	presid	president
of	of	of
the	the	the
Arab	arab	Arab
summit	summit	summit
and	and	and
also	also	also
with	with	with
Turkey	turkey	Turkey
which	which	which
holds	hold	hold
the	the	the
chairmanship	chairmanship	chairmanship
of	of	of
the	the	the
OIC	oic	OIC
Jordanian	jordanian	Jordanian
Foreign	foreign	Foreign
Minister	minist	Minister
Ayman	ayman	Ayman
al	al	al
Safadi	safadi	Safadi
told	told	told
Reuters	reuter	Reuters
These	these	These
meetings	meet	meeting
will	will	will
coordinate	coordin	coordinate
Arab	arab	Arab
and	and	and
Islamic	islam	Islamic
stances	stanc	stance
toward	toward	toward
the	the	the
Trump	trump	Trump
decision	decis	decision
Jerusalem	jerusalem	Jerusalem
is	is	is
a	a	a
Palestinian	palestinian	Palestinian
Jordanian	jordanian	Jordanian
Islamic	islam	Islamic
and	and	and
Christian	christian	Christian
issue	issu	issue
and	and	and
any	ani	any
attempts	attempt	attempt
to	to	to
decide	decid	decide
its	it	it
fate	fate	fate
unilaterally	unilater	unilaterally
are	are	are
null	null	null
and	and	and
void	void	void
Safadi	safadi	Safadi
said	said	said
