WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
A	a	A
U	u	U
.	.	.
S	s	S
.	.	.
federal	feder	federal
health	health	health
agency	agenc	agency
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
it	it	it
had	had	had
expressly	expressli	expressly
advised	advis	advised
Mylan	mylan	Mylan
NV	nv	NV
MYL	myl	MYL
.	.	.
O	o	O
that	that	that
the	the	the
drugmaker	drugmak	drugmaker
had	had	had
improperly	improp	improperly
classified	classifi	classified
its	it	it
EpiPen	epipen	EpiPen
emergency	emerg	emergency
allergy	allergi	allergy
treatment	treatment	treatment
in	in	in
a	a	a
way	way	way
that	that	that
allowed	allow	allowed
it	it	it
to	to	to
pay	pay	pay
lower	lower	lower
rebates	rebat	rebate
to	to	to
state	state	state
health	health	health
programs	program	program
.	.	.
The	the	The
disclosure	disclosur	disclosure
comes	come	come
as	as	a
U	u	U
.	.	.
S	s	S
.	.	.
lawmakers	lawmak	lawmaker
and	and	and
prosecutors	prosecutor	prosecutor
are	are	are
investigating	investig	investigating
Mylan	mylan	Mylan
over	over	over
steep	steep	steep
price	price	price
hikes	hike	hike
for	for	for
the	the	the
EpiPen	epipen	EpiPen
device	devic	device
which	which	which
have	have	have
rendered	render	rendered
the	the	the
drug	drug	drug
unaffordable	unafford	unaffordable
for	for	for
a	a	a
growing	grow	growing
number	number	number
of	of	of
families	famili	family
.	.	.
A	a	A
least	least	least
one	one	one
state	state	state
has	has	ha
launched	launch	launched
an	an	an
investigation	investig	investigation
into	into	into
whether	whether	whether
Mylan	mylan	Mylan
failed	fail	failed
to	to	to
pay	pay	pay
proper	proper	proper
rebates	rebat	rebate
to	to	to
the	the	the
Medicaid	medicaid	Medicaid
program	program	program
for	for	for
the	the	the
poor	poor	poor
.	.	.
The	the	The
Centers	center	Centers
for	for	for
Medicare	medicar	Medicare
and	and	and
Medicaid	medicaid	Medicaid
Services	servic	Services
,	,	,
or	or	or
CMS	cms	CMS
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
it	it	it
had	had	had
on	on	on
multiple	multipl	multiple
occasions	occas	occasion
,	,	,
provided	provid	provided
guidance	guidanc	guidance
to	to	to
the	the	the
industry	industri	industry
and	and	and
Mylan	mylan	Mylan
on	on	on
the	the	the
proper	proper	proper
classification	classif	classification
of	of	of
drugs	drug	drug
and	and	and
has	has	ha
expressly	expressli	expressly
advised	advis	advised
Mylan	mylan	Mylan
that	that	that
their	their	their
classification	classif	classification
of	of	of
EpiPen	epipen	EpiPen
for	for	for
purposes	purpos	purpose
of	of	of
the	the	the
Medicaid	medicaid	Medicaid
Drug	drug	Drug
Rebate	rebat	Rebate
program	program	program
was	was	wa
incorrect	incorrect	incorrect
.	.	.
CMS	cms	CMS
,	,	,
part	part	part
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Department	depart	Department
of	of	of
Health	health	Health
and	and	and
Human	human	Human
Services	servic	Services
,	,	,
declined	declin	declined
to	to	to
say	say	say
what	what	what
action	action	action
it	it	it
took	took	took
to	to	to
push	push	push
for	for	for
the	the	the
misclassification	misclassif	misclassification
to	to	to
be	be	be
corrected	correct	corrected
or	or	or
when	when	when
it	it	it
spoke	spoke	spoke
to	to	to
Mylan	mylan	Mylan
.	.	.
Mylan	mylan	Mylan
classified	classifi	classified
EpiPen	epipen	EpiPen
with	with	with
the	the	the
Medicaid	medicaid	Medicaid
Drug	drug	Drug
Rebate	rebat	Rebate
Program	program	Program
as	as	a
a	a	a
generic	generic	generic
treatment	treatment	treatment
,	,	,
which	which	which
provides	provid	provides
a	a	a
rebate	rebat	rebate
of	of	of
13	13	13
percent	percent	percent
to	to	to
state	state	state
Medicaid	medicaid	Medicaid
programs	program	program
,	,	,
rather	rather	rather
than	than	than
as	as	a
a	a	a
branded	brand	branded
drug	drug	drug
,	,	,
which	which	which
pays	pay	pay
a	a	a
minimum	minimum	minimum
rebate	rebat	rebate
of	of	of
23	23	23
.	.	.
1	1	1
percent	percent	percent
.	.	.
Mylan	mylan	Mylan
has	has	ha
said	said	said
it	it	it
complied	compli	complied
with	with	with
CMS	cms	CMS
rules	rule	rule
.	.	.
The	the	The
company	compani	company
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
requests	request	request
for	for	for
comment	comment	comment
on	on	on
the	the	the
CMS	cms	CMS
statement	statement	statement
.	.	.
Mylan	mylan	Mylan
has	has	ha
been	been	been
heavily	heavili	heavily
criticized	critic	criticized
for	for	for
sharply	sharpli	sharply
raising	rais	raising
the	the	the
price	price	price
of	of	of
EpiPen	epipen	EpiPen
devices	devic	device
,	,	,
which	which	which
are	are	are
carried	carri	carried
by	by	by
people	peopl	people
with	with	with
life	life	life
-threatening	-threaten	-threatening
allergies	allergi	allergy
.	.	.
Mylan	mylan	Mylan
acquired	acquir	acquired
the	the	the
product	product	product
in	in	in
2007	2007	2007
and	and	and
has	has	ha
raised	rais	raised
the	the	the
list	list	list
price	price	price
for	for	for
a	a	a
pair	pair	pair
of	of	of
EpiPens	epipen	EpiPens
to	to	to
600	600	600
from	from	from
about	about	about
100	100	100
in	in	in
2008	2008	2008
.	.	.
Earlier	earlier	Earlier
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Senators	senat	Senators
Richard	richard	Richard
Blumenthal	blumenth	Blumenthal
,	,	,
Charles	charl	Charles
Grassley	grassley	Grassley
and	and	and
Amy	ami	Amy
Klobuchar	klobuchar	Klobuchar
asked	ask	asked
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Department	depart	Department
of	of	of
Justice	justic	Justice
to	to	to
investigate	investig	investigate
a	a	a
possible	possibl	possible
misclassification	misclassif	misclassification
.	.	.
The	the	The
facts	fact	fact
.	.	.
.	.	.
.	.	.
suggest	suggest	suggest
that	that	that
Mylan	mylan	Mylan
may	may	may
have	have	have
knowingly	know	knowingly
misclassified	misclassifi	misclassified
EpiPens	epipen	EpiPens
,	,	,
potentially	potenti	potentially
in	in	in
violation	violat	violation
of	of	of
the	the	the
False	fals	False
Claims	claim	Claims
Act	act	Act
and	and	and
other	other	other
statutes	statut	statute
,	,	,
the	the	the
lawmakers	lawmak	lawmaker
said	said	said
in	in	in
a	a	a
letter	letter	letter
to	to	to
Attorney	attorney	Attorney
General	general	General
Loretta	loretta	Loretta
Lynch	lynch	Lynch
.	.	.
The	the	The
False	fals	False
Claims	claim	Claims
Act	act	Act
is	is	is
used	use	used
to	to	to
pursue	pursu	pursue
companies	compani	company
that	that	that
defraud	defraud	defraud
the	the	the
federal	feder	federal
government	govern	government
.	.	.
