Token	Stem	Lemma
MANCHESTER	manchest	MANCHESTER
England	england	England
Reuters	reuter	Reuters
British	british	British
finance	financ	finance
minister	minist	minister
Philip	philip	Philip
Hammond	hammond	Hammond
said	said	said
on	on	on
Monday	monday	Monday
Catalonia	catalonia	Catalonia
s	s	s
independence	independ	independence
referendum	referendum	referendum
that	that	that
turned	turn	turned
violent	violent	violent
was	was	wa
a	a	a
matter	matter	matter
for	for	for
the	the	the
Spanish	spanish	Spanish
government	govern	government
but	but	but
urged	urg	urged
restraint	restraint	restraint
These	these	These
are	are	are
internal	intern	internal
events	event	event
for	for	for
Spain	spain	Spain
and	and	and
for	for	for
the	the	the
Spanish	spanish	Spanish
government	govern	government
and	and	and
the	the	the
Spanish	spanish	Spanish
people	peopl	people
Obviously	obvious	Obviously
we	we	we
deplore	deplor	deplore
violence	violenc	violence
wherever	wherev	wherever
it	it	it
occurs	occur	occurs
we	we	we
want	want	want
to	to	to
see	see	see
any	ani	any
constitutional	constitut	constitutional
questions	question	question
wherever	wherev	wherever
they	they	they
arise	aris	arise
settled	settl	settled
by	by	by
constitutional	constitut	constitutional
means	mean	mean
Hammond	hammond	Hammond
told	told	told
Britain	britain	Britain
s	s	s
LBC	lbc	LBC
radio	radio	radio
It	it	It
s	s	s
very	veri	very
important	import	important
to	to	to
maintain	maintain	maintain
the	the	the
rule	rule	rule
of	of	of
law	law	law
everywhere	everywher	everywhere
we	we	we
would	would	would
always	alway	always
urge	urg	urge
restraint	restraint	restraint
in	in	in
the	the	the
way	way	way
that	that	that
is	is	is
done	done	done
but	but	but
it	it	it
s	s	s
for	for	for
the	the	the
Spanish	spanish	Spanish
people	peopl	people
and	and	and
Spanish	spanish	Spanish
government	govern	government
to	to	to
resolve	resolv	resolve
these	these	these
issues	issu	issue
