Token	Stem	Lemma
BEIJING	beij	BEIJING
Reuters	reuter	Reuters
China	china	China
s	s	s
Communist	communist	Communist
Party	parti	Party
opened	open	opened
a	a	a
meeting	meet	meeting
on	on	on
Wednesday	wednesday	Wednesday
to	to	to
make	make	make
final	final	final
preparations	prepar	preparation
for	for	for
a	a	a
key	key	key
party	parti	party
congress	congress	congress
later	later	later
this	this	this
month	month	month
state	state	state
media	media	medium
said	said	said
a	a	a
five	five	five
-yearly	-year	-yearly
event	event	event
where	where	where
President	presid	President
Xi	xi	Xi
Jinping	jinp	Jinping
is	is	is
expected	expect	expected
to	to	to
further	further	further
tighten	tighten	tighten
his	his	his
grip	grip	grip
on	on	on
power	power	power
The	the	The
seventh	seventh	seventh
plenary	plenari	plenary
session	session	session
of	of	of
the	the	the
party	parti	party
s	s	s
Central	central	Central
Committee	committe	Committee
will	will	will
review	review	review
draft	draft	draft
reports	report	report
on	on	on
the	the	the
work	work	work
of	of	of
the	the	the
party	parti	party
its	it	it
discipline	disciplin	discipline
and	and	and
anti	anti	anti
-corruption	-corrupt	-corruption
commission	commiss	commission
and	and	and
amendments	amend	amendment
to	to	to
be	be	be
made	made	made
to	to	to
the	the	the
party	parti	party
s	s	s
constitution	constitut	constitution
all	all	all
of	of	of
which	which	which
will	will	will
be	be	be
delivered	deliv	delivered
at	at	at
the	the	the
19th	19th	19th
Party	parti	Party
Congress	congress	Congress
that	that	that
opens	open	open
on	on	on
Oct	oct	Oct
18	18	18
the	the	the
official	offici	official
Xinhua	xinhua	Xinhua
news	news	news
agency	agenc	agency
said	said	said
The	the	The
congress	congress	congress
will	will	will
summarize	summar	summarize
historical	histor	historical
progress	progress	progress
and	and	and
precious	precious	precious
experiences	experi	experience
in	in	in
advancing	advanc	advancing
socialism	social	socialism
with	with	with
Chinese	chines	Chinese
characteristics	characterist	characteristic
gained	gain	gained
with	with	with
Xi	xi	Xi
at	at	at
the	the	the
party	parti	party
s	s	s
core	core	core
Xinhua	xinhua	Xinhua
said	said	said
The	the	The
congress	congress	congress
will	will	will
also	also	also
thoroughly	thorough	thoroughly
examine	examin	examine
the	the	the
current	current	current
international	intern	international
and	and	and
domestic	domest	domestic
situation	situat	situation
and	and	and
draw	draw	draw
out	out	out
guidelines	guidelin	guideline
and	and	and
policies	polici	policy
that	that	that
respond	respond	respond
to	to	to
the	the	the
call	call	call
of	of	of
the	the	the
times	time	time
the	the	the
news	news	news
agency	agenc	agency
said	said	said
without	without	without
giving	give	giving
specifics	specif	specific
Details	detail	Details
of	of	of
the	the	the
speech	speech	speech
that	that	that
Xi	xi	Xi
the	the	the
party	parti	party
s	s	s
general	general	general
secretary	secretari	secretary
will	will	will
give	give	give
at	at	at
the	the	the
opening	open	opening
session	session	session
of	of	of
the	the	the
congress	congress	congress
are	are	are
closely	close	closely
guarded	guard	guarded
secrets	secret	secret
although	although	although
the	the	the
event	event	event
is	is	is
more	more	more
about	about	about
ideology	ideolog	ideology
than	than	than
concrete	concret	concrete
policies	polici	policy
It	it	It
is	is	is
unclear	unclear	unclear
how	how	how
long	long	long
the	the	the
plenum	plenum	plenum
will	will	will
last	last	last
but	but	but
it	it	it
could	could	could
be	be	be
just	just	just
a	a	a
single	singl	single
day	day	day
It	it	It
will	will	will
end	end	end
with	with	with
a	a	a
long	long	long
communique	communiqu	communique
issued	issu	issued
by	by	by
Xinhua	xinhua	Xinhua
that	that	that
is	is	is
usually	usual	usually
full	full	full
of	of	of
party	parti	party
phraseology	phraseolog	phraseology
but	but	but
could	could	could
be	be	be
short	short	short
on	on	on
specifics	specif	specific
Last	last	Last
October	octob	October
the	the	the
party	parti	party
gave	gave	gave
Xi	xi	Xi
the	the	the
title	titl	title
of	of	of
core	core	core
leader	leader	leader
a	a	a
significant	signific	significant
strengthening	strengthen	strengthening
of	of	of
his	his	his
position	posit	position
ahead	ahead	ahead
of	of	of
the	the	the
congress	congress	congress
at	at	at
which	which	which
a	a	a
new	new	new
Standing	stand	Standing
Committee	committe	Committee
the	the	the
pinnacle	pinnacl	pinnacle
of	of	of
power	power	power
in	in	in
China	china	China
will	will	will
be	be	be
constituted	constitut	constituted
The	the	The
party	parti	party
s	s	s
constitution	constitut	constitution
will	will	will
be	be	be
amended	amend	amended
at	at	at
the	the	the
end	end	end
of	of	of
the	the	the
congress	congress	congress
likely	like	likely
to	to	to
include	includ	include
a	a	a
reference	refer	reference
to	to	to
Xi	xi	Xi
s	s	s
thinking	think	thinking
or	or	or
ideology	ideolog	ideology
as	as	a
a	a	a
guiding	guid	guiding
party	parti	party
principle	principl	principle
Mao	mao	Mao
Zedong	zedong	Zedong
and	and	and
the	the	the
reformist	reformist	reformist
former	former	former
leader	leader	leader
Deng	deng	Deng
Xiaoping	xiaop	Xiaoping
already	alreadi	already
have	have	have
their	their	their
names	name	name
enshrined	enshrin	enshrined
in	in	in
the	the	the
document	document	document
although	although	although
Xi	xi	Xi
s	s	s
two	two	two
immediate	immedi	immediate
predecessors	predecessor	predecessor
Hu	hu	Hu
Jintao	jintao	Jintao
and	and	and
Jiang	jiang	Jiang
Zemin	zemin	Zemin
do	do	do
not	not	not
