WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Baltimore	baltimor	Baltimore
community	communiti	community
organizer	organ	organizer
Perry	perri	Perry
Hopkins	hopkin	Hopkins
,	,	,
55	55	55
,	,	,
is	is	is
looking	look	looking
forward	forward	forward
to	to	to
stepping	step	stepping
into	into	into
a	a	a
voting	vote	voting
booth	booth	booth
for	for	for
the	the	the
first	first	first
time	time	time
in	in	in
his	his	his
life	life	life
this	this	this
election	elect	election
season	season	season
.	.	.
Hopkins	hopkin	Hopkins
lost	lost	lost
his	his	his
never	never	never
-exercised	-exercis	-exercised
right	right	right
to	to	to
vote	vote	vote
when	when	when
he	he	he
was	was	wa
convicted	convict	convicted
for	for	for
drug	drug	drug
and	and	and
other	other	other
offenses	offens	offense
.	.	.
He	he	He
gained	gain	gained
it	it	it
back	back	back
last	last	last
month	month	month
when	when	when
Maryland	maryland	Maryland
joined	join	joined
a	a	a
growing	grow	growing
list	list	list
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
states	state	state
making	make	making
it	it	it
easier	easier	easier
for	for	for
ex	ex	ex
-convicts	-convict	-convicts
to	to	to
vote	vote	vote
.	.	.
To	to	To
have	have	have
the	the	the
right	right	right
to	to	to
vote	vote	vote
now	now	now
is	is	is
empowering	empow	empowering
.	.	.
I	i	I
m	m	m
stoked	stoke	stoked
,	,	,
said	said	said
Hopkins	hopkin	Hopkins
,	,	,
who	who	who
spent	spent	spent
a	a	a
total	total	total
of	of	of
19	19	19
years	year	year
in	in	in
prison	prison	prison
for	for	for
non	non	non
-violent	-violent	-violent
crimes	crime	crime
,	,	,
and	and	and
was	was	wa
one	one	one
of	of	of
40	40	40
,	,	,
000	000	000
in	in	in
the	the	the
state	state	state
to	to	to
regain	regain	regain
his	his	his
right	right	right
to	to	to
vote	vote	vote
from	from	from
a	a	a
legislative	legisl	legislative
action	action	action
.	.	.
I	i	I
plan	plan	plan
to	to	to
vote	vote	vote
in	in	in
every	everi	every
election	elect	election
possible	possibl	possible
.	.	.
I	i	I
m	m	m
voting	vote	voting
for	for	for
mayor	mayor	mayor
,	,	,
I	i	I
m	m	m
voting	vote	voting
for	for	for
city	citi	city
councilman	councilman	councilman
in	in	in
my	my	my
district	district	district
,	,	,
and	and	and
,	,	,
yes	yes	yes
,	,	,
I	i	I
m	m	m
voting	vote	voting
for	for	for
president	presid	president
,	,	,
said	said	said
Hopkins	hopkin	Hopkins
.	.	.
He	he	He
hopes	hope	hope
to	to	to
vote	vote	vote
for	for	for
former	former	former
Secretary	secretari	Secretary
of	of	of
State	state	State
Hillary	hillari	Hillary
Clinton	clinton	Clinton
,	,	,
the	the	the
front	front	front
-runner	-runner	-runner
in	in	in
the	the	the
race	race	race
for	for	for
the	the	the
Democratic	democrat	Democratic
presidential	presidenti	presidential
nomination	nomin	nomination
,	,	,
on	on	on
Nov	nov	Nov
.	.	.
8	8	8
.	.	.
Hopkins	hopkin	Hopkins
is	is	is
among	among	among
some	some	some
800	800	800
,	,	,
000	000	000
Americans	american	Americans
who	who	who
have	have	have
regained	regain	regained
the	the	the
right	right	right
to	to	to
vote	vote	vote
in	in	in
the	the	the
last	last	last
two	two	two
decades	decad	decade
as	as	a
about	about	about
two	two	two
dozen	dozen	dozen
states	state	state
have	have	have
eased	eas	eased
restrictions	restrict	restriction
on	on	on
felons	felon	felon
casting	cast	casting
ballots	ballot	ballot
,	,	,
according	accord	according
to	to	to
the	the	the
Sentencing	sentenc	Sentencing
Project	project	Project
,	,	,
a	a	a
prison	prison	prison
reform	reform	reform
advocacy	advocaci	advocacy
group	group	group
.	.	.
The	the	The
restoration	restor	restoration
of	of	of
voting	vote	voting
rights	right	right
has	has	ha
drawn	drawn	drawn
support	support	support
from	from	from
both	both	both
Democrats	democrat	Democrats
and	and	and
Republicans	republican	Republicans
as	as	a
a	a	a
way	way	way
to	to	to
improve	improv	improve
prisoners	prison	prisoner
reintegration	reintegr	reintegration
into	into	into
society	societi	society
.	.	.
The	the	The
trend	trend	trend
is	is	is
to	to	to
reconsidering	reconsid	reconsidering
policies	polici	policy
and	and	and
scaling	scale	scaling
back	back	back
restrictions	restrict	restriction
.	.	.
There	there	There
are	are	are
setbacks	setback	setback
on	on	on
the	the	the
way	way	way
,	,	,
but	but	but
the	the	the
trend	trend	trend
is	is	is
in	in	in
that	that	that
direction	direct	direction
,	,	,
said	said	said
Mark	mark	Mark
Mauer	mauer	Mauer
,	,	,
the	the	the
Sentencing	sentenc	Sentencing
Project	project	Project
s	s	s
executive	execut	executive
director	director	director
.	.	.
Advocates	advoc	Advocates
contend	contend	contend
it	it	it
is	is	is
also	also	also
a	a	a
way	way	way
of	of	of
promoting	promot	promoting
racial	racial	racial
justice	justic	justice
,	,	,
as	as	a
African	african	African
-Americans	-american	-Americans
are	are	are
convicted	convict	convicted
of	of	of
crimes	crime	crime
and	and	and
sent	sent	sent
to	to	to
prison	prison	prison
at	at	at
about	about	about
twice	twice	twice
the	the	the
rate	rate	rate
of	of	of
the	the	the
overall	overal	overall
U	u	U
.	.	.
S	s	S
.	.	.
population	popul	population
.	.	.
Of	of	Of
the	the	the
5	5	5
.	.	.
8	8	8
million	million	million
Americans	american	Americans
banned	ban	banned
from	from	from
voting	vote	voting
,	,	,
2	2	2
.	.	.
2	2	2
million	million	million
are	are	are
African	african	African
-American	-american	-American
,	,	,
according	accord	according
to	to	to
the	the	the
group	group	group
.	.	.
In	in	In
three	three	three
states	state	state
-	-	-
Virginia	virginia	Virginia
,	,	,
Florida	florida	Florida
and	and	and
Kentucky	kentucki	Kentucky
-	-	-
more	more	more
than	than	than
a	a	a
fifth	fifth	fifth
of	of	of
black	black	black
residents	resid	resident
outside	outsid	outside
of	of	of
prison	prison	prison
are	are	are
barred	bar	barred
from	from	from
casting	cast	casting
a	a	a
ballot	ballot	ballot
.	.	.
About	about	About
13	13	13
percent	percent	percent
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
population	popul	population
is	is	is
African	african	African
-American	-american	-American
.	.	.
Wyoming	wyom	Wyoming
s	s	s
Republican	republican	Republican
-controlled	-control	-controlled
legislature	legislatur	legislature
last	last	last
year	year	year
restored	restor	restored
voting	vote	voting
rights	right	right
to	to	to
felons	felon	felon
convicted	convict	convicted
of	of	of
non	non	non
-violent	-violent	-violent
crimes	crime	crime
.	.	.
A	a	A
lawsuit	lawsuit	lawsuit
before	befor	before
the	the	the
Iowa	iowa	Iowa
Supreme	suprem	Supreme
Court	court	Court
aims	aim	aim
to	to	to
strike	strike	strike
down	down	down
the	the	the
state	state	state
s	s	s
voting	vote	voting
restriction	restrict	restriction
.	.	.
Iowa	iowa	Iowa
,	,	,
along	along	along
with	with	with
Kentucky	kentucki	Kentucky
and	and	and
Florida	florida	Florida
,	,	,
have	have	have
the	the	the
country	countri	country
s	s	s
harshest	harshest	harshest
rules	rule	rule
,	,	,
prohibiting	prohibit	prohibiting
all	all	all
ex	ex	ex
-felons	-felon	-felons
from	from	from
voting	vote	voting
unless	unless	unless
they	they	they
secure	secur	secure
an	an	an
exemption	exempt	exemption
from	from	from
the	the	the
governor	governor	governor
.	.	.
In	in	In
Kentucky	kentucki	Kentucky
,	,	,
outgoing	outgo	outgoing
Democratic	democrat	Democratic
Governor	governor	Governor
Steve	steve	Steve
Beshear	beshear	Beshear
signed	sign	signed
an	an	an
executive	execut	executive
order	order	order
in	in	in
November	novemb	November
granting	grant	granting
the	the	the
vote	vote	vote
to	to	to
non	non	non
-violent	-violent	-violent
offenders	offend	offender
who	who	who
had	had	had
finished	finish	finished
their	their	their
sentences	sentenc	sentence
,	,	,
including	includ	including
parole	parol	parole
.	.	.
His	his	His
successor	successor	successor
,	,	,
Republican	republican	Republican
Matt	matt	Matt
Bevin	bevin	Bevin
,	,	,
rolled	roll	rolled
back	back	back
the	the	the
order	order	order
,	,	,
saying	say	saying
Beshear	beshear	Beshear
had	had	had
acted	act	acted
without	without	without
approval	approv	approval
of	of	of
the	the	the
legislature	legislatur	legislature
.	.	.
At	at	At
least	least	least
60	60	60
,	,	,
000	000	000
California	california	California
inmates	inmat	inmate
had	had	had
voting	vote	voting
rights	right	right
extended	extend	extended
to	to	to
them	them	them
in	in	in
August	august	August
when	when	when
state	state	state
officials	offici	official
dropped	drop	dropped
their	their	their
challenge	challeng	challenge
to	to	to
a	a	a
court	court	court
ruling	rule	ruling
that	that	that
allowed	allow	allowed
newly	newli	newly
released	releas	released
felons	felon	felon
to	to	to
cast	cast	cast
ballots	ballot	ballot
.	.	.
We	we	We
re	re	re
seeing	see	seeing
more	more	more
of	of	of
these	these	these
proposals	propos	proposal
.	.	.
I	i	I
do	do	do
think	think	think
that	that	that
change	chang	change
takes	take	take
time	time	time
,	,	,
it	it	it
s	s	s
an	an	an
issue	issu	issue
that	that	that
we	we	we
ve	ve	ve
seen	seen	seen
people	peopl	people
come	come	come
around	around	around
to	to	to
,	,	,
said	said	said
Tomas	toma	Tomas
Lopez	lopez	Lopez
,	,	,
a	a	a
counsel	counsel	counsel
at	at	at
the	the	the
Brennan	brennan	Brennan
Center	center	Center
for	for	for
Justice	justic	Justice
in	in	in
New	new	New
York	york	York
,	,	,
who	who	who
tracks	track	track
felon	felon	felon
disenfranchisement	disenfranchis	disenfranchisement
.	.	.
While	while	While
the	the	the
initiatives	initi	initiative
have	have	have
seen	seen	seen
bipartisan	bipartisan	bipartisan
support	support	support
in	in	in
some	some	some
states	state	state
,	,	,
that	that	that
breaks	break	break
down	down	down
on	on	on
the	the	the
presidential	presidenti	presidential
campaign	campaign	campaign
trail	trail	trail
.	.	.
Among	among	Among
Democrats	democrat	Democrats
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Bernie	berni	Bernie
Sanders	sander	Sanders
of	of	of
Vermont	vermont	Vermont
has	has	ha
a	a	a
plank	plank	plank
in	in	in
his	his	his
platform	platform	platform
calling	call	calling
for	for	for
the	the	the
restoration	restor	restoration
of	of	of
voting	vote	voting
rights	right	right
to	to	to
ex	ex	ex
-inmates	-inmat	-inmates
.	.	.
Former	former	Former
Secretary	secretari	Secretary
of	of	of
State	state	State
Hillary	hillari	Hillary
Clinton	clinton	Clinton
has	has	ha
called	call	called
on	on	on
the	the	the
campaign	campaign	campaign
trail	trail	trail
for	for	for
felons	felon	felon
to	to	to
get	get	get
rights	right	right
back	back	back
.	.	.
None	none	None
of	of	of
the	the	the
three	three	three
Republican	republican	Republican
candidates	candid	candidate
-	-	-
real	real	real
estate	estat	estate
magnate	magnat	magnate
Donald	donald	Donald
Trump	trump	Trump
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Ted	ted	Ted
Cruz	cruz	Cruz
of	of	of
Texas	texa	Texas
and	and	and
Ohio	ohio	Ohio
Governor	governor	Governor
John	john	John
Kasich	kasich	Kasich
-	-	-
mention	mention	mention
felons	felon	felon
voting	vote	voting
rights	right	right
in	in	in
their	their	their
platforms	platform	platform
.	.	.
The	the	The
United	unit	United
States	state	States
has	has	ha
a	a	a
patchwork	patchwork	patchwork
of	of	of
state	state	state
laws	law	law
governing	govern	governing
felons	felon	felon
voting	vote	voting
rights	right	right
,	,	,
many	mani	many
dating	date	dating
from	from	from
the	the	the
19th	19th	19th
century	centuri	century
.	.	.
They	they	They
range	rang	range
from	from	from
two	two	two
states	state	state
-	-	-
Maine	main	Maine
and	and	and
Vermont	vermont	Vermont
-	-	-
that	that	that
allow	allow	allow
prison	prison	prison
inmates	inmat	inmate
to	to	to
vote	vote	vote
,	,	,
to	to	to
the	the	the
lifetime	lifetim	lifetime
bans	ban	ban
.	.	.
Re	re	Re
-enfranchising	-enfranchis	-enfranchising
felons	felon	felon
has	has	ha
drawn	drawn	drawn
uncommon	uncommon	uncommon
political	polit	political
bedfellows	bedfellow	bedfellow
,	,	,
with	with	with
the	the	the
liberal	liber	liberal
American	american	American
Civil	civil	Civil
Liberties	liberti	Liberties
Union	union	Union
aligned	align	aligned
with	with	with
Mark	mark	Mark
Holden	holden	Holden
,	,	,
the	the	the
general	general	general
counsel	counsel	counsel
for	for	for
Koch	koch	Koch
Industries	industri	Industries
,	,	,
the	the	the
conglomerate	conglomer	conglomerate
controlled	control	controlled
by	by	by
conservative	conserv	conservative
political	polit	political
donors	donor	donor
Charles	charl	Charles
and	and	and
David	david	David
Koch	koch	Koch
.	.	.
Efforts	effort	Efforts
are	are	are
also	also	also
under	under	under
way	way	way
in	in	in
Congress	congress	Congress
,	,	,
often	often	often
the	the	the
scene	scene	scene
of	of	of
bitter	bitter	bitter
partisan	partisan	partisan
divide	divid	divide
,	,	,
to	to	to
address	address	address
the	the	the
issue	issu	issue
.	.	.
Senator	senat	Senator
Rand	rand	Rand
Paul	paul	Paul
,	,	,
a	a	a
Kentucky	kentucki	Kentucky
Republican	republican	Republican
,	,	,
has	has	ha
sponsored	sponsor	sponsored
a	a	a
bill	bill	bill
that	that	that
would	would	would
restore	restor	restore
voting	vote	voting
rights	right	right
in	in	in
federal	feder	federal
elections	elect	election
to	to	to
ex	ex	ex
-felons	-felon	-felons
without	without	without
violent	violent	violent
offenses	offens	offense
.	.	.
Democrat	democrat	Democrat
Harry	harri	Harry
Reid	reid	Reid
of	of	of
Nevada	nevada	Nevada
,	,	,
the	the	the
Senate	senat	Senate
minority	minor	minority
leader	leader	leader
,	,	,
is	is	is
co	co	co
-sponsor	-sponsor	-sponsor
.	.	.
The	the	The
American	american	American
Correctional	correct	Correctional
Association	associ	Association
,	,	,
the	the	the
Police	polic	Police
Executive	execut	Executive
Research	research	Research
Forum	forum	Forum
and	and	and
the	the	the
American	american	American
Probation	probat	Probation
and	and	and
Parole	parol	Parole
Association	associ	Association
also	also	also
have	have	have
backed	back	backed
the	the	the
trend	trend	trend
as	as	a
potentially	potenti	potentially
helping	help	helping
to	to	to
reduce	reduc	reduce
crime	crime	crime
.	.	.
A	a	A
2011	2011	2011
study	studi	study
by	by	by
the	the	the
Florida	florida	Florida
parole	parol	parole
board	board	board
