WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Democratic	democrat	Democratic
presidential	presidenti	presidential
candidate	candid	candidate
and	and	and
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Bernie	berni	Bernie
Sanders	sander	Sanders
on	on	on
Monday	monday	Monday
rejected	reject	rejected
a	a	a
bipartisan	bipartisan	bipartisan
deal	deal	deal
reached	reach	reached
in	in	in
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
on	on	on
legislation	legisl	legislation
to	to	to
address	address	address
Puerto	puerto	Puerto
Rico	rico	Rico
s	s	s
debt	debt	debt
crisis	crisi	crisis
,	,	,
calling	call	calling
it	it	it
a	a	a
concession	concess	concession
to	to	to
Wall	wall	Wall
Street	street	Street
.	.	.

Breaking	break	Breaking
with	with	with
the	the	the
Obama	obama	Obama
administration	administr	administration
,	,	,
Sanders	sander	Sanders
called	call	called
on	on	on
Senate	senat	Senate
colleagues	colleagu	colleague
to	to	to
instead	instead	instead
back	back	back
an	an	an
alternative	altern	alternative
he	he	he
has	has	ha
proposed	propos	proposed
to	to	to
allow	allow	allow
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
territory	territori	territory
the	the	the
same	same	same
access	access	access
to	to	to
restructure	restructur	restructure
its	it	it
debt	debt	debt
in	in	in
bankruptcy	bankruptci	bankruptcy
court	court	court
that	that	that
is	is	is
afforded	afford	afforded
to	to	to
municipalities	municip	municipality
.	.	.

Lawmakers	lawmak	Lawmakers
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
last	last	last
week	week	week
unveiled	unveil	unveiled
a	a	a
bill	bill	bill
,	,	,
hammered	hammer	hammered
out	out	out
in	in	in
talks	talk	talk
between	between	between
lawmakers	lawmak	lawmaker
from	from	from
both	both	both
parties	parti	party
,	,	,
that	that	that
included	includ	included
a	a	a
framework	framework	framework
for	for	for
restructuring	restructur	restructuring
Puerto	puerto	Puerto
Rico	rico	Rico
s	s	s
70	70	70
billion	billion	billion
in	in	in
debt	debt	debt
and	and	and
putting	put	putting
the	the	the
island	island	island
s	s	s
financial	financi	financial
operations	oper	operation
under	under	under
the	the	the
control	control	control
of	of	of
a	a	a
federal	feder	federal
oversight	oversight	oversight
board	board	board
.	.	.

A	a	A
House	hous	House
vote	vote	vote
is	is	is
expected	expect	expected
in	in	in
the	the	the
first	first	first
week	week	week
of	of	of
June	june	June
,	,	,
ahead	ahead	ahead
of	of	of
a	a	a
1	1	1
.	.	.
9	9	9
billion	billion	billion
debt	debt	debt
payment	payment	payment
due	due	due
on	on	on
July	juli	July
1	1	1
,	,	,
but	but	but
any	ani	any
legislation	legisl	legislation
would	would	would
have	have	have
to	to	to
clear	clear	clear
the	the	the
Senate	senat	Senate
as	as	a
well	well	well
.	.	.

Democratic	democrat	Democratic
congressional	congression	congressional
leaders	leader	leader
have	have	have
acknowledged	acknowledg	acknowledged
disagreements	disagr	disagreement
with	with	with
some	some	some
parts	part	part
of	of	of
the	the	the
bill	bill	bill
but	but	but
said	said	said
negotiations	negoti	negotiation
had	had	had
led	led	led
to	to	to
a	a	a
workable	workabl	workable
compromise	compromis	compromise
,	,	,
and	and	and
the	the	the
Obama	obama	Obama
administration	administr	administration
has	has	ha
urged	urg	urged
Congress	congress	Congress
to	to	to
quickly	quick	quickly
pass	pass	pas
it	it	it
.	.	.

It	it	It
is	is	is
critical	critic	critical
that	that	that
Congress	congress	Congress
pass	pass	pas
this	this	this
as	as	a
there	there	there
are	are	are
very	veri	very
significant	signific	significant
bond	bond	bond
payments	payment	payment
due	due	due
in	in	in
July	juli	July
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Treasury	treasuri	Treasury
Secretary	secretari	Secretary
Jack	jack	Jack
Lew	lew	Lew
said	said	said
last	last	last
week	week	week
.	.	.

Time	time	Time
is	is	is
of	of	of
the	the	the
essence	essenc	essence
.	.	.
Sanders	sander	Sanders
rival	rival	rival
for	for	for
the	the	the
Democratic	democrat	Democratic
nomination	nomin	nomination
,	,	,
Hillary	hillari	Hillary
Clinton	clinton	Clinton
,	,	,
has	has	ha
also	also	also
backed	back	backed
the	the	the
legislation	legisl	legislation
.	.	.

But	but	But
Sanders	sander	Sanders
,	,	,
who	who	who
represents	repres	represents
Vermont	vermont	Vermont
as	as	a
an	an	an
independent	independ	independent
but	but	but
who	who	who
caucuses	caucus	caucus
with	with	with
Democrats	democrat	Democrats
,	,	,
said	said	said
Wall	wall	Wall
Street	street	Street
would	would	would
benefit	benefit	benefit
at	at	at
the	the	the
expense	expens	expense
of	of	of
Puerto	puerto	Puerto
Rico	rico	Rico
s	s	s
workers	worker	worker
.	.	.

This	this	This
legislation	legisl	legislation
looks	look	look
out	out	out
for	for	for
the	the	the
needs	need	need
of	of	of
Wall	wall	Wall
Street	street	Street
vulture	vultur	vulture
funds	fund	fund
first	first	first
and	and	and
foremost	foremost	foremost
.	.	.

That	that	That
is	is	is
unacceptable	unaccept	unacceptable
,	,	,
he	he	he
wrote	wrote	wrote
in	in	in
a	a	a
letter	letter	letter
to	to	to
Senate	senat	Senate
colleagues	colleagu	colleague
on	on	on
Monday	monday	Monday
.	.	.

He	he	He
cited	cite	cited
provisions	provis	provision
exempting	exempt	exempting
residents	resid	resident
from	from	from
new	new	new
overtime	overtim	overtime
protections	protect	protection
and	and	and
allowing	allow	allowing
minimum	minimum	minimum
wage	wage	wage
on	on	on
the	the	the
island	island	island
to	to	to
dip	dip	dip
to	to	to
4	4	4
.	.	.
25	25	25
for	for	for
a	a	a
period	period	period
of	of	of
up	up	up
to	to	to
five	five	five
years	year	year
,	,	,
far	far	far
lower	lower	lower
than	than	than
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
minimum	minimum	minimum
wage	wage	wage
of	of	of
7	7	7
.	.	.
25	25	25
.	.	.

Instead	instead	Instead
,	,	,
Sanders	sander	Sanders
said	said	said
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Federal	feder	Federal
Reserve	reserv	Reserve
and	and	and
Treasury	treasuri	Treasury
Department	depart	Department
could	could	could
find	find	find
other	other	other
solutions	solut	solution
,	,	,
such	such	such
as	as	a
providing	provid	providing
loans	loan	loan
to	to	to
Puerto	puerto	Puerto
Rico	rico	Rico
s	s	s
electric	electr	electric
authority	author	authority
and	and	and
water	water	water
agency	agenc	agency
,	,	,
and	and	and
directly	direct	directly
purchasing	purchas	purchasing
new	new	new
bonds	bond	bond
issued	issu	issued
by	by	by
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
commonwealth	commonwealth	commonwealth
.	.	.

Refiles	refil	Refiles
to	to	to
add	add	add
dropped	drop	dropped
letter	letter	letter
in	in	in
Representatives	repres	Representatives
,	,	,
paragraph	paragraph	paragraph
1	1	1
.	.	.

