Reuters	reuter	Reuters
-	-	-
Like	like	Like
any	ani	any
Republican	republican	Republican
candidate	candid	candidate
,	,	,
front	front	front
-runner	-runner	-runner
Donald	donald	Donald
Trump	trump	Trump
needs	need	need
to	to	to
collect	collect	collect
a	a	a
majority	major	majority
of	of	of
the	the	the
party	parti	party
s	s	s
2	2	2
,	,	,
472	472	472
delegates	deleg	delegate
in	in	in
state	state	state
nominating	nomin	nominating
contests	contest	contest
to	to	to
become	becom	become
his	his	his
party	parti	party
s	s	s
candidate	candid	candidate
for	for	for
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
presidential	presidenti	presidential
election	elect	election
in	in	in
November	novemb	November
.	.	.

If	if	If
he	he	he
falls	fall	fall
short	short	short
of	of	of
that	that	that
1	1	1
,	,	,
237	237	237
threshold	threshold	threshold
,	,	,
the	the	the
Republican	republican	Republican
Party	parti	Party
s	s	s
delegates	deleg	delegate
will	will	will
need	need	need
to	to	to
pick	pick	pick
their	their	their
nominee	nomine	nominee
at	at	at
a	a	a
contested	contest	contested
convention	convent	convention
in	in	in
Cleveland	cleveland	Cleveland
in	in	in
July	juli	July
,	,	,
by	by	by
following	follow	following
a	a	a
complex	complex	complex
process	process	process
of	of	of
sequential	sequenti	sequential
votes	vote	vote
.	.	.

Trump	trump	Trump
currently	current	currently
has	has	ha
673	673	673
delegates	deleg	delegate
,	,	,
after	after	after
winning	win	winning
nominating	nomin	nominating
contests	contest	contest
in	in	in
Florida	florida	Florida
,	,	,
Illinois	illinoi	Illinois
,	,	,
and	and	and
North	north	North
Carolina	carolina	Carolina
on	on	on
March	march	March
15	15	15
,	,	,
according	accord	according
to	to	to
the	the	the
Associated	associ	Associated
Press	press	Press
.	.	.

That	that	That
compares	compar	compare
with	with	with
411	411	411
delegates	deleg	delegate
for	for	for
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Ted	ted	Ted
Cruz	cruz	Cruz
of	of	of
Texas	texa	Texas
and	and	and
143	143	143
for	for	for
Ohio	ohio	Ohio
Governor	governor	Governor
John	john	John
Kasich	kasich	Kasich
.	.	.

U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Marco	marco	Marco
Rubio	rubio	Rubio
of	of	of
Florida	florida	Florida
,	,	,
who	who	who
had	had	had
168	168	168
delegates	deleg	delegate
,	,	,
dropped	drop	dropped
out	out	out
of	of	of
the	the	the
race	race	race
on	on	on
Tuesday	tuesday	Tuesday
night	night	night
after	after	after
losing	lose	losing
his	his	his
home	home	home
state	state	state
to	to	to
Trump	trump	Trump
.	.	.

At	at	At
this	this	this
point	point	point
,	,	,
Trump	trump	Trump
would	would	would
need	need	need
to	to	to
win	win	win
around	around	around
55	55	55
percent	percent	percent
of	of	of
the	the	the
delegates	deleg	delegate
still	still	still
up	up	up
for	for	for
grabs	grab	grab
in	in	in
order	order	order
to	to	to
avoid	avoid	avoid
a	a	a
contested	contest	contested
Republican	republican	Republican
convention	convent	convention
in	in	in
July	juli	July
.	.	.

That	that	That
is	is	is
a	a	a
tall	tall	tall
order	order	order
for	for	for
a	a	a
candidate	candid	candidate
who	who	who
has	has	ha
so	so	so
far	far	far
been	been	been
scoring	score	scoring
in	in	in
the	the	the
mid	mid	mid
-to-high	-to-high	-to-high
40	40	40
percent	percent	percent
range	rang	range
in	in	in
state	state	state
contests	contest	contest
-	-	-
though	though	though
his	his	his
chances	chanc	chance
could	could	could
improve	improv	improve
given	given	given
that	that	that
several	sever	several
upcoming	upcom	upcoming
state	state	state
primaries	primari	primary
are	are	are
winner	winner	winner
-take-all	-take-al	-take-all
.	.	.

If	if	If
Trump	trump	Trump
walks	walk	walk
into	into	into
the	the	the
convention	convent	convention
in	in	in
July	juli	July
with	with	with
the	the	the
most	most	most
delegates	deleg	delegate
,	,	,
but	but	but
falls	fall	fall
short	short	short
of	of	of
the	the	the
1	1	1
,	,	,
237	237	237
threshold	threshold	threshold
,	,	,
delegates	deleg	delegate
will	will	will
start	start	start
a	a	a
sequence	sequenc	sequence
of	of	of
floor	floor	floor
votes	vote	vote
.	.	.

In	in	In
the	the	the
first	first	first
vote	vote	vote
,	,	,
at	at	at
least	least	least
5	5	5
percent	percent	percent
of	of	of
the	the	the
total	total	total
2	2	2
,	,	,
472	472	472
Republican	republican	Republican
delegates	deleg	delegate
are	are	are
unbound	unbound	unbound
-	-	-
meaning	mean	meaning
they	they	they
can	can	can
vote	vote	vote
as	as	a
they	they	they
please	pleas	please
.	.	.

The	the	The
other	other	other
delegates	deleg	delegate
must	must	must
vote	vote	vote
according	accord	according
to	to	to
the	the	the
result	result	result
of	of	of
the	the	the
voting	vote	voting
district	district	district
they	they	they
represent	repres	represent
.	.	.

If	if	If
no	no	no
candidate	candid	candidate
reaches	reach	reach
the	the	the
1	1	1
,	,	,
237	237	237
threshold	threshold	threshold
in	in	in
that	that	that
vote	vote	vote
,	,	,
a	a	a
second	second	second
vote	vote	vote
is	is	is
held	held	held
,	,	,
this	this	this
time	time	time
with	with	with
a	a	a
larger	larger	larger
proportion	proport	proportion
of	of	of
delegates	deleg	delegate
becoming	becom	becoming
