Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
will	will	will
nominate	nomin	nominate
former	former	former
congressman	congressman	congressman
Mark	mark	Mark
Green	green	Green
to	to	to
head	head	head
the	the	the
U	u	U
S	s	S
Agency	agenc	Agency
for	for	for
International	intern	International
Development	develop	Development
the	the	the
White	white	White
House	hous	House
said	said	said
in	in	in
a	a	a
statement	statement	statement
on	on	on
Wednesday	wednesday	Wednesday
Green	green	Green
a	a	a
former	former	former
U	u	U
S	s	S
ambassador	ambassador	ambassador
to	to	to
Tanzania	tanzania	Tanzania
and	and	and
currently	current	currently
the	the	the
president	presid	president
of	of	of
the	the	the
International	intern	International
Republican	republican	Republican
Institute	institut	Institute
must	must	must
be	be	be
confirmed	confirm	confirmed
by	by	by
the	the	the
Senate	senat	Senate
