Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
As	as	As
valedictorian	valedictorian	valedictorian
of	of	of
his	his	his
high	high	high
school	school	school
class	class	class
Merrick	merrick	Merrick
Garland	garland	Garland
let	let	let
his	his	his
audience	audienc	audience
know	know	know
precisely	precis	precisely
how	how	how
he	he	he
felt	felt	felt
when	when	when
parents	parent	parent
unplugged	unplug	unplugged
the	the	the
sound	sound	sound
system	system	system
that	that	that
day	day	day
in	in	in
protest	protest	protest
at	at	at
a	a	a
classmate	classmat	classmate
s	s	s
speech	speech	speech
against	against	against
the	the	the
Vietnam	vietnam	Vietnam
War	war	War
He	he	He
may	may	may
not	not	not
necessarily	necessarili	necessarily
have	have	have
agreed	agre	agreed
with	with	with
the	the	the
topic	topic	topic
or	or	or
tone	tone	tone
but	but	but
stirred	stir	stirred
by	by	by
the	the	the
sight	sight	sight
of	of	of
a	a	a
student	student	student
s	s	s
voice	voic	voice
being	be	being
silenced	silenc	silenced
Garland	garland	Garland
abandoned	abandon	abandoned
his	his	his
prepared	prepar	prepared
remarks	remark	remark
to	to	to
deliver	deliv	deliver
instead	instead	instead
an	an	an
impassioned	impass	impassioned
defense	defens	defense
of	of	of
free	free	free
speech	speech	speech
U	u	U
S	s	S
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
told	told	told
that	that	that
story	stori	story
on	on	on
Wednesday	wednesday	Wednesday
when	when	when
he	he	he
nominated	nomin	nominated
Garland	garland	Garland
now	now	now
a	a	a
63	63	63
-year	-year	-year
-old	-old	-old
judge	judg	judge
on	on	on
what	what	what
is	is	is
often	often	often
called	call	called
the	the	the
second	second	second
highest	highest	highest
court	court	court
in	in	in
the	the	the
land	land	land
to	to	to
a	a	a
seat	seat	seat
on	on	on
the	the	the
Supreme	suprem	Supreme
Court	court	Court
the	the	the
country	countri	country
s	s	s
highest	highest	highest
court	court	court
Obama	obama	Obama
praised	prais	praised
what	what	what
he	he	he
called	call	called
Garland	garland	Garland
s	s	s
track	track	track
record	record	record
of	of	of
building	build	building
consensus	consensus	consensus
as	as	a
a	a	a
thoughtful	thought	thoughtful
fair	fair	fair
-minded	-mind	-minded
judge	judg	judge
who	who	who
follows	follow	follows
the	the	the
law	law	law
Although	although	Although
Garland	garland	Garland
faces	face	face
an	an	an
uphill	uphil	uphill
fight	fight	fight
from	from	from
a	a	a
Republican	republican	Republican
-led	-led	-led
U	u	U
S	s	S
Senate	senat	Senate
opposed	oppos	opposed
to	to	to
anyone	anyon	anyone
the	the	the
Democratic	democrat	Democratic
president	presid	president
nominates	nomin	nominates
the	the	the
judge	judg	judge
is	is	is
praised	prais	praised
by	by	by
politicians	politician	politician
left	left	left
and	and	and
right	right	right
even	even	even
after	after	after
19	19	19
years	year	year
on	on	on
the	the	the
federal	feder	federal
bench	bench	bench
The	the	The
showdown	showdown	showdown
promises	promis	promise
to	to	to
figure	figur	figure
in	in	in
the	the	the
campaign	campaign	campaign
for	for	for
the	the	the
Nov	nov	Nov
8	8	8
U	u	U
S	s	S
presidential	presidenti	presidential
election	elect	election
with	with	with
Republicans	republican	Republicans
demanding	demand	demanding
that	that	that
Obama	obama	Obama
leave	leav	leave
